training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0620834,-0.5405772,-2.017413,0.9707475,0.0,-35.871292,-79.16453,4.905306,-3.570562,168.28558,0.011787571,-35.565697,-78.82944,0.038634323,1.0427244,-0.6033133,-2.1398737,0.9361634,0.0,-30.902039,-78.19985,0.013975203,-30.597797,-78.217354,0.049295723,0.010465763473510742,2766.9583609104156,185000
0.95074946,-0.50979686,-1.9290802,0.7732644,0.0,-35.820072,-81.85467,2.778003,-2.465159,158.76816,0.026976414,-35.51433,-81.712944,0.043974996,6.7326183,0.0040073693,-2.0008957,1.1287227,0.0,-37.661312,-76.034325,0.028350592,-37.314674,-75.79195,0.048910704,0.010467465543746949,2819.295702934265,190000
5.711239,-0.15459609,-2.0965323,0.666566,0.0,-34.52308,-76.26476,5.0306673,-7.076146,312.02966,0.029002741,-34.211647,-76.11729,0.038468257,5.71453,-0.12909594,-2.040019,0.8000226,0.0,-34.769127,-74.08846,0.010388188,-34.38688,-73.99483,0.047060136,0.01046799340248108,2871.6356868743896,195000
6.6162114,-0.08002396,-2.0970695,1.2270588,0.0,-34.885986,-79.467,9.3748665,-10.739429,411.58435,0.04667858,-34.523056,-79.3944,0.059678342,5.534387,-0.20700222,-2.0505915,0.9264237,0.0,-34.439976,-76.97428,0.033502556,-34.183098,-76.55965,0.045451704,0.010467139530181885,2923.9714000225067,200000
0.75588703,-0.6309977,-2.0568175,0.98492694,0.0,-33.65681,-77.21872,10.284918,-5.461295,292.0846,0.013587855,-33.347954,-77.338875,0.061385244,1.5131929,-0.4896967,-2.1097672,1.060442,0.0,-33.764084,-77.38523,0.024155691,-33.400444,-77.5152,0.052963756,0.09225889272689819,3385.2658767700195,205000
6.0278263,-0.08045525,-1.9294109,1.3218995,0.0,-31.960035,-81.23271,4.8078885,-5.6051335,252.50317,0.027348362,-31.724228,-81.11899,0.03484679,6.0414557,-0.12579265,-1.9430258,0.76654005,0.0,-32.892624,-76.88839,0.0415387,-32.59127,-76.66713,0.045557432,0.010464673852920532,3437.5892598629,210000
3.4287207,-0.43145078,-2.234886,0.9719682,0.0,-33.858635,-77.22521,4.9002247,-4.4706964,226.93896,0.06505763,-33.518394,-76.83981,0.048159122,3.2152948,-0.22917557,-2.1910071,1.0267481,0.0,-33.945396,-78.08975,0.033196688,-33.663887,-77.82025,0.044140942,0.010465010261535644,3489.9143254756927,215000
3.6940248,-0.15448558,-2.0823395,0.7155773,0.0,-38.594147,-81.890465,6.6395283,-8.226445,327.55646,0.0053814724,-38.277393,-81.70329,0.049069475,1.1931055,-0.46871322,-2.0660448,0.66129243,0.0,-35.45436,-79.54265,0.0008745715,-35.12864,-79.42353,0.04475362,0.010468052959442139,3542.2546031475067,220000
13.2013445,0.15200809,-1.9737206,1.2483819,0.0,-34.58243,-79.24045,13.275923,-13.928802,593.05444,0.062397882,-34.26964,-78.83916,0.055330444,5.0571203,-0.099068135,-2.0417418,1.0818962,0.0,-36.554573,-77.25853,0.047762,-36.19616,-76.96099,0.045177918,0.010461456966400147,3594.561901330948,225000
0.5184436,-0.81238854,-2.056723,1.0054938,0.0,-33.325184,-80.331215,8.999758,-8.160738,314.96756,0.027605422,-33.03277,-80.003174,0.052882586,1.3368595,-0.5965045,-1.9833189,1.161757,0.0,-34.7992,-78.034065,0.009724863,-34.460514,-77.78933,0.056535974,0.010465029287338256,3646.8870601654053,230000
0.29227677,-0.99513704,-2.0443897,1.5428934,0.0,-36.52259,-75.65861,16.457132,-14.766314,525.517,0.06017927,-36.240467,-75.74899,0.05828766,0.8334168,-0.59231377,-2.0051658,0.9110243,0.0,-35.433945,-81.8821,0.05518184,-35.17978,-81.68441,0.053483225,0.010467732429504394,3699.225732088089,235000
2.5806205,-0.2144056,-2.0097754,0.90201986,0.0,-37.93017,-80.8633,4.282516,-4.933748,219.24646,-0.0009664595,-37.635452,-80.678,0.03624397,7.2426963,0.057452366,-1.9812307,1.122149,0.0,-35.750286,-79.78346,-0.0020931363,-35.493446,-79.84575,0.052885972,0.010468583345413209,3751.5686616897583,240000
1.0681133,-0.5922488,-1.93922,0.9087492,0.0,-33.79282,-78.41764,7.7619762,-5.9871264,238.00473,-0.0075430274,-33.51871,-78.15216,0.04577609,4.816943,-0.12895289,-1.9414719,1.2053223,0.0,-34.52826,-78.449684,-0.003286451,-34.22624,-78.37616,0.043494843,0.010463281774520874,3803.8850836753845,245000
0.79648924,-0.66965437,-1.9711316,0.95365006,0.0,-34.80076,-83.22489,8.089117,-8.85526,296.6189,0.023989432,-34.500137,-83.2351,0.05532516,4.682525,-0.27249297,-1.9588778,0.97680837,0.0,-36.20398,-80.72827,0.010384902,-35.907364,-80.88813,0.054123715,0.0104657621383667,3856.213906764984,250000
2.362977,-0.17746544,-2.124557,0.8165043,0.0,-36.45104,-79.57859,4.5630436,-7.026406,208.05096,0.055691414,-36.12125,-79.13863,0.041037288,2.1660728,-0.3402055,-2.1352139,0.9728155,0.0,-35.535103,-80.620476,0.055981606,-35.205353,-80.418686,0.03222719,0.010468760585784912,3908.5577235221863,255000
2.8178632,-0.368761,-1.8974693,0.88623047,0.0,-34.71893,-79.89252,3.1305816,-4.534814,235.94934,0.07231126,-34.4256,-79.22687,0.039932154,1.153738,-0.72702587,-2.0217946,1.2245667,0.0,-34.30385,-79.294815,0.076693244,-33.968815,-78.56024,0.06339894,0.01046949691772461,3960.9052214622498,260000
4.2323675,-0.0755105,-1.9233162,0.69576573,0.0,-33.91594,-80.28217,7.1003404,-6.922394,272.4262,0.019232608,-33.655834,-80.02007,0.031266637,6.2629204,-0.1500324,-1.9320993,0.73037356,0.0,-35.984352,-81.26465,0.015606731,-35.682487,-81.13769,0.0358674,0.010468830919265747,4013.2493844032288,265000
1.8806678,-0.3899604,-2.0183702,0.9460077,0.0,-38.07868,-79.49542,4.8979244,-5.030667,178.67838,0.046083815,-37.77734,-79.196396,0.03915403,2.896634,-0.50719345,-2.0977645,0.7666694,0.0,-33.190487,-81.361916,0.049393326,-32.84503,-81.04191,0.047863733,0.010468100929260253,4065.5899016857147,270000
3.1154275,-0.20699081,-1.8709171,0.67940634,0.0,-32.967255,-79.57037,4.0181847,-4.1911755,183.77895,0.04623755,-32.613358,-79.325806,0.042606346,2.406217,-0.27811658,-2.0767474,0.9686104,0.0,-33.52402,-79.617386,0.047636203,-33.26745,-79.43101,0.036076456,0.010470375442504882,4117.941794872284,275000
6.2353344,-0.18932545,-2.1236167,1.0652578,0.0,-34.064777,-80.48481,5.491723,-9.683558,361.94592,0.12737462,-33.78427,-80.32264,0.05393459,3.5888033,-0.40033102,-2.0900047,0.9377203,0.0,-37.430725,-81.22522,0.11678839,-37.070095,-80.89503,0.038459055,0.010469710636138916,4170.290361404419,280000
0.54762065,-0.78907764,-1.934974,1.1688905,0.0,-35.429424,-78.223694,8.409978,-7.8143005,309.2219,0.029240921,-35.090244,-77.65096,0.054769833,0.86450136,-0.70581496,-2.0333598,1.5458311,0.0,-35.901722,-80.00832,0.022775233,-35.62834,-79.64802,0.063591436,0.010458363914489746,4222.582193613052,285000
1.3972776,-0.41621113,-1.894237,0.8571203,0.0,-36.976746,-81.23037,6.0825944,-3.7567673,174.40912,0.028361306,-36.73953,-81.11351,0.037386365,2.384567,-0.34630197,-1.9682584,1.1301346,0.0,-34.8487,-79.349525,0.02615495,-34.53078,-79.11157,0.041253746,0.010467925786972046,4274.921834945679,290000
1.583512,-0.29913875,-1.8620486,0.7108831,0.0,-33.77045,-79.192314,1.1594511,-1.7634829,96.922516,0.049545363,-33.559196,-79.0419,0.033161048,1.9203364,-0.46409592,-1.960983,0.80294645,0.0,-37.016586,-79.249054,0.055222854,-36.646843,-79.05817,0.044146836,0.010464276456832886,4327.243229389191,295000
2.586093,-0.45986962,-2.0886793,1.2078377,0.0,-37.250748,-80.40665,4.7329226,-5.944726,224.47594,0.027297735,-36.91306,-80.19694,0.034183457,1.8162525,-0.5548149,-1.9781784,0.9708238,0.0,-35.88067,-78.53267,0.028076157,-35.61984,-78.33159,0.031296868,0.01045942578315735,4379.540369272232,300000
0.84528965,-0.58471024,-2.000785,0.96404916,0.0,-36.076878,-80.37251,7.0052834,-8.189152,258.15402,0.010301545,-35.855156,-80.167725,0.049523633,2.9597356,-0.24179742,-1.9444652,0.8510406,0.0,-36.81972,-80.38618,0.02107124,-36.601807,-80.12887,0.05796533,0.09184383120536804,4838.759538888931,305000
1.3058121,-0.32411036,-1.9151738,1.1552927,0.0,-36.560135,-83.66515,4.7933407,-2.530809,160.76839,0.0074296296,-36.22793,-83.569016,0.04530359,2.7291117,-0.2443421,-1.9250443,0.99079615,0.0,-34.92019,-80.81597,0.017345667,-34.69568,-80.68539,0.03786255,0.01046975359916687,4891.108317375183,310000
6.557087,0.082829684,-1.9837012,1.3981667,0.0,-36.580513,-78.8034,12.404566,-12.3464775,485.41425,-0.005710244,-36.319168,-79.07834,0.06426029,3.9633508,-0.16094592,-1.9032093,1.3799738,0.0,-37.46557,-78.374306,-0.012014821,-37.244427,-78.09156,0.047387555,0.010461595630645752,4943.416307449341,315000
2.2489343,-0.349625,-1.8797693,0.8265892,0.0,-34.83825,-79.50398,3.059577,-3.640929,162.53128,0.028931618,-34.643143,-79.20021,0.03675148,5.1603966,0.0092283115,-2.0397048,1.0926263,0.0,-36.756947,-79.2234,0.02163449,-36.428032,-79.19361,0.039862342,0.01045979208946228,4995.715281009674,320000
9.725572,0.16012943,-2.036571,0.9357418,0.0,-33.900387,-81.788345,8.327251,-7.6439342,375.94513,-0.004246816,-33.680298,-81.69178,0.037272833,10.668549,0.28568733,-2.0750582,1.6231514,0.0,-34.40108,-79.10386,-0.011545762,-34.087414,-78.7647,0.052713502,0.010462087726593017,5048.025731563568,325000
1.920332,-0.3778702,-2.109025,0.77352065,0.0,-36.98007,-83.037476,5.2566624,-2.7873807,175.9669,0.018414035,-36.60801,-82.86815,0.051390275,0.8905121,-0.6272413,-1.9452653,0.8865427,0.0,-35.997246,-77.55563,0.022709236,-35.7276,-77.538055,0.04888443,0.010460888338088989,5100.330185890198,330000
3.0119476,-0.46547478,-1.9495693,1.0979795,0.0,-36.271683,-80.24435,7.199747,-4.929402,219.08444,0.001983419,-35.986668,-80.56956,0.066342756,4.332391,-0.32868838,-1.9985671,1.3137971,0.0,-35.499836,-82.49288,-0.0055855513,-35.224487,-82.11766,0.031777266,0.010461308336257934,5152.636753082275,335000
1.133824,-0.46625292,-1.9744155,0.83871067,0.0,-35.261307,-79.22313,5.0000944,-5.142277,171.56898,0.019579038,-34.958168,-79.010895,0.05468219,1.7153207,-0.34293655,-2.031199,0.78651863,0.0,-34.89095,-82.03587,0.030862212,-34.577377,-82.240585,0.037004825,0.010464680194854737,5204.960165977478,340000
2.305929,-0.43352583,-2.0035021,0.9327515,0.0,-38.852737,-81.78748,4.5092106,-1.9156262,129.39331,0.04375033,-38.535305,-81.55823,0.043472506,1.4374007,-0.4778876,-1.958065,0.94438595,0.0,-34.731144,-83.32818,0.045300037,-34.45777,-83.199234,0.043420736,0.010462384557723999,5257.272099733353,345000
