training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.8635693,0.11103493,-2.0132809,1.1551356,-2.2427824,86.40357,0.01789885,-26.995235,-65.5211,0.18390757,6.3069124,0.17883259,-1.9521947,0.018358275,-25.927109,-63.36135,0.20918813,0.00819294672012329,1039.4318726062775,60000
8.729398,0.20822942,-1.9338163,1.7365257,-2.8020382,109.213455,0.01513147,-27.199709,-68.05241,0.15552667,8.9663925,0.21196702,-1.797939,0.016975991,-26.016298,-62.435474,0.24592367,0.008185909700393677,1080.3614284992218,65000
6.615053,0.1075501,-1.874752,1.3165967,-1.5905395,112.46788,-0.07558623,-25.74255,-65.46234,0.22654745,6.713359,0.16216229,-1.9017488,-0.0679373,-26.668783,-65.08732,0.29587,0.008184265184402465,1121.28276181221,70000
8.030779,0.15583959,-1.8686484,3.1535058,-3.3429282,216.53488,0.06896648,-25.35365,-64.74198,0.32548726,7.7541614,0.13827014,-1.9185277,0.05763131,-25.282574,-67.41002,0.27966276,0.00818839554786682,1162.2247462272644,75000
6.1663446,0.06926159,-2.03364,0.99319583,-1.1224383,89.96058,0.008899678,-26.631674,-69.36958,0.13218525,7.126478,0.22265632,-1.8841277,-0.006942235,-26.080154,-68.53645,0.21116164,0.008184983253479003,1203.1496694087982,80000
6.4378176,0.14230393,-1.8695778,2.0893884,-2.4849534,146.28658,-0.0033490248,-27.250885,-68.834595,0.21625161,7.5111074,0.108754076,-2.1098015,-0.012715027,-25.365063,-64.025085,0.15262467,0.008188392448425293,1244.0916385650635,85000
7.1491356,0.15136236,-1.9907103,0.95140076,-2.113931,111.23185,0.055972178,-25.542158,-64.99994,0.17996065,6.796873,0.13005543,-2.0336256,0.03897186,-28.018982,-64.45476,0.15707171,0.008185828733444214,1285.0207891464233,90000
8.017049,0.14981341,-1.89291,2.7426734,-2.0278244,178.29483,0.02532494,-28.55919,-66.42853,0.3091668,10.073012,0.10959387,-1.9123247,0.027583163,-26.6386,-68.27905,0.2503832,0.008186935234069824,1325.9554722309113,95000
8.400502,0.1525035,-2.0020385,3.8125615,-6.9001474,161.79053,0.046201527,-27.657425,-70.87274,0.22136034,6.2093563,0.15573151,-1.8928792,0.051319167,-26.361435,-69.59621,0.20207867,0.008189533615112305,1366.903146982193,100000
9.130133,0.1786015,-1.9189117,5.113227,-4.3483024,172.874,0.020838615,-29.456936,-71.09319,0.22369498,7.1272554,0.16015893,-2.0302155,0.024208829,-23.827827,-67.793976,0.15093654,0.1066350290775299,1900.0782997608185,105000
8.901993,0.19366118,-1.8330353,1.6837296,-1.9829248,116.91331,-0.03670479,-26.75533,-67.25581,0.23903172,6.485239,0.120109394,-1.8808823,-0.036035743,-26.057312,-65.10949,0.13683914,0.008193429279327393,1941.0454533100128,110000
6.5618124,0.13936053,-1.9640985,2.023796,-1.793659,106.62224,-0.037414573,-27.839802,-65.86374,0.16072333,7.227936,0.15222505,-1.9071293,-0.04274707,-28.702383,-69.11954,0.2849709,0.008193632793426513,1982.0136241912842,115000
6.7449436,0.18803978,-1.8804862,1.70686,-3.7911966,111.46034,0.08758472,-28.711414,-70.22776,0.14246348,6.8940835,0.1423937,-1.9391935,0.09697544,-27.005093,-65.864685,0.18167779,0.008192956733703613,2022.978414773941,120000
7.991417,0.08685346,-1.8911033,2.583576,-3.169311,149.12683,0.034782294,-27.940878,-68.88431,0.25097835,7.0849705,0.1387651,-1.8524792,0.05879657,-29.025309,-73.88846,0.22870778,0.008670539236068725,2066.331118106842,125000
7.0004797,0.20589882,-1.7719804,1.944155,-2.7820253,152.50476,0.0012815818,-28.986889,-69.50256,0.23787785,7.4220295,0.16849504,-1.8527386,-0.0054182895,-30.5371,-73.199234,0.2101464,0.00819570951461792,2107.309672832489,130000
6.769944,0.119211875,-1.853998,2.144618,-3.5411983,137.23141,-0.031711817,-29.330423,-68.70717,0.20659852,4.380522,0.1220173,-1.8115413,-0.03571033,-29.04684,-70.290924,0.2203822,0.008196188354492187,2148.2906215190887,135000
8.479397,0.14705604,-1.9614301,4.006375,-4.6511965,175.5817,-0.047694393,-29.00703,-73.93988,0.20278132,5.7246313,0.13914017,-1.883929,-0.049179554,-31.634966,-71.05265,0.16438636,0.008189612865447999,2189.238692998886,140000
6.976104,0.1971096,-1.9691055,1.3911023,-2.652512,106.95029,-0.013872668,-28.945696,-69.462524,0.20228745,6.9248495,0.16244203,-1.8468775,-0.0020549074,-30.985153,-72.1646,0.26724237,0.008181963396072387,2230.148517370224,145000
6.5025864,0.17431009,-1.8499132,4.2807775,-3.8972716,139.52768,0.012945294,-27.205042,-71.84604,0.13237153,6.0925007,0.15170458,-1.8671496,0.0076266527,-28.356667,-70.51959,0.21982604,0.008190973567962646,2271.103392124176,150000
6.456159,0.16988468,-1.9409182,2.6149209,-2.7367852,163.04872,0.01693073,-30.497353,-71.52699,0.14778027,6.17943,0.13830136,-2.03512,0.012959991,-30.38498,-74.537766,0.1528287,0.0081920832157135,2312.0638148784637,155000
6.898506,0.15743342,-1.9650083,2.6255207,-2.646314,121.49054,0.05774442,-29.92667,-75.43785,0.16259874,5.834658,0.20184737,-1.6619318,0.0840034,-29.73341,-72.33369,0.1669986,0.008188235235214234,2353.004998445511,160000
7.467543,0.13879088,-2.022668,2.401628,-2.5014007,173.06012,0.020997882,-31.559757,-72.436966,0.1666714,6.7327514,0.25684506,-1.7059675,0.01177834,-30.440145,-75.19371,0.24261945,0.008194068193435669,2393.9753465652466,165000
7.8829527,0.25238347,-1.7437823,3.5093474,-3.1947598,230.51007,0.011866644,-27.851456,-73.462776,0.25906172,5.3088512,0.15314257,-1.8566525,0.022839509,-30.758915,-72.35126,0.21300828,0.008194219207763672,2434.9464497566223,170000
6.5793285,0.17656404,-1.8267047,2.0571976,-2.0512667,96.75811,-0.0026808605,-31.233543,-73.905685,0.22205111,7.8515387,0.12264304,-2.06071,-0.00875622,-29.510197,-69.815186,0.1547597,0.008197519731521606,2475.9340550899506,175000
7.9555845,0.25523683,-1.654588,1.8204257,-3.623798,137.1015,0.026380606,-29.970106,-75.37371,0.19868773,7.855912,0.19530943,-2.012559,0.043558486,-30.97666,-69.93235,0.15037133,0.008190315008163453,2516.8856365680695,180000
7.3468966,0.18843397,-1.828996,2.410467,-2.6776423,104.853,-0.012250982,-27.135632,-67.80124,0.1472005,6.170931,0.15342386,-1.8819385,-0.0015801787,-29.131199,-69.00892,0.1346642,0.00819061026573181,2557.8386952877045,185000
8.409771,0.2182707,-1.8151753,3.0207086,-3.074291,167.07271,-0.0052384883,-30.115726,-72.8611,0.20417523,6.962254,0.16755243,-1.8804791,0.026591755,-30.072712,-72.158844,0.166779,0.00819388289451599,2598.8081164360046,190000
8.466532,0.184692,-1.8654444,3.1761398,-2.6775556,155.08951,-0.015281297,-30.184227,-74.61266,0.15284215,6.7408495,0.21494368,-1.800814,-0.0011003017,-31.00546,-75.56268,0.14760524,0.008186945676803588,2639.74285197258,195000
6.136983,0.108813316,-1.9552764,4.005596,-3.812192,111.72976,0.016121738,-29.823982,-70.67139,0.16437069,5.561554,0.16743435,-1.6465635,0.007455662,-28.440796,-71.11227,0.13417715,0.008190522384643555,2680.6954708099365,200000
5.620343,0.13370638,-1.8241622,1.7939011,-1.3566189,93.36485,0.028457016,-29.770918,-73.99547,0.19011895,6.4565682,0.13441332,-1.7774066,0.017331831,-30.50143,-73.42935,0.18509144,0.09480276761054993,3154.7093160152435,205000
8.083784,0.18697432,-1.9696155,2.590297,-3.6466615,128.25528,0.039039947,-30.226261,-71.903366,0.18733071,7.8502226,0.14502004,-1.879012,0.03274717,-31.428194,-77.60101,0.15628776,0.008187603902816773,3195.6473422050476,210000
5.8583364,0.15844086,-1.8535028,2.3147762,-1.7987186,128.79033,0.008460954,-31.460258,-70.9319,0.2219743,6.7904983,0.22555783,-1.7230911,0.020858482,-30.283772,-77.003586,0.16779712,0.00819167537689209,3236.605726003647,215000
6.2022915,0.21190074,-1.6551561,1.7345562,-2.6586316,101.45459,-0.036412008,-28.506647,-72.50461,0.13644257,5.583638,0.18050498,-1.8898239,-0.019775115,-30.208967,-70.69333,0.14150949,0.008188454389572143,3277.548004627228,220000
7.408547,0.13038404,-1.9270289,2.6890442,-2.8399057,116.32778,0.004731342,-28.807785,-74.54941,0.10401492,6.761061,0.20494598,-1.8962336,0.00010254234,-29.818901,-72.487946,0.2240968,0.008191232252120971,3318.50417304039,225000
6.124418,0.12978151,-2.0241585,4.6313424,-5.631037,92.573654,-0.0125117,-31.600569,-73.52605,0.15907824,6.0926423,0.06310482,-1.9024229,-0.028586403,-29.006489,-70.53126,0.17953245,0.0081851975440979,3359.430168390274,230000
5.5820026,0.1298409,-1.724735,1.9430797,-1.7573497,129.15875,0.023386814,-31.601553,-75.81496,0.17948106,5.3929577,0.14118055,-1.9091042,-0.004785709,-30.283161,-70.83327,0.179727,0.008203421926498413,3400.447285413742,235000
7.302767,0.18168116,-1.7603402,1.6789166,-1.5515,126.28714,-0.024756916,-30.25494,-67.25156,0.18881685,5.850947,0.14902538,-1.7545936,-0.020170614,-30.458078,-76.24419,0.1482704,0.008181630516052247,3441.355444431305,240000
7.238161,0.19801149,-1.8739308,3.117165,-3.0858598,132.34018,-0.03847643,-29.126366,-72.88721,0.14327092,7.3134604,0.18823433,-1.8127352,-0.013534658,-31.058287,-70.46184,0.17435807,0.008186041212081909,3482.285657644272,245000
7.119074,0.2329936,-1.8233117,3.1107926,-4.870775,139.15787,0.042032972,-29.981806,-74.90148,0.14024428,4.9647694,0.24324676,-1.710589,0.034110926,-28.337229,-72.69951,0.12784228,0.008203402853012085,3523.3026793003082,250000
6.714139,0.12268627,-1.9002596,1.6932912,-3.3239083,104.88666,0.013881296,-31.099213,-75.03586,0.17707038,7.0212736,0.19846098,-1.6340071,0.014787115,-29.942919,-76.35865,0.1338985,0.008192698907852174,3564.2661809921265,255000
7.5912037,0.18768196,-1.8614236,5.59499,-6.2731833,135.08699,0.004948005,-31.56759,-78.10425,0.15718237,4.925837,0.08530414,-1.7963064,0.008470915,-30.382496,-77.01005,0.18021971,0.008194374084472657,3605.23805809021,260000
6.1864758,0.1365233,-1.9787308,1.9341519,-2.6157427,89.97421,0.025983632,-31.439562,-70.147064,0.14446688,7.9936943,0.2612258,-1.7461185,0.015403144,-31.297436,-74.633484,0.2661369,0.008184946584701537,3646.1627984046936,265000
5.5737123,0.15933652,-1.8219874,1.7845492,-3.1251094,163.84306,0.010665283,-28.357601,-71.53813,0.17258368,6.4309425,0.13170165,-1.8979015,-0.011611119,-32.157036,-68.19368,0.14769644,0.008186885976791382,3687.0972356796265,270000
6.43542,0.19623321,-1.8098186,3.218827,-3.6420925,171.12729,0.0035876408,-31.213554,-76.94596,0.2122486,5.2017856,0.13597447,-1.9080837,0.013018176,-32.06104,-74.90765,0.131817,0.008187553691864014,3728.0350110530853,275000
6.1757975,0.25899652,-1.6986465,1.739585,-2.8697112,150.59723,-0.0021825805,-29.320326,-72.36154,0.19126591,7.080531,0.2008444,-1.7190496,0.018116206,-29.785732,-72.27188,0.21083525,0.008181019496917725,3768.940115213394,280000
5.010888,0.15243587,-1.8833622,1.8095794,-1.5202234,104.251724,-0.011799507,-29.544983,-72.27127,0.14503488,8.558739,0.17986017,-1.9176333,-0.028444454,-30.541939,-75.0829,0.13803494,0.00819160566329956,3809.898150205612,285000
7.0207615,0.09139729,-1.9294025,4.035346,-4.6932874,127.71707,-0.009774692,-29.508156,-76.73811,0.17902607,7.0041885,0.22293583,-1.7533545,0.009408146,-31.94281,-71.70769,0.17903495,0.008188623046875,3850.8412725925446,290000
6.414768,0.2027116,-1.6466624,3.7145908,-3.9806728,101.34148,0.022290543,-30.536695,-79.12657,0.17275749,5.7507434,0.12650941,-1.7385478,0.0066329166,-32.300888,-79.27605,0.13896155,0.0081869535446167,3891.7760474681854,295000
4.860073,0.111751415,-1.8982872,2.0452182,-2.7521,87.25918,0.015199795,-31.862593,-72.60774,0.16115108,4.602236,0.17560175,-1.8071694,0.017959282,-29.024527,-74.28321,0.13228661,0.008193205308914184,3932.7420806884766,300000
6.6173134,0.22412294,-1.6790683,3.0130696,-4.6246905,110.590195,-0.008357085,-29.229197,-73.043335,0.22860482,6.2604504,0.20761763,-1.6983159,-0.021913148,-30.769993,-74.91905,0.13653412,0.09384175629615783,4401.950868844986,305000
6.3816433,0.1244672,-2.0560925,3.6966274,-3.665609,146.12,0.013179049,-28.798374,-75.809265,0.15852171,6.357669,0.15131807,-1.774473,0.016689487,-31.655468,-71.02224,0.17412977,0.0081996075630188,4442.948913574219,310000
5.8961973,0.10257122,-1.9100304,6.4459963,-7.814913,138.68416,0.018291816,-30.32513,-77.26466,0.15648896,5.990304,0.15867941,-1.7567935,0.034735836,-30.223135,-71.02634,0.17421032,0.008193711948394775,4483.917480230331,315000
5.472165,0.14070284,-1.866391,2.468183,-2.416756,91.020164,0.005587958,-27.86124,-75.314255,0.1572833,4.703535,0.18149373,-1.7479017,-0.013519891,-31.522171,-73.923035,0.15856518,0.008193774557113648,4524.886359453201,320000
6.4188776,0.1260286,-1.8030014,2.1207156,-3.357771,119.20354,-0.018743947,-31.16988,-72.455666,0.16946346,4.770513,0.15864915,-1.8500017,-0.022965647,-27.47445,-77.42034,0.12601614,0.008197248888015747,4565.872611045837,325000
6.122588,0.18091731,-1.7473214,3.453485,-4.6518736,141.05128,-0.0068883374,-32.064934,-73.711395,0.17723885,6.799463,0.21437718,-1.7201238,0.008443341,-29.83223,-71.12364,0.135914,0.008205096387863159,4606.898100137711,330000
6.704747,0.17104729,-1.719228,2.8914843,-5.67163,143.63567,-0.004375279,-30.796173,-74.25365,0.17188846,5.8480577,0.18676305,-1.7581475,-0.028399065,-30.20391,-80.603065,0.14976594,0.00819275689125061,4647.861891031265,335000
5.9673586,0.16201079,-1.8233485,7.0856476,-5.784257,132.04013,0.00080905855,-31.331364,-73.33766,0.13637242,7.159176,0.20016377,-1.8921514,0.0072728395,-31.558392,-74.96901,0.10337773,0.00819304542541504,4688.827125310898,340000
6.7686872,0.20279005,-1.9143856,5.2006707,-3.011823,111.594894,0.014420651,-29.586258,-76.22493,0.11168952,6.5985723,0.2276671,-1.8265268,-0.007019356,-31.958157,-77.961365,0.14448541,0.008199712038040161,4729.825692176819,345000
6.700391,0.12954414,-1.7552576,5.151985,-7.3620567,174.85315,0.00014344603,-30.0717,-78.63826,0.12394898,8.341453,0.20459405,-1.7748649,0.014220461,-31.783712,-69.61803,0.16205542,0.008205588245391846,4770.853640317917,350000
5.5762134,0.11100265,-1.8408513,2.284893,-2.6225922,84.22775,0.038528837,-34.00662,-70.09248,0.14848702,4.905549,0.15199424,-1.8043753,0.040264815,-30.703472,-70.63114,0.17395432,0.008572192573547363,4813.7146100997925,355000
5.424953,0.20880052,-1.8281031,2.0419593,-1.5107758,112.6711,0.019276239,-31.003487,-70.813965,0.16236012,6.604517,0.19220167,-1.8624712,0.035470366,-31.567123,-74.547104,0.13253953,0.008192053651809693,4854.674885511398,360000
5.015915,0.09060727,-1.8404837,2.3858457,-5.1866074,117.15881,0.021179982,-29.423094,-76.269875,0.14794663,5.314767,0.17746115,-1.7939777,0.012482479,-30.352276,-76.17826,0.15101773,0.008198352241516113,4895.666654109955,365000
5.2740726,0.12635212,-1.7474,1.9922283,-4.7108026,69.997345,0.047467843,-28.355581,-69.300766,0.1658749,5.5954504,0.22238113,-1.6857276,0.040595442,-28.398453,-71.53695,0.14338687,0.008195865106582642,4936.645986557007,370000
7.578207,0.21102655,-1.8290719,5.3956823,-6.139043,148.2561,-0.004459925,-29.616432,-71.98433,0.16933054,7.3735924,0.28118488,-1.7393824,-0.0067237243,-30.565722,-76.61967,0.14367335,0.008203591823577881,4977.663952112198,375000
5.669492,0.13721454,-1.7604338,3.5407953,-3.8497577,107.677765,-0.02284056,-30.532848,-76.19197,0.16757478,5.8804555,0.10211909,-1.9139831,-0.021443106,-29.71677,-73.181,0.16952454,0.008206782674789428,5018.697872400284,380000
5.8903637,0.16188785,-1.8213191,9.695762,-7.377695,137.53603,0.013453558,-31.367962,-76.58525,0.14940071,4.6902547,0.19684166,-1.691934,0.016526282,-29.32156,-70.83911,0.113169834,0.008206010437011718,5059.727931499481,385000
4.005109,0.12746705,-1.774533,2.4904602,-4.304786,98.78009,0.027946912,-33.075413,-74.55986,0.1659455,6.879958,0.19886504,-1.7089701,0.051646784,-31.633581,-73.204094,0.1818366,0.008206163263320923,5100.758754253387,390000
5.288647,0.15303504,-1.850429,2.5298324,-3.8384147,85.11601,0.012068354,-31.111164,-76.75322,0.120616585,6.558361,0.19694701,-1.8205466,0.010600105,-32.660145,-71.43587,0.12808111,0.008207209396362304,5141.794808149338,395000
6.400234,0.123430274,-1.7765584,9.239343,-9.480031,171.81535,0.03236404,-29.976063,-72.62604,0.15231259,5.5905647,0.2627732,-1.6528238,0.021361925,-29.960823,-75.6375,0.120133236,0.008196698570251465,5182.778308391571,400000
5.6992645,0.14225474,-1.8702416,3.5140948,-5.2570004,142.0145,-0.006741926,-30.444555,-77.75284,0.14957163,5.0456924,0.18140313,-1.738112,0.026021048,-29.20455,-74.72873,0.15431997,0.09259494519233703,5645.753041982651,405000
7.5558987,0.19313182,-1.7977087,6.815347,-6.6302423,180.88779,0.009662852,-28.04869,-74.50444,0.15933461,6.323887,0.16987808,-1.8348691,0.0111999065,-31.549107,-73.1457,0.22436503,0.008201028680801392,5686.7581923007965,410000
6.347301,0.1978057,-1.7552195,2.0261302,-3.6845345,105.72769,0.026893385,-27.9928,-73.59085,0.20313549,8.455963,0.1943904,-1.9048173,0.02347333,-30.992188,-73.40369,0.16885594,0.008198396825790405,5727.750183582306,415000
5.107814,0.20667312,-1.815573,1.9870048,-3.1317072,93.49443,0.010841839,-30.908121,-73.62598,0.16065457,5.0720253,0.12828466,-1.9171767,0.021431543,-29.917309,-74.60008,0.14454326,0.008192894506454468,5768.71466255188,420000
6.725644,0.24488205,-1.8509278,2.4146407,-4.667718,98.09932,0.03228777,-29.745857,-72.28282,0.15685144,5.912121,0.18099459,-1.837796,0.008253574,-32.44397,-78.275604,0.16920304,0.008188650178909301,5809.657920360565,425000
5.945108,0.16602482,-1.7792777,3.1749985,-4.6690154,108.502426,0.01906468,-30.465178,-76.980896,0.14544013,4.4706936,0.0941987,-1.9035304,-0.0039073527,-28.91245,-76.50412,0.14393546,0.008181549882888793,5850.5656769275665,430000
7.541806,0.16921832,-2.027207,4.991599,-3.2482429,140.19421,0.025334708,-31.100407,-75.734634,0.15799385,5.716226,0.2234862,-1.6825399,0.02584789,-31.502329,-71.30958,0.16747943,0.00817610421180725,5891.446204900742,435000
6.4361234,0.109615624,-1.8697577,9.309213,-12.310198,139.47095,0.021287344,-32.352364,-76.29776,0.13919935,7.8121653,0.20615037,-1.725574,0.02497024,-30.254524,-76.11048,0.13061407,0.008183203315734864,5932.3622279167175,440000
8.6856365,0.18911394,-1.8352062,13.940929,-10.167175,164.23482,0.005820133,-29.784962,-72.320564,0.13258393,6.955613,0.14925042,-1.8854818,-0.005350724,-28.256226,-77.010315,0.1581338,0.008194423294067383,5973.334351539612,445000
4.880032,0.21781006,-1.7345879,4.566408,-5.318779,93.54193,0.06495595,-30.822842,-74.257935,0.11192931,5.539259,0.1814688,-1.7698501,0.05360528,-29.977905,-73.13406,0.09695821,0.00818991551399231,6014.283935785294,450000
6.5938883,0.18900347,-1.6304889,8.032371,-8.973092,169.54855,0.016973756,-31.757662,-78.65968,0.1966202,5.8840513,0.13109998,-1.7873212,0.024579912,-31.789024,-74.584785,0.15878093,0.008187384366989136,6055.2208642959595,455000
6.297262,0.20413607,-1.7773055,2.8794997,-2.4362025,90.48805,0.027846888,-30.806515,-74.73818,0.11041115,5.310385,0.14118855,-1.8503307,0.03598748,-30.341541,-72.61055,0.15769371,0.008192557144165039,6096.183656692505,460000
4.4542627,0.11253667,-1.6973661,3.6479373,-4.6843686,95.326454,-0.0139051825,-30.297684,-72.22208,0.17152335,5.582242,0.1278308,-1.8296428,-0.026498772,-30.017256,-75.80026,0.2057194,0.008166296434402465,6137.015145540237,465000
5.885766,0.20294687,-1.5545018,3.638387,-5.5152535,105.414314,0.033277504,-30.11742,-78.00261,0.22867319,5.031623,0.12578547,-1.6873672,0.021903276,-32.061543,-76.40715,0.17746332,0.008182476091384889,6177.927532672882,470000
5.8198094,0.20187336,-1.7139556,3.9802427,-4.818059,92.30606,-0.016372226,-31.3566,-73.919754,0.16303623,6.8456335,0.18500273,-1.8850212,-0.02482777,-28.198132,-70.84665,0.09726849,0.008190390062332154,6218.879489660263,475000
5.669087,0.14550523,-1.8170846,2.9724982,-4.4704514,111.343445,0.05218246,-32.701435,-74.3651,0.12026969,4.570577,0.16823128,-1.7261431,0.060750075,-32.756477,-72.06952,0.22683384,0.008180134057998657,6259.780166625977,480000
5.8765936,0.20267284,-1.7278684,3.4086487,-6.789693,98.30707,0.013026722,-28.638998,-78.51949,0.09219012,5.8410397,0.1518901,-1.8045475,0.007520348,-34.800335,-75.0683,0.1451892,0.008192875957489014,6300.74455332756,485000
6.8595843,0.17331949,-1.8381907,4.312522,-5.7329264,166.83627,0.04553079,-30.457354,-74.11084,0.23702857,5.6376977,0.18908805,-1.6676412,0.056514412,-31.153488,-72.28012,0.24438715,0.008183184194564819,6341.660480499268,490000
6.4854355,0.1944037,-1.6792867,4.6233892,-6.0777273,98.56749,-0.022981986,-32.202972,-74.2706,0.16483253,4.9043956,0.20538215,-1.7313443,-0.042940617,-31.207806,-71.68167,0.14759701,0.008191378545761109,6382.617379903793,495000
5.608914,0.12969229,-1.7974814,4.89709,-7.3203716,111.56711,0.029838808,-28.800877,-71.9877,0.17443623,4.709587,0.17490987,-1.6190673,0.0038165152,-28.303783,-74.097084,0.1729576,0.00818171591758728,6423.525965929031,500000
