training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7795395,-7.832718,0.7832718,0.12030244,6.2338185,0.9962677,-6.210553,1.0,0.9990387,0.1171875,0.0057747094,-10.01923,-10.024234,-4.8997345,9.5778885,0.11960593,5.7852727e-08,0.013724941,-0.012075191,0.28640786,1.771045,-7.856174,0.7856174,0.1261665,6.2903295,0.9854276,-6.1986656,1.0,0.9987211,0.056640625,0.0064075645,-9.643527,-9.648218,-4.8438206,52.516956,0.31101352,2.0138286e-06,0.18931163535118103,946.5581929683685,5000
1.7668912,-7.773759,0.77737594,0.1055627,6.088639,0.9895153,-6.024802,1.0,0.99905205,0.13671875,0.005460156,-10.012982,-10.018343,-4.5291815,6.2767467,0.15772712,8.023352e-06,0.009582549,-0.008949939,0.21664672,1.7648816,-7.8170977,0.78170973,0.1163973,6.2389746,0.98317194,-6.1339855,1.0,0.9987793,0.056640625,0.0061681466,-9.846678,-9.851802,-4.604764,141.13481,0.6725724,1.4804643e-06,0.0029277010917663575,961.1967055797577,10000
1.7533778,-7.747298,0.77472985,0.09894743,5.9100924,0.97864795,-5.7839003,1.0,0.999053,0.171875,0.005111941,-10.016806,-10.022558,-4.131806,19.547897,0.28481746,2.5930526e-06,0.009173668,-0.00944552,0.20417279,1.7460189,-7.787555,0.77875555,0.109011784,6.3092766,0.9672633,-6.1027327,1.0,0.99865246,0.0703125,0.0063479873,-9.760481,-9.765691,-4.4302273,578.27844,3.0566945,6.1255837e-06,0.0029294485569000242,975.843955039978,15000
1.7598958,-7.764962,0.77649623,0.103363544,5.8292255,0.9833996,-5.732459,1.0,0.9990463,0.15332031,0.0051887776,-10.138057,-10.14375,-4.3139205,12.206321,0.21541183,6.6785747e-06,0.010133161,-0.0110567035,0.19394438,1.7470069,-7.7995863,0.7799586,0.11201948,5.97874,0.9670482,-5.781731,1.0,0.99865913,0.07128906,0.0063463654,-9.82457,-9.8298855,-4.3863907,137.38113,1.07994,1.512422e-06,0.002990982723236084,990.7988755702972,20000
1.7486933,-7.7454753,0.7745476,0.09849185,5.745653,0.97414577,-5.5971045,1.0,0.9990349,0.16308594,0.005183465,-10.127086,-10.132948,-4.129278,17.389236,0.31148672,4.9737896e-06,0.013751246,-0.010716417,0.19899641,1.744709,-7.7885427,0.77885425,0.109258704,6.150074,0.9658548,-5.9400797,1.0,0.99860096,0.07128906,0.0064821504,-9.832085,-9.837441,-4.352361,65.34013,0.7347046,2.0204116e-06,0.0029352145195007326,1005.4749562740326,25000
1.7491184,-7.7233734,0.7723374,0.09296636,5.945656,0.9767811,-5.807605,1.0,0.9990339,0.16601562,0.0050755497,-10.223096,-10.229098,-4.0833383,22.910223,0.35258508,1.001749e-05,0.017130975,-0.016035516,0.21242335,1.740495,-7.785947,0.7785947,0.10860971,6.2596073,0.96190023,-6.0211186,1.0,0.99848175,0.068359375,0.0066530714,-10.105114,-10.110776,-4.312959,89.45676,0.9620192,2.3942284e-06,0.0029664063930511476,1020.3069953918457,30000
1.750741,-7.7301235,0.7730124,0.09465389,5.865435,0.97772855,-5.734804,1.0,0.99905586,0.1875,0.0049742013,-10.369425,-10.3756275,-4.023967,25.175272,0.33849865,3.3702586e-06,0.01213222,-0.0074333,0.1829316,1.7529567,-7.7594037,0.77594036,0.10197389,6.2875485,0.9770164,-6.1430387,1.0,0.99846554,0.08691406,0.0064097284,-10.10516,-10.110848,-4.285078,59.337383,0.696539,1.02659875e-07,0.0029292876720428468,1034.9534406661987,35000
1.7588792,-7.7515907,0.77515906,0.10002068,5.8361063,0.9837201,-5.741096,1.0,0.9990549,0.19140625,0.004871326,-10.309817,-10.316055,-3.9273562,13.628024,0.2522804,1.8258173e-06,0.015630594,-0.011692371,0.21571656,1.7601044,-7.754761,0.7754761,0.1008133,5.971484,0.98462826,-5.879693,1.0,0.99867916,0.09082031,0.0059443032,-10.088942,-10.094659,-4.2397156,45.79771,0.35941,8.823234e-07,0.0029287863731384278,1049.5973794460297,40000
1.7521846,-7.712722,0.7712722,0.090303354,5.980976,0.9809125,-5.866815,1.0,0.99906635,0.18945312,0.0049798386,-10.293707,-10.299825,-4.0357976,13.091283,0.28809258,9.857096e-06,0.014623808,-0.024831636,0.21495382,1.7578572,-7.7446356,0.77446353,0.09828179,6.348339,0.98339367,-6.2429175,1.0,0.9985752,0.10644531,0.0062818546,-10.1107,-10.116496,-4.1812644,58.9676,0.6321549,2.4637416e-07,0.0029292271137237548,1064.2435219287872,45000
1.744895,-7.7267523,0.7726752,0.09381099,5.826538,0.97221977,-5.664676,1.0,0.9990463,0.19238281,0.0048927874,-10.432901,-10.439308,-3.8784857,22.687157,0.3927264,1.8988593e-06,0.011116644,-0.015885277,0.22710931,1.7620523,-7.7616706,0.77616704,0.10254062,6.2588077,0.98588526,-6.170467,1.0,0.99877834,0.10253906,0.005937515,-10.122627,-10.128209,-4.411664,18.413939,0.30956224,1.1488335e-06,0.0029280519008636477,1078.8837883472443,50000
1.7449143,-7.704623,0.7704624,0.088278785,5.9361467,0.9744519,-5.7844906,1.0,0.99906063,0.20019531,0.004932355,-10.506241,-10.512668,-3.931232,21.933708,0.3583124,1.2444855e-06,0.014613534,-0.019392945,0.20942558,1.7673893,-7.773737,0.77737373,0.1055573,6.4055686,0.9900156,-6.341614,1.0,0.9987259,0.08691406,0.0059611863,-10.168236,-10.173855,-4.419881,24.841038,0.2999461,2.5914382e-08,0.0029279288291931154,1093.523440361023,55000
1.7446134,-7.6875277,0.7687528,0.08400484,5.784572,0.9758606,-5.6449366,1.0,0.99905396,0.2109375,0.004842138,-10.559963,-10.566515,-3.8576818,14.489697,0.36334804,3.8525586e-06,0.0226993,-0.023694336,0.23308988,1.765801,-7.789283,0.7789283,0.10944365,6.151558,0.9868727,-6.0708055,1.0,0.99856186,0.078125,0.00613607,-10.331967,-10.337791,-4.3738146,151.05318,0.58126855,4.2757736e-07,0.0029289847373962404,1108.1683707237244,60000
1.7430428,-7.6774397,0.76774395,0.08148293,5.788112,0.9752989,-5.64514,1.0,0.99906826,0.20898438,0.0048901346,-10.574478,-10.5809765,-3.9263933,74.01385,0.35897732,8.531024e-07,0.015064368,-0.015795905,0.238179,1.7638642,-7.774728,0.7774728,0.10580498,6.3299723,0.98639137,-6.243831,1.0,0.99873257,0.11035156,0.00606996,-10.285402,-10.291305,-4.248188,99.60174,0.61787844,1.6714217e-06,0.002928221845626831,1122.809487104416,65000
1.7524889,-7.7170396,0.77170396,0.09138286,6.005028,0.9807849,-5.889642,1.0,0.99906254,0.19628906,0.00497762,-10.332289,-10.338471,-4.0066514,46.38387,0.34271833,4.79716e-07,0.012134116,-0.017601358,0.22295035,1.7540481,-7.74218,0.77421796,0.09766787,6.363227,0.97983015,-6.2348824,1.0,0.99865437,0.10058594,0.006216362,-10.270126,-10.275841,-4.425108,64.49283,0.50984764,2.1276833e-07,0.0029305426597595213,1137.4622070789337,70000
1.7508078,-7.7026434,0.7702644,0.0877839,5.89867,0.9805433,-5.7839026,1.0,0.9990568,0.21777344,0.004865094,-10.56712,-10.573651,-3.8834105,77.104004,0.36310428,4.3153277e-06,0.027123285,-0.012727223,0.24117789,1.7633171,-7.752093,0.7752093,0.10014617,6.350159,0.98810786,-6.2746434,1.0,0.9986744,0.091796875,0.006195358,-10.377594,-10.383393,-4.444034,99.38696,0.47539026,6.449693e-08,0.002928682899475098,1152.1056294441223,75000
1.7476768,-7.7017355,0.77017355,0.08755674,5.9601517,0.9775033,-5.826069,1.0,0.9990711,0.21484375,0.004900069,-10.584377,-10.59092,-3.8908203,18.632494,0.3553598,6.64535e-07,0.027513497,-0.016759234,0.2538977,1.7646396,-7.748784,0.7748784,0.09931895,6.3630285,0.98976123,-6.29788,1.0,0.99861336,0.119140625,0.0060402914,-10.278229,-10.284093,-4.278349,213.93701,0.90253496,7.6733653e-07,0.0029285937309265135,1166.748604297638,80000
