training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.8496788,-0.6031891,-1.9483027,0.40686136,0.0,-13.636091,-20.65193,2.227994,-2.1952415,121.00387,0.17562684,-13.012817,-19.847172,0.026203569,0.88815665,-0.8023606,-1.9415252,0.2956018,0.0,-13.532511,-20.670132,0.17817418,-12.924976,-19.86339,0.021856371,0.12363117680549622,618.1558985710144,5000
1.4952307,-0.446321,-1.9515836,0.7704559,0.0,-21.80474,-36.16538,2.5717268,-3.8787076,164.53874,0.049350493,-21.299875,-35.527927,0.04700527,0.8652589,-0.64960074,-1.933769,0.62063104,0.0,-20.26941,-36.114697,0.076639704,-19.784687,-35.45948,0.03468573,0.010762473440170289,671.9682784080505,10000
2.751598,-0.4995766,-1.911659,0.8992634,0.0,-25.617691,-50.125443,5.6716156,-7.824101,241.68472,0.09866902,-25.171059,-49.621128,0.07000055,1.2603533,-0.53847796,-1.8980228,0.7379632,0.0,-24.268408,-50.132935,0.07407661,-23.852713,-49.62802,0.051609047,0.010770170593261718,725.8191435337067,15000
1.576215,-0.5766336,-1.9229223,0.9406155,0.0,-26.166273,-59.636547,3.294945,-2.4724896,136.91296,-0.0090021305,-25.805302,-59.226177,0.05758455,7.831422,-0.11566802,-1.9181857,1.855337,0.0,-28.11079,-59.468582,0.013522934,-27.707542,-59.05217,0.06865023,0.01076726107597351,779.6554608345032,20000
8.324356,-0.13618717,-1.9039476,1.1129612,0.0,-29.054073,-64.3712,5.7480874,-9.395212,355.43958,0.0033602044,-28.684511,-64.011,0.060265724,4.644523,-0.44881368,-1.901641,1.1650336,0.0,-27.773302,-64.289566,0.016913652,-27.381763,-63.948402,0.05980772,0.010754885387420655,833.4298987388611,25000
2.32815,-0.48364773,-1.9422312,0.9363517,0.0,-26.539703,-66.86528,2.0966403,-4.882184,129.4556,-0.009119973,-26.119396,-66.604225,0.057794303,5.8834457,-0.35543025,-1.9221845,1.2611845,0.0,-27.61531,-67.71915,0.019165412,-27.259142,-67.33623,0.056241177,0.010775314283370972,887.3064804077148,30000
22.868542,0.029957809,-2.023095,1.880048,0.0,-26.146112,-70.59875,10.491201,-12.68424,607.6836,0.113215305,-25.737402,-70.29905,0.08685249,27.600773,0.27632502,-1.9293594,2.108292,0.0,-27.252842,-68.41824,0.116236106,-26.859598,-68.094955,0.105564386,0.010762645721435546,941.1197202205658,35000
1.6765306,-0.68368673,-1.9963193,1.004625,0.0,-27.65537,-69.29727,8.2736225,-8.807548,282.39276,0.046695,-27.199924,-68.91136,0.09094686,2.1905918,-0.5117498,-2.0136626,1.122131,0.0,-27.68081,-71.35868,0.054305367,-27.343882,-71.14558,0.0729883,0.010777738904953003,995.0084280967712,40000
3.9271183,-0.6004429,-1.8869879,1.156183,0.0,-26.712906,-73.82961,3.8884726,-2.4061897,212.63809,0.05589825,-26.349918,-73.54888,0.0740481,3.8767047,-0.54765373,-1.9130025,1.3516685,0.0,-27.308804,-72.328674,0.0686166,-26.943172,-71.49181,0.07588948,0.010755734157562256,1048.7871108055115,45000
2.5156848,-0.41176632,-2.1054409,0.8099235,0.0,-28.637856,-74.41404,2.1650143,-3.4270988,145.21349,0.05197186,-28.23872,-74.275246,0.06940919,3.9610848,-0.282347,-2.0546267,0.87455106,0.0,-29.406036,-69.29532,0.059205443,-28.952393,-68.91459,0.07061159,0.010767624044418335,1102.6252439022064,50000
15.810272,0.07533385,-1.8719649,1.6350353,0.0,-28.036755,-71.07864,7.8949656,-13.044283,542.44556,0.05957263,-27.722672,-70.22895,0.16133896,8.174818,-0.19855773,-1.8912785,1.565978,0.0,-30.305294,-70.319275,0.06500277,-29.896227,-69.74107,0.10276594,0.010763357782363892,1156.4420430660248,55000
3.381051,-0.2907976,-2.0188997,0.97163945,0.0,-28.913889,-74.68197,4.3733425,-7.727762,270.43848,0.06171065,-28.54154,-74.3536,0.06038674,2.0825927,-0.3792636,-1.9225699,1.0739384,0.0,-28.375473,-71.3458,0.06372116,-27.990416,-71.04566,0.061105866,0.010841736316680908,1210.6507363319397,60000
0.3145181,-1.3256941,-2.0700696,2.054113,0.0,-28.562706,-74.159256,23.297424,-13.859837,785.7178,0.06694654,-28.168499,-73.8458,0.0758006,0.8011466,-0.8368865,-2.0743308,0.9724247,0.0,-28.773428,-69.03292,0.07680484,-28.423252,-68.75931,0.05651844,0.010840736198425294,1264.8544266223907,65000
1.9355981,-0.6697535,-1.9171107,0.820282,0.0,-28.743996,-72.287346,3.6879458,-2.8890114,153.04144,0.034704976,-28.427212,-72.0166,0.06022012,0.9909314,-0.7047664,-1.9104674,0.7935331,0.0,-27.543653,-70.57009,0.004532002,-27.160398,-70.01055,0.07748784,0.010774835395812988,1318.728615283966,70000
1.0233722,-0.7495564,-2.1724794,0.65056694,0.0,-32.639603,-76.61613,6.046684,-3.7709258,200.72282,0.006798558,-32.22512,-76.388596,0.059400782,1.521093,-0.6161481,-1.9016821,0.627754,0.0,-30.10238,-72.23242,0.0056997836,-29.668037,-72.35182,0.056241702,0.01077033987045288,1372.580326795578,75000
11.279163,0.0991869,-2.0222738,1.2162201,0.0,-28.0887,-65.05934,6.97034,-12.720981,504.77585,0.0027908906,-27.659334,-64.729996,0.057469755,11.768748,0.08907222,-1.9795934,1.3169333,0.0,-29.005236,-70.28049,0.009351619,-28.646908,-70.04018,0.05952677,0.010760698318481445,1426.3838293552399,80000
5.7515144,-0.057157345,-1.9065096,1.1792884,0.0,-31.232365,-72.933266,8.320017,-14.03615,468.29547,0.040694654,-30.868982,-72.61321,0.05303911,5.387335,-0.13130361,-1.8691096,1.0364852,0.0,-32.78006,-75.27309,0.04354,-32.331825,-75.48084,0.06660244,0.01075735182762146,1480.1706011295319,85000
3.0997567,-0.51403725,-1.9610205,0.94068444,0.0,-29.049984,-69.287636,4.9589314,-2.459439,231.67747,0.031145722,-28.684767,-69.107925,0.056107517,4.0718975,-0.26003557,-1.9371867,0.9302549,0.0,-29.316864,-72.97109,0.053626835,-28.979166,-72.63005,0.0628833,0.010781317806243897,1534.077201128006,90000
2.841051,-0.3108861,-1.9018698,0.8220149,0.0,-31.318855,-74.14877,1.6401496,-4.0742016,178.12952,0.079797365,-30.975784,-73.25579,0.063919276,4.0336003,-0.13718593,-1.7783144,1.1545067,0.0,-31.99207,-77.35476,0.090974554,-31.548567,-77.21123,0.06825635,0.010760794591903686,1587.8811848163605,95000
1.8806746,-0.5280708,-1.9150484,0.81174594,0.0,-29.48798,-69.34937,4.0266857,-3.5072472,156.61652,0.02942139,-29.112103,-69.16703,0.07602671,2.0465925,-0.40773234,-1.8650239,0.6908127,0.0,-31.355099,-73.70827,0.024974428,-31.010023,-73.21622,0.06292273,0.01076809458732605,1641.7216701507568,100000
3.17563,-0.2087614,-1.9191101,0.8241308,0.0,-30.047253,-69.51103,4.4270525,-8.019617,267.6213,0.014310837,-29.690548,-69.18288,0.046336617,8.507787,0.090947196,-2.0063782,1.1671759,0.0,-30.05212,-71.36218,0.004298821,-29.73272,-71.069595,0.0964078,0.12187526211738586,2251.0979940891266,105000
3.404119,-0.18821223,-2.0118992,1.0013721,0.0,-30.917187,-73.26407,4.42694,-7.0935707,224.48227,0.01508639,-30.556456,-72.97174,0.05181641,0.85088027,-0.6325489,-1.9592906,0.8117597,0.0,-28.740673,-69.68726,0.025415964,-28.399612,-69.13708,0.04630945,0.010757600831985474,2304.8860082626343,110000
0.9652385,-0.7868111,-1.9301707,0.91389483,0.0,-32.393715,-78.08389,7.188002,-4.978153,273.44928,0.042990804,-32.011593,-78.069824,0.05978058,1.4293351,-0.5189101,-1.8596448,0.8761263,0.0,-30.909012,-77.791435,0.04788235,-30.55629,-77.60641,0.055878423,0.010756497573852539,2358.66850566864,115000
4.463929,-0.10267292,-1.9891849,1.028883,0.0,-31.42103,-71.91644,9.471527,-11.218121,447.38156,0.029725596,-31.05009,-71.5319,0.058918707,2.0283103,-0.36612913,-1.8437004,0.8138343,0.0,-32.211895,-77.01574,0.024690345,-31.856857,-76.74428,0.05857126,0.010744188928604126,2412.3894629478455,120000
1.0700711,-0.56220347,-1.9304361,0.8001827,0.0,-33.09489,-72.66553,3.2600765,-2.1492553,153.4891,0.052442126,-32.763443,-72.510666,0.04924885,1.7997208,-0.36628622,-1.9070244,0.7260737,0.0,-31.169134,-68.99947,0.04828743,-30.877865,-69.31072,0.048272245,0.010853077840805053,2466.6548612117767,125000
3.7927427,-0.23997074,-1.9201435,0.8409983,0.0,-28.53415,-71.25339,3.1139135,-4.379358,225.92609,0.015433729,-28.259556,-70.932686,0.060631577,4.0093923,-0.3097365,-1.8588399,0.9058559,0.0,-32.527,-73.67377,0.02804096,-32.219315,-73.05462,0.060206905,0.010814129400253296,2520.725517988205,130000
3.645749,-0.27801067,-1.982384,0.6554998,0.0,-30.579212,-75.08046,3.8674707,-5.7214017,228.75146,0.038259506,-30.209957,-75.211006,0.052286077,1.8571799,-0.3299901,-1.9464066,0.70229244,0.0,-30.67083,-72.25089,0.03042145,-30.31092,-71.82115,0.043336324,0.010764426469802857,2574.5476603507996,135000
0.39742282,-0.8934718,-2.0077274,0.8652438,0.0,-30.418236,-76.55703,11.149335,-7.231713,333.7065,0.053907186,-30.108746,-76.234604,0.056509905,0.99611807,-0.79225457,-1.8285143,0.906476,0.0,-30.325706,-70.01968,0.038715072,-29.985516,-70.0145,0.06333515,0.01074689302444458,2628.2821357250214,140000
1.4522514,-0.42276654,-1.9188417,0.6720182,0.0,-30.898657,-75.17147,1.1236702,-1.5966172,97.60501,0.029392451,-30.548126,-74.92573,0.04694267,4.980755,-0.11604336,-1.8379462,1.1291159,0.0,-32.55653,-71.814415,0.038669094,-32.18761,-71.7189,0.044523645,0.01074539566040039,2682.009124994278,145000
9.431434,-0.20040789,-1.9038194,1.3264748,0.0,-28.284328,-69.26097,3.6291945,-6.223189,327.70886,-0.00049277395,-27.93741,-69.266945,0.05028764,13.046183,-0.13884053,-1.8927442,1.0842685,0.0,-30.710669,-72.732056,0.01895617,-30.413307,-72.4985,0.046336394,0.010736974334716798,2735.6940088272095,150000
0.43162036,-0.9211271,-2.038032,1.0568619,0.0,-32.516376,-71.33878,12.518578,-9.424718,371.97403,0.015065953,-32.192917,-70.888435,0.05478047,2.1920881,-0.4071485,-1.8911912,0.8699907,0.0,-34.18514,-73.28554,0.018813096,-33.858162,-72.71905,0.04977285,0.010735175943374633,2789.3699009418488,155000
