training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
290.43207,0.1044069,-7.5872774,0.058942333,1.0,3.3422842,-6.036639,85.20305,0.41309196,-22.766644,-124.18267,0.7649255,302.88577,0.115771815,-7.657534,0.07650643,1.0,0.65394086,-22.011166,-73.648155,0.5475605,0.0027328875064849853,2192.357427597046,110000
300.5098,0.1585517,-7.6004076,0.062224854,1.0,4.0059857,-7.9333043,86.676476,0.46689442,-22.758766,-115.82055,0.44744152,294.17987,0.10015957,-7.662148,0.077659994,1.0,0.3705497,-22.25164,-104.679596,0.88333017,0.002903832197189331,2206.87663936615,115000
259.33264,0.05258427,-7.6176,0.06652293,1.0,6.663645,-4.8386745,86.65522,0.43121806,-23.885328,-120.194336,0.5042112,271.40225,0.10595195,-7.6673727,0.0789661,1.0,0.43222514,-22.66634,-115.87517,0.6437415,0.00263778395652771,2220.065591812134,120000
293.03552,0.16413958,-7.576412,0.056225933,1.0,5.466908,-2.8082213,68.993126,0.570753,-23.659094,-129.9094,0.4080357,284.798,0.12747192,-7.654646,0.07578446,1.0,0.7839489,-22.573816,-111.53311,0.64850366,0.002741822624206543,2233.774741411209,125000
293.14777,0.088448815,-7.604253,0.06318621,1.0,4.0751595,-5.467307,86.61754,0.49342528,-23.515707,-121.75917,0.42904776,298.32666,0.092011295,-7.6767073,0.08129977,1.0,0.5007639,-23.782173,-126.84407,1.118406,0.002737553834915161,2247.462550878525,130000
275.31592,0.12176224,-7.593132,0.06040594,1.0,3.5792704,-3.6374743,81.3755,1.3918436,-25.068346,-132.89122,0.30674946,288.9362,0.11553678,-7.6667843,0.0788191,1.0,0.88364506,-23.534008,-114.857635,0.33016908,0.0026803350448608397,2260.8642568588257,135000
291.00586,0.086100675,-7.6015615,0.06251337,1.0,5.6055145,-4.7974114,85.794266,1.0801358,-25.153093,-127.04689,0.4152766,305.4628,0.115226984,-7.671431,0.079980716,1.0,0.8185078,-24.716312,-130.8929,0.50372946,0.00269541015625,2274.341339111328,140000
297.91882,0.113860235,-7.5853777,0.05846748,1.0,7.1715775,-4.2991652,79.16773,0.40906656,-24.6394,-132.64165,0.4186484,277.3885,0.07388435,-7.6700335,0.079631224,1.0,0.60076976,-24.294006,-118.89695,0.3203762,0.002716064500808716,2287.921700000763,145000
292.752,0.107075885,-7.599882,0.06209344,1.0,8.193478,-4.2228575,80.15639,0.48659924,-24.242857,-124.11232,0.50622547,272.1793,0.05655268,-7.650282,0.07469347,1.0,0.317584,-25.44548,-126.87607,0.5367762,0.002726315259933472,2301.55330824852,150000
290.753,0.107288994,-7.5944915,0.06074579,1.0,5.2118526,-4.5171037,85.32885,0.59162575,-26.556652,-126.51732,0.43502754,283.1294,0.0899247,-7.6807666,0.08231466,1.0,0.6507481,-26.42506,-130.58945,0.6359875,0.00271366982460022,2315.1216990947723,155000
279.70367,0.08755441,-7.575861,0.05608813,1.0,4.0095053,-3.6073632,76.92101,0.83950883,-24.14615,-110.47857,0.37769568,285.95367,0.10161836,-7.667731,0.07905571,1.0,1.1143756,-25.802158,-124.10977,0.4509493,0.0026957016944885253,2328.6002378463745,160000
300.14072,0.17799568,-7.5961647,0.061164055,1.0,6.974985,-6.395954,90.55817,0.81793225,-25.658787,-122.54172,0.42962316,300.08417,0.12832454,-7.6669493,0.07886037,1.0,0.6534964,-25.009666,-104.90075,0.41869885,0.002630875301361084,2341.7546484470367,165000
301.12326,0.14517283,-7.6157904,0.066070594,1.0,5.8707123,-10.385482,90.88401,0.9171746,-25.976963,-124.40743,0.23339292,296.79877,0.13286325,-7.6731834,0.08041893,1.0,0.83227587,-25.808817,-83.73601,0.299468,0.0026888596057891845,2355.1989798545837,170000
291.35428,0.121561036,-7.613651,0.06553571,1.0,7.421062,-7.675715,82.26286,0.5409933,-25.323805,-125.37344,0.40489346,288.32156,0.12168151,-7.678545,0.08175927,1.0,0.88657224,-25.97181,-120.34927,0.3759548,0.0026569908618927,2368.4839704036713,175000
