training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.394412,-4.6480403,1.394412,0.021339035,32.962387,0.99999994,-32.962387,1.0,0.5204606,5.519491,-6.911338,183.72449,456.83875,949.8054,47.795025,1.3697155,0.047557987,2.6616912,1.0473659,0.13660179,110.678154,0.27027753,462.37265,462.1024,2.3937812,-4.645937,1.3937812,0.020497749,33.21282,1.0,-33.21282,1.0,0.5466428,461.82138,773.00464,39.505753,0.9116162,0.05299476,2.8887873,1.061289,0.23802811,110.67984,-0.33145964,467.35538,467.68683,0.0061118674278259275,1257.9822010993958,55000
2.3943348,-4.6477823,1.3943348,0.021236042,33.267696,1.0,-33.267696,1.0,0.4695006,5.0338635,-6.274939,197.09688,457.86902,968.97284,46.09529,2.1026292,0.052985154,2.9147968,1.0648433,0.1759481,109.34422,-0.32640928,463.3362,463.66263,2.395021,-4.650069,1.395021,0.022150686,33.622475,1.0,-33.622475,1.0,0.5237501,457.22757,964.53235,46.86966,1.7353098,0.054954104,2.4062204,1.0620942,0.22354102,109.3425,-0.54169405,462.6947,463.2364,0.006109059238433838,1288.5275075435638,60000
2.3940883,-4.646961,1.3940884,0.020907441,33.68735,1.0,-33.68735,1.0,0.61180633,6.295852,-4.635708,134.63477,456.2917,987.2576,47.693855,1.1865455,0.042819217,2.3667963,1.0607649,0.31424314,108.879616,0.781841,461.73566,460.95383,2.3934612,-4.6448708,1.3934612,0.020071229,33.738205,1.0,-33.738205,1.0,0.66668797,458.42902,968.5444,44.37104,1.5503316,0.055749875,3.730185,1.0644327,0.2672463,108.87654,-0.6260264,463.87283,464.49887,0.006113027334213257,1319.092660188675,65000
2.3945184,-4.6483936,1.3945183,0.021480484,32.64515,1.0,-32.64515,1.0,0.492335,4.127246,-6.9138103,106.7503,455.14877,1005.3391,51.664326,1.0760306,0.040462784,2.30301,1.052422,0.17954062,110.093575,1.0499862,460.65344,459.60345,2.3946805,-4.6489344,1.3946805,0.021696886,33.441387,1.0,-33.441387,1.0,0.5265308,459.69034,898.3238,42.40155,0.75334674,0.0704176,4.58323,1.0696489,0.10307783,110.09195,-2.247813,465.19495,467.44275,0.006111259078979492,1349.648968219757,70000
2.3934555,-4.6448517,1.3934555,0.020063585,34.14257,0.99999994,-34.14257,1.0,0.47599545,4.249626,-3.3112361,115.91225,454.11877,1011.6165,53.11477,1.1597978,0.044801928,2.4612553,1.0633006,0.27210146,109.59248,0.56966966,459.5984,459.02872,2.3936043,-4.6453476,1.3936044,0.020262042,34.664833,1.0,-34.664833,1.0,0.5487879,457.35657,980.3138,47.137745,0.710806,0.05363044,3.202548,1.0748221,0.31704116,109.59201,-0.3978673,462.83618,463.23404,0.006205696392059326,1380.6774668693542,75000
2.3914604,-4.6382008,1.3914603,0.017403333,33.50908,1.0,-33.50908,1.0,0.5006666,9.754638,-6.225541,157.84895,453.1394,988.47656,54.651634,0.68187606,0.04361139,2.4046507,1.0723518,0.15685849,111.535416,0.7125565,458.7162,458.00363,2.3938515,-4.6461716,1.3938515,0.02059169,34.000404,1.0,-34.000404,1.0,0.5186993,458.82294,953.4086,44.466835,2.5943577,0.053718068,2.5431638,1.0688674,0.32965535,111.5361,-0.4146987,464.39975,464.81445,0.006158664274215698,1411.4708020687103,80000
2.392595,-4.641983,1.392595,0.018916352,31.463915,1.0,-31.463915,1.0,0.44186482,3.8478613,-7.149201,146.1999,456.7583,982.82245,48.56897,0.78004515,0.05507178,2.6646364,1.0659513,0.18803221,111.184105,-0.56390107,462.3175,462.8814,2.3945944,-4.6486483,1.3945946,0.021582343,31.49068,0.99999994,-31.49068,1.0,0.49988323,461.8271,1000.36676,40.64062,1.7445933,0.037440196,2.607075,1.0269014,0.10516206,111.182884,1.3964354,467.38623,465.9898,0.006232795667648315,1442.6347966194153,85000
2.393592,-4.645306,1.3935919,0.020245478,33.515976,1.0,-33.515976,1.0,0.57313603,6.41969,-9.552016,183.30995,455.99,1019.79596,50.348156,0.5579017,0.0468454,2.631414,1.0451436,0.1046327,109.853355,0.3465436,461.48267,461.1361,2.3927612,-4.6425376,1.3927612,0.019137904,33.75669,1.0,-33.75669,1.0,0.52500004,457.90076,1019.0058,47.478874,0.51018196,0.05869683,4.279884,1.055498,0.23813435,109.84984,-0.95534515,463.39325,464.3486,0.00614480528831482,1473.3588457107544,90000
2.3935938,-4.645313,1.3935938,0.020247912,35.05218,1.0,-35.05218,1.0,0.49435365,7.9694023,-5.736911,213.98654,458.72748,1002.98425,44.787834,1.231521,0.05509279,3.9303524,1.055017,0.31148538,112.07237,-0.5707609,464.3311,464.90186,2.3945222,-4.648407,1.3945222,0.021485845,33.600437,1.0,-33.600437,1.0,0.6019196,460.1814,1005.6256,42.144554,3.671115,0.05894527,5.3549743,1.0419047,0.2427068,112.06789,-1.0024773,465.7848,466.78726,0.0061130144596099854,1503.9239311218262,95000
2.392445,-4.641484,1.3924452,0.018716494,34.113064,1.0,-34.113064,1.0,0.5207094,10.729522,-8.1472435,237.75078,452.68286,1013.85956,55.684277,0.26451546,0.056204997,2.9692917,1.0778306,0.14370906,113.1033,-0.7018056,458.338,459.03983,2.3945189,-4.6483955,1.3945187,0.02148119,33.601746,1.0,-33.601746,1.0,0.44935438,457.90765,1028.2932,46.073845,3.5055141,0.04669743,2.9032164,1.0554674,0.30124786,113.10276,0.37352982,463.5628,463.18927,0.006164918756484985,1534.748542547226,100000
