training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.44269,-0.63616794,-1.8196602,1.3496083,0.0,-31.54236,-67.83467,3.63682,-3.2561917,220.0391,-0.010846116,-31.176401,-67.76309,0.056951825,0.8067913,-0.8392284,-1.7998972,1.147698,0.0,-30.490189,-72.497574,-0.019363798,-30.16346,-72.22997,0.057471592,0.010764062213897705,2669.8419206142426,145000
4.1969786,-0.3022177,-1.914846,0.98144025,0.0,-30.699665,-72.827225,7.1088963,-7.263229,260.18878,0.028159253,-30.346142,-72.57557,0.05446829,1.7817311,-0.52446234,-1.8266108,1.0415981,0.0,-29.194508,-70.075676,0.029675998,-28.903162,-69.98691,0.0669682,0.010761606216430663,2723.649961233139,150000
3.7228951,-0.21023616,-1.9714022,0.7138532,0.0,-29.209675,-70.6582,6.775976,-4.902509,268.81982,0.023938209,-28.858479,-70.80416,0.062076017,5.852297,0.036066957,-1.9628513,1.1539239,0.0,-30.751171,-72.71586,0.027222283,-30.439941,-72.394,0.06112163,0.010765907287597656,2777.479505777359,155000
1.4458897,-0.47561637,-1.9197905,0.7360604,0.0,-32.1375,-70.59312,2.1915715,-2.3553498,135.0007,0.040467955,-31.808174,-70.47025,0.057415083,1.2035072,-0.5061219,-1.8795704,0.6713426,0.0,-29.270151,-71.46021,0.0670467,-28.96582,-71.0842,0.037830666,0.010763199472427367,2831.295511007309,160000
5.1268167,-0.22953399,-1.851883,0.7749591,0.0,-29.748787,-70.00467,5.2760587,-6.206352,275.74652,0.05996918,-29.358498,-69.51774,0.06501487,22.60923,0.332844,-2.0081437,1.4060128,0.0,-32.1534,-70.8077,0.044440113,-31.801523,-70.47,0.054594133,0.010784663581848144,2885.218836784363,165000
4.7109556,-0.22567424,-1.9557555,1.1064636,0.0,-31.441528,-70.50864,11.286636,-9.129961,360.85315,0.018695898,-31.063334,-70.16692,0.051209666,1.1835918,-0.6371104,-1.8621259,0.9563872,0.0,-32.431526,-70.17315,0.011423044,-32.11908,-69.502426,0.06211529,0.01077102336883545,2939.073961496353,170000
1.5075424,-0.38467062,-1.8709292,0.58932775,0.0,-29.736774,-74.04347,0.68938714,-1.8359617,79.23465,0.011507258,-29.393106,-73.6972,0.054783765,2.8784244,-0.17345083,-1.8395724,0.7063157,0.0,-30.513443,-73.84739,0.0052902177,-30.240711,-73.581154,0.05415743,0.010758359813690185,2992.8657686710358,175000
3.637641,-0.24484481,-1.97446,0.83891755,0.0,-34.948868,-73.17065,4.0786223,-4.323762,242.15012,-0.01173421,-34.645775,-72.63578,0.058838665,3.49263,-0.12694651,-2.0307536,0.73237646,0.0,-31.416489,-73.60802,-0.004684314,-31.115532,-73.51422,0.045938186,0.010772487831115722,3046.7282156944275,180000
0.5505382,-0.7154893,-1.9275863,0.6917951,0.0,-31.173204,-74.51255,5.3200436,-6.4436703,193.9534,0.0053106695,-30.824984,-74.32876,0.05523137,1.9174862,-0.34365875,-1.8463542,0.92730796,0.0,-33.557716,-72.1876,0.005168617,-33.23565,-71.657135,0.060484752,0.010755123996734619,3100.5038447380066,185000
1.363075,-0.45675305,-1.8725791,0.7177474,0.0,-29.141691,-70.83914,2.771897,-3.506293,103.38191,0.030287266,-28.808517,-70.609245,0.04486904,2.99164,-0.34702355,-1.9339632,0.6515136,0.0,-32.097572,-70.88812,0.018683128,-31.748264,-70.23147,0.045405976,0.010756732559204101,3154.287516117096,190000
1.1984292,-0.5647553,-1.8216547,1.0187676,0.0,-33.11785,-72.56348,5.9596777,-7.894282,229.59518,-0.004236631,-32.763706,-72.29339,0.05532828,3.1266394,-0.2913586,-1.8107806,0.72702515,0.0,-32.632473,-71.1579,-0.007830359,-32.33887,-70.77574,0.04654984,0.010766074419021606,3208.1179008483887,195000
2.5528889,-0.15998513,-1.839269,0.68491554,0.0,-31.289589,-74.84642,11.476811,-6.1088953,238.44598,-0.010237515,-31.002193,-74.63997,0.045094036,2.9545908,-0.13155782,-1.8779329,0.72096264,0.0,-31.984638,-75.38579,0.0011058599,-31.698444,-75.08865,0.043869432,0.01078019871711731,3262.0189023017883,200000
0.6005469,-0.74596477,-1.7983007,1.2851033,0.0,-33.121334,-72.34805,9.900896,-15.630571,323.8526,0.047236994,-32.765182,-72.58755,0.054206192,0.74767953,-0.7175251,-2.0150278,0.6896459,0.0,-34.209473,-74.2075,0.049687922,-33.918274,-74.05176,0.048975553,0.11647595853805542,3844.3987052440643,205000
2.3822446,-0.31806844,-1.7895193,0.51376915,0.0,-32.59905,-74.02308,3.4513562,-3.8116379,151.95166,0.026920408,-32.294327,-73.97437,0.094517544,2.6289175,-0.39230013,-1.8632729,0.7780932,0.0,-33.89055,-76.20624,0.04066603,-33.546654,-75.88199,0.044062965,0.010738048124313355,3898.0889544487,210000
2.3528676,-0.4192599,-1.9638941,0.76776457,0.0,-34.64757,-75.88399,4.5858374,-5.735058,159.66458,0.019113675,-34.322037,-75.63787,0.057653464,3.146811,-0.20879519,-2.0024736,0.7723594,0.0,-32.442673,-74.07609,-0.0016978085,-32.12825,-73.5291,0.05171565,0.010740347909927369,3951.7907059192657,215000
0.78504896,-0.89937836,-1.6883394,1.2759894,0.0,-31.338615,-75.94291,11.348962,-15.921279,437.03067,0.010140978,-30.981043,-75.73561,0.0597092,0.87528515,-0.79701686,-1.9306451,1.0036695,0.0,-30.663982,-71.98874,0.012678601,-30.289463,-71.68813,0.05753486,0.010755564785003661,4005.568539619446,220000
1.3314459,-0.4729374,-1.7378243,0.9241842,0.0,-31.566542,-76.9936,4.4304123,-6.7901173,196.89389,0.020507574,-31.248692,-76.80108,0.047814008,1.5576503,-0.4190238,-1.8462977,0.6480756,0.0,-35.862503,-74.80391,0.022154003,-35.56043,-74.736824,0.045915358,0.010731193733215332,4059.224515914917,225000
1.8786684,-0.43158635,-1.866906,0.66930497,0.0,-32.497253,-76.459526,2.3532424,-3.7846134,139.51642,0.03911198,-32.20028,-76.323456,0.03840366,2.4185996,-0.32781833,-1.8566781,0.8607811,0.0,-33.594917,-74.42985,0.028536163,-33.272915,-74.06332,0.07546811,0.010729963254928589,4112.874345302582,230000
2.7555575,-0.23678653,-1.917413,0.9818304,0.0,-34.21273,-77.28295,5.072718,-4.000824,182.28398,-0.009048767,-33.8897,-77.37413,0.07439923,3.0064752,-0.13118237,-1.7151868,0.7008936,0.0,-32.861156,-76.715546,-0.009296387,-32.55884,-76.67249,0.06393465,0.010737564802169799,4166.562176942825,235000
0.8713449,-0.48379296,-1.9196162,0.6015646,0.0,-30.53521,-75.09495,1.8785857,-3.062045,128.58414,0.017357752,-30.248917,-74.63145,0.05653,1.8132138,-0.26003,-1.8470215,0.9908416,0.0,-31.615744,-73.719315,0.040708505,-31.373291,-73.552895,0.046173852,0.010744787693023682,4220.286123514175,240000
6.061549,0.092545085,-1.810322,0.80251676,0.0,-32.827156,-76.97653,13.487642,-7.4055595,379.47742,0.029974528,-32.564392,-76.6602,0.043950155,17.600069,0.3954589,-1.7986667,1.5780666,0.0,-34.38125,-78.03037,0.017889172,-34.026505,-77.78847,0.048344053,0.010744425344467163,4274.008257865906,245000
4.90977,-0.00028113928,-1.8702672,0.95135236,0.0,-33.537205,-75.82748,16.911205,-8.31724,412.12543,0.032586828,-33.21113,-75.8279,0.1086016,0.79664654,-0.6612493,-1.9047303,0.5389112,0.0,-34.753086,-77.20081,0.027627453,-34.36672,-76.83183,0.05132,0.010731782102584839,4327.6671760082245,250000
0.6614723,-0.6036636,-1.9707582,0.5940078,0.0,-31.411144,-77.49178,3.8212566,-7.7503567,161.2623,0.011011891,-31.109581,-77.29895,0.046381265,2.6159797,-0.26781029,-1.8377873,0.57967544,0.0,-33.255135,-77.14625,0.014344364,-32.964027,-77.00013,0.038846664,0.010729575157165527,4381.315059900284,255000
0.524951,-0.651114,-1.6995014,0.8449746,0.0,-32.853783,-75.26722,6.355368,-10.286279,245.19397,0.015197873,-32.58075,-75.18516,0.05551841,2.1499052,-0.40274727,-1.748164,0.6675719,0.0,-34.573166,-72.509514,0.012279339,-34.24563,-72.10122,0.060201764,0.010740575408935547,4435.017944812775,260000
1.1016306,-0.43159324,-1.8451883,0.69786227,0.0,-35.108536,-76.748825,1.6755329,-2.8590698,90.58017,0.046139322,-34.786953,-76.48042,0.037016436,1.0437098,-0.48516387,-1.7873147,0.58131504,0.0,-32.56814,-73.92126,0.022263274,-32.248886,-73.661934,0.039099567,0.010729898548126221,4488.6674451828,265000
6.2310367,-0.014425194,-2.014681,1.0017898,0.0,-35.22339,-74.926384,15.465143,-6.8552647,373.49408,0.037706003,-34.889442,-74.626884,0.06390869,4.669936,-0.04023225,-1.8018957,0.8193606,0.0,-34.216297,-75.1902,0.038656443,-33.920803,-74.89151,0.055026725,0.010746071434020996,4542.397813796997,270000
4.7145376,0.0073713316,-1.7607846,0.9160328,0.0,-35.28002,-77.44425,14.62788,-6.4384184,334.54922,0.025384337,-34.991333,-77.272385,0.046780013,4.5581026,0.0006738538,-1.8199819,0.81190753,0.0,-32.994476,-73.51581,0.02248665,-32.68502,-73.44936,0.052022137,0.010745944452285766,4596.127545833588,275000
1.0923433,-0.5248127,-1.7957551,0.77460766,0.0,-34.480347,-77.48764,1.6904399,-2.7344828,109.76978,0.006815791,-34.167114,-77.27055,0.05246316,0.85216725,-0.7522254,-1.7987225,1.0995488,0.0,-34.740402,-75.67975,0.0078784,-34.422485,-75.772095,0.11678984,0.010748262977600098,4649.8688678741455,280000
0.39127192,-0.7942201,-1.8531876,0.81973666,0.0,-32.44182,-74.03497,8.337036,-15.967431,308.81006,0.029254608,-32.169228,-73.802376,0.03423574,0.21213701,-0.94719476,-1.7360685,1.1534537,0.0,-31.98714,-77.67042,0.025961228,-31.75153,-77.6179,0.04218804,0.01072994213104248,4703.518592119217,285000
1.0765413,-0.612484,-1.8064706,0.84775984,0.0,-32.026344,-76.191414,5.414317,-9.261574,240.85278,-0.013956733,-31.741589,-75.803246,0.06176768,1.4697235,-0.437944,-1.8771007,0.81208783,0.0,-33.41185,-76.92217,-0.021576323,-33.155205,-77.07605,0.04467664,0.010750701379776,4757.272109985352,290000
