training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
95.55615,0.0817156,-4.689841,0.0380592,1.0,0.83777106,-0.3963727,12.86419,0.8076842,-15.278977,-25.677479,0.11328872,99.82956,0.09809257,-4.6906114,0.038367487,1.0,0.7110063,-15.625514,-25.26027,0.14918719,0.19335999159812928,966.8000099658966,5000
150.90207,0.13161086,-4.670147,0.03018176,1.0,0.93085176,-1.4576366,18.219425,0.57072026,-23.1087,-43.944107,0.19122592,146.88274,0.14370094,-4.6688585,0.029666333,1.0,0.57945067,-23.219036,-43.450188,0.13625535,0.0021472946166992187,977.5365107059479,10000
176.9227,0.15501112,-4.663025,0.027332965,1.0,0.85291094,-0.6855372,21.830132,0.79192996,-27.643276,-59.371025,0.31521827,167.92393,0.14098105,-4.6675406,0.029139323,1.0,0.6164228,-27.641445,-58.638557,0.22674371,0.0021567201137542725,988.3201394081116,15000
191.36969,0.15309152,-4.663227,0.02741391,1.0,1.1601677,-0.853911,23.032585,0.7877692,-31.42849,-68.59181,0.32282194,188.66081,0.15197235,-4.6557035,0.024404425,1.0,0.771324,-30.39637,-68.86988,0.27004948,0.0021469518184661866,999.0549259185791,20000
191.26572,0.1710842,-4.651325,0.022652885,1.0,0.7676854,-0.8911438,18.077503,0.52959406,-32.900883,-75.56022,0.20877063,192.21909,0.16000879,-4.658654,0.025584504,1.0,0.72615474,-32.06687,-75.90608,0.19205108,0.0021927186489105223,1010.0185499191284,25000
193.72408,0.19482833,-4.6536765,0.023593504,1.0,0.81131476,-1.5998118,25.42324,0.7335173,-33.477043,-81.76294,0.34575737,193.31146,0.20478675,-4.656231,0.024615366,1.0,0.76679707,-34.0576,-80.7338,0.21250081,0.002185312795639038,1020.9451427459717,30000
192.1732,0.17062086,-4.6517725,0.022831991,1.0,1.5167148,-1.1694906,20.910868,0.73148674,-34.277744,-83.27913,0.2819413,196.15556,0.14387219,-4.648443,0.021500155,1.0,0.6228018,-34.63338,-83.67228,0.4887932,0.002161637306213379,1031.7533547878265,35000
187.55383,0.12267692,-4.6520853,0.022957072,1.0,1.2873971,-1.8370426,20.057886,0.5577553,-34.6921,-85.18002,0.26442766,186.54292,0.1306052,-4.6510463,0.022541424,1.0,0.7899983,-34.968803,-85.35771,0.27389452,0.002185978937149048,1042.6832795143127,40000
201.19273,0.16252546,-4.653186,0.023397414,1.0,1.3398542,-1.9424661,26.529839,0.7324249,-35.544052,-87.767044,0.23143545,186.7969,0.13765481,-4.660903,0.026484275,1.0,0.5146506,-35.925163,-88.13168,0.23853275,0.0021769864082336427,1053.5682396888733,45000
196.32098,0.17887324,-4.642484,0.01911656,1.0,1.0418983,-0.9598,19.740803,0.7155281,-35.355618,-90.154495,0.30978382,195.87778,0.19524483,-4.6480794,0.021354705,1.0,0.59358895,-35.842346,-89.10098,0.51468605,0.002133722448348999,1064.2368779182434,50000
190.12973,0.12637627,-4.651464,0.022708615,1.0,2.0574772,-1.0683129,22.18699,0.8512654,-36.70465,-90.64137,0.28106216,192.20148,0.17391872,-4.655238,0.024218282,1.0,1.1295142,-34.82045,-89.741486,0.20920727,0.0021543357849121095,1075.008584022522,55000
193.65584,0.11438744,-4.648159,0.021386512,1.0,0.9742503,-1.5452669,21.086872,0.4149376,-35.182697,-92.58583,0.2753973,197.23047,0.17907119,-4.6482644,0.02142865,1.0,0.45763594,-35.47296,-92.82753,0.29788917,0.0021538655281066895,1085.7779381275177,60000
196.49579,0.21386045,-4.641438,0.01869825,1.0,1.1921492,-0.7890544,15.240669,0.64673626,-35.313744,-91.230194,0.21110839,199.422,0.16363803,-4.6559343,0.02449669,1.0,0.6957073,-36.419117,-91.50551,0.21596698,0.0021406660556793212,1096.4812967777252,65000
196.5422,0.16297176,-4.659536,0.025937438,1.0,0.8195789,-0.9703971,20.90996,0.61596644,-37.4683,-92.7173,0.3452947,191.54965,0.17506197,-4.6476216,0.021171613,1.0,0.6546858,-37.058754,-92.40911,0.2592322,0.002154533290863037,1107.2539908885956,70000
189.66978,0.124433786,-4.6516705,0.022791097,1.0,1.1458981,-1.4480741,20.05296,0.43822926,-38.17541,-93.28497,0.29238468,199.82458,0.17817116,-4.656078,0.024554148,1.0,0.6591482,-36.9763,-93.5284,0.23513845,0.002147685813903809,1117.9924449920654,75000
199.6971,0.18755919,-4.6454105,0.020287191,1.0,0.5616267,-1.3012906,19.769522,0.5608154,-36.24627,-94.31524,0.24379045,205.93571,0.20202489,-4.650932,0.022495704,1.0,0.5885893,-35.081734,-93.43466,0.16403285,0.0021302924156188963,1128.6439402103424,80000
196.8959,0.17566475,-4.6472044,0.021004839,1.0,0.9387374,-1.5488288,23.076202,1.0015905,-35.895237,-94.07138,0.37741673,194.67097,0.16066717,-4.656872,0.024871677,1.0,0.7255129,-35.072865,-93.68566,0.2844532,0.00216478590965271,1139.4678974151611,85000
192.01407,0.13601553,-4.642527,0.01913378,1.0,0.63718224,-1.0152391,17.427807,0.43298548,-38.179424,-93.28565,0.2667058,196.9317,0.1861547,-4.6501327,0.022175996,1.0,0.60405743,-36.92408,-92.17137,0.23423734,0.0021343124866485597,1150.139487504959,90000
192.73148,0.12987953,-4.646346,0.020661548,1.0,0.7761366,-1.0664704,16.458565,0.5859044,-36.684525,-93.6397,0.2313905,198.57478,0.21630469,-4.6589947,0.025720913,1.0,0.65382284,-35.91865,-94.27862,0.24261215,0.002129814577102661,1160.7885870933533,95000
202.92188,0.17682676,-4.6479864,0.02131756,1.0,0.6622346,-1.1403329,20.842642,0.5718826,-36.73975,-94.22209,0.31706107,196.8251,0.1904888,-4.6512165,0.022609627,1.0,0.49240196,-36.63497,-94.60797,0.3036486,0.002158934211730957,1171.5832839012146,100000
200.329,0.17191564,-4.6447926,0.020040115,1.0,0.7437564,-1.0540973,17.3119,0.8601569,-35.45249,-94.316696,0.18546599,196.37607,0.22349645,-4.647844,0.021260561,1.0,0.33177364,-36.312447,-95.1089,0.28342533,0.14356381502151488,1889.4024374485016,105000
184.04123,0.15689819,-4.6396265,0.017973533,1.0,1.2091173,-1.5951837,20.49272,0.4816665,-36.460136,-92.31692,0.19769517,199.1,0.21080987,-4.647467,0.021109786,1.0,0.42999905,-36.48117,-95.9411,0.2566784,0.0021347187519073487,1900.0760548114777,110000
190.46466,0.15409778,-4.6397514,0.01802363,1.0,1.1491433,-0.7437258,18.748037,0.8336266,-36.5692,-95.01712,0.29222497,193.68408,0.12657568,-4.6559215,0.02449148,1.0,0.45104262,-37.930046,-94.23561,0.29219547,0.0021086966037750245,1910.619559764862,115000
190.85042,0.1206298,-4.646955,0.020904975,1.0,0.9722051,-0.90289915,17.064377,0.6607708,-37.458054,-93.95758,0.28096685,194.14423,0.13682757,-4.6516156,0.022769237,1.0,0.46472535,-35.972824,-95.70627,0.40330675,0.0021122791290283205,1921.180979013443,120000
190.43939,0.17943959,-4.6527195,0.023210576,1.0,0.8406416,-1.7617545,20.275944,0.7334651,-38.27918,-95.217636,0.27506483,200.6837,0.17516406,-4.6643085,0.027846485,1.0,0.60804105,-36.92557,-94.10327,0.2667443,0.0021269229888916017,1931.815616607666,125000
197.01932,0.17418185,-4.6522408,0.02301926,1.0,0.8075131,-1.2270463,21.349768,0.7732418,-35.848694,-95.108864,0.2776674,196.35141,0.16341306,-4.652559,0.0231465,1.0,0.47917932,-36.835384,-95.838066,0.2182727,0.0021550019741058348,1942.590650320053,130000
201.45282,0.18348895,-4.6426964,0.019201474,1.0,2.3734457,-0.9415623,20.341843,0.6597662,-35.85668,-94.89837,0.18812805,186.1165,0.14908865,-4.6521506,0.02298316,1.0,0.4575775,-35.96061,-96.398224,0.257051,0.0021386800289154052,1953.2840766906738,135000
183.13815,0.16188154,-4.645406,0.020285172,1.0,1.263597,-0.953957,20.189167,0.52287805,-37.86699,-94.915405,0.23707959,210.43497,0.21109876,-4.6501303,0.022174988,1.0,0.43043977,-36.869225,-94.30856,0.28195685,0.0021342127799987795,1963.955162525177,140000
181.67557,0.12802921,-4.6407633,0.018428324,1.0,1.137842,-1.7667468,19.46866,0.5994712,-36.761635,-94.79127,0.20643628,199.06204,0.16724116,-4.6504145,0.022288827,1.0,0.44414335,-35.894268,-93.85831,0.2314572,0.0021028087139129637,1974.4692277908325,145000
209.95804,0.23028311,-4.641744,0.01882062,1.0,1.7906663,-1.5265896,27.231133,0.35631877,-37.654755,-94.51515,0.21068439,189.42734,0.13152221,-4.6544847,0.023917003,1.0,0.6673118,-37.88097,-93.86949,0.27223575,0.0020978797912597656,1984.958649635315,150000
196.39914,0.1648277,-4.639226,0.017813507,1.0,1.2049052,-0.8637494,15.819581,0.35547465,-37.60577,-93.6736,0.14551717,208.97696,0.19782265,-4.6529865,0.023317516,1.0,0.36468667,-36.370224,-93.861305,0.21376808,0.002116334247589111,1995.540343284607,155000
195.38292,0.19679528,-4.6447697,0.02003089,1.0,1.167231,-0.81153256,18.137491,0.6724952,-37.67664,-93.901596,0.17502345,195.0249,0.16793203,-4.650071,0.02215136,1.0,0.4719183,-36.28505,-94.51433,0.20036304,0.002098540163040161,2006.0330650806427,160000
