training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
128.45935,0.07573791,-7.812167,0.11516478,1.0,1.9011918,-2.3740377,53.282814,0.6431859,-14.688831,-25.021778,0.102071375,133.5117,0.07739553,-7.817526,0.11650446,1.0,0.7301521,-14.811033,-24.87346,0.09551452,0.19385503988265992,969.2752285003662,5000
228.8508,0.13737682,-7.7283463,0.094209515,1.0,2.813167,-2.5501177,70.072495,0.9154043,-21.383785,-42.797848,0.1598388,208.32176,0.098090686,-7.741114,0.09740148,1.0,0.5794405,-22.09182,-42.8312,0.17175399,0.0025981876850128174,982.2662029266357,10000
250.71176,0.1195576,-7.7216206,0.09252813,1.0,2.933393,-2.7860205,69.041695,0.58469445,-25.241999,-57.895615,0.19658414,267.3083,0.12227063,-7.717616,0.091527075,1.0,0.41298488,-25.064587,-57.71266,0.2449067,0.002550802993774414,995.0202975273132,15000
285.25095,0.11597667,-7.697615,0.086526796,1.0,4.33062,-4.018573,75.760895,0.6190609,-27.17331,-69.02348,0.27064446,292.8397,0.16531481,-7.721431,0.09248066,1.0,0.44407073,-27.594975,-68.846375,0.35034943,0.0028409125328063963,1009.2249069213867,20000
290.86786,0.12371804,-7.673568,0.08051498,1.0,3.15362,-2.3757224,74.56385,0.57757294,-28.20737,-77.36601,0.23600975,280.89383,0.11771461,-7.70533,0.08845553,1.0,0.7141876,-27.70812,-77.79642,0.22083713,0.0025639172077178956,1022.0445272922516,25000
283.50998,0.13483292,-7.667612,0.07902605,1.0,3.0648901,-3.4169574,74.47489,0.5277407,-27.594604,-84.06375,0.27369127,303.6882,0.1225356,-7.700492,0.08724594,1.0,0.72417694,-28.179256,-84.09393,0.24888676,0.002576919078826904,1034.9291546344757,30000
283.93524,0.13055298,-7.6661205,0.0786531,1.0,3.2632864,-3.3667123,78.486824,0.7472904,-29.109722,-87.43915,0.23219709,297.4394,0.1177358,-7.67461,0.080775514,1.0,0.45925033,-28.702637,-88.30302,0.24818099,0.002542027759552002,1047.6393270492554,35000
282.82465,0.12880737,-7.6697135,0.079551324,1.0,4.0706387,-3.3835244,84.13526,0.35777822,-28.924698,-89.2448,0.3169543,291.581,0.14725952,-7.7221327,0.09265615,1.0,0.3567736,-29.467056,-89.658806,0.22843814,0.0026086719036102295,1060.682722568512,40000
294.23328,0.15052216,-7.6513247,0.074954145,1.0,4.8720975,-3.2889698,88.32492,0.36504328,-28.883423,-87.12077,0.2928841,292.60236,0.14482182,-7.690303,0.08469881,1.0,0.42804208,-30.305973,-91.16846,0.25910175,0.002982239294052124,1075.5939853191376,45000
295.57837,0.1400458,-7.6347437,0.07080889,1.0,6.833036,-5.9427204,81.799324,0.45987976,-28.168308,-90.162926,0.24220671,301.592,0.16437988,-7.7211123,0.09240106,1.0,0.5346575,-28.981524,-91.84607,0.2430028,0.0026810829162597655,1088.9994497299194,50000
298.87744,0.18031919,-7.6397314,0.07205566,1.0,3.3573976,-3.3777173,69.79745,0.514408,-27.717066,-90.42671,0.26747864,312.73663,0.16511425,-7.677306,0.081449516,1.0,0.43220592,-28.810362,-93.634766,0.28115144,0.0026045753955841063,1102.0223608016968,55000
295.36044,0.15509123,-7.626714,0.06880153,1.0,4.4150977,-5.452275,89.01976,0.84866786,-28.858063,-92.61145,0.36585733,307.6113,0.15118282,-7.691786,0.08506948,1.0,0.9483586,-29.509876,-94.0094,0.42510664,0.0026222543716430662,1115.1336660385132,60000
