training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
9.956745,-7.4645452,202.78291,345.91083,1.9225092,-9.98749,0.1596208,1.0,129.78792,0.22128773,-7.7310123,0.094876125,1.0,0.071011044,-15.147037,-26.884129,1.0638666,1.1486007,322.16608,1.7706685,-9.986348,0.15939258,1.0,139.02548,0.30108643,-7.7353687,0.0959651,1.0,0.06837134,-14.897738,-26.874636,1.0964994,1.74389,0.3658608520507812,1829.304321050644,5000
7.4182277,-8.557722,201.4379,474.72467,2.6019452,-9.918095,0.14574175,1.0,168.54062,0.29251572,-7.679316,0.08195187,1.0,0.1868146,-21.8579,-43.51618,1.7100773,2.200736,455.29163,2.638501,-9.830325,0.128188,1.0,150.19455,0.32293203,-7.6891527,0.084411174,1.0,0.16870213,-22.324986,-43.51262,1.7047985,1.8132126,0.005308494663238525,1855.8468053340912,10000
22.367489,-24.402878,369.5181,573.2202,3.171173,-9.841864,0.1304958,1.0,148.57841,0.25687197,-7.6520576,0.07513729,1.0,0.23214114,-25.585203,-55.894382,2.4131265,3.051191,505.03406,2.556219,-9.87089,0.13630094,1.0,156.52963,0.23821124,-7.6873503,0.08396053,1.0,0.22503942,-26.567968,-55.907017,2.3985257,2.9981396,0.005353377056121826,1882.6136980056763,15000
17.872328,-13.180213,352.24393,562.933,3.2017047,-9.702873,0.10269766,1.0,226.95786,0.47420794,-7.634326,0.07070452,1.0,0.23946825,-29.97475,-65.9505,3.043341,2.6590512,576.4484,3.3344352,-9.665945,0.095311955,1.0,219.09863,0.47461993,-7.649718,0.07455248,1.0,0.31442055,-29.659718,-65.89745,2.947423,2.3999949,0.005327721881866455,1909.2523159980774,20000
10.964671,-9.246096,252.22931,583.5618,3.4958758,-9.668197,0.095762335,1.0,187.49783,0.3493009,-7.5973344,0.06145655,1.0,0.26334256,-30.011189,-73.72583,3.0611625,2.973374,607.68555,3.6333709,-9.685026,0.09912807,1.0,206.03125,0.39048323,-7.6447525,0.073311076,1.0,0.17803413,-30.60639,-73.641556,3.0836594,2.6478724,0.005376681280136108,1936.135730266571,25000
21.663168,-21.920214,374.33508,589.5595,3.6652339,-9.726063,0.10733545,1.0,185.81265,0.39301085,-7.606222,0.0636785,1.0,0.17468843,-30.710205,-79.91375,3.0436416,4.1345663,613.8393,3.7546856,-9.716775,0.10547801,1.0,182.74219,0.36921445,-7.6320004,0.07012308,1.0,0.39605305,-30.699091,-79.87616,3.055648,3.1186295,0.005358334445953369,1962.9274146556854,30000
8.149628,-7.96932,242.20651,600.5392,3.7300224,-9.658752,0.09387346,1.0,185.81567,0.39300618,-7.6037636,0.06306392,1.0,0.09144653,-33.85423,-84.75228,3.354291,2.9853778,609.1198,4.1866617,-9.711269,0.10437693,1.0,200.51306,0.51226795,-7.644381,0.073218144,1.0,0.14732513,-33.233818,-84.57569,3.2314827,3.135438,0.005373324728012085,1989.7940471172333,35000
11.565586,-9.580517,250.31862,594.255,3.4912195,-9.692638,0.10065072,1.0,195.11484,0.4531952,-7.5961046,0.06114909,1.0,0.18130118,-35.32146,-88.25482,3.4472544,3.0884976,623.00726,4.2036877,-9.716581,0.10543915,1.0,211.76738,0.5029276,-7.6545715,0.07576586,1.0,0.109057315,-33.244854,-88.17995,3.327044,3.4463706,0.005379234266281128,2016.6902334690094,40000
12.301748,-10.310107,259.6106,602.22,3.8519962,-9.684625,0.09904793,1.0,186.13062,0.42363757,-7.6075234,0.064003825,1.0,0.20365879,-36.565422,-91.02363,3.5104387,2.6794257,617.2,4.067447,-9.701066,0.10233604,1.0,189.9443,0.5216004,-7.631123,0.06990376,1.0,0.19155273,-34.775043,-90.88851,3.4241617,2.53499,0.005332842826843261,2043.3544573783875,45000
48.611664,-48.237206,666.17993,634.17456,4.2202473,-9.65906,0.09393471,1.0,185.5068,0.37399536,-7.6160927,0.066146195,1.0,0.11384466,-36.38493,-93.44696,3.6107962,3.5989435,571.7172,3.815015,-9.743443,0.110811494,1.0,177.44075,0.4303736,-7.6487246,0.074303985,1.0,0.13394138,-35.672665,-93.327515,3.5554585,15.059106,0.005332306718826294,2070.015998840332,50000
