training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.329606,-7.7653823,2.3296149,0.10346855,16.967604,0.9999913,-16.967459,1.0,1.5177764,0.6804662,-13.70879,-24.201727,2.0720086,-2.2180629,45.22489,1.8284594,-13.062936,-23.479021,0.07387457,3.34222,-7.8073997,2.34222,0.11397297,16.901857,0.99999994,-16.901857,1.0,1.7389903,0.99072945,-14.209778,-24.24269,1.2953033,-13.594502,-23.464024,0.06362513,0.23303084945678712,1165.154294013977,5000
3.3115516,-7.7051725,2.3115518,0.0884161,25.41809,0.9999999,-25.41809,1.0,2.0733676,0.0,-21.58282,-39.236458,8.730471,-11.210554,147.91577,0.6579906,-21.047235,-38.64011,0.10885589,3.3196373,-7.732171,2.3196516,0.095165774,24.843346,0.9999856,-24.842989,1.0,2.5643115,0.0,-21.100487,-39.343266,0.8983837,-20.613842,-38.72374,0.123974055,0.0028298973560333253,1179.3037881851196,10000
3.3005033,-7.668343,2.3005033,0.07920874,28.16951,1.0,-28.16951,1.0,3.1464844,0.0,-24.199827,-51.70872,10.905528,-8.2229,141.2922,0.7987986,-23.78072,-51.25008,0.13052863,3.3118033,-7.7060156,2.311805,0.08862693,28.818443,0.99999833,-28.818398,1.0,2.5966368,0.0,-25.66316,-51.619102,0.7738768,-25.251316,-51.083447,0.19249985,0.0029051841259002684,1193.829716205597,15000
3.3019896,-7.673298,2.3019896,0.080447435,31.021505,0.99999994,-31.021505,1.0,2.1230931,0.0,-27.24075,-60.759243,8.285391,-9.496629,97.22402,0.8137196,-26.799974,-60.346096,0.12465246,3.310719,-7.7023964,2.310719,0.087722175,30.56385,1.0,-30.56385,1.0,1.8757036,0.0,-27.402811,-60.839417,0.88731945,-26.97675,-60.42864,0.14285244,0.002883111906051636,1208.2452836036682,20000
3.2923331,-7.641114,2.2923343,0.07240157,32.303566,0.99999875,-32.303524,1.0,2.3801854,0.022240162,-27.949408,-67.13849,5.9295397,-7.375687,97.86774,0.71713424,-27.555393,-66.806274,0.13474548,3.310182,-7.7006187,2.3101854,0.087277606,32.504395,0.9999966,-32.504284,1.0,3.7923875,0.0,-28.473806,-67.3379,0.8006632,-28.079731,-67.030525,0.16579375,0.0029605672836303712,1223.0481276512146,25000
3.2915835,-7.638773,2.2916322,0.07181617,31.543686,0.9999515,-31.542156,1.0,1.9194553,0.0,-27.238768,-71.60739,7.044241,-8.691019,104.843544,0.94484043,-26.834736,-71.21476,0.12877879,3.3056436,-7.6855903,2.3056772,0.08352054,32.3441,0.9999663,-32.34301,1.0,2.4759007,0.0,-27.824186,-71.50599,0.6921425,-27.3577,-71.299484,0.15337019,0.0030499444007873536,1238.2978563308716,30000
3.2932584,-7.644194,2.2932584,0.07317152,32.673244,1.0,-32.673244,1.0,2.93987,0.0,-28.531244,-74.96686,9.3955765,-11.1649,147.95638,0.57049865,-28.111803,-74.566185,0.20168746,3.301922,-7.6730733,2.301922,0.08039132,31.530018,0.99999994,-31.530018,1.0,3.6316724,0.0,-27.423235,-75.70122,0.79010427,-27.014992,-75.46661,0.19387458,0.0028663334369659426,1252.62953042984,35000
3.2851992,-7.6173296,2.2851992,0.06645545,31.85315,0.99999994,-31.85315,1.0,2.4427793,0.0,-29.766253,-77.71914,17.261238,-7.793481,122.23386,0.5198393,-29.389757,-77.47815,0.14889994,3.3003411,-7.667804,2.3003411,0.079073824,31.864828,0.9999999,-31.864828,1.0,2.8652143,0.0,-28.700489,-77.64256,0.7428195,-28.280125,-77.26591,0.19332072,0.0027846066474914552,1266.5525710582733,40000
3.2888057,-7.6293535,2.2888062,0.0694613,32.889793,0.9999995,-32.88978,1.0,2.7455935,0.0,-28.699232,-79.56458,3.729375,-4.450446,71.98736,0.7898998,-28.341816,-79.35991,0.113367796,3.307818,-7.692725,2.307818,0.0853043,32.858788,1.0,-32.858788,1.0,2.9281006,0.0,-31.094133,-77.953705,0.902303,-30.63449,-77.7627,0.16143724,0.002963039588928223,1281.367776632309,45000
3.2831903,-7.610635,2.2831903,0.06478165,32.17315,0.99999994,-32.17315,1.0,2.7131405,0.0,-29.320044,-80.62412,8.1852455,-10.335493,140.38535,0.86903393,-28.978945,-80.43077,0.1557608,3.2998064,-7.6660204,2.2998064,0.07862808,31.25819,1.0,-31.25819,1.0,3.061919,0.0,-28.531635,-81.585266,1.1252458,-28.139524,-81.401276,0.1872538,0.003017591857910156,1296.4557430744171,50000
3.281664,-7.605546,2.281664,0.06350952,31.710497,0.99999994,-31.710497,1.0,4.69424,0.0,-29.677969,-82.83136,14.589562,-12.371195,143.82176,1.0871481,-29.3246,-82.65892,0.17518863,3.3003747,-7.667916,2.3003747,0.07910192,33.68283,1.0,-33.68283,1.0,2.899634,0.0,-29.396034,-80.38615,0.8628121,-28.974575,-80.14462,0.1915823,0.00310851936340332,1311.9983472824097,55000
3.2808113,-7.602704,2.2808113,0.06279895,32.85311,1.0,-32.85311,1.0,7.0691,0.0,-30.211277,-80.75008,11.212788,-11.20677,155.98242,0.891014,-29.772842,-80.67673,0.13180557,3.2944825,-7.6482887,2.2944865,0.07419504,33.235207,0.9999959,-33.23507,1.0,3.549876,0.0,-29.19355,-82.49365,1.2683116,-28.805069,-82.3169,0.13974822,0.0029493690013885497,1326.7451989650726,60000
