training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
19.117455,-16.786963,247.56348,343.83984,2.0849,-10.188864,0.19989574,1.0,162.10326,0.17312033,-7.78898,0.10936795,1.0,0.0060748123,-15.507448,-26.61822,1.2546134,324.48596,1.7690461,-10.286215,0.2193661,1.0,181.03897,0.19357851,-7.823187,0.117919624,1.0,0.055982713,-15.942654,-26.549702,1.2084255,0.287344010925293,1436.7200756072998,5000
14.424984,-14.601053,310.82587,461.85248,2.8007734,-9.965886,0.15530024,1.0,178.99641,0.1609625,-7.7286143,0.094276495,1.0,0.4280448,-22.893394,-43.841133,1.6493922,459.62247,2.6143692,-10.010645,0.16425209,1.0,188.66971,0.13066758,-7.7393937,0.0969713,1.0,0.17131521,-21.99891,-43.899178,1.4504743,0.003961806917190552,1456.5291197299957,10000
13.35003,-15.479488,256.03134,536.0508,3.1201038,-9.858578,0.13383852,1.0,164.05008,0.09707193,-7.686817,0.083827235,1.0,0.1696887,-26.39356,-57.581432,1.2942495,536.8873,3.1073632,-9.940179,0.15015875,1.0,186.85052,0.21568282,-7.72808,0.09414291,1.0,0.1590337,-25.63596,-57.598896,1.2511032,0.0039369099617004395,1476.2136821746826,15000
20.31305,-11.339698,284.95554,531.7443,2.9286494,-9.988554,0.15983374,1.0,164.52177,0.13899194,-7.676035,0.08113173,1.0,0.13205692,-25.91373,-67.591156,1.2585654,530.9419,2.735673,-10.073277,0.17677842,1.0,149.39014,0.039050248,-7.7241087,0.093150124,1.0,0.103747375,-26.743528,-67.7071,1.5504683,0.004002364540100098,1496.225511789322,20000
11.799536,-17.634594,278.8381,554.94574,3.3512409,-9.9059515,0.1433134,1.0,170.06737,0.23749226,-7.684174,0.08316644,1.0,0.21426222,-29.072708,-75.78339,1.8283308,558.25977,3.056594,-9.955693,0.15326165,1.0,156.69733,0.13421117,-7.6919518,0.08511084,1.0,0.22792853,-26.483944,-75.68209,1.6152353,0.004037739658355713,1516.414219379425,25000
26.996857,-23.05647,329.62674,551.07214,3.4903278,-9.936095,0.149342,1.0,167.73735,0.2260049,-7.6584625,0.07673846,1.0,0.06394434,-30.62956,-81.57238,1.8099205,568.5657,3.55969,-9.951136,0.15235005,1.0,164.2867,0.12666222,-7.7391787,0.096917614,1.0,0.050704535,-28.637527,-81.21663,2.0139518,0.003924693441390991,1536.0376944541931,30000
19.34087,-19.11209,430.051,541.62976,3.23697,-9.935851,0.14929307,1.0,148.66916,0.08691671,-7.659461,0.076988235,1.0,0.13774258,-29.684048,-85.54381,1.6395214,589.1052,3.4291291,-9.959507,0.15402436,1.0,157.44879,0.23238325,-7.7052026,0.0884237,1.0,0.12601136,-30.129568,-86.08113,1.4573526,0.004065167140960693,1556.363537788391,35000
10.9643345,-12.089814,246.03928,574.06396,3.3826299,-9.910223,0.1441677,1.0,150.61053,0.24848649,-7.644003,0.073123686,1.0,0.095024854,-31.797955,-89.364044,1.441156,568.3977,3.2873623,-9.970562,0.15623541,1.0,164.25665,0.19337872,-7.6897364,0.08455698,1.0,0.12383461,-31.440226,-88.25482,1.599976,0.00397707576751709,1576.2489304542542,40000
17.35659,-20.90734,284.95538,588.55237,3.4738624,-9.8941765,0.14095815,1.0,186.94899,0.28266138,-7.6498137,0.07457642,1.0,0.14041236,-34.52291,-92.96075,1.4591935,609.7035,4.0061255,-10.014219,0.16496699,1.0,207.03658,0.3531099,-7.6781416,0.0816583,1.0,0.06922317,-32.458862,-92.15076,1.5955391,0.003921017026901245,1595.8540229797363,45000
19.429838,-24.056347,342.58096,564.93286,3.4742465,-9.909582,0.14403924,1.0,176.69794,0.28631046,-7.637557,0.07151212,1.0,0.17249429,-35.33635,-94.84427,1.3338013,600.7753,3.5487473,-10.027121,0.16754697,1.0,168.45409,0.19435522,-7.7027173,0.08780232,1.0,0.18118161,-33.078335,-93.73749,1.3809707,0.004029145908355713,1615.999760389328,50000
