training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.6485324,-4.648546,4.648546,0.02154143,17.179518,0.999986,-17.17928,1.0,0.667938,0.0,-13.783887,-20.750162,1.4156737,-0.2688511,25.721458,1.11186,-13.188692,-20.046528,0.07039841,5.6449947,-4.6452184,4.6452184,0.020210324,16.983673,0.9997764,-16.979877,1.0,0.9812467,0.0,-13.90649,-20.824013,0.93558085,-13.25275,-20.0407,0.057404887,0.1758704493522644,879.3522629737854,5000
5.643222,-4.6432223,4.6432223,0.019411951,24.701252,0.9999997,-24.701248,1.0,0.9146067,0.0,-18.794996,-34.631866,0.35392666,-1.0357692,29.393675,0.5904192,-18.276989,-34.16974,0.09943409,5.640464,-4.6404676,4.6404676,0.018309794,24.401287,0.99999607,-24.401194,1.0,1.1738541,0.0,-18.707207,-34.446617,0.5349027,-18.165379,-33.89703,0.12321405,0.002676158857345581,892.7330663204193,10000
5.64711,-4.64711,4.64711,0.020966917,28.379286,0.99999994,-28.379286,1.0,1.4942231,0.0,-21.716728,-44.260803,0.374257,-0.69965565,35.321247,1.1717163,-21.199427,-43.28148,0.14512971,5.6458445,-4.6458445,4.6458445,0.020460786,28.912342,1.0,-28.912342,1.0,1.8202387,0.0,-21.732952,-43.676308,0.95494366,-21.208473,-44.065548,0.13283576,0.0026847612857818603,906.156881570816,15000
5.6510153,-4.651046,4.651046,0.022541285,28.655487,0.9999697,-28.654621,1.0,1.7178812,0.0,-22.351974,-46.29675,1.8309058,-0.56995505,55.496353,1.1364362,-21.844883,-45.80909,0.17431983,5.651923,-4.651923,4.651923,0.022892442,28.703077,0.9999999,-28.703077,1.0,1.3870107,0.0,-22.333916,-46.920624,1.1172472,-21.730915,-46.910187,0.21087863,0.0027132382869720457,919.723081111908,20000
5.649442,-4.6494594,4.6494594,0.02190668,28.674965,0.99998266,-28.674469,1.0,1.3852725,0.0,-22.769476,-47.80433,1.309236,-0.5081669,44.86224,0.77080476,-22.312073,-46.32214,0.16707101,5.6479263,-4.6479263,4.6479263,0.02129336,28.474277,0.99999994,-28.474277,1.0,1.2914283,0.0,-22.019205,-47.656788,0.8818438,-21.539637,-47.23716,0.18761787,0.00266911678314209,933.0686738491058,25000
5.6496735,-4.6496935,4.6496935,0.022000274,29.292885,0.99998015,-29.292303,1.0,1.4414483,0.0,-22.899788,-46.5111,0.51754117,-0.35184997,29.551815,0.57148874,-22.43791,-46.071304,0.16664965,5.6512713,-4.6512713,4.6512713,0.02263147,30.0053,0.9999999,-30.0053,1.0,1.243246,0.0,-22.70891,-47.770744,0.74594915,-22.245197,-47.219837,0.17933536,0.0026768877506256105,946.4531202316284,30000
5.642432,-4.642432,4.642432,0.019095968,30.33767,0.99999994,-30.33767,1.0,1.1296991,0.0,-23.54417,-48.89744,0.2598747,-0.445149,23.900627,0.8951146,-23.068851,-48.35026,0.16727868,5.6473613,-4.6473646,4.6473646,0.02106881,30.512629,0.9999966,-30.512527,1.0,1.3381474,0.0,-23.384407,-50.427677,1.0607278,-22.92551,-48.629677,0.16992567,0.002653561496734619,959.7209365367889,35000
5.643021,-4.643021,4.643021,0.01933131,30.830032,0.9999999,-30.830032,1.0,1.1182545,0.0,-23.820581,-49.5561,0.5609106,-0.4323081,27.190578,0.98369133,-23.363138,-49.28057,0.16757983,5.6426845,-4.6426845,4.6426845,0.01919677,31.493868,1.0,-31.493868,1.0,1.350406,0.0,-24.002903,-48.902523,0.76048684,-23.480078,-48.222523,0.16289055,0.0026619482517242434,973.030686378479,40000
5.6407723,-4.640796,4.640796,0.018441394,31.407122,0.999976,-31.406368,1.0,1.2671549,0.0,-24.547367,-50.485584,1.2780123,-0.5599683,38.70343,0.76184314,-24.07626,-49.790848,0.13770923,5.6445403,-4.6445403,4.6445403,0.019939158,32.02538,0.99999994,-32.02538,1.0,1.186901,0.0,-24.606892,-50.229607,0.9182341,-24.13039,-49.86703,0.16739513,0.0026776419162750243,986.4189043045044,45000
5.639683,-4.6397314,4.6397314,0.018015392,32.17102,0.9999516,-32.169464,1.0,1.5135454,0.0,-24.257917,-52.171688,1.4194267,-0.8720759,48.135124,0.4978054,-23.782122,-52.008472,0.21128334,5.643408,-4.643408,4.643408,0.01948609,31.759275,0.9999999,-31.759275,1.0,1.4154291,0.0,-25.064384,-53.368774,0.60934716,-24.619995,-52.968216,0.21343216,0.002660095691680908,999.7193915843964,50000
