training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
9.298119,0.16540298,-1.813842,2.32203,-3.1449733,185.88678,0.04927334,-28.94054,-73.33566,0.3093838,8.112379,0.08248891,-2.0478852,0.045297403,-29.356821,-68.751816,0.23482263,0.007889082193374634,2081.5161457061768,165000
6.293184,0.16441497,-1.8312943,1.329183,-1.5129282,112.9549,-0.034478374,-28.646168,-74.84344,0.1866492,7.2410774,0.15047768,-1.7645754,-0.030243974,-27.659037,-67.09391,0.20369747,0.007889794063568115,2120.9651255607605,170000
5.6549854,0.1801045,-1.7591665,1.8266586,-1.4950572,109.62066,0.0049889274,-29.633749,-72.131836,0.17343587,8.709112,0.24246955,-1.8668859,0.015770122,-31.57327,-72.00157,0.17639068,0.00788819899559021,2160.406131029129,175000
7.85256,0.2824085,-1.790806,1.5269631,-2.2975283,165.29745,0.013803028,-27.069086,-74.50588,0.2305185,8.440483,0.15334971,-1.8859655,0.024493057,-27.47195,-70.91907,0.14726304,0.007883747053146362,2199.824878692627,180000
7.827051,0.1771871,-2.022241,2.5841932,-3.2255414,153.5687,0.062746994,-30.227484,-70.80524,0.13874336,5.312211,0.06810987,-1.9798814,0.063231565,-29.985104,-70.61685,0.19656341,0.007881917810440063,2239.234477519989,185000
4.613865,0.12576991,-1.9079471,0.60528857,-0.7335062,65.75012,-0.042606123,-28.053364,-72.02333,0.1675022,6.8060207,0.21817198,-1.7500906,-0.03572599,-30.343073,-67.79204,0.2187559,0.007880465412139893,2278.6368181705475,190000
5.052432,0.12549561,-1.9897472,1.785799,-1.9837886,93.70671,0.025037237,-27.990717,-69.25612,0.17542239,9.556541,0.102894336,-1.9617002,0.012711033,-30.985645,-75.18108,0.15213138,0.007876847743988037,2318.021069049835,195000
6.1088257,0.16360265,-1.9146018,0.9836315,-1.6124048,94.76043,-0.01517643,-30.799536,-75.79946,0.14849694,8.61715,0.18486658,-1.854617,-0.025569394,-30.053616,-71.41173,0.15721151,0.007881190776824951,2357.4270305633545,200000
6.019227,0.19234717,-1.8691931,1.4542422,-2.5597901,136.63116,-0.034572333,-30.779314,-69.13305,0.2607338,8.275307,0.17334948,-1.927825,-0.026923336,-28.484207,-68.32976,0.2557949,0.07443616228103637,2729.6078555583954,205000
5.6857643,0.10311187,-1.8775345,1.1105423,-2.3688285,95.5038,-0.005505733,-30.43362,-70.66124,0.14017287,6.0258245,0.16758305,-1.7988265,0.018078953,-31.921806,-69.0262,0.1405085,0.007889759874343871,2769.0566670894623,210000
5.983019,0.17726776,-1.8486865,2.7373607,-2.9411905,140.4003,0.013511077,-30.637268,-70.02387,0.17551003,5.776619,0.1478029,-1.8451002,-0.024343789,-31.313948,-68.441826,0.13221477,0.00787699432373047,2808.4416496753693,215000
8.2506275,0.14074418,-1.9795921,4.9799685,-4.2509303,159.58765,-0.010015167,-28.42224,-71.21924,0.19815256,5.7995253,0.14859241,-1.8606375,0.0045771003,-29.90158,-71.55219,0.19711035,0.00787725772857666,2847.8279473781586,220000
7.108609,0.17684963,-1.7721097,2.520406,-2.3729033,175.79187,0.0104967505,-30.662735,-71.79334,0.24465218,6.7287965,0.080660135,-1.7101334,0.01004795,-31.742825,-73.99275,0.18178584,0.007886506128311157,2887.2604897022247,225000
6.093669,0.17126717,-1.738015,1.8153151,-3.4840124,107.51874,0.027625337,-29.81877,-76.52656,0.15596488,5.7968225,0.07504815,-1.9126418,0.03239111,-32.11535,-71.73686,0.16219486,0.007899074602127075,2926.755873441696,230000
7.224469,0.15721154,-1.9101437,6.083266,-6.610395,157.67142,0.0029127896,-27.667488,-70.96712,0.15797022,5.9190354,0.058526497,-1.868939,-0.004605904,-29.751572,-72.27248,0.2033625,0.007883448600769043,2966.173126220703,235000
4.5265665,0.078662485,-2.0111113,1.6139778,-1.2813666,84.68111,0.0017681867,-27.642729,-70.04683,0.12635589,6.239999,0.15908626,-1.813587,-0.0012605488,-28.01334,-73.497284,0.1307328,0.007898705863952638,3005.6666674613953,240000
6.758355,0.124818474,-1.9405667,4.6420937,-5.84163,126.50458,-0.035487875,-28.675653,-73.00628,0.21748367,6.262228,0.15395439,-1.9628104,-0.03331925,-28.696306,-71.262665,0.14935699,0.007898813772201538,3045.1607456207275,245000
5.7056503,0.11391806,-1.851944,1.1742082,-1.6979709,82.75289,-0.0039704666,-28.937672,-75.960205,0.12216425,5.480955,0.13426043,-1.952961,-0.0041587204,-28.018715,-73.499664,0.13006714,0.007882468938827514,3084.573102235794,250000
4.182922,0.106815286,-1.8947674,0.926141,-0.7401572,65.49506,0.020714715,-27.690151,-72.78543,0.17418613,8.470222,0.12675206,-2.0099778,0.028062686,-30.366535,-67.21666,0.23156634,0.007873712396621704,3123.941674232483,255000
8.16712,0.2060659,-2.0272286,1.8323456,-3.0912037,132.87122,0.022821255,-30.952938,-69.38489,0.1215192,7.0427885,0.09440609,-1.914401,0.017099887,-30.995934,-68.88663,0.1941124,0.007883162069320679,3163.357493877411,260000
6.999071,0.1708684,-1.8549895,1.4132955,-3.4427629,144.35356,0.0029666051,-31.130842,-71.30466,0.23661685,6.3590503,0.1118205,-2.0075672,0.029718086,-28.390547,-75.59619,0.15926816,0.007905652666091919,3202.8857679367065,265000
5.3245554,0.08706185,-1.9208574,1.4679302,-1.0690767,100.68413,0.03892047,-30.627037,-69.7069,0.17780095,7.939052,0.16994268,-1.9611864,0.028725266,-31.763771,-70.285126,0.18508223,0.007893884754180909,3242.3552029132843,270000
5.6009793,0.13290873,-1.9934589,1.3035712,-2.284687,88.94162,0.024247997,-31.15548,-70.56556,0.15457425,4.8168173,0.12077528,-2.0473232,0.026089072,-31.362974,-70.117455,0.14693712,0.007901485109329224,3281.862639904022,275000
6.630734,0.20753634,-1.6984074,1.5626473,-2.0029697,134.56323,-0.03189061,-28.384338,-70.61342,0.118863784,6.9790297,0.12201972,-1.9825544,-0.051044986,-30.366016,-69.47232,0.19214447,0.007891366100311279,3321.3194818496704,280000
6.413635,0.24211237,-1.751931,1.9120069,-2.4707177,113.7169,0.012560666,-32.91979,-76.078026,0.1466687,4.982636,0.15603548,-1.7398441,-0.0016662031,-28.845276,-69.53624,0.15002108,0.007890990447998047,3360.774445772171,285000
6.975544,0.13354234,-1.9518244,1.5852654,-2.038552,130.78061,-0.0010201335,-29.57394,-72.54583,0.1597358,5.963485,0.17315423,-1.7880569,0.005702384,-31.604214,-70.2817,0.14415443,0.00790271701812744,3400.288039445877,290000
7.2775216,0.23011087,-1.7334719,3.2298415,-3.6935606,140.00264,-0.006639801,-29.294565,-74.21785,0.14406231,9.12138,0.16481414,-1.9275836,0.0106082335,-30.77516,-68.995255,0.19782245,0.007883750677108765,3439.706807374954,295000
