training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
138.49466,5.275892,-1.915596,0.9996948,0.97265625,0.0017957119,-19.250715,-19.345058,4.8073034,175697.67,3760.256,6.706923e-05,7.0623336,-9.046778,302.63373,0.99609375,0.00390625,0.025559463,-5.540473,-5.540472,-5.540472,0.0039241165,0.003923867,0.0039236876,55.340187,-4.154671,-1.9335481,0.9974823,0.703125,0.015723769,-19.155106,-19.222086,-2.075635,78915.47,358.87866,3.971413e-11,0.99609375,0.0078125,0.02555946,-5.5414495,-5.54145,-5.54145,0.0039180247,0.0039176485,0.003917565,0.014733663606643677,4887.303716182709,210000
145.73851,5.036968,-1.9457631,0.999588,0.96484375,0.0019777382,-18.62006,-18.710672,4.4862638,110760.516,1845.9951,0.00016892879,12.902139,-6.4304457,295.43243,0.99609375,0.0,0.02555946,-5.5406446,-5.5406446,-5.540645,0.0039222045,0.003922075,0.0039209626,58.975048,-3.510132,-1.9652132,0.99728394,0.66015625,0.017937584,-18.427832,-18.48848,-2.962076,28434.236,185.63913,7.188652e-15,0.99609375,0.0,0.025559504,-5.5459294,-5.5459294,-5.54593,0.0039008425,0.0039006937,0.0038995987,0.014750582075119019,4961.056642770767,215000
146.08594,5.429393,-1.8563783,0.999588,0.97265625,0.0017651273,-18.941795,-19.032843,4.2756715,900018.6,4117.9927,7.743438e-05,8.524693,-14.268397,342.6975,0.99609375,0.00390625,0.025559459,-5.5401945,-5.540195,-5.5401945,0.0039248164,0.003924516,0.003924122,61.558647,-3.0564227,-1.9262372,0.99765015,0.72265625,0.014769138,-19.03925,-19.106174,-1.9738877,37102.18,181.94968,1.640069e-10,0.99609375,0.00390625,0.02555963,-5.5506763,-5.5506763,-5.550677,0.003888932,0.0038885404,0.0038882834,0.014717000818252564,5034.641654968262,220000
135.54916,5.1242456,-1.8952414,0.9995117,0.96484375,0.0020490736,-18.823605,-18.913923,4.20798,223986.42,1624.1841,0.0001410117,10.46521,-6.723146,343.02338,0.99609375,0.00390625,0.025559671,-5.530773,-5.5307727,-5.530773,0.0039603473,0.0039600264,0.0039598374,54.13642,-3.358203,-1.9162812,0.9975128,0.6328125,0.018256843,-18.607513,-18.668592,-3.0323634,41347.625,177.37341,6.984396e-10,0.99609375,0.0078125,0.025559457,-5.5413175,-5.541318,-5.5413175,0.003918047,0.003917614,0.003917539,0.015002635335922242,5109.654858350754,225000
152.61575,4.9846325,-1.9840585,0.99961853,0.95703125,0.0020655314,-19.311989,-19.403944,4.1364326,107114.086,1589.4137,8.1126045e-06,7.425792,-9.302602,267.742,0.99609375,0.00390625,0.025559463,-5.540248,-5.5402474,-5.540248,0.003928887,0.00392693,0.003926295,58.195183,-3.3284976,-1.9027145,0.9976654,0.6875,0.016200626,-18.863434,-18.927416,-2.548261,29902.104,120.72293,8.2027815e-11,0.99609375,0.00390625,0.02555947,-5.538889,-5.5388885,-5.538889,0.0039325627,0.00393243,0.0039323056,0.01597324638366699,5189.521101236343,230000
150.77866,5.2544756,-1.95846,0.99964905,0.984375,0.0015256249,-19.228956,-19.322943,4.7378483,181836.75,2588.564,9.258745e-08,9.874697,-8.379819,265.08472,0.99609375,0.00390625,0.025559463,-5.5397816,-5.539781,-5.5397816,0.003927965,0.0039278725,0.003927823,55.12474,-3.3472342,-1.8640015,0.99775696,0.71875,0.014589187,-19.163452,-19.231627,-1.7784786,128013.805,421.66016,1.6086421e-13,0.99609375,0.00390625,0.02555948,-5.5445366,-5.5445356,-5.5445366,0.003909198,0.003909138,0.003907785,0.015085638284683227,5264.94931101799,235000
145.98566,5.283463,-1.9224489,0.99964905,0.96875,0.0017397655,-19.374086,-19.46763,4.480262,283682.4,2793.3774,0.00014584421,8.726915,-11.845035,337.51056,0.99609375,0.0,0.025559463,-5.5421543,-5.542154,-5.542154,0.0039218115,0.003919674,0.003916809,68.1785,-2.7738292,-1.9123297,0.9975586,0.69921875,0.015693963,-19.114565,-19.182339,-1.8323014,76239.31,546.96094,3.199991e-13,0.99609375,0.00390625,0.02555946,-5.5424395,-5.542439,-5.5424395,0.003922339,0.003919796,0.0039195493,0.014737805509567261,5338.6383497715,240000
138.99168,4.945263,-1.8774164,0.99975586,0.97265625,0.0015119396,-18.78293,-18.874985,4.6916447,106259.44,1664.4177,0.00025143518,7.73501,-12.891457,378.44916,0.99609375,0.00390625,0.025559481,-5.5380564,-5.538056,-5.538056,0.003933864,0.003933787,0.0039336765,52.263676,-4.3836837,-1.9808525,0.9976196,0.69140625,0.016604763,-18.232986,-18.294247,-2.6109746,18982.352,127.99275,1.748175e-12,0.99609375,0.01171875,0.025559574,-5.549061,-5.549061,-5.549061,0.0038942655,0.0038941884,0.0038939998,0.014725480270385742,5412.265759944916,245000
161.41034,5.50546,-1.9275697,0.99967957,0.98046875,0.0015335717,-19.368864,-19.461962,4.3715825,420519.22,2021.6019,1.15254425e-05,5.3900447,-5.8084407,237.33333,0.99609375,0.00390625,0.025559593,-5.5495524,-5.5495524,-5.5495524,0.0038884429,0.003888404,0.0038883055,59.48742,-3.669361,-1.9359075,0.99760437,0.734375,0.014354719,-19.329308,-19.398031,-1.804578,126797.21,785.0401,1.9850314e-11,0.99609375,0.00390625,0.025559468,-5.5428386,-5.5428386,-5.542839,0.003918537,0.0039161043,0.003915974,0.014701423263549805,5485.772891998291,250000
154.55766,5.768419,-1.9634125,0.9996643,0.97265625,0.0014897004,-19.409576,-19.503365,4.5066,425803.34,2688.7761,0.00018318153,5.653308,-8.320093,320.03677,0.99609375,0.00390625,0.025559472,-5.5385046,-5.5385036,-5.538504,0.003929196,0.0039291587,0.0039290707,54.9077,-3.2927577,-1.8867856,0.9975891,0.74609375,0.014175672,-18.78236,-18.849373,-1.6935475,34901.605,275.744,2.2399316e-09,0.99609375,0.0078125,0.025559563,-5.548607,-5.5486064,-5.548606,0.0038938422,0.0038920683,0.0038885004,0.014740856075286865,5559.477187156677,255000
140.4435,5.4012365,-1.9026189,0.9996643,0.97265625,0.001461773,-19.346573,-19.439003,4.2233753,337793.6,2227.7063,0.00015242478,5.139759,-6.1871533,221.74826,0.99609375,0.00390625,0.02555946,-5.5411644,-5.5411644,-5.5411654,0.003923488,0.0039210683,0.003920854,62.404663,-3.5951705,-1.9636614,0.99757385,0.71875,0.0146858,-18.79673,-18.863373,-1.8028316,11683.272,172.97092,3.679732e-10,0.99609375,0.0,0.025559468,-5.539522,-5.5395207,-5.539521,0.0039295424,0.003929054,0.003928422,0.01472863245010376,5633.120357990265,260000
146.69284,5.607552,-1.8812532,0.999588,0.96875,0.0018332937,-18.963367,-19.054375,4.2431946,233738.8,1809.9075,0.00036813103,6.3885593,-14.011608,331.06403,0.99609375,0.00390625,0.025559463,-5.539832,-5.539832,-5.539832,0.003925456,0.0039244485,0.003924036,60.60132,-3.0108964,-1.8979404,0.9975128,0.6640625,0.016338546,-18.845446,-18.910336,-2.2981215,44220.438,230.87303,6.2797337e-12,0.99609375,0.00390625,0.025559459,-5.541006,-5.5410056,-5.5410066,0.0039222473,0.003920912,0.0039208657,0.014778768348693848,5707.0142159461975,265000
147.48642,5.017678,-1.9632021,0.99967957,0.984375,0.0013847664,-19.48497,-19.578989,4.490282,84955.516,1557.8765,7.988628e-06,10.500311,-9.913061,389.45062,0.99609375,0.0,0.02555954,-5.5348053,-5.5348043,-5.534805,0.003947086,0.003946196,0.003945643,61.532234,-2.9370203,-1.896817,0.99780273,0.734375,0.015242247,-18.95832,-19.024126,-2.177874,50443.754,259.8126,1.2181613e-10,0.99609375,0.00390625,0.025559504,-5.545893,-5.5458927,-5.5458927,0.0039025506,0.0039023142,0.0039022437,0.01474944052696228,5780.761427402496,270000
154.7229,5.755089,-1.9466639,0.9997101,0.97265625,0.0013079883,-19.225573,-19.319378,4.6949744,148041.19,2282.1802,0.0010226832,21.366535,-10.1021185,408.74124,0.99609375,0.00390625,0.025559459,-5.5421667,-5.542166,-5.5421667,0.0039197607,0.0039197262,0.003919699,57.932545,-3.480431,-1.921113,0.9975586,0.6875,0.016000295,-18.799526,-18.865675,-1.9307495,143776.95,745.225,5.3964205e-11,0.99609375,0.0078125,0.025559474,-5.5384674,-5.5384665,-5.5384665,0.003932647,0.0039318306,0.0039309463,0.01466723780632019,5854.097631216049,275000
146.89008,5.289303,-1.9365144,0.99983215,0.9921875,0.001084592,-19.558212,-19.654482,4.9907513,153348.27,2345.9746,0.00044877813,4.3465686,-7.3538857,285.42383,0.99609375,0.00390625,0.025559463,-5.540842,-5.5408416,-5.540842,0.0039269053,0.0039241873,0.0039230725,61.443497,-3.244584,-1.9307404,0.9975586,0.71875,0.015668795,-18.71611,-18.781172,-2.1249678,7830.6387,152.22438,1.9334855e-12,0.99609375,0.0,0.025559463,-5.541807,-5.541807,-5.541807,0.0039226795,0.003921032,0.003918865,0.014714188051223756,5927.668582439423,280000
147.96907,4.9342794,-1.9478443,0.9996643,0.98046875,0.0017608764,-19.003214,-19.093218,3.948544,224321.39,1587.0171,2.3850794e-07,8.454345,-6.400277,299.6969,0.99609375,0.0,0.025559582,-5.549036,-5.5490355,-5.549036,0.0038938662,0.003892453,0.00389242,59.008686,-3.5852237,-1.9450506,0.99765015,0.72265625,0.015071941,-18.94479,-19.010363,-2.2233706,23872.955,118.833855,5.338316e-10,0.99609375,0.00390625,0.025559464,-5.539562,-5.5395613,-5.539562,0.0039287275,0.003928651,0.0039276243,0.014742422008514404,6001.380703926086,285000
