training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
17.726646,-9.001083,307.93137,411.67157,3.3124762,-10.817907,0.32570437,1.0,195.50049,0.17066799,-7.850302,0.12469858,1.0,0.29525167,-15.241083,-26.706192,1.3605276,371.5981,2.9330726,-10.79575,0.32127273,1.0,197.69427,0.14121956,-7.8272,0.11892299,1.0,0.33436593,-15.757942,-26.609497,1.2787815,0.2700262753486633,1350.1314556598663,5000
31.583885,-29.485018,459.64346,484.24957,3.5979493,-10.496206,0.2613643,1.0,159.85191,0.08792105,-7.7830973,0.1078973,1.0,-0.010853184,-21.650888,-43.56174,1.0014435,481.11475,3.666254,-10.439832,0.25008932,1.0,157.39377,0.07962144,-7.790002,0.10962333,1.0,0.12979783,-20.934214,-43.55661,1.276065,0.0037754168033599855,1369.0085589885712,10000
59.25343,-77.87242,572.30176,536.8552,3.9843507,-10.429405,0.24800396,1.0,177.05779,0.13995463,-7.7129245,0.09035413,1.0,0.19098668,-24.76457,-56.42398,1.3430262,519.785,3.8280468,-10.423526,0.24682818,1.0,182.67456,0.17112045,-7.742381,0.09771824,1.0,0.2195541,-24.576935,-56.47358,0.81248784,0.0036027774810791016,1387.0224542617798,15000
24.880613,-22.159492,333.9797,573.2462,4.243599,-10.40618,0.24335904,1.0,165.1563,0.09497301,-7.7339683,0.095615044,1.0,0.058539324,-25.198725,-66.4079,1.3623943,560.2932,4.148064,-10.447299,0.25158274,1.0,165.63493,0.060714968,-7.754573,0.100766234,1.0,0.07148565,-26.93785,-66.41327,0.9197032,0.0034871824741363527,1404.458375453949,20000
66.15774,-58.9642,457.78937,568.8561,4.0350914,-10.29663,0.22144885,1.0,159.67528,0.2095099,-7.715849,0.091085255,1.0,0.067031965,-27.881048,-73.967125,1.1097734,562.97363,4.073992,-10.247374,0.21159783,1.0,174.23705,0.1487134,-7.7231746,0.09291659,1.0,0.08831,-26.044353,-74.05445,1.3149022,0.003428429317474365,1421.6005291938782,25000
52.159504,-52.367947,465.38248,555.6056,3.7852664,-10.2979,0.22170301,1.0,169.69374,0.18376207,-7.7051096,0.08840042,1.0,0.08761214,-28.53569,-79.87766,1.1566061,562.9138,4.161463,-10.239271,0.20997706,1.0,184.57591,0.27621332,-7.71488,0.090842895,1.0,0.12376017,-28.15718,-79.88069,1.0044334,0.0034126572132110594,1438.6638224124908,30000
18.08271,-10.055643,283.84033,592.4072,4.098391,-10.276678,0.21745849,1.0,166.48436,0.15738785,-7.6820865,0.0826446,1.0,0.05278641,-28.189697,-84.336395,1.0162743,589.6086,4.0247555,-10.230497,0.20822227,1.0,151.76831,0.2153017,-7.7133355,0.09045687,1.0,0.07506261,-28.108814,-84.25026,0.9179305,0.0035249071598052978,1456.2883656024933,35000
22.719328,-30.989569,350.53754,579.7325,4.3166523,-10.236698,0.20946257,1.0,169.19122,0.2975198,-7.6713343,0.07995656,1.0,0.066802695,-29.757729,-87.585335,1.3949761,577.8085,4.091345,-10.208551,0.20383334,1.0,180.863,0.17014511,-7.6917872,0.0850698,1.0,0.06852619,-29.284943,-87.5967,1.2335877,0.0035383950233459473,1473.9803485870361,40000
26.242685,-32.72239,319.84567,598.35565,4.240035,-10.202096,0.20254217,1.0,183.88052,0.2234787,-7.694747,0.08580971,1.0,0.052307785,-30.803722,-89.42075,1.0539398,607.9711,4.541312,-10.1520195,0.19252682,1.0,163.44417,0.19773519,-7.6846538,0.08328633,1.0,0.03763762,-29.565958,-89.888115,1.1598411,0.003600481367111206,1491.9827630519867,45000
12.730725,-12.758883,261.04385,607.68677,4.849836,-10.119871,0.18609738,1.0,189.35483,0.3682204,-7.6636643,0.07803899,1.0,0.07355523,-32.271168,-91.41904,1.2070243,604.4413,4.6758194,-10.073456,0.17681424,1.0,159.42346,0.2849174,-7.679625,0.082029216,1.0,0.14433452,-30.403357,-90.64003,0.99346995,0.003495289421081543,1509.459216594696,50000
