training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3940113,-4.6467037,1.3940113,0.020804638,102.74161,1.0,-102.74161,1.0,1.6563637,9.710364,-47.49429,464.74274,382.438,324.73752,120.18317,1.2344337,8.1105385,14.906943,3.2286491,0.2730241,5.892198,-47.49429,382.7326,430.2269,2.391796,-4.63932,1.3917961,0.017851112,105.549774,1.0,-105.549774,1.0,1.6296835,383.0967,344.71463,119.479225,1.0652046,8.360118,13.08839,3.3025656,0.23788796,5.8936577,-48.97699,383.3914,432.36838,0.1754952154636383,877.4760954380035,5000
2.3942547,-4.647516,1.3942548,0.021129329,52.05891,0.99999994,-52.05891,1.0,0.92512435,6.7649527,-15.634031,239.91019,438.9149,539.49133,62.678364,1.2283051,0.86496544,5.177778,1.6681643,0.2177642,19.183674,-15.634031,439.87405,455.5081,2.3949752,-4.6499176,1.3949753,0.022089928,53.179813,1.0,-53.179813,1.0,0.9450034,439.51776,571.02246,61.901196,0.6983989,0.8806262,4.942321,1.6804354,0.24803758,19.188047,-15.938095,440.47717,456.41525,0.0060879163265228275,907.915684223175,10000
2.394394,-4.6479797,1.3943938,0.02131472,33.5076,1.0,-33.5076,1.0,0.7483519,5.372485,-9.917187,170.41557,457.68408,631.5266,43.834236,0.98191935,0.11714588,3.6137724,1.1406235,0.16657978,56.009926,-3.760836,460.4846,464.24542,2.395337,-4.651124,1.3953371,0.022572527,35.58759,1.0,-35.58759,1.0,0.6128743,458.5478,654.44257,42.732758,0.61344385,0.12368865,2.979947,1.1502347,0.17440583,56.01957,-4.128007,461.34875,465.47678,0.006095427179336548,938.3928301334381,15000
2.3941696,-4.647232,1.3941697,0.021015814,31.708078,0.9999999,-31.708078,1.0,0.5718812,9.351999,-8.175282,185.99545,456.2564,764.5655,47.171825,0.86117786,0.074542105,3.9582167,1.0695931,0.17592077,89.63532,-2.1998394,460.7382,462.93802,2.3959239,-4.653079,1.3959239,0.023354629,32.374695,1.0,-32.374695,1.0,0.5867206,461.12622,678.3721,40.3397,1.5727097,0.049299628,2.3957102,1.0421535,0.2175519,89.64229,0.062783055,465.60834,465.54556,0.006094331741333008,968.8644981384277,20000
2.3970227,-4.6567426,1.3970227,0.02481998,31.199263,0.9999999,-31.199263,1.0,0.5961355,11.578952,-16.4187,245.20712,461.30298,737.5844,40.175568,1.7567493,0.05340639,3.1298742,1.0382514,0.24417968,107.36746,-0.3657355,466.67136,467.03708,2.39545,-4.6514997,1.39545,0.022722935,31.149073,1.0,-31.149073,1.0,0.50780797,462.70667,828.219,39.18816,1.4564731,0.13153833,9.950334,1.0573521,0.1773864,107.368126,-8.754618,468.07507,476.82968,0.006092814922332763,999.3285813331604,25000
2.394977,-4.6499233,1.3949771,0.022092426,28.425648,0.99999994,-28.425648,1.0,0.65164924,11.848294,-13.004603,200.49112,463.4021,840.00336,38.785744,0.76191586,0.051515136,3.4523373,1.0089778,0.2528159,110.02572,-0.16670384,468.90338,469.0701,2.3958895,-4.6529646,1.3958895,0.023308946,30.414682,1.0,-30.414682,1.0,0.49672008,465.71747,791.40094,35.812843,0.5141841,0.043400638,2.6918595,1.0123014,0.25567433,110.02399,0.7260882,471.21866,470.49258,0.006096057605743408,1029.8088781833649,30000
2.3947558,-4.649186,1.3947558,0.021797432,32.13791,1.0,-32.13791,1.0,0.49839538,9.669311,-6.553041,128.59943,458.57733,806.2742,44.573036,0.1692084,0.043041848,2.4472117,1.0349721,0.23271738,108.00284,0.7515003,463.97748,463.22598,2.395125,-4.6504164,1.3951249,0.022289526,32.573677,1.0,-32.573677,1.0,0.49507362,460.37738,875.54016,41.96376,0.086380206,0.042808555,2.1605475,1.043172,0.31006753,108.00413,0.7767058,465.7776,465.0009,0.0060934278011322025,1060.276025056839,35000
2.3949516,-4.6498384,1.3949516,0.022058247,26.305672,0.99999994,-26.305672,1.0,0.5800102,4.5488677,-6.2531743,150.82379,468.86246,871.4716,33.199524,0.46730006,0.030912347,2.265299,0.9567126,0.14268786,111.09809,2.120602,474.41736,472.29675,2.3946457,-4.648819,1.3946458,0.021650666,25.248741,1.0,-25.248741,1.0,0.55239713,468.42145,875.7947,33.220444,0.12482543,0.039098788,2.9037902,0.9585402,0.23272732,111.11647,1.2113043,473.97726,472.76596,0.006093976068496704,1090.7459127902985,40000
2.3948452,-4.649484,1.3948452,0.02191669,32.67116,0.99999994,-32.67116,1.0,0.5149646,14.300669,-9.841196,240.83762,456.81155,922.1141,47.25344,2.404007,0.04576397,2.9778543,1.0424551,0.24398685,110.05038,0.46617684,462.3141,461.8479,2.3943818,-4.6479397,1.3943818,0.021298751,33.086914,1.0,-33.086914,1.0,0.48808503,458.35114,884.8889,44.792076,1.5582747,0.04509932,2.600673,1.0449152,0.15806785,110.05048,0.5393221,463.85367,463.31433,0.006091179370880127,1121.2018175125122,45000
2.3964963,-4.6549873,1.3964963,0.024118045,33.93973,0.99999994,-33.93973,1.0,0.5946797,13.909977,-9.286863,182.77145,456.59802,933.76526,48.688496,0.10238231,0.04427753,2.366699,1.057317,0.27651185,110.49765,0.63231957,462.12292,461.4906,2.394672,-4.6489067,1.3946719,0.021685502,33.407436,1.0,-33.407436,1.0,0.6128001,461.0626,943.78937,40.808926,0.47083893,0.048277654,2.3281806,1.0514786,0.23930502,110.49444,0.19030976,466.5873,466.397,0.006094537162780762,1151.6745131015778,50000
