training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
6.9401245,0.13058114,-2.0016503,5.080418,-6.159111,171.03152,-0.0093848035,-30.265013,-74.1111,0.24314125,8.119296,0.1663506,-1.9538357,-0.023982644,-28.958065,-72.01111,0.22975792,0.008259168004989624,4016.3019263744354,260000
6.304111,0.18750156,-1.7890143,1.9960923,-3.754727,119.95897,0.0005007684,-31.977295,-75.55193,0.1964497,9.079849,0.16105637,-1.9113188,0.004260406,-29.795212,-73.311,0.17023672,0.008556835269927978,4059.0861160755157,265000
6.877456,0.14275332,-1.8512964,2.293486,-3.760795,115.78738,0.031715415,-30.275871,-80.020676,0.24794841,9.764088,0.1860233,-1.8159196,0.028851382,-29.656706,-76.919266,0.20847571,0.008329250431060791,4100.732382297516,270000
8.320408,0.18200278,-1.7072289,4.555381,-4.0121174,142.85,-0.008980796,-33.155975,-77.00911,0.15249038,7.0986924,0.19957066,-1.868206,-0.004330881,-30.502548,-73.04259,0.15655434,0.008320045804977416,4142.332626581192,275000
6.239165,0.12871751,-1.8506466,1.3456004,-3.2003214,89.708755,0.00907322,-33.649277,-80.860214,0.12864992,7.730783,0.22124518,-1.7638142,0.0023587048,-31.936792,-77.45225,0.30247808,0.00842269082069397,4184.446092844009,280000
6.480954,0.19142142,-1.8678923,2.0362847,-2.775739,74.73654,-0.015099093,-31.364845,-73.11185,0.14080364,9.121474,0.26312137,-1.7703271,-0.015426718,-31.899094,-75.52587,0.1898352,0.008290665769577026,4225.899435520172,285000
4.8778124,0.10473469,-1.780946,1.8267101,-2.4033945,77.451,0.005069658,-31.823927,-77.3237,0.17628106,10.315337,0.18639132,-1.9119635,0.015287854,-28.794497,-76.31764,0.12079327,0.00822786421775818,4267.0387716293335,290000
6.2967916,0.11992319,-1.8705019,4.228075,-4.5749702,135.87744,-0.0056045055,-33.22831,-74.522545,0.15622608,9.089037,0.19483802,-1.7729623,-0.0031421557,-33.013176,-79.32467,0.19177479,0.008224250650405884,4308.16003704071,295000
6.8754225,0.12812129,-1.853576,2.7651293,-3.9225736,138.84044,0.026883833,-32.70635,-75.94934,0.2214388,6.06317,0.12881318,-1.8547211,0.020690203,-30.357235,-72.28185,0.20654055,0.008431212949752808,4350.316112041473,300000
11.423732,0.11370376,-2.01164,8.353185,-10.761772,277.6867,-0.018911429,-33.42401,-78.60774,0.3601218,7.555313,0.22819568,-1.7619299,0.0076950863,-28.987194,-71.40227,0.15297037,0.11629319305419922,4931.7820909023285,305000
7.106832,0.18701178,-1.807575,6.951156,-5.772987,265.0856,0.015591286,-31.486301,-72.438736,0.3168825,6.342862,0.18420257,-1.8682513,0.025856577,-32.50753,-72.343666,0.1253074,0.00828602705001831,4973.212238073349,310000
7.444276,0.17098375,-1.7480738,2.1593895,-3.1978137,141.5193,0.014799453,-29.921524,-74.39891,0.26643035,6.55632,0.1739201,-1.8107936,0.013699725,-28.465595,-73.545364,0.18464574,0.008640156412124634,5016.413034915924,315000
6.4984856,0.17231596,-1.7790188,3.4971175,-3.7369757,122.219536,-0.020232804,-28.772373,-75.70256,0.13172473,6.6619344,0.1879273,-1.7700672,-0.004598759,-27.977415,-72.455986,0.29315612,0.008879777765274047,5060.811939239502,320000
6.0976343,0.19670153,-1.7471912,2.7438147,-1.8339478,80.43988,-0.0029839948,-31.467625,-73.720245,0.13736787,6.878876,0.18875156,-1.7409284,0.006773509,-32.066147,-78.0735,0.16127715,0.008383119678497315,5102.7275557518005,325000
8.410015,0.07843165,-1.9803301,11.677604,-12.083142,161.12733,0.00903295,-33.887535,-72.25668,0.12700078,7.320117,0.12184779,-1.8628683,0.03405814,-34.1565,-74.61873,0.18069458,0.008375695037841796,5144.606044054031,330000
7.3446703,0.27653462,-1.7314411,5.203785,-3.6481538,137.9653,-0.0020882934,-31.420584,-72.72403,0.21254936,6.0175476,0.1251015,-1.7641861,0.006318353,-30.820183,-78.59531,0.20694444,0.008251028108596802,5185.861204862595,335000
6.505456,0.1881634,-1.746768,3.2000327,-4.592947,159.20604,-0.0013963357,-29.919056,-71.986145,0.17339283,9.851864,0.16667554,-1.8822773,-0.004208781,-32.13163,-75.5858,0.17646192,0.008252073955535889,5227.12158870697,340000
5.9720707,0.19728822,-1.7372478,2.080097,-5.213867,109.88206,0.04107994,-30.816236,-73.46235,0.17685133,6.73243,0.10908128,-1.9006634,0.024326898,-30.674416,-72.05615,0.21139634,0.008341150856018066,5268.827356815338,345000
7.1488237,0.097972825,-2.0113575,2.9442205,-3.984621,97.443375,0.00065947324,-29.363682,-71.227234,0.13339627,6.107703,0.17376631,-1.8430535,-0.004253283,-30.429955,-76.47821,0.19745481,0.008260912418365478,5310.131932973862,350000
8.440456,0.22006059,-1.7641387,2.3477106,-2.4666884,106.66098,0.020464279,-29.749386,-72.603714,0.14374506,6.533023,0.14611363,-1.7813523,0.008179322,-32.01133,-70.4994,0.16304326,0.010451952695846558,5362.391706943512,355000
5.598792,0.03945975,-1.8112204,3.221141,-4.356581,99.185356,0.016023688,-31.942947,-80.83133,0.18924864,8.523597,0.17633167,-1.8749372,0.021579355,-32.902676,-81.84538,0.1821439,0.009562744808197021,5410.20544719696,360000
7.462818,0.13936067,-1.8626307,2.2900949,-3.3254564,195.71846,0.015759178,-31.541351,-71.90726,0.2599697,7.532398,0.18856311,-1.6270103,0.020415828,-30.676783,-81.102394,0.15140045,0.008645059823989868,5453.430759429932,365000
7.102388,0.19662708,-1.6713626,3.1973674,-7.472492,168.70125,0.026372708,-27.70322,-73.769165,0.26720542,6.918194,0.15051731,-1.7398901,0.021208182,-30.62085,-71.25185,0.24403511,0.008256208801269531,5494.71181511879,370000
6.927481,0.20117614,-1.7362163,3.245618,-2.312793,84.2395,0.010403864,-30.003187,-76.86606,0.15881486,8.406602,0.1370384,-1.7159257,0.004718855,-30.264149,-76.51807,0.16101578,0.008215196228027345,5535.787814855576,375000
5.4383945,0.11012179,-1.7758975,1.5814961,-3.4947264,146.018,-0.010947682,-32.687283,-80.10564,0.2350398,7.83729,0.20406957,-1.8039894,-0.006078705,-30.598934,-70.65882,0.2071102,0.008192293071746827,5576.7492887973785,380000
6.0121794,0.13507803,-1.7366302,3.3242917,-5.9725957,116.09859,-0.0012962967,-33.45649,-74.15028,0.15038,8.604789,0.24863404,-1.8044577,-0.0147162825,-28.84106,-76.992874,0.23162916,0.008188489961624145,5617.691749095917,385000
8.697669,0.18160504,-1.7909598,2.8230858,-4.947636,190.40952,-0.0040075406,-31.69492,-75.078735,0.2887102,6.838438,0.11149497,-1.8397822,0.006253645,-31.820251,-72.05974,0.16654214,0.008189424753189086,5658.638881444931,390000
7.1425,0.15634744,-1.7224059,3.9858553,-5.2845364,119.03072,-0.018292882,-32.32022,-73.29037,0.30468464,5.913512,0.15060806,-1.8672626,-0.03481766,-29.595985,-75.03316,0.22119299,0.008187755680084228,5699.577670812607,395000
5.398345,0.1143376,-1.8744707,2.849405,-2.9443274,118.0363,0.023707211,-31.103386,-71.08044,0.17699783,7.595093,0.19088294,-1.7116351,0.035385214,-28.943214,-73.57434,0.16866075,0.008288772487640381,5741.021544933319,400000
4.5483704,0.093565434,-1.8596625,2.5615528,-3.0498106,64.18231,0.008305289,-32.399357,-74.85379,0.1461037,6.3713064,0.1303935,-1.7988039,-0.0005351603,-32.126022,-72.92109,0.1690761,0.11410234456062317,6311.53327870369,405000
6.1390734,0.25379816,-1.7636862,1.7718096,-4.1935234,89.80266,-0.016383044,-30.582197,-76.21838,0.17925629,6.6091094,0.1260794,-1.7904181,-0.01281219,-32.027885,-76.92715,0.23073944,0.008217590522766114,6352.621244430542,410000
6.224813,0.17317814,-1.8825374,2.1696358,-5.2834783,82.91791,-0.007427506,-31.280645,-75.26628,0.14793533,4.8076143,0.10304497,-1.7547631,-0.013486981,-33.389633,-73.16916,0.23256184,0.008219524955749511,6393.718881368637,415000
