training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
8.820469,-7.2230425,217.9123,294.20264,1.7731638,-9.854404,0.13300377,1.0,174.62756,0.16015369,-7.8250656,0.11838941,1.0,0.54952544,-16.613197,-25.816854,2.8680222,3.0296826,344.42102,2.2599304,-9.88405,0.1389331,1.0,170.89307,0.05091116,-7.845724,0.123553924,1.0,0.23436457,-15.8673525,-25.816643,2.8818521,2.911716,0.20852168083190917,1042.6084184646606,5000
31.6545,-27.580725,559.5773,414.073,2.9578984,-9.798662,0.121855475,1.0,211.42224,0.21154886,-7.7118187,0.090077676,1.0,0.2318632,-26.15867,-43.46334,6.712727,6.960848,421.4555,2.7990026,-9.7688465,0.11589225,1.0,216.35205,0.06641975,-7.7565227,0.101253614,1.0,0.08971641,-26.021845,-43.503048,6.7211514,5.165003,0.014742684268951416,1116.3218507766724,10000
36.18205,-41.496376,737.09015,472.2849,2.9258766,-9.71358,0.10483904,1.0,188.45103,0.12398918,-7.681309,0.082450315,1.0,0.6094335,-32.74513,-56.940212,10.050676,15.992357,487.379,3.4123154,-9.673834,0.09688967,1.0,187.49117,0.11792485,-7.719353,0.09196116,1.0,0.25330284,-33.15345,-56.938896,10.712335,9.118973,0.014846790409088135,1190.5558760166168,15000
23.411505,-23.067427,668.86,566.44086,3.5957284,-9.691924,0.10050781,1.0,170.62308,0.033603013,-7.6861258,0.08365436,1.0,0.42739767,-38.578983,-67.30274,13.616967,10.666589,526.1002,2.9624777,-9.7949505,0.121112905,1.0,177.13802,0.04737616,-7.7277613,0.094063304,1.0,0.20537609,-37.163593,-67.05431,13.710954,15.174556,0.01491310567855835,1265.121428489685,20000
124.57912,-142.91292,1637.9838,535.30347,3.050623,-9.793266,0.120776296,1.0,170.7409,0.12481637,-7.654558,0.07576248,1.0,0.2553686,-39.022076,-75.26285,16.015118,22.293613,560.2757,3.241408,-9.748067,0.11173637,1.0,188.25916,0.1444067,-7.686261,0.083688304,1.0,0.21081552,-40.05897,-75.33022,15.765768,13.427452,0.014891905164718628,1339.580968618393,25000
121.72749,-48.286724,1173.8962,565.38715,3.557539,-9.722706,0.10666411,1.0,191.53275,0.18674864,-7.6463146,0.073701635,1.0,0.18904965,-43.108334,-81.62423,17.413673,18.335304,576.87006,3.713379,-9.814599,0.12504283,1.0,178.79214,-0.050677724,-7.6892,0.08442296,1.0,0.2586553,-44.670776,-81.4852,17.76682,11.187493,0.014893864822387696,1414.0503029823303,30000
81.29536,-123.14404,840.0386,537.8614,2.9415803,-9.763016,0.11472609,1.0,172.90195,0.19790755,-7.654548,0.07576001,1.0,0.18637607,-45.06265,-86.867065,19.574574,18.591656,581.3441,3.6483626,-9.704178,0.10295861,1.0,176.3707,0.22271894,-7.698745,0.086809084,1.0,0.17540163,-45.566425,-86.90724,19.728718,31.10027,0.014797635936737061,1488.0384938716888,35000
42.938534,-60.20426,759.0523,578.80493,3.4713125,-9.69631,0.10138484,1.0,182.53934,0.21955459,-7.6519213,0.07510321,1.0,0.44307506,-47.717,-90.971855,20.859055,10.511968,594.84283,3.6891794,-9.7045765,0.10303825,1.0,204.2989,0.31862226,-7.7056527,0.08853609,1.0,3.5843022,-46.46657,-90.8569,20.600624,13.882511,0.014842944431304931,1562.2532322406769,40000
67.522865,-75.172035,882.72626,557.7727,3.4243739,-9.770803,0.116283536,1.0,188.28555,0.21227613,-7.649637,0.07453233,1.0,14.111893,-46.599678,-100.92733,21.852612,14.121256,558.38837,3.0655222,-9.736937,0.1095104,1.0,198.8794,0.26495767,-7.7076426,0.08903371,1.0,10.261344,-47.21766,-93.90854,22.094633,19.790203,0.014883082914352417,1636.6686570644379,45000
329.91138,-980.78,2802.9287,554.14685,3.530461,-9.794479,0.12101898,1.0,181.95836,0.11330744,-7.6618633,0.077588834,1.0,12.136858,-48.332047,-118.68686,23.948002,31.60778,576.848,3.376916,-9.795954,0.121313885,1.0,201.57529,0.18000785,-7.699236,0.08693193,1.0,15.573143,-47.850277,-111.97041,24.25395,19.048782,0.014808786487579346,1710.712601184845,50000
