training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
2.2874405,-4.55589,98.91829,274.8314,0.89593554,-10.204086,0.20294023,1.0,87.65498,0.6474812,-4.659939,0.02609843,1.0,0.54216874,-15.208522,-25.62186,0.50446755,251.1932,0.86001027,-10.165503,0.1952234,1.0,94.17592,0.713513,-4.6569815,0.024915595,1.0,0.19903058,-16.729244,-25.542799,0.27126992,0.29864340977668763,1493.217097043991,5000
4.777449,-5.015596,108.45829,398.49252,1.5525751,-10.069201,0.17596318,1.0,150.0604,0.93084073,-4.6548758,0.024073167,1.0,0.3388699,-25.575615,-42.79106,0.37455297,397.56525,1.498081,-10.080272,0.17817727,1.0,138.9893,0.8806997,-4.655349,0.024262354,1.0,0.19932686,-25.503773,-43.109154,0.40654972,0.00368494815826416,1511.6418480873108,10000
4.351178,-3.7067297,143.08615,469.0226,1.5970247,-9.939659,0.15005477,1.0,117.02018,0.7521863,-4.6540427,0.023740154,1.0,0.24669911,-31.281454,-56.75196,0.682811,473.85468,1.7068253,-9.960176,0.15415815,1.0,114.73257,0.77242815,-4.6557693,0.024430647,1.0,0.26517573,-29.90208,-56.65246,0.78248143,0.003833400249481201,1530.8088657855988,15000
3.0687773,-4.684202,112.27528,522.22064,1.8119867,-9.843136,0.13075033,1.0,105.5699,0.72252893,-4.645655,0.020385096,1.0,0.63683355,-34.03675,-67.310135,0.9737524,512.1764,1.6911302,-9.823997,0.12692223,1.0,110.59549,0.7478324,-4.649476,0.021913154,1.0,0.22327182,-35.28728,-67.271866,0.89763325,0.0038024373531341553,1549.821063041687,20000
6.0398827,-2.832438,121.84636,551.84216,1.8515854,-9.799509,0.12202487,1.0,108.67619,0.78980803,-4.648189,0.02139844,1.0,0.44016045,-37.081833,-75.57405,1.0613848,558.9033,1.7756019,-9.876369,0.1373968,1.0,102.980515,0.7486317,-4.650133,0.022176173,1.0,0.38844585,-37.16381,-75.67758,0.88735706,0.0037892170429229734,1568.7671568393707,25000
9.78768,-10.438708,176.47446,563.19763,1.8298662,-9.967616,0.15564622,1.0,130.45766,0.88100916,-4.645608,0.02036613,1.0,0.2613486,-39.072227,-82.00406,1.076042,597.34784,2.0405693,-9.983234,0.15876967,1.0,133.99753,0.94296324,-4.6483655,0.021469047,1.0,0.17141625,-38.541916,-82.06842,1.3068211,0.0037984994888305666,1587.7596719264984,30000
2.6353765,-3.3283553,132.74733,605.9729,1.9968486,-9.855374,0.13319789,1.0,104.763664,0.7617392,-4.6472435,0.021020398,1.0,0.2834743,-39.06478,-87.082985,1.4266019,595.8776,1.7784183,-9.831457,0.12841435,1.0,96.672714,0.75743455,-4.648406,0.02148524,1.0,0.27533358,-39.503647,-86.921265,0.9111259,0.003742226791381836,1606.4708194732666,35000
2.1089354,-2.7275023,111.569916,630.8971,2.18363,-9.740569,0.110236816,1.0,131.07059,0.86916053,-4.6339006,0.015683336,1.0,0.7483937,-40.8703,-90.241714,1.2536895,585.4824,2.0555758,-9.788147,0.1197523,1.0,131.4747,0.89244294,-4.6454496,0.020302726,1.0,0.25462222,-40.75557,-90.41974,0.95285785,0.0037193506240844726,1625.0675880908966,40000
3.1729503,-3.0352213,101.07334,577.6588,1.5526171,-9.740566,0.110236205,1.0,101.43045,0.7233087,-4.638631,0.017575294,1.0,0.13785332,-42.605896,-92.775314,1.151319,572.6767,1.5595514,-9.773647,0.116852425,1.0,103.11445,0.77583367,-4.6455655,0.020349048,1.0,0.6353086,-40.61116,-92.79119,1.0255901,0.0036422152042388917,1643.2786753177643,45000
5.049656,-3.090773,126.178085,611.6588,1.9953096,-9.795263,0.121175624,1.0,128.63646,0.8362579,-4.6377115,0.017207589,1.0,0.4159537,-43.96965,-94.47955,1.0711508,624.08704,2.347105,-9.788439,0.11981075,1.0,127.68559,0.8402352,-4.6445675,0.019949991,1.0,0.13504286,-41.379276,-94.45271,0.81353766,0.0035659713745117188,1661.1085443496704,50000
1.8989404,-2.3751893,112.45868,622.8659,2.1374905,-9.733246,0.10877204,1.0,119.33641,0.8374509,-4.6412086,0.018606557,1.0,0.16185257,-42.304375,-95.79413,0.96981204,618.3579,2.1999426,-9.763735,0.114869766,1.0,124.92619,0.8467297,-4.6416664,0.018789597,1.0,0.17964174,-42.470695,-95.54265,0.9204447,0.0038389485359191892,1680.3032958507538,55000
4.092719,-3.1329093,118.827965,599.8531,2.1618962,-9.739643,0.11005157,1.0,103.320145,0.771868,-4.643403,0.019484075,1.0,0.23188424,-42.053246,-96.623314,0.98565996,600.2378,1.9704852,-9.735955,0.10931399,1.0,105.80854,0.7490173,-4.6429577,0.019306099,1.0,0.22241618,-43.736336,-96.57431,1.4888942,0.0036631058216094973,1698.6188621520996,60000
8.278887,-3.79456,116.77389,615.6974,1.9876289,-9.727925,0.10770805,1.0,120.29422,0.85472655,-4.639128,0.017774126,1.0,0.15435934,-42.65468,-97.46721,0.61590195,624.6162,2.130786,-9.766939,0.11551082,1.0,116.3266,0.8201102,-4.639492,0.017919714,1.0,0.16300592,-42.065228,-96.999374,0.81886625,0.003748950004577637,1717.3636338710785,65000
2.312214,-2.2831695,111.18459,612.63477,2.105139,-9.683848,0.09889265,1.0,112.69971,0.7767769,-4.6367292,0.016814692,1.0,0.4308883,-43.957367,-97.38353,0.74347734,615.20593,2.1678305,-9.748188,0.11176071,1.0,120.14937,0.8481074,-4.640456,0.018305402,1.0,0.213215,-42.114765,-97.905464,1.3307283,0.003859195137023926,1736.6596188545227,70000
2.0940497,-4.281252,108.69185,598.24585,1.8997959,-9.718163,0.10575541,1.0,125.62443,0.8278482,-4.6329575,0.015306008,1.0,0.1901122,-43.85485,-97.68263,0.9490749,593.21246,1.8653193,-9.8050585,0.12313469,1.0,113.68173,0.77891815,-4.6401296,0.01817472,1.0,0.14152846,-42.3366,-97.74424,1.0247829,0.0037387272357940673,1755.3532693386078,75000
5.3475323,-3.7060356,169.51115,634.8108,2.2384012,-9.719107,0.10594416,1.0,119.95747,0.8600875,-4.6408834,0.018476421,1.0,0.27078462,-42.182972,-98.90031,2.856025,629.96246,2.1498823,-9.727119,0.1075467,1.0,114.97179,0.81406343,-4.6387835,0.01763639,1.0,1.0855585,-43.6859,-98.37494,1.971224,0.0035674503803253175,1773.1905319690704,80000
7.811242,-7.1804957,143.85457,656.45874,2.3703723,-9.78871,0.11986476,1.0,121.6367,0.8418602,-4.634547,0.015942037,1.0,0.38527563,-41.69104,-98.18074,0.7554251,640.41254,2.0779865,-9.888187,0.1397604,1.0,123.89274,0.8015518,-4.649538,0.021938322,1.0,0.32520336,-42.588608,-98.11516,1.6070635,0.003522327375411987,1790.8021821975708,85000
2.5201583,-5.4807744,128.15479,640.1317,2.2819347,-9.678486,0.097820304,1.0,113.847885,0.81940407,-4.631217,0.014609674,1.0,0.11381803,-45.009857,-98.595276,1.4112512,600.72485,1.8684229,-9.807209,0.12356488,1.0,112.891945,0.7750386,-4.640847,0.018461982,1.0,0.054324646,-44.261673,-98.83629,1.445073,0.003475537586212158,1808.1798810958862,90000
3.3080482,-2.7402213,107.25683,620.68823,2.0432787,-9.740375,0.11019796,1.0,108.93254,0.78162867,-4.6282377,0.013418038,1.0,0.15751627,-43.8686,-99.46825,0.86294997,612.61346,2.215913,-9.800928,0.12230871,1.0,106.64896,0.8206738,-4.6416597,0.018786872,1.0,0.19386351,-44.593845,-98.74782,1.350302,0.003452626371383667,1825.4430212974548,95000
2.6572676,-2.3193257,119.967514,633.3661,2.1856349,-9.655492,0.0932212,1.0,111.12019,0.7575768,-4.6293917,0.013879624,1.0,0.43827415,-44.03093,-99.08041,1.0383741,627.0204,1.8296466,-9.750927,0.11230824,1.0,107.34299,0.7138244,-4.6406083,0.018366296,1.0,0.3076716,-44.71258,-99.31663,0.728142,0.003617461633682251,1843.5303399562836,100000
3.8372774,-3.7311673,116.97644,640.31635,2.2473142,-9.66828,0.09577898,1.0,108.350746,0.824144,-4.635957,0.01650542,1.0,0.118665606,-45.109226,-99.25041,0.6964226,622.04224,2.048768,-9.735733,0.10926967,1.0,116.19968,0.84240156,-4.6387725,0.017631883,1.0,0.14792639,-47.327744,-98.984406,1.5986121,0.1848160987854004,2767.610842704773,105000
2.2712884,-2.0641847,98.179405,628.621,2.3010654,-9.63904,0.08993081,1.0,122.42534,0.85616106,-4.63421,0.01580719,1.0,0.20454668,-44.399834,-99.38986,0.74885887,614.6641,2.2116966,-9.726208,0.107364535,1.0,118.86961,0.87182057,-4.640954,0.018504584,1.0,0.6108924,-44.382263,-99.31227,0.91066056,0.003424679183959961,2784.734246969223,110000
2.5191314,-1.3169487,100.20352,611.5313,2.1536446,-9.691959,0.10051489,1.0,120.400276,0.83301014,-4.6313543,0.014664701,1.0,0.094700985,-44.94456,-98.71411,0.7751652,601.5227,1.8177,-9.797714,0.121665776,1.0,124.70384,0.87278813,-4.640672,0.018391907,1.0,0.10865188,-43.763702,-98.831604,0.747396,0.0035459596157073974,2802.4640533924103,115000
1.9790815,-1.5298377,86.935715,626.3218,2.098989,-9.690028,0.100128606,1.0,104.409134,0.779744,-4.630385,0.0142768985,1.0,0.28871104,-45.2795,-99.265625,0.60091627,634.4264,2.100776,-9.761515,0.11442597,1.0,119.647675,0.81599545,-4.6425757,0.019153321,1.0,0.24951118,-45.144028,-99.37549,0.93286836,0.0033887880325317384,2819.408002138138,120000
5.998395,-6.3064585,129.60207,645.97754,2.1746285,-9.7172985,0.10558274,1.0,118.20291,0.7541815,-4.6317854,0.01483711,1.0,0.12276291,-44.573822,-99.00011,1.2908478,631.59045,2.1162782,-9.783634,0.11884985,1.0,108.82976,0.79201436,-4.633115,0.015368742,1.0,0.1117859,-44.653893,-99.401184,1.8260814,0.0034456286907196044,2836.6361548900604,125000
1.2743064,-2.4776664,86.73082,610.76184,2.0454788,-9.684263,0.09897569,1.0,112.39688,0.8378134,-4.6300154,0.014129135,1.0,0.19887614,-45.363724,-99.02157,0.68779767,614.2563,2.1122894,-9.826174,0.12735765,1.0,107.59361,0.8009919,-4.644575,0.019953096,1.0,0.1570561,-46.356422,-98.98016,0.88590693,0.0034359373569488524,2853.815850496292,130000
1.229967,-2.6186543,100.08375,618.5166,2.0766325,-9.676549,0.097432874,1.0,121.611984,0.86896753,-4.628404,0.013484612,1.0,0.054974608,-45.964153,-99.19399,0.70418555,642.67206,2.2061481,-9.711885,0.10450011,1.0,117.75549,0.8509052,-4.644359,0.019866576,1.0,0.07795694,-44.53789,-99.155655,0.5910007,0.0033993130683898924,2870.8124248981476,135000
1.4757961,-7.087074,144.58612,619.5724,1.9067482,-9.731499,0.10842281,1.0,115.5034,0.85606986,-4.6287785,0.013634208,1.0,0.08920818,-45.164658,-99.044914,2.014268,615.0472,2.1025343,-9.824967,0.12711649,1.0,115.27275,0.80074865,-4.636284,0.01663646,1.0,0.11485418,-44.554955,-99.15257,1.2074852,0.003399045944213867,2887.8076634407043,140000
3.468216,-2.0998304,99.21817,594.9354,1.8324025,-9.648401,0.09180329,1.0,117.9315,0.8491169,-4.6291733,0.01379229,1.0,0.1430364,-45.904,-98.94255,1.2652388,621.34143,1.971166,-9.7553425,0.11319139,1.0,124.20151,0.8565396,-4.6321864,0.014997574,1.0,0.1896839,-43.817932,-98.94078,2.3047705,0.0034147351264953614,2904.8813486099243,145000
2.5427754,-2.4319687,110.07251,641.95215,2.2742543,-9.649018,0.091926716,1.0,116.307846,0.8376615,-4.628339,0.0134585295,1.0,0.112879634,-44.373066,-99.03047,1.0819345,623.55914,2.0925858,-9.784367,0.11899616,1.0,128.18675,0.8379103,-4.6379943,0.017320653,1.0,0.099144556,-43.004204,-99.22551,0.75373924,0.003429142475128174,2922.0270702838898,150000
2.2481368,-3.8620446,99.53381,626.81415,2.1624591,-9.687525,0.09962787,1.0,116.2953,0.75490797,-4.637208,0.017006138,1.0,0.10366867,-44.294632,-99.099174,0.82324815,623.4783,2.027086,-9.789717,0.12006648,1.0,130.7632,0.86908615,-4.635785,0.016436988,1.0,0.124308415,-44.59401,-99.00047,1.4020509,0.00349967360496521,2939.5254468917847,155000
3.198874,-2.7532213,141.67943,633.72864,2.2364783,-9.593746,0.08087225,1.0,99.54334,0.7739706,-4.6269903,0.012919055,1.0,0.16607618,-45.051582,-98.99104,1.928411,624.1216,2.0784402,-9.701997,0.102522485,1.0,107.50664,0.780656,-4.6409416,0.018499749,1.0,0.18138811,-45.49342,-99.39447,1.0519936,0.003397623538970947,2956.513573408127,160000
4.1746736,-1.0762002,79.20724,635.241,2.2472324,-9.63665,0.08945292,1.0,114.51189,0.84897316,-4.629533,0.013936117,1.0,0.1017491,-46.011562,-99.08293,0.3753946,625.6395,2.0826862,-9.771334,0.116389625,1.0,112.68441,0.85891503,-4.6343718,0.015871529,1.0,0.08544442,-45.12977,-99.20882,0.7339478,0.0034275978088378904,2973.651585817337,165000
1.7152451,-2.2584858,103.053185,620.9298,1.8947783,-9.68977,0.100076795,1.0,111.29508,0.8322046,-4.63653,0.016734758,1.0,0.22216809,-46.82188,-99.663895,0.8211598,629.3479,2.0610538,-9.7727165,0.116666295,1.0,112.24594,0.8196222,-4.6361494,0.016582822,1.0,0.19017251,-44.624153,-99.39737,1.6676904,0.0034669331073760986,2990.9862604141235,170000
2.1697183,-1.744578,102.03175,617.176,1.987668,-9.664902,0.09510336,1.0,120.0743,0.8379421,-4.628346,0.013461366,1.0,0.4135901,-47.1546,-99.37741,1.233919,641.8116,2.3971903,-9.71171,0.104465,1.0,119.456985,0.81719524,-4.6371307,0.016975192,1.0,0.5287265,-45.746765,-99.32782,0.6919949,0.003450923204421997,3008.2408862113953,175000
3.1558385,-6.681693,112.96884,582.23096,1.8510247,-9.676332,0.097389586,1.0,103.915924,0.81612813,-4.62835,0.013462791,1.0,0.07299053,-45.453728,-98.925446,1.859589,631.1964,1.9727242,-9.782038,0.11853059,1.0,99.662994,0.7505486,-4.6389,0.0176829,1.0,0.06481353,-46.06039,-99.19077,0.68860626,0.0034718864440917967,3025.6003272533417,180000
3.1911182,-2.91403,91.52539,618.5067,1.9822454,-9.681292,0.098381184,1.0,103.64137,0.815243,-4.625374,0.012272552,1.0,0.17158139,-47.51676,-99.060745,1.0963,622.2051,2.1064186,-9.748863,0.11189556,1.0,113.33566,0.8405947,-4.635872,0.016471675,1.0,0.13428675,-44.879692,-99.2318,0.7719841,0.003418264102935791,3042.691656589508,185000
2.423403,-5.2985744,151.63998,599.92065,2.0830336,-9.69722,0.10156696,1.0,122.915405,0.8727049,-4.62903,0.013734924,1.0,0.017668843,-44.34108,-99.06738,1.2477747,607.31055,1.939935,-9.809178,0.12395871,1.0,128.81528,0.91375947,-4.640395,0.018280933,1.0,0.023310252,-46.05263,-99.33299,0.94777316,0.0034932260036468505,3060.1578063964844,190000
3.495261,-3.6263192,124.41014,631.549,2.1329288,-9.655052,0.09313329,1.0,115.09207,0.839849,-4.6274257,0.013093163,1.0,0.6726271,-43.710815,-99.45126,1.1783309,620.40607,2.1888325,-9.749205,0.11196404,1.0,124.05166,0.8641837,-4.6406355,0.018377319,1.0,0.0655496,-46.188904,-99.3395,0.8317474,0.0035367393493652343,3077.8415122032166,195000
3.0569758,-3.3563776,103.46655,627.40125,2.2043564,-9.642462,0.090615146,1.0,98.56454,0.7936968,-4.6319666,0.014909573,1.0,0.012134463,-44.245243,-99.237045,0.68339425,622.82886,2.0937858,-9.739175,0.109957986,1.0,97.63123,0.8051983,-4.648099,0.021362608,1.0,0.04472048,-44.926796,-99.03879,0.71378577,0.003633998394012451,3096.0115189552307,200000
2.9973555,-2.8154755,113.45026,641.3164,2.3350637,-9.601786,0.082479924,1.0,106.12441,0.81593823,-4.6280293,0.013334701,1.0,0.24310446,-46.820923,-99.41666,0.9807254,634.3239,2.2083478,-9.7643795,0.11499889,1.0,105.31898,0.8217555,-4.636485,0.016717123,1.0,0.1524818,-45.60759,-99.306076,0.89712,0.225434809589386,4223.185578107834,205000
3.411177,-1.4338214,97.539185,612.83887,2.0388863,-9.653314,0.09278577,1.0,114.48366,0.850865,-4.626838,0.012858179,1.0,0.072206825,-45.473274,-99.30812,1.0017383,631.26965,2.0853236,-9.768033,0.11572967,1.0,129.1286,0.9090816,-4.645327,0.020253789,1.0,0.17723359,-45.713272,-99.07408,2.3581169,0.0035605028629302976,4240.988102912903,210000
3.549284,-6.2211,142.93248,634.4589,2.173138,-9.6450405,0.09113101,1.0,103.615616,0.7521465,-4.6281066,0.013365546,1.0,0.0028055087,-45.196808,-99.45067,0.8367053,613.6803,2.0177555,-9.805431,0.12320931,1.0,98.9341,0.7623589,-4.638025,0.01733299,1.0,0.08542289,-46.922928,-99.2926,0.7414284,0.003401459503173828,4257.995409250259,215000
1.6655333,-1.6529372,101.52926,601.628,1.954721,-9.676213,0.09736575,1.0,109.66171,0.82905006,-4.627921,0.01329158,1.0,0.13008013,-47.558235,-99.06163,1.7211049,645.28674,2.4057493,-9.775446,0.11721223,1.0,110.56349,0.792117,-4.641637,0.018777521,1.0,0.16174453,-45.546047,-99.02019,1.1467348,0.003481609630584717,4275.403466939926,220000
3.2375956,-3.1977534,116.81894,612.3826,1.9591014,-9.725687,0.1072604,1.0,113.47919,0.84314126,-4.628549,0.013542618,1.0,0.16505818,-45.57228,-99.17621,0.67884064,611.4713,2.1601217,-9.81047,0.12421691,1.0,116.288445,0.8279903,-4.6393814,0.017875561,1.0,0.10516938,-46.335274,-99.01311,1.0059627,0.003420111083984375,4292.504031181335,225000
1.3739768,-2.5979524,108.488625,626.6618,2.0464754,-9.6216755,0.08645797,1.0,107.08107,0.82885104,-4.627896,0.013281407,1.0,0.24285412,-44.50638,-99.48429,1.4112204,653.80457,2.3257508,-9.717895,0.105701916,1.0,105.63922,0.80430144,-4.640155,0.018185055,1.0,0.10831543,-46.023056,-99.388916,1.2430975,0.003453148603439331,4309.769783258438,230000
1.8822503,-2.00504,95.01606,645.2527,2.0615137,-9.63965,0.090053074,1.0,116.27353,0.84376335,-4.6310754,0.014553092,1.0,0.15011565,-44.597378,-99.23976,0.6967149,630.49976,2.0482926,-9.688931,0.09990922,1.0,126.186295,0.96423197,-4.6404467,0.018301636,1.0,0.06612266,-45.48311,-99.28662,1.7719357,0.003583687448501587,4327.688230276108,235000
3.5794625,-2.229827,107.859795,624.46356,2.0509844,-9.626762,0.08747539,1.0,108.30237,0.81738853,-4.6242933,0.011840383,1.0,0.17336425,-46.850273,-99.44439,1.2877076,625.2611,2.0544891,-9.754033,0.11292972,1.0,105.20294,0.7817615,-4.639265,0.017828949,1.0,0.10806481,-44.000614,-99.40752,0.92356765,0.003455613327026367,4344.96630692482,240000
4.554526,-4.358599,129.15152,621.55493,2.1316724,-9.624062,0.08693531,1.0,108.04056,0.84220827,-4.627182,0.012995757,1.0,0.02590727,-46.24944,-99.27693,0.5184802,626.0234,2.289122,-9.778055,0.11773387,1.0,101.28761,0.7410003,-4.6443024,0.019843914,1.0,0.06517782,-44.75065,-99.21795,1.1445462,0.00345898118019104,4362.2612221241,245000
7.7598267,-4.3769646,130.3797,645.0864,2.2863207,-9.652004,0.09252369,1.0,121.74844,0.81636333,-4.625816,0.012449329,1.0,0.7480595,-45.120693,-99.157906,1.7834115,627.333,2.2699113,-9.743757,0.11087444,1.0,110.23586,0.79920936,-4.6412373,0.01861786,1.0,0.14641608,-45.682636,-99.24861,2.2204125,0.0033759829998016356,4379.141150712967,250000
2.335796,-8.544794,114.4857,638.9142,2.2051873,-9.677122,0.09754733,1.0,110.63272,0.8107685,-4.6286416,0.0135797085,1.0,0.053573146,-44.98652,-99.09323,0.6134866,652.57434,2.3229837,-9.781115,0.118345715,1.0,112.031006,0.86283094,-4.6434717,0.019511541,1.0,0.037887357,-45.5194,-99.14441,1.3145329,0.003480100059509277,4396.5416605472565,255000
2.966066,-1.8166223,89.01757,644.3907,2.2019217,-9.594224,0.08096769,1.0,125.21031,0.8924064,-4.627118,0.012970025,1.0,0.08503851,-45.595192,-99.428505,0.8252773,624.85944,2.2503135,-9.736212,0.10936522,1.0,123.27156,0.79651916,-4.6437173,0.019609824,1.0,0.11556237,-45.988728,-99.50926,0.95440626,0.00354127516746521,4414.24804520607,260000
