training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
170.16678,0.111991175,-7.961274,0.1524414,1.0,3.9184902,-3.6804538,99.31902,0.542405,-13.152086,-25.086143,0.22808477,187.48175,0.08841915,-7.977933,0.15660617,1.0,0.49139038,-13.339278,-25.06194,0.24963664,0.19225133156776428,961.2566895484924,5000
238.80707,0.13292718,-7.842314,0.12270139,1.0,4.3767204,-4.502907,98.509865,0.53866196,-18.260107,-42.821465,0.33880448,242.49408,0.11660595,-7.857539,0.12650773,1.0,0.38343203,-18.949787,-42.92365,0.27975214,0.002702420902252197,974.7688281536102,10000
281.547,0.14951,-7.819475,0.116991796,1.0,6.7852397,-6.209645,125.526184,0.4686216,-21.394085,-57.59479,0.2555762,282.7524,0.10849419,-7.8398027,0.1220737,1.0,0.47516617,-20.613747,-57.873505,0.30532432,0.002510691404342651,987.3223192691803,15000
294.3087,0.12918386,-7.768132,0.10415602,1.0,3.152605,-3.8602505,93.00199,0.45698774,-23.764753,-69.441,0.2977508,291.80347,0.132129,-7.7991505,0.11191053,1.0,0.43432182,-23.241337,-69.585266,0.31726408,0.002584423542022705,1000.244466304779,20000
336.8557,0.18232171,-7.753591,0.10052068,1.0,7.2895927,-6.3509116,105.90134,0.56983453,-23.98864,-78.33435,0.26815283,320.54865,0.16296709,-7.8093686,0.1144651,1.0,0.55571073,-22.994041,-78.426895,0.3376724,0.002441632890701294,1012.4526596069336,25000
312.1245,0.13045283,-7.7787876,0.106819764,1.0,5.1726346,-6.392837,112.50702,0.68995607,-24.08199,-82.68568,0.297825,329.4231,0.18957512,-7.7932787,0.11044271,1.0,0.6804321,-23.21162,-81.70216,0.30071995,0.0024956713676452637,1024.9310448169708,30000
324.24054,0.18871936,-7.7485037,0.099248774,1.0,11.256353,-9.146531,126.10392,0.48431087,-24.605377,-82.739685,0.26021376,316.68103,0.18367726,-7.7979965,0.111621976,1.0,0.54451275,-25.005283,-82.31265,0.3069799,0.0024671342849731446,1037.2667450904846,35000
285.1107,0.084176175,-7.7686453,0.10428427,1.0,6.3288536,-3.3159072,84.65597,0.35640422,-24.642965,-83.180725,0.32721034,292.2236,0.1300514,-7.809006,0.11437459,1.0,0.33704,-26.002094,-85.031784,0.25979662,0.002427586030960083,1049.4047029018402,40000
309.06934,0.15770414,-7.7661543,0.103661545,1.0,9.73991,-5.923595,112.961975,0.4991951,-26.027313,-85.44567,0.26975757,294.38388,0.109347306,-7.7571664,0.101414576,1.0,0.7098143,-26.114399,-87.09131,0.27272293,0.00254358606338501,1062.1226651668549,45000
308.0801,0.16140276,-7.746581,0.098768294,1.0,5.804406,-6.6154475,104.71985,0.36706805,-25.307657,-85.18709,0.31587142,296.8695,0.07547458,-7.7613983,0.10247262,1.0,0.62369716,-25.191675,-84.871735,0.26089084,0.0025008257389068605,1074.6268212795258,50000
310.1867,0.14684692,-7.758354,0.10171154,1.0,5.493867,-5.476947,102.60906,0.43171972,-24.366016,-86.105545,0.2127188,315.29996,0.14545509,-7.7856,0.10852303,1.0,0.40257215,-25.302816,-84.96588,0.2820971,0.0025006805419921876,1087.1302652359009,55000
301.3723,0.17245951,-7.7443266,0.098204665,1.0,11.139539,-12.7455015,117.17175,0.6037239,-24.995005,-85.4704,0.25979832,327.41595,0.18032289,-7.7651935,0.103421316,1.0,0.50819945,-26.87946,-88.367455,0.33453575,0.0024790515422821045,1099.5255527496338,60000
332.68127,0.21413544,-7.7552214,0.10092832,1.0,7.637682,-9.147895,108.24214,0.54766667,-26.50726,-86.150085,0.24640028,321.0318,0.17243114,-7.771612,0.105026014,1.0,0.57484376,-25.22924,-88.43547,0.26545647,0.0028554150581359865,1113.8026638031006,65000
319.4435,0.16939259,-7.7603493,0.10221031,1.0,7.0060854,-5.527007,119.18124,0.6149384,-23.904446,-88.27877,0.32544124,297.88962,0.17279473,-7.773576,0.105516925,1.0,0.44179523,-26.771202,-86.21666,0.39438963,0.0026494500637054444,1127.049949645996,70000
311.61688,0.120121315,-7.7305946,0.094771564,1.0,7.0498796,-12.525832,101.81068,0.39353725,-25.841496,-89.29551,0.24789006,304.00266,0.14045815,-7.783489,0.10799518,1.0,0.34137818,-27.079857,-89.414,0.2939739,0.0027176939487457276,1140.6384513378143,75000
299.99896,0.13105406,-7.71675,0.09131061,1.0,9.116238,-7.8092694,101.40841,0.48429453,-25.297989,-88.72826,0.33426708,303.77838,0.14034116,-7.753179,0.10041766,1.0,0.35532734,-25.890617,-86.86411,0.32809544,0.0026197296142578125,1153.7371299266815,80000
315.96808,0.14559484,-7.731983,0.09511877,1.0,20.933723,-24.261175,151.25386,0.313709,-26.328396,-88.909744,0.303075,311.65546,0.17908931,-7.7183094,0.091700405,1.0,0.4329552,-27.341663,-87.31975,0.3393244,0.002549102210998535,1166.4826703071594,85000
327.42273,0.206929,-7.743667,0.09803976,1.0,12.972147,-11.411198,128.8621,0.4014248,-25.785145,-88.52479,0.30634338,329.99866,0.20944752,-7.7234087,0.09297514,1.0,0.53220975,-25.441969,-88.35288,0.238444,0.002759519672393799,1180.2803037166595,90000
290.00055,0.123805135,-7.701948,0.08761004,1.0,10.952918,-8.859995,97.20692,0.41390234,-26.915821,-87.5481,0.27968067,315.76,0.18371192,-7.786244,0.10868398,1.0,0.67784,-26.047136,-89.831985,0.31307286,0.002614857816696167,1193.3546259403229,95000
323.68,0.20503496,-7.7311096,0.09490039,1.0,12.728206,-8.948981,130.73698,0.46425012,-26.33688,-87.440025,0.26777762,339.9302,0.18029511,-7.73273,0.09530546,1.0,0.44090152,-25.8013,-88.4537,0.26435322,0.0026275643348693846,1206.4924802780151,100000
306.4819,0.1084764,-7.7295,0.094497874,1.0,7.644344,-9.675548,100.542366,0.5957548,-26.665136,-89.38248,0.2687174,300.36298,0.13113146,-7.7901034,0.109648824,1.0,0.65340376,-25.246325,-87.54406,0.35357475,0.1884529055595398,2148.7570600509644,105000
319.95953,0.17920214,-7.728104,0.09414902,1.0,21.328817,-19.128956,146.80818,0.26206696,-25.980446,-86.695404,0.36353567,321.85645,0.18936796,-7.746617,0.09877722,1.0,0.36095214,-26.29854,-87.27928,0.34956145,0.0027898176670074462,2162.7061800956726,110000
320.64026,0.14423229,-7.732191,0.095170915,1.0,4.3354225,-4.7381887,90.87256,0.38605666,-25.019093,-87.67821,0.26105702,316.41965,0.19054163,-7.780325,0.10720409,1.0,0.36400747,-24.821934,-86.454414,0.2966039,0.0028289215564727783,2176.8508191108704,115000
310.97852,0.16557203,-7.7228603,0.09283808,1.0,5.601643,-5.4359665,95.653755,0.48605376,-26.310413,-87.02194,0.2737453,314.10507,0.17051879,-7.7512307,0.099930614,1.0,0.6345787,-25.759262,-84.16727,0.20309998,0.0027374327659606935,2190.538015604019,120000
322.36823,0.17394629,-7.69555,0.08601039,1.0,4.550836,-8.704538,94.89549,0.3574533,-25.747581,-85.152435,0.24941769,330.31482,0.20066084,-7.722432,0.09273107,1.0,0.37676156,-27.02951,-85.86801,0.29834345,0.0027131234645843506,2204.1036779880524,125000
317.51532,0.14058205,-7.710619,0.08977769,1.0,4.001188,-4.041175,82.24102,0.5650356,-27.37016,-90.629906,0.22324982,300.74603,0.15020388,-7.7558656,0.10108938,1.0,0.60051805,-26.008917,-85.605804,0.27131164,0.0026449513912200928,2217.328474521637,130000
