training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
21.033535,0.2164719,-1.6915449,412.85898,-434.75256,4061.1267,406.45078,578.8407,98.10332,2.105744,0.032802545,2.712326,0.86927444,0.057943042,325.61636,5.599773,422.7316,417.13184,18.407654,0.27207428,-1.5821884,412.41913,467.28635,90.510735,5.684429,0.0135901775,1.9361534,0.8293411,0.023823496,325.6125,11.855494,428.69977,416.84427,0.11670271096229554,4152.828903436661,205000
16.94154,0.18539706,-1.6673353,163.0203,-81.720894,1808.5225,411.1493,451.57904,91.65024,1.3068546,0.022129731,1.8803625,0.85084134,0.036177237,327.48413,9.127071,427.5235,418.39642,19.108047,0.0408159,-1.7595592,419.1272,448.15634,83.18985,1.8999734,0.02113867,1.8829445,0.8082731,0.042037684,327.48584,9.451677,435.5015,426.0498,0.012425409030914306,4214.955957889557,210000
19.46135,0.118867874,-1.5755768,361.51212,-577.6471,4187.3867,424.12518,358.76556,77.7165,1.8242047,0.027823426,2.2158477,0.85603505,0.04626863,327.10034,7.2539654,440.4802,433.22623,23.062096,0.2787536,-1.6293555,417.67633,346.48477,84.319405,0.7755358,0.07125772,3.696598,0.881696,0.04142986,327.09628,-6.9533205,434.03116,440.98447,0.01249971489906311,4277.454540729523,215000
20.560078,0.3537955,-1.5816503,100.78527,-197.99207,2186.9282,414.09842,525.69867,89.25566,2.5676675,0.011226228,1.7917442,0.86399806,0.033842046,328.7312,12.746148,430.53497,417.78882,20.073204,0.1441901,-1.8577633,413.0969,545.1748,90.27573,1.3341537,0.061866723,3.1413536,0.8508295,0.029515805,328.72726,-3.9009151,429.53326,433.43417,0.012395757579803466,4339.433336496353,220000
19.601898,0.39185014,-1.6808479,163.63248,-264.78543,3214.522,430.4221,379.18857,71.38792,0.65413904,0.019326832,2.541234,0.83831406,0.036550663,333.32397,10.224102,447.0883,436.8642,18.21615,0.1369574,-1.6775417,428.05237,333.86328,73.69915,0.96410644,0.017037671,2.1014535,0.80998576,0.036429614,333.31665,10.986894,444.7182,433.7313,0.012461614990234375,4401.741423368454,225000
20.625797,0.4654594,-1.5469048,127.9317,-245.45619,2763.3677,394.8387,544.2563,110.79897,1.512872,0.05363359,3.4717047,0.89649904,0.032760244,329.88486,-1.1986659,411.33295,412.53162,22.17902,0.24790469,-1.7215424,414.6147,530.7876,88.84351,1.9795177,0.038896818,2.6241584,0.88692456,0.021746423,329.86618,3.6625645,431.108,427.44543,0.012407534408569336,4463.779103755951,230000
17.818878,0.16443682,-1.5950931,406.85257,-687.6929,4843.9385,409.77402,485.24026,93.51516,0.50667334,0.024752472,1.9560767,0.83611816,0.02241527,330.90372,8.354501,426.31918,417.9647,16.91418,0.06132643,-1.6008346,417.73148,398.20782,84.544266,0.3164225,0.019724166,1.899247,0.8070659,0.035643533,330.8958,10.0181465,434.27628,424.25812,0.012399594688415528,4525.777085542679,235000
13.952427,0.2070336,-1.6732099,548.8158,-414.68436,4143.545,422.35922,502.51,80.94718,0.35879683,0.011768093,2.0537336,0.7721886,0.03893148,331.93234,12.690407,438.95584,426.26544,15.6798115,0.29054743,-1.5687174,424.80878,521.44745,77.87778,0.787442,0.009099359,1.7931806,0.7699081,0.019017037,331.94644,13.576822,441.4061,427.82928,0.012402385234832764,4587.789020061493,240000
16.418945,0.21739268,-1.5480983,491.96762,-304.67892,5003.914,408.02774,515.9377,95.076515,3.3040707,0.038615398,3.467356,0.84424937,0.05246087,330.87503,3.7668808,424.5715,420.80463,21.751295,0.18340054,-1.7361389,412.88342,547.3324,90.31033,1.7172918,0.081067294,3.0195255,0.86729014,0.062923364,330.87122,-10.279273,429.427,439.70627,0.012396886730194092,4649.773461341858,245000
19.760178,0.2593051,-1.4899714,338.37784,-172.94658,3601.8936,421.64508,402.58194,80.22702,0.7494512,0.042390183,2.633165,0.881793,0.035923384,332.75928,2.5322375,438.28302,435.7508,21.193,0.123610444,-1.5402398,414.89536,357.97717,87.17498,4.7053776,0.029114611,2.1635234,0.897374,0.030150248,332.7437,6.949482,431.53256,424.58307,0.012401471900939941,4711.780829191208,250000
20.754124,0.34768218,-1.5132971,472.52,-326.76672,4391.8564,414.4359,553.77325,88.69701,3.3101988,0.041687336,2.779258,0.8987522,0.025225751,332.2836,2.7621622,431.0501,428.28793,21.9706,0.20645648,-1.7121834,415.46466,530.3236,87.52902,0.51247585,0.032144595,2.5186913,0.8137407,0.023802262,332.28012,5.9329963,432.07864,426.14566,0.01239920244216919,4773.776851177216,255000
16.400648,0.15099557,-1.453367,221.53125,-318.4954,2778.5942,418.56323,515.2449,84.75758,1.0988599,0.01704358,1.7832279,0.82797027,0.04647999,328.97662,10.841892,435.01205,424.17017,18.50326,0.25855792,-1.5744939,427.26477,456.88535,74.74551,5.939007,0.044581547,2.8896348,0.8652996,0.021200325,328.9727,1.7825232,443.7134,441.93088,0.01239690546989441,4835.7613871097565,260000
19.071764,0.2815929,-1.4445208,43.753452,-21.976702,965.92145,412.72015,546.4359,90.877045,1.4742457,0.018118633,1.910714,0.8744298,0.08754191,330.73303,10.544222,429.2568,418.7126,19.756702,0.20728394,-1.5343511,411.1972,493.8661,92.439156,0.7524023,0.05157709,2.9881418,0.8566614,0.05834809,330.73053,-0.52159196,427.7337,428.2553,0.012375133848190308,4897.637065887451,265000
18.605118,0.07949385,-1.6181393,167.60481,-116.25289,2758.8206,405.72076,597.7476,99.69049,1.6498237,0.056608528,3.1473935,0.8590895,0.06347832,330.37494,-2.1832917,422.2395,424.4228,21.56086,0.14583589,-1.6987369,403.09238,556.0986,101.06323,0.569151,0.024910636,2.0308926,0.8653308,0.07639941,330.38422,8.28913,419.61157,411.32245,0.012365264797210694,4959.463398218155,270000
19.104673,0.14904144,-1.6602833,670.2739,-839.843,9256.069,420.60797,423.34775,81.79059,1.4687189,0.068409696,2.966514,0.85675544,0.0471135,333.35767,-6.137013,437.27585,443.41287,16.34563,0.27187005,-1.5684736,418.27386,474.65298,84.24204,0.37582025,0.040082064,3.5255446,0.82185596,0.01757708,333.35928,3.3062365,434.94183,431.6356,0.012361989307403565,5021.273353099823,275000
21.323084,0.31156322,-1.5632825,177.99005,-297.66364,3184.8782,396.31805,646.64044,109.96479,1.7977338,0.050909698,3.5187259,0.89078665,0.011998551,329.77792,-0.29999807,412.80695,413.10693,23.800182,0.21025708,-1.639726,403.3402,688.10077,102.7149,4.7860527,0.13653415,4.408828,0.9106626,0.02627887,329.76755,-28.536158,419.82858,448.36475,0.012366795110702515,5083.1073360443115,280000
19.256914,0.20957956,-1.6239645,1005.17883,-1291.2115,9264.497,405.9267,533.6991,98.56357,3.6858194,0.02760277,2.944322,0.869142,0.09090632,331.0464,7.4145226,422.479,415.06448,22.664549,0.4129743,-1.5172067,410.76584,631.63,93.17842,0.4838711,0.04066235,2.268136,0.9273344,0.052866064,331.04828,3.0912137,427.31827,424.22705,0.012368263626098632,5144.948662042618,285000
16.569126,0.17010982,-1.4836767,236.38544,-159.55627,2662.8691,410.78406,470.46597,92.02798,0.74508554,0.01827804,2.1595747,0.83203167,0.051750783,330.10425,10.471554,427.28928,416.81772,16.96139,0.13885339,-1.5637132,417.4293,488.1834,85.110405,3.689436,0.01787151,2.686847,0.8236248,0.04348004,330.09402,10.605423,433.93402,423.32858,0.012364918565750123,5206.7732627391815,290000
