training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
18.57356,-20.617828,347.8272,347.74805,1.9624242,-10.193772,0.20087735,1.0,153.33249,0.10662672,-7.79569,0.11104542,1.0,0.88446474,-14.460358,-25.71859,1.2796396,3.2052374,352.7489,1.8520164,-10.316574,0.22543764,1.0,154.27844,0.13444409,-7.829424,0.119479015,1.0,0.3465948,-14.7801895,-25.70253,1.2655449,1.7954004,0.17367580599784851,868.3790414333344,5000
17.119959,-15.799248,418.64697,491.61395,2.6924405,-10.206981,0.20351909,1.0,172.36674,0.17277065,-7.724184,0.09316895,1.0,0.1074633,-21.453817,-43.03089,2.2632115,4.199,469.10596,2.3967347,-10.256693,0.21346152,1.0,162.63748,0.009038683,-7.7490735,0.09939131,1.0,0.1131849,-20.747324,-43.091732,2.3321452,2.67859,0.006324939346313477,900.0037550926208,10000
41.108765,-59.490128,663.32715,423.28375,2.524033,-10.257892,0.21370125,1.0,144.78915,0.091541484,-7.69991,0.08710044,1.0,0.40131345,-19.266296,-51.751987,2.648407,3.6304984,459.65295,2.6754174,-10.2364235,0.20940767,1.0,177.44589,0.2170775,-7.734253,0.09568623,1.0,0.55443406,-19.177912,-51.969414,2.6000423,3.3302884,0.006514646434783935,932.5770008563995,15000
12.429432,-12.922867,297.53397,447.28076,2.5780566,-10.080127,0.1781483,1.0,179.39569,0.28060815,-7.6962767,0.086192064,1.0,0.26597914,-23.228268,-63.491463,2.8768392,2.5602036,466.96527,2.6029074,-10.149125,0.19194801,1.0,165.15103,0.0707265,-7.732383,0.09521871,1.0,0.26531824,-24.17364,-63.812057,3.0783255,3.4823408,0.006481145238876343,964.9827423095703,20000
27.74691,-33.18944,497.0,510.53085,3.0539865,-9.946665,0.15145595,1.0,188.75677,0.2984361,-7.681359,0.08246264,1.0,0.14675349,-27.328348,-72.51139,3.6152334,2.9840007,536.24677,2.975956,-9.975985,0.15731993,1.0,179.10812,0.21525401,-7.693884,0.08559398,1.0,0.360945,-25.480743,-72.91508,3.5599499,4.301938,0.006445953750610352,997.2125239372253,25000
18.783115,-18.429935,368.34195,527.8876,3.4033473,-9.901001,0.14232305,1.0,175.68956,0.27035716,-7.6631947,0.07792167,1.0,0.19060527,-29.327631,-78.19289,3.775087,3.7238634,560.2389,3.4302151,-9.937277,0.14957832,1.0,167.10776,0.21040584,-7.745023,0.098378606,1.0,0.29848015,-27.716925,-78.1392,3.763889,4.680443,0.006466433620452881,1029.544706583023,30000
12.944172,-18.169441,383.57126,536.75183,3.2056766,-9.934069,0.14893682,1.0,178.22517,0.1619393,-7.664962,0.07836338,1.0,0.19264662,-29.124058,-83.910324,4.0051856,4.7538967,560.5803,3.246316,-9.974922,0.15710746,1.0,183.99902,0.2230025,-7.708741,0.089308284,1.0,0.2685752,-29.872038,-83.83619,3.9800491,3.7475395,0.006463197183609009,1061.8607058525085,35000
39.149834,-27.356722,471.172,560.1038,3.2857,-9.91079,0.14428112,1.0,176.2275,0.28013963,-7.6478143,0.07407656,1.0,0.23448959,-30.939222,-88.10038,4.1467857,4.5855155,578.1887,3.3590846,-9.9824505,0.15861304,1.0,176.62366,0.24368855,-7.687556,0.08401185,1.0,0.18738894,-30.771326,-88.44422,4.222513,4.500009,0.006454059219360352,1094.1310150623322,40000
34.893784,-58.17979,676.71747,595.1456,3.4007018,-9.958023,0.1537276,1.0,188.2161,0.31663144,-7.6476493,0.07403536,1.0,0.14996296,-32.800873,-92.99908,4.3222704,5.355544,608.59204,3.645029,-10.059019,0.17392665,1.0,202.11577,0.3330285,-7.6778383,0.08158262,1.0,0.14352266,-30.914698,-91.992714,4.281295,6.0361633,0.006510270071029663,1126.682376384735,45000
34.53209,-39.768166,437.3054,566.3736,3.5003006,-9.870651,0.1362532,1.0,173.68185,0.30209017,-7.632241,0.07018316,1.0,0.14516349,-34.546917,-95.098175,4.489617,3.1644204,591.8189,3.4688401,-10.011471,0.16441725,1.0,157.77731,0.21882708,-7.6847305,0.08330558,1.0,0.15324584,-32.488716,-94.67468,4.472357,4.5614815,0.006418274974822998,1158.7737646102905,50000
