training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
316.5102,0.18916002,-7.6587825,0.07681863,1.0,9.243879,-3.8721516,100.51804,0.44419557,-27.805466,-90.25147,0.27492124,318.0843,0.17853722,-7.747632,0.09903096,1.0,0.42405963,-26.362228,-88.06033,0.35967433,0.002455258321762085,4509.64529967308,340000
291.45477,0.10334833,-7.7032247,0.08792917,1.0,15.453748,-11.664131,116.59607,0.4061276,-26.64944,-88.75215,0.24619015,319.9378,0.18379137,-7.7160263,0.091129474,1.0,0.45971918,-26.236622,-87.689445,0.4622668,0.0024144336223602294,4521.717503070831,345000
329.64792,0.22163221,-7.6823745,0.08271662,1.0,5.940863,-12.318173,104.27444,0.3281405,-28.007309,-89.116486,0.23935589,323.50012,0.18834884,-7.7203355,0.092206836,1.0,0.9603387,-27.509668,-91.53194,0.3378896,0.0024444899559020994,4533.939986467361,350000
300.49323,0.12971103,-7.6859827,0.0836186,1.0,9.88687,-13.208045,106.0466,0.6226543,-25.663399,-89.347916,0.31150925,321.10788,0.19331264,-7.722748,0.092809886,1.0,0.63570404,-25.44479,-89.82029,0.3997639,0.0024069157123565673,4545.97461771965,355000
316.53928,0.20880993,-7.6565666,0.07626458,1.0,6.553597,-7.9276357,93.386696,0.4086632,-27.414915,-89.94052,0.2753876,326.96906,0.20257461,-7.7383156,0.09670189,1.0,0.76467,-27.961922,-91.507965,0.3559206,0.002455008316040039,4558.2497017383575,360000
301.6774,0.15522942,-7.687951,0.08411075,1.0,11.116953,-7.802114,119.808784,0.4434309,-27.771868,-91.86162,0.26462078,304.40457,0.14252493,-7.7137823,0.09056853,1.0,0.59316665,-27.126637,-90.03221,0.3642703,0.002510236930847168,4570.80092048645,365000
301.808,0.12002185,-7.681778,0.08256736,1.0,5.570942,-6.046069,94.95155,0.44266522,-26.516766,-89.0789,0.24872252,299.5826,0.051446497,-7.7580643,0.10163907,1.0,0.5819148,-27.678411,-89.3844,0.37109062,0.002878602933883667,4585.194003105164,370000
316.8147,0.16054712,-7.6894083,0.08447503,1.0,4.502873,-5.889283,99.5717,0.6212493,-26.90902,-87.49447,0.29828948,316.5844,0.134706,-7.7191296,0.091905355,1.0,0.41707093,-27.242474,-88.58567,0.4094014,0.002801483631134033,4599.201469659805,375000
292.7423,0.19038603,-7.6558847,0.07609419,1.0,5.809956,-8.960725,90.592865,0.61692154,-28.457367,-91.510185,0.22637133,314.53815,0.19932118,-7.745876,0.09859195,1.0,0.57913315,-27.76276,-88.33406,0.40376022,0.0025368034362792968,4611.8855311870575,380000
302.4982,0.13812399,-7.673818,0.08057747,1.0,6.4833765,-7.829074,99.29033,0.6392689,-26.6268,-86.70273,0.27881676,311.8524,0.14255965,-7.7042465,0.088184476,1.0,0.5019395,-27.748707,-89.6669,0.45921415,0.0024650577068328857,4624.210851430893,385000
292.86877,0.12092992,-7.7097554,0.089561835,1.0,6.279544,-9.635287,97.94097,0.4123747,-27.332203,-87.47325,0.24999851,325.54657,0.1877537,-7.7236376,0.09303235,1.0,0.47485158,-26.823244,-89.33186,0.3432373,0.002588688898086548,4637.154340982437,390000
321.7197,0.20169038,-7.6833334,0.08295635,1.0,10.239976,-5.5379934,94.692184,0.43294752,-26.34291,-91.57439,0.24865867,328.3145,0.19823816,-7.7460327,0.098631084,1.0,0.43806672,-26.188335,-87.79805,0.32919523,0.0027771348476409914,4651.04004406929,395000
320.65918,0.19053647,-7.6788025,0.08182354,1.0,21.57404,-14.8932705,144.67554,0.562202,-27.246635,-87.420074,0.30001575,313.664,0.17139891,-7.745493,0.09849625,1.0,0.38301668,-26.479044,-89.12475,0.3349648,0.0024493524074554445,4663.286841630936,400000
318.84335,0.17871326,-7.6948423,0.08583352,1.0,6.4207377,-8.349019,120.10751,0.42238846,-27.49076,-90.169876,0.34454307,307.91504,0.13579819,-7.719472,0.091990866,1.0,0.6174065,-27.989538,-87.330894,0.25861055,0.1859831642150879,5593.202695846558,405000
328.83856,0.13376316,-7.6799345,0.082106575,1.0,17.328629,-4.5104527,108.71824,0.46524343,-27.202457,-91.17154,0.24852848,316.67673,0.14761925,-7.7381916,0.096670926,1.0,0.59527206,-27.410622,-89.92847,0.39762175,0.0024443822860717775,5605.424639940262,410000
303.27005,0.13927096,-7.6799517,0.082110815,1.0,4.9881887,-5.91588,92.033455,0.5080462,-27.85323,-90.53666,0.2895652,307.64282,0.18435767,-7.7367005,0.09629816,1.0,0.48065484,-27.030111,-88.7952,0.3582732,0.0024124903678894045,5617.487122297287,415000
316.61685,0.15139037,-7.67585,0.08108546,1.0,16.68576,-27.94003,141.8672,0.54796165,-27.49979,-91.58136,0.2835086,332.47833,0.17612565,-7.735018,0.09587738,1.0,0.5146814,-26.925375,-90.1234,0.47065794,0.0023940231323242188,5629.457269668579,420000
316.33627,0.13498881,-7.66268,0.07779305,1.0,12.950598,-13.185889,146.59831,0.39970338,-26.966776,-90.773254,0.31499138,307.24005,0.19302112,-7.747924,0.09910403,1.0,0.5864621,-26.81359,-92.441986,0.35042492,0.00241047887802124,5641.509701728821,425000
305.83276,0.15293491,-7.68236,0.08271299,1.0,14.36159,-17.042963,135.89908,0.660576,-28.364014,-91.67642,0.49846613,299.3539,0.1794364,-7.7388716,0.09684092,1.0,0.6448858,-27.09471,-90.22751,0.40030876,0.002525906801223755,5654.139274358749,430000
305.59412,0.119668916,-7.655591,0.07602079,1.0,4.90525,-5.7707334,94.24788,0.73359597,-27.607676,-92.44461,0.3320222,322.3153,0.18287578,-7.7326155,0.09527684,1.0,0.6357752,-27.87088,-90.00718,0.40638146,0.0024190133571624756,5666.234381437302,435000
306.32648,0.1514915,-7.683981,0.08311823,1.0,8.82465,-7.373481,96.50795,0.41506416,-26.312157,-92.97757,0.28826416,306.43713,0.12998025,-7.7348027,0.09582366,1.0,0.77668643,-27.706799,-93.400375,0.29334044,0.002465108251571655,5678.559964418411,440000
326.59622,0.19901071,-7.671859,0.08008772,1.0,9.716735,-9.475783,98.05957,0.3863333,-27.782465,-94.153046,0.2311808,309.01416,0.20308425,-7.7322454,0.095184304,1.0,0.77574086,-25.91061,-92.71138,0.29655805,0.0025539495944976805,5691.329751253128,445000
303.8789,0.15394084,-7.672401,0.08022318,1.0,8.908224,-17.48615,110.90936,0.36226267,-25.69126,-89.81071,0.30904576,314.74637,0.17320964,-7.7345257,0.09575432,1.0,0.57390404,-26.108116,-87.82324,0.35030016,0.0025617098808288575,5704.138352870941,450000
317.78192,0.17977458,-7.6749964,0.080872,1.0,9.1665325,-7.513467,116.65938,0.36936316,-26.86325,-86.77403,0.36928755,304.32092,0.14899766,-7.749564,0.0995139,1.0,0.6344595,-26.485344,-89.67752,0.3046503,0.00254498815536499,5716.863326787949,455000
291.27896,0.14775047,-7.695819,0.08607757,1.0,29.777248,-10.972439,133.4142,0.42869443,-28.140121,-91.34271,0.27036834,328.26035,0.16258502,-7.7128143,0.09032653,1.0,0.36379027,-26.272472,-89.36601,0.30435237,0.002505254602432251,5729.389650344849,460000
298.23273,0.14847755,-7.6608734,0.07734128,1.0,5.244299,-6.0320597,93.63398,0.52642035,-27.87839,-91.60065,0.27660787,303.55048,0.15374118,-7.734307,0.09569968,1.0,0.42878738,-26.81625,-91.447556,0.40136617,0.0025531293869018555,5742.155330181122,465000
330.40295,0.19157177,-7.6454983,0.07349761,1.0,7.164716,-7.15115,106.40437,0.35589242,-27.13591,-89.93028,0.2671647,329.48856,0.22133352,-7.7126036,0.09027392,1.0,0.5059346,-26.475807,-89.344025,0.26491117,0.0025587082386016847,5754.94890165329,470000
323.283,0.17655492,-7.648454,0.07423654,1.0,9.510947,-23.868114,117.0652,0.40589374,-28.04681,-90.93602,0.2784823,315.3524,0.1143332,-7.7192783,0.09194255,1.0,0.6718742,-28.365602,-93.9635,0.34019107,0.0024166226863861083,5767.032048225403,475000
322.56165,0.18082802,-7.654252,0.07568607,1.0,9.757915,-12.02073,112.00096,0.7744059,-27.10664,-90.56166,0.24113186,313.4837,0.19252113,-7.739414,0.09697659,1.0,0.41389,-28.52452,-93.01392,0.4106006,0.002423464870452881,5779.149400234222,480000
330.27826,0.17077173,-7.6639547,0.07811166,1.0,17.353844,-29.627272,153.93303,0.64533573,-26.954857,-90.3483,0.32707235,319.87738,0.14864475,-7.754138,0.100657456,1.0,0.5475176,-27.924496,-87.542435,0.36755517,0.0024350198745727537,5791.324528455734,485000
303.7744,0.10408003,-7.669737,0.07955718,1.0,9.346567,-8.00257,91.72021,0.55465907,-27.588755,-91.348465,0.2697032,318.65604,0.18834993,-7.706951,0.08886082,1.0,0.5157069,-24.776398,-87.872025,0.36522618,0.002428272294998169,5803.465920209885,490000
289.18182,0.061381273,-7.6661024,0.078648545,1.0,4.847111,-5.8238378,91.81606,0.40356913,-27.171839,-93.56796,0.33258608,322.0796,0.14490503,-7.7043304,0.088205606,1.0,0.56374925,-26.548464,-91.79915,0.38714927,0.0024823683738708496,5815.8777894973755,495000
292.20697,0.10865846,-7.6711583,0.07991251,1.0,5.6613092,-8.518788,92.29395,0.6571368,-28.608433,-92.22357,0.29450542,302.2453,0.17666262,-7.716628,0.09127994,1.0,0.6177623,-26.448467,-88.81083,0.30572218,0.002487902879714966,5828.31732916832,500000
312.20514,0.12588173,-7.67529,0.080945514,1.0,6.2960587,-8.643071,98.660675,0.5851157,-26.183367,-90.5164,0.296633,322.75452,0.18287563,-7.740061,0.09713808,1.0,0.43602768,-27.584526,-90.74962,0.2514367,0.1817179443359375,6736.907101631165,505000
314.45117,0.15460101,-7.6638207,0.07807819,1.0,6.683039,-5.4685597,106.41384,0.8442747,-26.196522,-89.04785,0.312145,309.96387,0.18635194,-7.7166,0.09127304,1.0,0.5528734,-26.243736,-87.9845,0.27707854,0.0026849342346191405,6750.3318083286285,510000
331.98035,0.21429692,-7.6421175,0.07265237,1.0,10.0030155,-6.3320007,100.86946,0.6971086,-28.634624,-88.71042,0.33510754,310.81882,0.14019218,-7.719141,0.09190808,1.0,0.38606107,-26.773035,-88.67822,0.38069248,0.0026983078956604005,6763.82338142395,515000
309.95078,0.1700976,-7.6726108,0.08027564,1.0,10.820911,-4.9358706,105.30661,0.7679828,-26.290077,-88.60462,0.2675268,299.50012,0.15061824,-7.7745113,0.10575078,1.0,1.0031672,-27.525787,-91.55037,0.43787932,0.002616806125640869,6776.907452344894,520000
305.2835,0.13707073,-7.6734333,0.080481395,1.0,15.823193,-16.538942,123.88813,0.8975773,-26.761766,-89.94667,0.2695123,306.78494,0.13862239,-7.744066,0.098139614,1.0,0.53156865,-27.438856,-92.24481,0.31918055,0.0024521721839904785,6789.168345451355,525000
318.86932,0.17828003,-7.6600714,0.07714075,1.0,10.2496395,-14.753289,124.58988,0.6070253,-27.907894,-88.08252,0.23653835,300.70856,0.17258537,-7.73095,0.094860464,1.0,0.6200985,-28.198479,-90.467285,0.47106212,0.0024626243114471437,6801.481495380402,530000
330.26562,0.18129936,-7.657079,0.076392785,1.0,15.078421,-13.84366,118.10185,0.69122076,-27.25017,-87.35208,0.27510735,315.84485,0.19544628,-7.7489176,0.09935227,1.0,0.4003922,-29.155125,-89.64426,0.5007701,0.002460493087768555,6813.78399348259,535000
336.06857,0.22352028,-7.652068,0.07513991,1.0,7.7012477,-20.381653,127.32441,0.6230813,-28.309162,-90.382126,0.28636387,302.9254,0.17183733,-7.744048,0.098134875,1.0,0.55443585,-27.974045,-89.36736,0.35636598,0.0024584242820739747,6826.076141119003,540000
