training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.765831,-9.895175,129.08466,333.1801,1.0264512,-10.233305,0.20878397,1.0,74.36636,0.5737749,-4.64362,0.019570956,1.0,0.56505257,-15.6256695,-25.629734,0.28683037,298.4361,0.8074668,-10.243731,0.21086906,1.0,79.170654,0.5604752,-4.648599,0.021562647,1.0,0.4871241,-16.99956,-25.763084,0.36569637,0.16627363452911376,831.3681902885437,5000
4.6458635,-4.400546,129.61697,474.63107,1.4866625,-10.098663,0.18185572,1.0,113.40886,0.7401471,-4.631924,0.014892644,1.0,0.18065795,-25.631132,-42.95884,0.7203254,489.87323,1.5357615,-10.085055,0.17913395,1.0,118.82515,0.82225776,-4.631966,0.014909508,1.0,0.16305588,-25.453562,-42.863422,0.6149572,0.0033632565021514895,848.1844820976257,10000
7.027787,-3.7273424,143.14201,570.24084,1.6762711,-10.027366,0.16759609,1.0,115.38934,0.7543123,-4.633136,0.015377275,1.0,0.28690445,-29.72938,-55.066353,1.2779903,540.1391,1.4087476,-10.078688,0.17786051,1.0,115.93364,0.81344783,-4.6287413,0.013619587,1.0,0.37296212,-28.895855,-54.478554,1.0418978,0.0033592202186584473,864.9805910587311,15000
8.928754,-5.190113,208.34483,567.84717,1.3519046,-9.894261,0.14097515,1.0,125.398415,0.83106315,-4.6315174,0.014729897,1.0,0.7434261,-32.225304,-62.42695,1.3858507,589.4363,1.6336195,-9.979109,0.15794471,1.0,116.01607,0.80296004,-4.6363883,0.016678324,1.0,0.3775571,-33.441833,-61.62802,1.5508671,0.003364158868789673,881.8013939857483,20000
3.0901642,-3.5405762,120.94169,617.6681,2.092748,-9.859164,0.13395576,1.0,115.70549,0.7796191,-4.6342225,0.015811944,1.0,0.45941722,-34.090446,-68.73447,1.1522776,594.2212,1.5890181,-9.923971,0.14691693,1.0,117.85783,0.8021891,-4.6297083,0.014006183,1.0,0.5239905,-33.971207,-68.027176,1.1900278,0.0033645659446716308,898.6242315769196,25000
2.549337,-3.1972773,133.49078,624.86316,1.9504884,-9.878877,0.1378984,1.0,97.657036,0.76346576,-4.6267567,0.012825611,1.0,0.35873312,-35.711304,-72.38913,1.2682122,636.79614,2.0802839,-9.915269,0.14517672,1.0,110.79257,0.79852843,-4.6290617,0.013747677,1.0,0.55331564,-35.296402,-72.59706,1.516442,0.003363505506515503,915.4417676925659,30000
3.9245448,-3.824726,187.33835,624.4232,2.0028052,-9.816044,0.12533183,1.0,115.08435,0.8457147,-4.625348,0.012262132,1.0,0.3559298,-35.99835,-75.43717,1.5407152,629.4989,1.9999053,-9.83414,0.12895104,1.0,117.883606,0.84150004,-4.628336,0.01345727,1.0,0.3603738,-35.714806,-75.94385,1.6758409,0.0033652462005615232,932.2680053710938,35000
2.4757535,-3.6347442,150.96231,649.2686,2.0869365,-9.762306,0.114584066,1.0,109.47052,0.81540143,-4.628295,0.013440943,1.0,0.15456665,-36.61553,-78.940544,1.5140336,665.92896,2.1082995,-9.797321,0.1215873,1.0,117.652725,0.86083513,-4.6355257,0.016333302,1.0,0.2765026,-36.104507,-78.88255,1.2106135,0.0033626535415649415,949.081280708313,40000
4.7525926,-3.952332,165.03482,643.23145,2.0822003,-9.766833,0.11548952,1.0,98.67447,0.73485047,-4.6294746,0.013912703,1.0,0.5455663,-37.75248,-79.94084,1.3637369,615.9165,1.9277275,-9.738738,0.10987061,1.0,107.535835,0.78203845,-4.627668,0.013190011,1.0,0.18096337,-36.927467,-80.53308,1.4343826,0.003365819025039673,965.9103846549988,45000
4.237092,-2.1541355,131.6123,657.194,2.0486398,-9.742758,0.1106746,1.0,104.70708,0.76841795,-4.6299706,0.014111066,1.0,0.3204356,-39.52516,-81.74327,1.4018084,660.43445,2.207934,-9.737833,0.10968973,1.0,93.879,0.736295,-4.6300044,0.014124641,1.0,0.2581952,-38.029625,-81.03757,1.5258112,0.0033685404300689697,982.753093957901,50000
