training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.0438519,-20.438522,2.0438519,0.10864862,21.828205,0.9999999,-21.828205,1.0,1.5830305,0.0,-16.986645,-23.805809,1.0490845,-1.3228706,28.872751,0.7011428,-16.31615,-22.927044,0.043792967,3.051563,-20.515633,2.051563,0.11599261,22.076786,0.99999994,-22.076786,1.0,3.598717,0.0,-17.66108,-23.886787,0.6617678,-17.006674,-23.112408,0.059465785,0.4394985966682434,2197.492998600006,5000
3.0289571,-20.289598,2.02896,0.09446564,32.85383,0.9999972,-32.853737,1.0,2.961944,0.0,-26.722164,-40.900635,2.3099728,-1.8012565,55.038902,0.54104763,-26.064129,-40.139362,0.19934101,3.0332656,-20.332695,2.0332694,0.098570034,33.489006,0.9999962,-33.48888,1.0,2.6332421,0.0,-26.18651,-41.080788,0.67221093,-25.653305,-40.320324,0.17920282,0.002977412271499634,2212.380066871643,10000
3.022678,-20.22678,2.022678,0.088482976,41.03973,1.0,-41.03973,1.0,2.3618674,0.0,-32.933853,-56.812004,2.363375,-2.5291476,54.570698,0.54428214,-32.35448,-56.07115,0.13413346,3.0286305,-20.286337,2.0286336,0.09415502,42.30597,0.99999696,-42.30584,1.0,2.9370928,0.0,-31.413315,-56.797657,1.1396703,-30.888912,-56.029495,0.18320552,0.003078237533569336,2227.771262407303,15000
3.0195556,-20.195555,2.0195556,0.08550911,50.081314,1.0,-50.081314,1.0,2.4366312,0.0,-39.22192,-70.54379,2.2769914,-2.5353703,57.496796,0.9213914,-38.735416,-69.936844,0.13168007,3.0234778,-20.234835,2.0234833,0.08925002,50.11433,0.99999446,-50.11405,1.0,2.3033233,0.09772909,-38.683113,-70.70119,1.4313519,-38.1447,-70.02405,0.1152545,0.003016659784317017,2242.854569196701,20000
3.0182385,-20.182396,2.0182395,0.084255956,55.92375,0.99999905,-55.9237,1.0,2.385387,0.0,-42.730675,-83.87507,3.0550296,-3.320239,64.65277,0.51603353,-42.23395,-83.29029,0.10053897,3.0185812,-20.185814,2.0185812,0.08458127,58.074768,1.0,-58.074768,1.0,2.3271008,0.0,-43.13307,-83.480965,0.40661365,-42.63006,-82.93098,0.11889838,0.0030127114295959473,2257.918134212494,25000
3.015826,-20.15826,2.015826,0.08195732,62.082077,1.0,-62.082077,1.0,2.060259,0.0,-47.315422,-95.06035,2.781579,-2.504959,65.04835,0.47988924,-46.861626,-94.46981,0.103317425,3.0188944,-20.188942,2.0188944,0.08487954,63.251205,1.0,-63.251205,1.0,2.591206,0.0,-46.423534,-94.662415,0.32528234,-45.998383,-94.08407,0.14188582,0.0030361970424652098,2273.099126815796,30000
3.0148973,-20.148975,2.0148973,0.08107302,66.05568,1.0,-66.05568,1.0,3.809288,0.0,-52.5923,-105.29237,4.0183864,-3.089474,128.13931,0.9834572,-52.105556,-104.83804,0.25825778,3.0171113,-20.171114,2.0171113,0.08318145,66.546844,1.0,-66.546844,1.0,3.9406528,0.0,-50.033836,-105.19203,1.0664991,-49.640965,-104.654884,0.23334146,0.002981243419647217,2288.0053510665894,35000
3.0112052,-20.112053,2.0112052,0.077556446,67.8691,1.0,-67.8691,1.0,3.040986,0.0,-50.50086,-113.63719,2.5474818,-2.5518143,85.198944,0.4328251,-50.07266,-113.277306,0.12553003,3.015819,-20.158192,2.015819,0.081950754,70.89537,1.0,-70.89537,1.0,3.435507,0.0,-54.478905,-114.04923,0.38268697,-54.097515,-113.72645,0.13499124,0.0030074979305267334,2303.0428478717804,40000
3.0119238,-20.119253,2.0119252,0.078242294,67.33217,0.99999845,-67.33206,1.0,3.8298469,0.0,-53.10539,-120.62476,4.885789,-4.9211655,122.29031,0.49304762,-52.749863,-120.077576,0.1484937,3.0166626,-20.166626,2.0166626,0.08275406,72.32474,1.0,-72.32474,1.0,2.8367949,0.0,-54.71609,-120.79045,0.48468977,-54.29645,-120.44524,0.13408586,0.003007019281387329,2318.077951192856,45000
3.0114226,-20.11425,2.0114248,0.07776569,71.77333,0.99999785,-71.77318,1.0,3.4066339,0.0,-53.66777,-126.24046,3.6970396,-4.4548373,93.92088,0.44094604,-53.287514,-125.79419,0.15348926,3.0139532,-20.139532,2.0139532,0.080173604,74.11514,1.0,-74.11514,1.0,2.6997628,0.0,-56.585655,-126.99127,0.54048157,-56.17216,-126.524155,0.11682106,0.0030167423248291018,2333.1616699695587,50000
