training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
23.018135,-17.829836,1266.45,684.28864,1.9488705,-12.154081,0.5929393,1.0,3.729798,0.6583204,-0.32865158,-0.080277495,-33.817207,-93.711914,0.6319066,642.5613,2.0165029,-11.908638,0.5438504,1.0,6.8475437,0.5395513,-0.41847378,-0.079784006,-38.46121,-88.67637,0.7139118,0.019708956956863404,6544.395694494247,255000
12.578827,-16.057312,1251.3853,594.13745,1.4767077,-12.200661,0.6022553,1.0,6.9119263,0.72195554,-0.32183152,-0.029155701,-36.529633,-86.97638,0.9163053,694.94543,1.9225925,-12.304069,0.62293655,1.0,5.6689477,0.59842587,-0.4115278,-0.017763399,-32.34987,-89.468994,0.9820225,0.019627125549316407,6642.531333684921,260000
20.89703,-20.420805,1461.1849,652.34045,1.7837973,-12.008862,0.56389534,1.0,6.03608,0.6743937,-0.40838283,-0.024173565,-39.170353,-89.48633,0.93327355,586.64197,1.8590987,-12.188343,0.59979165,1.0,4.629841,0.6588619,-0.35189992,-0.0048828945,-38.290092,-90.437515,1.0779219,0.01915392198562622,6738.3009605407715,265000
19.879261,-14.365462,1346.488,621.84985,1.8991694,-12.177349,0.59759265,1.0,5.1800947,0.60084695,-0.2527643,0.079878345,-35.825497,-91.27338,0.6009971,665.2405,1.9660127,-11.949122,0.5519474,1.0,6.497487,0.6530457,-0.4486875,0.092979744,-35.92595,-91.24454,0.7314212,0.0199884654045105,6838.243297576904,270000
37.134964,-23.636005,1586.5535,694.6067,2.0473,-12.158392,0.5938015,1.0,6.6036334,0.64243305,-0.46913135,0.02416616,-35.584763,-87.86798,0.7578955,650.9966,1.7013464,-12.047953,0.5717136,1.0,6.2656746,0.7112891,-0.4422114,0.045435622,-36.108566,-87.987335,0.85766685,0.019110837507247926,6933.797497749329,275000
9.472628,-12.212302,1095.1194,626.1713,1.6581024,-12.296051,0.6213333,1.0,4.556471,0.5775651,-0.24408522,-0.0006986484,-36.224014,-83.991615,0.63045156,670.51654,1.7692106,-12.091017,0.5803264,1.0,5.359761,0.5951014,-0.49527448,-0.023273632,-37.72471,-82.401955,1.2132268,0.019019390535354615,7028.894466876984,280000
13.818555,-16.24872,1369.4469,609.8138,1.6233685,-12.258741,0.6138714,1.0,5.1490574,0.58677137,-0.3416539,0.04980506,-35.964153,-84.473015,0.6918478,667.22546,1.862734,-12.411322,0.64438725,1.0,2.9110374,0.5671357,-0.32953128,0.040302463,-38.917908,-84.83589,0.80362034,0.019887007427215577,7128.329519271851,285000
23.811502,-14.873421,1581.4825,669.40234,2.1694221,-11.767212,0.5155654,1.0,8.073989,0.59440315,-0.37277818,0.13314396,-36.303326,-88.642654,0.73184454,610.16693,1.9188743,-12.024336,0.5669901,1.0,7.5557184,0.53623563,-0.47162086,0.10703825,-37.93487,-85.72816,0.84318906,0.019930360269546508,7227.981336116791,290000
13.134029,-13.869192,1083.0692,562.5503,1.3708044,-11.734819,0.50908697,1.0,6.0920277,0.5903012,-0.4301244,0.05124215,-34.795486,-84.80496,0.82734275,592.2069,1.530685,-11.879187,0.5379601,1.0,8.564554,0.7417811,-0.5071643,0.043995246,-36.73135,-87.65477,0.8314866,0.019674593877792357,7326.3543176651,295000
15.511,-14.08225,1112.8945,581.5203,1.6427958,-11.746926,0.5115083,1.0,2.986013,0.5193788,-0.3213684,-0.060337797,-34.946594,-86.05548,0.71543944,631.92114,1.8868808,-12.116545,0.58543175,1.0,11.467239,0.55966616,-0.61531067,-0.06380805,-39.933533,-87.00217,0.5752632,0.01873282423019409,7420.0184507369995,300000
13.605589,-15.037618,1249.8677,609.8548,1.5994527,-11.995526,0.5612281,1.0,7.3591523,0.5348581,-0.4417094,-0.0040514544,-40.829918,-89.4046,0.7106252,617.90125,1.7800431,-11.752655,0.51265395,1.0,5.600033,0.5530079,-0.38674656,-0.0045867935,-34.39128,-87.22871,0.642636,0.1274417392730713,8057.227165460587,305000
