training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
49.24887,-0.7046596,-1.954536,0.999588,0.9765625,0.0018322732,-18.398554,-18.486507,4.029388,975476.94,4090.7434,4.3495114e-05,4.8237104,-4.581687,210.50464,0.9995117,0.9609375,0.0019189379,-17.518831,-17.601925,3.6701994,33526.83,588.8554,6.2126023e-06,45.63253,-1.5551038,-1.9198246,0.997879,0.73828125,0.014197597,-18.495787,-18.562002,-1.610427,39688.04,253.00304,1.5342937e-11,0.9974518,0.68359375,0.014862281,-17.855785,-17.91737,-2.1507254,4348.994,64.71229,2.4134836e-11,0.1283029308319092,2715.965187549591,105000
53.381264,-0.7284851,-1.9139695,0.9995575,0.97265625,0.0019357803,-19.07038,-19.161388,4.137289,331092.66,2190.0955,0.00099964,4.045696,-6.9751954,210.33987,0.9994507,0.96484375,0.001939516,-18.440073,-18.52866,4.1495476,88347.17,1609.1195,0.00011586525,53.558525,-0.9575573,-1.9141762,0.99786377,0.703125,0.014358852,-18.371382,-18.438105,-1.3568369,22613.2,352.96252,1.32815495e-11,0.9976196,0.64453125,0.015174797,-17.979784,-18.04235,-2.0247433,20301.951,226.61491,5.214169e-13,0.014759143495559693,2789.7609174251556,110000
46.36068,-0.77268815,-1.8841548,0.9995575,0.96484375,0.0019324593,-18.67396,-18.763453,4.1468067,279270.47,1815.3522,0.00014303764,5.4550405,-5.7605476,203.08154,0.9993744,0.95703125,0.0021709893,-18.352798,-18.439571,3.7741098,151099.6,2167.0605,6.6359617e-06,49.72806,-1.6666262,-1.881504,0.9976196,0.70703125,0.0139981955,-18.36611,-18.43225,-1.5003653,28129.594,308.6823,6.0603295e-10,0.9976654,0.671875,0.013626305,-17.68529,-17.749586,-1.2899919,13398.644,224.2767,1.9778716e-09,0.01474501953125,2863.486025571823,115000
41.97073,-0.81693065,-1.7493349,0.99949646,0.96875,0.0027920613,-19.200714,-19.291542,3.9615743,2051742.0,5324.583,3.4856336e-07,4.3365183,-7.7367234,169.2701,0.99928284,0.9453125,0.002494759,-18.542418,-18.630016,3.7953663,289054.47,2064.6047,3.7855545e-05,50.4256,-1.2943542,-1.8917058,0.99806213,0.734375,0.013804078,-18.784525,-18.853361,-1.2307237,168460.77,683.3371,1.04238194e-10,0.9977875,0.703125,0.013533905,-17.851883,-17.917305,-1.1688609,301084.62,1477.5461,2.409589e-10,0.014759803771972656,2937.2850556373596,120000
41.158318,-1.066924,-1.8568966,0.9994812,0.9453125,0.002542832,-18.801308,-18.889853,3.7772946,63778.13,1150.4939,1.1902453e-05,4.8112555,-7.408865,189.14853,0.99942017,0.94140625,0.002718145,-17.861446,-17.947628,4.1149435,272724.44,2556.6067,3.1626805e-05,36.90107,-1.92269,-1.8425096,0.99772644,0.7265625,0.013391238,-18.868568,-18.93633,-1.5892541,26818.621,173.96838,2.2145218e-11,0.9976654,0.7109375,0.012327652,-17.980824,-18.047298,-1.0290982,16402.621,190.04745,2.503872e-09,0.01472759189605713,3010.92302775383,125000
46.438004,-0.85830104,-1.7900919,0.9995117,0.97265625,0.0020337491,-18.909628,-19.000956,4.3790236,271802.44,2687.8477,0.0058655133,3.9957762,-4.627707,174.60387,0.99942017,0.96875,0.0017957165,-18.703278,-18.793068,4.1928983,105148.16,1517.9012,0.0034570775,46.57956,-1.0826213,-1.9121852,0.99739075,0.69140625,0.015123711,-18.826609,-18.893776,-1.6981579,33739.0,275.04855,4.059933e-12,0.9972229,0.6171875,0.016021919,-18.075775,-18.137833,-2.2513466,36151.23,393.21155,3.3602624e-11,0.014759275054931641,3084.71941614151,130000
37.360756,-1.1099921,-1.8404129,0.99961853,0.98828125,0.0017280404,-18.787281,-18.878273,4.416559,239282.66,1985.1455,0.000821247,2.9877868,-4.9528313,198.1977,0.9994049,0.953125,0.0022754236,-18.182386,-18.269693,4.0810733,732990.8,9371.948,9.337879e-06,47.751305,-1.3004975,-1.9224315,0.997818,0.7421875,0.01365182,-18.590773,-18.657642,-1.53806,82380.44,505.6813,1.9569868e-11,0.9975586,0.6640625,0.014020447,-17.690184,-17.753582,-1.5238171,22545.992,260.86884,6.138012e-11,0.014828550624847413,3158.862179040909,135000
47.324165,-0.821871,-1.7990475,0.99954224,0.97265625,0.0021360829,-18.517342,-18.607115,4.3749804,402290.66,3286.1675,7.740687e-06,4.0577726,-4.8548656,187.2923,0.99935913,0.96484375,0.002016907,-17.753763,-17.83984,4.196335,155911.62,2020.428,0.0018108048,40.905766,-1.6632509,-1.8745217,0.99780273,0.73828125,0.01307724,-17.952831,-18.017986,-1.3371944,12516.69,173.75185,8.427836e-12,0.997818,0.70703125,0.012161562,-17.175564,-17.238897,-1.0255734,11620.899,199.3477,4.1757255e-09,0.014764043188095093,3232.682407140732,140000
34.696102,-1.2650447,-1.8319083,0.9996643,0.9765625,0.0016684228,-18.444065,-18.53328,4.3061013,497340.47,2105.2412,0.0003509848,5.343328,-7.356009,212.98842,0.9994354,0.9765625,0.0017811753,-18.310583,-18.399494,4.3615704,72452.14,1754.4768,3.9403763e-05,44.584076,-1.5772187,-1.7729796,0.99783325,0.73046875,0.013769638,-18.434652,-18.500843,-1.5558002,20215.898,187.26953,1.2864065e-10,0.9975586,0.66015625,0.013983868,-17.877907,-17.941654,-1.6222247,77536.484,822.15247,1.8640009e-10,0.014729943418502808,3306.3321352005005,145000
48.38157,-0.8432822,-1.8567855,0.99964905,0.96875,0.001774258,-18.895027,-18.986122,4.334949,110083.08,1969.6705,5.07944e-06,5.389904,-4.9912605,217.47833,0.9994507,0.96484375,0.0019074389,-18.453419,-18.541498,4.007921,41009.27,1241.208,0.0006899427,37.69719,-1.5771563,-1.7389064,0.9977417,0.7421875,0.013381878,-18.887875,-18.956127,-1.4831926,219633.81,703.175,4.073292e-11,0.99749756,0.6953125,0.013680764,-18.204811,-18.269869,-1.6143056,24474.049,271.58505,2.0765063e-10,0.01471024398803711,3379.8833661079407,150000
