training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.1937479,-0.5166929,-2.0929635,0.64046025,0.0,-35.557804,-83.13434,2.1761465,-2.2458553,81.55798,0.010622278,-35.259495,-82.95456,0.037901968,0.6883396,-0.750769,-2.1038437,1.2798119,0.0,-35.56184,-81.42164,0.007238388,-35.32001,-81.1731,0.051960077,0.010714869403839112,6561.686703920364,395000
5.2778535,-0.24777907,-2.087544,0.7358172,0.0,-35.71546,-83.590805,3.4485419,-4.495055,186.454,0.018000618,-35.422523,-83.41439,0.056783147,4.199726,-0.28330272,-2.0856867,0.7078502,0.0,-34.09305,-82.88138,0.008716598,-33.86254,-82.73506,0.036589406,0.010712615633010864,6615.2497935295105,400000
2.192452,-0.31803998,-2.112372,0.72746515,0.0,-34.175488,-81.72669,1.7087485,-3.382477,111.42431,-0.0067062974,-33.860275,-81.304,0.036463603,1.645356,-0.4206469,-2.0791662,0.6972612,0.0,-37.322975,-80.3643,-0.005205646,-37.05574,-80.35874,0.034841493,0.1253945342540741,7242.222478151321,405000
2.0742764,-0.50552684,-2.102244,0.9105717,0.0,-36.135075,-81.37613,6.2577333,-6.072216,217.41331,0.012349755,-35.836945,-81.070175,0.04631034,8.893246,-0.17999148,-2.0817838,1.1800933,0.0,-35.86856,-81.37957,0.027183533,-35.61161,-80.97055,0.055098817,0.010686179685592651,7295.653390884399,410000
1.6450512,-0.70366246,-2.0758524,0.9542952,0.0,-34.85952,-81.77115,7.8495574,-10.013401,277.8402,0.025935829,-34.58086,-81.905,0.040668476,1.4800665,-0.599988,-2.0907583,0.8743271,0.0,-34.356674,-84.1822,0.020890728,-34.123146,-84.003555,0.03838879,0.010671437454223633,7349.010588884354,415000
0.4405111,-0.870141,-2.1054595,1.2203518,0.0,-34.941227,-83.09821,11.359124,-12.514323,361.2608,0.02077736,-34.67234,-83.08176,0.06207533,0.64681906,-0.7400055,-2.0928984,1.0344136,0.0,-31.937614,-80.25362,0.015034854,-31.636253,-80.131676,0.043168444,0.010653516626358031,7402.27818775177,420000
3.3653042,-0.19626492,-2.0935984,0.8587234,0.0,-37.31877,-82.014656,6.7389035,-5.33364,174.21338,0.04144591,-36.98161,-81.856186,0.038838893,6.5638285,0.0063843783,-2.0855653,1.0676363,0.0,-37.275948,-81.81164,0.029317185,-36.922455,-81.77324,0.036290634,0.010672040176391602,7455.638403177261,425000
1.8567038,-0.64934665,-2.0988224,0.986291,0.0,-38.365753,-83.41878,10.0313225,-10.568304,297.19183,0.013395935,-38.113102,-83.01836,0.03748071,1.4683353,-0.51691306,-2.1001415,0.7185222,0.0,-37.08819,-80.283905,0.02697441,-36.82063,-80.35852,0.0337701,0.010670509481430054,7508.990963220596,430000
1.2603145,-0.5656223,-2.107511,1.0490024,0.0,-37.296238,-81.88533,5.2004294,-4.69748,160.45862,0.015749633,-37.02738,-81.73791,0.041282773,1.3341697,-0.47318336,-2.1067348,0.7407689,0.0,-36.448578,-81.95182,0.018168047,-36.190933,-81.74955,0.045438044,0.010695846462249756,7562.470206022263,435000
2.802134,-0.49957693,-2.07969,0.9100075,0.0,-34.122154,-84.85465,3.7774067,-3.1695724,113.455696,0.033829883,-33.785156,-84.68019,0.042793218,1.8950977,-0.5314326,-2.0897758,0.8415599,0.0,-37.324944,-83.288086,0.01614353,-37.10403,-83.17706,0.037349567,0.010701114082336425,7615.975787401199,440000
4.623212,-0.1505793,-2.0828068,0.9305084,0.0,-34.405552,-82.92534,9.237642,-6.318321,221.29483,-0.0077465624,-34.125084,-82.60995,0.042322867,2.9470084,-0.4551424,-2.0850043,0.8576335,0.0,-36.130596,-81.87911,-0.0050814897,-35.837715,-81.664375,0.049548946,0.010694138097763062,7669.446488857269,445000
4.8310785,-0.06694043,-2.0831506,0.996196,0.0,-36.88736,-84.685005,7.479504,-6.3976793,200.66025,0.0026404262,-36.60763,-84.50656,0.04089793,6.5155544,-0.040547058,-2.0883043,0.86940724,0.0,-37.326633,-82.82604,0.019852117,-37.055954,-82.778275,0.038169473,0.011896997690200806,7728.9314885139465,450000
1.1296952,-0.59872806,-2.0980468,0.77515614,0.0,-37.19376,-80.966545,3.3014266,-4.3563633,164.4189,0.083941504,-36.872307,-80.857,0.03605904,2.2031102,-0.49575424,-2.079539,0.8398986,0.0,-38.71878,-81.35761,0.097010925,-38.44079,-81.01197,0.035896193,0.010721771764755248,7782.540362119675,455000
2.679224,-0.28223145,-2.117284,0.87745476,0.0,-37.33776,-82.77921,5.8006744,-5.6357565,157.37497,0.11305395,-37.11396,-82.54508,0.042208146,2.3894,-0.34369132,-2.0862377,0.9043263,0.0,-38.3776,-82.363945,0.1238118,-38.081123,-82.27231,0.04596071,0.01070729670524597,7836.076858758926,460000
11.299072,0.047319055,-2.1091118,1.3154329,0.0,-37.26554,-79.46161,10.538975,-9.246162,377.99722,0.020828843,-36.974762,-79.53534,0.060029525,8.383305,0.0749668,-2.0706048,1.1074812,0.0,-32.306713,-82.426254,0.02190116,-32.068726,-82.15197,0.06219394,0.010702934885025025,7889.591544151306,465000
2.2686913,-0.44159764,-2.0914454,0.69753814,0.0,-39.337326,-79.83713,1.4744643,-2.2876024,83.52327,0.008086428,-38.999176,-79.68833,0.029297253,1.5266168,-0.5748079,-2.104002,0.67031956,0.0,-31.93238,-79.6965,0.04354909,-31.695032,-79.40436,0.03828255,0.010703580141067506,7943.109456539154,470000
8.072923,0.111511365,-2.0925817,1.0115097,0.0,-35.49749,-82.615204,15.512418,-11.742422,383.0534,-0.011279345,-35.230484,-82.51,0.053020597,4.332274,-0.12704179,-2.0905292,0.79087234,0.0,-36.105656,-80.88794,0.010980323,-35.808556,-80.881004,0.033093445,0.010708694314956664,7996.652937173843,475000
1.5477811,-0.59447587,-2.0833468,0.79806316,0.0,-35.31825,-83.121635,4.023839,-3.3831282,142.19806,0.049760208,-35.047768,-82.86262,0.045721475,2.0490186,-0.44195247,-2.1032348,0.7649213,0.0,-35.016,-81.5735,0.05332622,-34.725727,-81.41114,0.054011613,0.010698786449432373,8050.146883487701,480000
5.0907087,-0.01928342,-2.0942001,0.8896116,0.0,-36.311485,-82.954506,10.3700485,-8.652857,262.18814,0.005080819,-36.0568,-82.810524,0.051383242,2.6891758,-0.23390543,-2.0892906,0.7208766,0.0,-33.996742,-82.61115,0.019580662,-33.67267,-82.51776,0.04593751,0.010676680517196654,8103.530297040939,485000
1.0677286,-0.6795566,-2.088742,1.0795236,0.0,-36.112442,-81.53632,5.2024946,-7.9764986,236.75488,0.043893382,-35.87022,-81.54127,0.04361248,0.9610531,-0.8241633,-2.0830808,1.1108221,0.0,-36.333855,-83.38371,0.048482314,-35.98265,-83.11945,0.053484403,0.010679158115386963,8156.926100492477,490000
0.90808296,-0.80483127,-2.0987453,1.0200664,0.0,-37.232773,-81.55534,13.83386,-13.999918,370.62344,0.048471034,-36.971996,-81.413994,0.03924008,0.7223543,-0.8358283,-2.0867198,1.3183184,0.0,-34.571953,-82.84963,0.05942835,-34.265717,-82.904144,0.04956346,0.010673987913131714,8210.296056509018,495000
1.8824661,-0.2904091,-2.0948873,0.67378426,0.0,-36.11074,-81.17718,5.2585626,-4.069042,146.31752,0.051927015,-35.754,-80.98437,0.03778661,1.5986073,-0.4936767,-2.1124902,0.689237,0.0,-35.43036,-81.48664,0.05559583,-35.13541,-81.19348,0.040981986,0.010676762247085572,8263.679877281189,500000
