training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.8249122,-8.254271,0.8254271,0.22569065,9.766455,0.9994851,-9.761426,1.0,0.99902916,0.09277344,0.005423639,-15.2363,-15.24658,-4.7200956,4.428973,0.03738886,5.330975e-08,0.012568593,-0.01919193,0.41313857,1.826165,-8.263514,0.8263514,0.22800145,8.991223,0.9998135,-8.989548,1.0,0.99901295,0.061523438,0.005355153,-14.980394,-14.990758,-4.378663,4.7522316,0.040873997,4.440629e-06,0.19064858937263487,953.2431256771088,5000
1.8054419,-8.069864,0.80698645,0.17958903,9.571065,0.99845546,-9.556283,1.0,0.99903584,0.12695312,0.004827964,-15.016005,-15.026851,-3.92076,8.183885,0.08572164,1.3040218e-06,0.010287798,-0.013717268,0.27455404,1.8039517,-8.063066,0.80630654,0.17788932,9.204348,0.9976452,-9.182674,1.0,0.9989977,0.0859375,0.005004539,-14.808819,-14.819509,-3.8735042,108.9836,0.24563232,2.7334136e-06,0.0029685925006866457,968.0860965251923,10000
1.8007522,-8.030098,0.80300987,0.16964753,9.561789,0.99774224,-9.540201,1.0,0.99903584,0.11816406,0.004609053,-14.892223,-14.903288,-3.572678,17.578287,0.12920034,9.0579095e-05,0.017531855,-0.014405033,0.2636759,1.7987263,-8.001078,0.8001077,0.16239229,9.070323,0.99861866,-9.057795,1.0,0.99901295,0.111328125,0.00478341,-15.104512,-15.115507,-3.8568373,107.249565,0.2629823,1.50503e-05,0.0029418978214263915,982.7955923080444,15000
1.7890697,-7.9210234,0.79210234,0.14237879,9.285497,0.9969673,-9.257338,1.0,0.9990387,0.17382812,0.0043321755,-14.957886,-14.969242,-3.3394701,64.93189,0.3465445,2.488692e-06,0.025256054,-0.02175549,0.2665593,1.7909164,-7.942571,0.79425716,0.1477658,9.25589,0.9966592,-9.224969,1.0,0.9990063,0.107421875,0.004842325,-14.756073,-14.766862,-3.7183099,44.753517,0.22358982,0.000114643335,0.0029142240047454835,997.3667199611664,20000
1.7855169,-7.9026155,0.79026157,0.1377769,9.339423,0.9952553,-9.295111,1.0,0.999033,0.19140625,0.004308588,-14.987962,-14.999412,-3.2738726,102.83392,0.36464697,4.5386594e-05,0.011963709,-0.014228142,0.23907414,1.7891681,-7.9203076,0.79203075,0.14219986,9.084873,0.99713737,-9.058867,1.0,0.99901104,0.15039062,0.004744068,-15.000682,-15.011755,-3.6724215,72.86793,0.3014025,6.277529e-05,0.0029221455574035644,1011.9774541854858,25000
1.7869891,-7.9014683,0.7901468,0.13749,9.882404,0.99684227,-9.851199,1.0,0.99903774,0.20898438,0.0041769925,-14.952763,-14.964236,-3.2134724,41.70234,0.25186178,9.3315546e-05,0.009797059,-0.010869503,0.23202722,1.7899995,-7.921896,0.7921896,0.14259696,9.446234,0.99780995,-9.425547,1.0,0.9990101,0.12792969,0.0047229906,-14.8559265,-14.86689,-3.640161,30.891356,0.20374677,5.2871772e-05,0.0029184897422790527,1026.5699100494385,30000
1.785034,-7.8982787,0.7898279,0.13669267,9.465128,0.99520606,-9.419754,1.0,0.9990444,0.2265625,0.0040534353,-15.144818,-15.156597,-3.0939333,31.85733,0.29361498,1.5602001e-05,0.016475374,-0.020125605,0.27744797,1.7914475,-7.9376383,0.79376376,0.14653242,9.833288,0.99768376,-9.810513,1.0,0.9990072,0.14453125,0.004678934,-15.105949,-15.11715,-3.6475513,63.106754,0.3692171,1.490721e-05,0.002920971632003784,1041.1747748851776,35000
1.7837518,-7.885649,0.7885649,0.1335353,9.631219,0.9951869,-9.584864,1.0,0.9990473,0.22265625,0.0040657553,-15.192372,-15.204241,-3.051253,77.52964,0.39542305,0.0001564125,0.030608024,-0.025099166,0.2953663,1.7895024,-7.922984,0.79229844,0.14286903,9.914139,0.997204,-9.886419,1.0,0.99899673,0.12109375,0.004935978,-15.033644,-15.044652,-3.7711797,70.0889,0.35186797,1.5804364e-05,0.002918594264984131,1055.767753124237,40000
1.7823999,-7.873387,0.7873387,0.13046966,9.889612,0.9950612,-9.840771,1.0,0.9990587,0.25390625,0.0039906604,-15.408258,-15.420346,-3.042633,89.93999,0.49600855,0.00015813856,0.023920665,-0.030140864,0.28896442,1.7862971,-7.879689,0.7879689,0.13204521,10.013271,0.99832827,-9.996532,1.0,0.9990015,0.107421875,0.0048253792,-15.181055,-15.192217,-3.763048,40.388092,0.24115917,6.407999e-05,0.0029211467742919924,1070.3734946250916,45000
1.7773783,-7.827449,0.78274494,0.118985236,9.643353,0.99463344,-9.591602,1.0,0.99905014,0.2607422,0.003907973,-15.495802,-15.50814,-2.8732624,73.29957,0.5434956,0.00017571362,0.013863358,-0.011002671,0.26439393,1.7797832,-7.8500733,0.78500736,0.124641284,9.945366,0.99477595,-9.893412,1.0,0.9989948,0.13671875,0.0047899922,-15.38328,-15.394746,-3.6522832,98.995056,0.37290812,2.4963913e-06,0.002959382152557373,1085.1704151630402,50000
