training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
16.648407,-10.866403,299.697,330.05206,1.9157934,-10.100071,0.18213709,1.0,138.1556,0.08416314,-7.8120403,0.11513309,1.0,0.09406504,-14.589975,-26.06589,0.3707598,2.2269957,353.4652,1.8038213,-10.163508,0.19482465,1.0,141.09859,0.17117152,-7.822952,0.11786088,1.0,0.11834209,-14.579902,-25.997963,0.36442855,1.8078783,0.1629196349143982,814.598185300827,5000
13.545551,-12.721982,241.6911,416.0214,2.4529395,-10.012848,0.16469248,1.0,155.10255,0.033529952,-7.72864,0.09428301,1.0,0.03840418,-21.935518,-42.752277,0.28260502,3.937173,438.75763,2.3548143,-9.999712,0.16206537,1.0,187.61635,0.13072972,-7.758345,0.10170929,1.0,0.14952865,-21.675451,-42.80295,0.275155,3.2412522,0.00612006950378418,845.1985421180725,10000
8.398581,-11.988594,345.91995,506.30322,2.7554917,-9.860505,0.13422401,1.0,167.46667,0.23755448,-7.7344136,0.0957264,1.0,0.114009544,-24.551456,-56.097466,0.1135489,2.937599,518.53864,2.7105098,-9.890729,0.14026883,1.0,164.83078,0.24750264,-7.742187,0.0976697,1.0,0.27907383,-24.96266,-56.059326,0.10833585,4.1692543,0.006170337677001953,876.050238609314,15000
25.996323,-25.071104,475.98334,534.0221,3.2386599,-9.793485,0.120819926,1.0,175.42892,0.12050996,-7.6886587,0.0842877,1.0,0.14232434,-28.302282,-66.19971,0.06441536,3.9313197,537.36145,2.953865,-9.897476,0.14161812,1.0,189.02771,0.17547262,-7.722951,0.092860654,1.0,0.21104787,-27.061346,-65.61872,0.056586795,3.6060543,0.0061796959400177,906.9487273693085,20000
41.86978,-37.816658,642.0467,527.0111,2.885051,-9.779728,0.11806857,1.0,165.85281,0.15303124,-7.6758103,0.08107556,1.0,0.28017876,-28.600372,-73.46937,0.050290406,4.7626247,558.0383,3.1080067,-9.829115,0.12794605,1.0,170.44037,0.18827158,-7.753687,0.10054462,1.0,0.39638558,-28.554724,-73.56011,0.048834197,5.5314617,0.006181502199172973,937.8562462329865,25000
33.988308,-36.938164,605.79285,564.8164,3.1834712,-9.8944645,0.14101581,1.0,191.17395,0.20454797,-7.6777105,0.08155063,1.0,0.21693465,-29.253256,-79.15723,0.049130164,5.3257766,551.42633,3.2875237,-9.930218,0.14816652,1.0,175.22314,0.19141841,-7.7126007,0.09027319,1.0,0.20752075,-27.5251,-78.789055,0.042531062,4.658574,0.006187404918670654,968.7932817935944,30000
19.943344,-16.296902,425.77255,539.71063,3.1352038,-9.843866,0.1308961,1.0,156.08081,0.18767564,-7.661821,0.0775782,1.0,0.13256614,-31.132582,-83.92082,0.052877873,3.925712,565.6859,3.219479,-9.836315,0.12938607,1.0,174.03223,0.24902739,-7.719743,0.092058614,1.0,0.12510386,-30.71063,-83.853226,0.05082441,4.380364,0.0061847270488739016,999.7169251441956,35000
38.195118,-35.493996,569.6185,553.08386,3.1857526,-9.877813,0.13768563,1.0,170.8298,0.25918987,-7.6580048,0.07662409,1.0,0.1860717,-32.34902,-86.95896,0.05512899,3.9648042,595.21906,3.6126685,-9.858387,0.13380048,1.0,171.70392,0.30037972,-7.704871,0.08834079,1.0,0.13928422,-30.691015,-86.81152,0.053833887,4.6534214,0.006161845397949219,1030.526160955429,40000
18.8763,-20.80702,415.38086,557.5525,3.128316,-10.029645,0.168052,1.0,146.16185,0.074103534,-7.629669,0.06954031,1.0,-0.22969832,-31.863297,-90.00885,0.058632072,4.22638,588.8135,3.0533066,-10.067863,0.17569557,1.0,162.31699,0.23997338,-7.6756535,0.08103638,1.0,-0.1460217,-30.462782,-90.281944,0.055114217,5.6634245,0.006158841705322266,1061.3203778266907,45000
13.429461,-13.84941,354.74295,568.4271,3.5805578,-9.771042,0.11633141,1.0,186.53854,0.33746815,-7.6321545,0.07016151,1.0,0.23205449,-33.890957,-92.48381,0.059928972,3.592107,578.0017,3.3030884,-9.859519,0.13402668,1.0,182.62079,0.3000725,-7.7132134,0.090426244,1.0,0.3513987,-31.014835,-92.20213,0.05871786,5.2394266,0.006160091876983642,1092.1208460330963,50000
20.999517,-29.772411,415.30658,600.74536,3.7761,-9.754114,0.112945795,1.0,169.91434,0.29969603,-7.6439323,0.07310599,1.0,0.29530376,-31.364435,-94.80791,0.058914717,3.6391633,587.30347,3.929489,-9.860089,0.13414085,1.0,166.33112,0.28318226,-7.6887326,0.08430615,1.0,0.22811034,-32.478115,-92.34634,0.057173457,3.5745559,0.0061711932182312015,1122.976820230484,55000
16.073233,-17.036995,381.01334,564.04285,3.0975418,-9.829921,0.12810719,1.0,149.84473,0.16825502,-7.6412616,0.07243841,1.0,0.20039985,-33.577427,-95.44661,0.061383232,4.2905493,585.49384,3.3974915,-9.84309,0.13074104,1.0,167.93526,0.23790509,-7.6933775,0.085467264,1.0,0.15178946,-33.082363,-94.98578,0.060868375,6.6706014,0.006168928670883179,1153.821472644806,60000
17.472736,-19.503906,434.5895,577.5357,3.6945415,-9.76208,0.114539005,1.0,151.20963,0.15159315,-7.6235533,0.068011224,1.0,0.1779204,-34.29787,-96.73283,0.06386684,3.8864088,602.1941,4.0496025,-9.792675,0.12065784,1.0,158.91798,0.2433902,-7.7031455,0.08790927,1.0,0.14442576,-33.78772,-96.03939,0.0625972,3.7024317,0.006165811109542846,1184.6505379676819,65000
13.795495,-12.236109,280.54398,580.03986,3.474011,-9.774034,0.11692971,1.0,188.82263,0.30194512,-7.6295214,0.06950328,1.0,0.29124612,-33.49299,-97.770164,0.05981382,2.6539009,622.8233,3.7592056,-9.888837,0.13989024,1.0,186.86584,0.2526635,-7.693389,0.08547018,1.0,0.18332411,-33.470623,-97.95053,0.05945661,5.5128756,0.006164972400665283,1215.4754090309143,70000
25.314663,-20.922962,424.49728,597.7987,3.976903,-9.786678,0.11945873,1.0,196.42355,0.37562835,-7.6135664,0.06551467,1.0,0.15755075,-33.22976,-98.6142,0.058276244,4.0228148,589.44336,3.3866532,-9.899355,0.14199392,1.0,178.46667,0.29959935,-7.7024555,0.08773683,1.0,0.26716316,-33.609505,-98.47616,0.058014154,7.377937,0.006171642208099366,1246.3336312770844,75000
14.613592,-17.392828,402.24493,597.0917,3.7154164,-9.817657,0.12565444,1.0,167.73416,0.3100277,-7.615798,0.06607239,1.0,0.19166873,-32.641804,-98.51426,0.056032717,3.6922135,586.48584,3.5022526,-9.891281,0.14037922,1.0,176.09535,0.21617953,-7.7018485,0.087585084,1.0,0.22350726,-33.3084,-98.46772,0.056737877,3.819572,0.006168745374679566,1277.1773681640625,80000
17.544825,-13.584952,332.3183,579.23987,3.538977,-9.801935,0.1225101,1.0,155.84677,0.24001107,-7.6350117,0.070875816,1.0,0.22634137,-36.577713,-99.578674,0.054812796,3.2232614,585.9733,3.037654,-9.864552,0.13503332,1.0,172.66089,0.26391903,-7.6942244,0.085679024,1.0,0.19377878,-31.992842,-99.710846,0.052081436,4.522481,0.0061633821487426755,1307.9942889213562,85000
16.636288,-18.966417,394.7213,592.65466,3.5093713,-9.788055,0.11973417,1.0,156.57095,0.267598,-7.6251693,0.06841524,1.0,0.12571019,-33.892986,-99.741486,0.05205764,10.79447,616.39136,3.8658953,-9.839452,0.13001333,1.0,161.951,0.23690185,-7.6902823,0.08469356,1.0,0.20637524,-35.331337,-99.890915,0.052509643,4.3284903,0.006162566041946411,1338.8071293830872,90000
9.054056,-13.1886635,301.34048,575.26013,3.6784878,-9.814419,0.12500687,1.0,149.95746,0.2071084,-7.62203,0.06763046,1.0,0.37339666,-34.895275,-99.92729,0.048517235,3.0325956,609.477,3.6465774,-9.824177,0.1269582,1.0,154.35698,0.30417597,-7.6900225,0.084628716,1.0,0.21519598,-34.434162,-101.12184,0.049225904,4.186535,0.006158250045776368,1369.5983884334564,95000
36.66834,-29.330853,558.50696,558.25964,3.0585842,-9.814318,0.124986365,1.0,173.26846,0.3085503,-7.606412,0.063725956,1.0,0.17789876,-33.972775,-100.58096,0.04789015,5.855053,594.84235,3.683683,-9.833466,0.1288159,1.0,171.95378,0.2751945,-7.696642,0.086283475,1.0,0.18448427,-33.750053,-100.606865,0.049291585,4.011625,0.005594542694091797,1397.5711090564728,100000
12.389984,-15.458652,311.29926,584.4675,3.8054757,-9.776037,0.11733045,1.0,155.42142,0.19919601,-7.6160884,0.06614509,1.0,0.21793556,-35.652554,-100.74398,0.04473626,4.0306396,636.26605,4.0267844,-9.8130455,0.12473215,1.0,194.8786,0.4172777,-7.704225,0.08817921,1.0,0.21683061,-33.98929,-100.68339,0.04447122,4.0471106,0.1271953224658966,2033.5477294921875,105000
19.470745,-17.232151,394.1155,592.9403,3.512565,-9.86607,0.13533689,1.0,178.73639,0.23710565,-7.6310024,0.069873616,1.0,0.14429137,-35.830296,-101.13578,0.043182865,4.349855,591.9124,3.3206763,-9.996904,0.1615039,1.0,183.79689,0.28619254,-7.7051888,0.08842012,1.0,0.29166406,-34.305096,-100.84684,0.042562954,4.9070325,0.006182286024093628,2064.4591681957245,110000
15.337222,-14.537981,317.42328,573.0576,3.1773124,-9.687598,0.099642634,1.0,163.93066,0.3161537,-7.610842,0.06483354,1.0,0.008848004,-35.318825,-100.928505,0.042712558,3.551731,613.05804,3.9698434,-9.785598,0.11924253,1.0,160.59286,0.34501308,-7.6506352,0.07478176,1.0,-0.0037744641,-34.536205,-100.82163,0.041434236,3.417417,0.006192091608047485,2095.4196355342865,115000
21.484283,-19.056997,388.73193,576.3274,3.298929,-9.73389,0.1089009,1.0,158.11435,0.32923,-7.6051025,0.06339862,1.0,0.2969954,-34.436207,-100.82011,0.039150964,3.3866005,599.75903,3.4419804,-9.840033,0.13012944,1.0,168.1659,0.22060713,-7.6973786,0.086467564,1.0,0.038324267,-33.682526,-100.01016,0.04068911,3.7909224,0.006166314220428467,2126.2512164115906,120000
14.014036,-14.228295,318.55466,602.7473,3.768981,-9.81879,0.125881,1.0,166.33517,0.28744727,-7.611043,0.06488365,1.0,0.22157323,-36.668156,-100.85517,0.039328296,3.5032935,610.7736,3.7291474,-9.802981,0.122719206,1.0,168.59996,0.2898595,-7.689883,0.08459372,1.0,0.20330647,-35.383835,-101.2343,0.03616964,2.7068386,0.006162140893936157,2157.0619311332703,125000
22.572765,-23.617775,332.52374,578.2254,3.7223454,-9.725681,0.10725931,1.0,159.50311,0.3312689,-7.604747,0.06330954,1.0,0.22613989,-34.813824,-101.12751,0.035566963,2.8028936,623.6682,3.8964672,-9.817702,0.12566344,1.0,187.28656,0.3976875,-7.719363,0.09196389,1.0,0.25736156,-32.802776,-101.57029,0.036001824,4.6465263,0.006155081415176391,2187.8373470306396,130000
17.918312,-16.07702,363.39978,588.3416,3.8408368,-9.708682,0.10385945,1.0,158.961,0.28105438,-7.6161933,0.06617126,1.0,0.09008258,-33.534996,-101.14267,0.032715656,4.971096,616.89026,3.6201057,-9.8955145,0.14122574,1.0,172.97893,0.34200114,-7.706772,0.088815935,1.0,0.0792473,-34.602077,-101.40386,0.034088057,3.9364018,0.006160776853561401,2218.6412405967712,135000
14.110769,-37.659676,396.48187,617.6962,3.9496007,-9.855258,0.13317458,1.0,149.23364,0.17558728,-7.6098804,0.06459309,1.0,0.16567156,-33.032814,-100.766815,0.031005405,5.835002,595.68005,3.251217,-9.97857,0.15783703,1.0,160.63477,0.3034907,-7.6848397,0.08333288,1.0,0.17482165,-34.22436,-100.25036,0.031498138,4.02266,0.006154530334472656,2249.413902759552,140000
14.0021515,-27.559484,366.15668,601.2167,3.7956257,-9.73288,0.1086988,1.0,161.4974,0.27661866,-7.6093245,0.06445411,1.0,0.083750956,-36.67154,-100.99037,0.03165704,3.2118652,597.8396,3.4706175,-9.903824,0.1428877,1.0,163.72685,0.21043313,-7.6855164,0.083502054,1.0,0.26253748,-33.451458,-101.439125,0.030404653,13.314336,0.006164075422286987,2280.2342886924744,145000
18.734962,-42.03462,369.0506,591.7516,3.6365025,-9.680283,0.09817958,1.0,177.6886,0.40903607,-7.6202874,0.06719483,1.0,0.26200283,-35.513885,-101.20453,0.029402338,3.7591832,618.1527,3.957024,-9.82881,0.12788509,1.0,191.78333,0.29502413,-7.6890283,0.08438006,1.0,0.22810826,-36.532635,-101.72628,0.029328901,10.606582,0.006166439056396484,2311.0664954185486,150000
7.7573094,-11.648564,253.16235,590.7819,3.7263055,-9.745794,0.111281805,1.0,162.5156,0.32981724,-7.6055355,0.06350684,1.0,0.13102981,-36.024517,-101.6139,0.026738033,3.6921568,624.24115,3.7756932,-9.801502,0.12242351,1.0,169.82661,0.3495937,-7.6741924,0.08067111,1.0,0.082216434,-35.153023,-101.46941,0.027508859,5.0887513,0.006165599346160889,2341.8945019245148,155000
19.312794,-12.105109,328.19073,610.5408,3.3744059,-9.771611,0.116445184,1.0,158.29643,0.30695325,-7.619136,0.066907,1.0,0.11128197,-35.015423,-101.18952,0.025424577,3.5003207,607.98834,3.7925606,-9.803186,0.12276025,1.0,180.7001,0.34937233,-7.7036533,0.08803631,1.0,0.10827583,-35.64258,-101.739716,0.026420318,7.028552,0.006158783149719238,2372.6884257793427,160000
17.63193,-22.837933,421.63022,596.03076,3.4814548,-9.747164,0.1115556,1.0,164.77098,0.21988451,-7.6285253,0.06925424,1.0,0.14725645,-37.9982,-101.545845,0.025413752,5.387285,600.1783,3.4527683,-9.864517,0.13502622,1.0,176.70901,0.2854541,-7.6843495,0.08321032,1.0,0.10201613,-35.64615,-101.4035,0.024777722,5.975564,0.0061599639415740965,2403.488253593445,165000
