training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0235021,-7.8340597,0.023502178,0.12063788,353.41943,0.99999994,-353.41943,1.0,2.6854858,103.86059,-104.585724,1170.77,105.781944,1096.1841,597.49054,3.257003,6.382189,9.868226,2.6546984,0.052798234,7.1907134,-45.532955,106.14148,151.67444,1.023565,-7.855034,0.023565102,0.12588143,339.12268,1.0,-339.12268,1.0,2.5002127,92.860176,1086.958,629.1919,0.63193035,5.4476395,12.151907,2.4893064,0.03432748,7.1930223,-38.82534,93.219826,132.04517,0.20790023617744446,1039.5011978149414,5000
1.02319,-7.7299953,0.023189986,0.09462176,259.0641,1.0,-259.0641,1.0,1.6251397,323.75168,-280.3784,2204.299,166.7168,1025.1909,433.38278,1.3810394,1.5644866,6.647933,1.6124423,0.02822643,34.308403,-51.959618,168.43222,220.39183,1.02325,-7.7499914,0.023249973,0.0996207,250.0167,1.0,-250.0167,1.0,1.58157,159.78174,1017.8909,445.5706,0.29415506,1.582231,8.225503,1.5587392,0.018316228,34.318985,-52.584618,161.49768,214.0823,0.005979506921768189,1069.3987400531769,10000
1.0236671,-7.8890295,0.02366709,0.13438022,165.66162,1.0,-165.66162,1.0,0.9555604,177.4419,-170.30888,1551.5972,244.37497,739.61005,285.02313,1.1312375,0.3043257,5.0481396,0.9973137,0.0077825137,149.52933,-38.02915,251.85144,289.88058,1.0236709,-7.8903136,0.023670942,0.13470134,148.78209,1.0,-148.78209,1.0,0.986606,245.51367,751.84753,281.99643,0.51523876,0.32033467,5.238822,1.0026541,0.010731581,149.5704,-40.434063,252.9922,293.42627,0.005979528856277466,1099.2963922023773,15000
1.0236002,-7.866725,0.023600176,0.12880422,113.81954,1.0,-113.81954,1.0,0.72207564,214.7536,-144.01189,1556.1002,302.74542,543.1194,207.84988,0.6589557,0.077131234,2.9868994,0.76360637,0.0021390629,484.1508,-13.135608,326.95294,340.08856,1.0236263,-7.875417,0.023626253,0.13097721,113.22252,1.0000001,-113.22252,1.0,0.73961425,303.40305,513.242,206.68402,1.1570305,0.081352845,3.348567,0.79739165,0.00571878,484.24545,-15.182472,327.61533,342.7978,0.005982100009918213,1129.2069001197815,20000
1.0237802,-7.9267597,0.023780279,0.1438129,108.08011,1.0,-108.08011,1.0,0.63963324,363.65527,-362.76715,2873.0427,307.2853,515.1315,201.60696,1.1711599,0.061901756,3.7195208,0.75396365,0.010179928,616.1077,-7.332763,338.0907,345.42346,1.0239223,-7.9740944,0.023922283,0.1556465,103.2359,1.0,-103.2359,1.0,0.6716517,312.97192,494.96286,195.35854,0.8104797,0.05667667,2.461029,0.7591681,0.015238661,616.0983,-4.1134853,343.77682,347.89032,0.005980468320846558,1159.1092491149902,25000
1.0240189,-8.0063095,0.024018927,0.16370022,111.60782,0.99999994,-111.60782,1.0,0.6104459,179.01263,-155.46207,1608.6014,323.40002,489.38516,183.88385,1.4362527,0.046883006,2.6779962,0.7353935,0.0075234533,616.11475,1.9204266,354.20578,352.28534,1.0240864,-8.0287695,0.024086308,0.16931537,103.58769,1.0,-103.58769,1.0,0.63278985,323.53323,491.27042,183.66678,0.580248,0.055412725,2.4777467,0.76648736,0.007627007,616.1498,-3.3350487,354.34073,357.67578,0.005983161115646362,1189.025062084198,30000
1.0239117,-7.970562,0.023911685,0.15476337,105.269455,1.0,-105.269455,1.0,0.5985184,149.27382,-133.70537,1205.3677,316.45203,489.75702,191.65356,0.93697375,0.051897697,2.4982362,0.76116955,0.009620189,619.2188,-1.1750894,347.413,348.58807,1.0239748,-7.9915977,0.023974793,0.16002235,110.84114,1.0,-110.84114,1.0,0.5834056,313.24847,511.24976,194.93048,0.4931604,0.048527017,2.4765928,0.7454076,0.0036554164,619.3295,0.9122622,344.21494,343.30267,0.0059868617057800295,1218.959378004074,35000
1.0239755,-7.9918575,0.023975572,0.16008729,110.36571,0.99999994,-110.36571,1.0,0.57419884,62.803066,-95.682434,798.9983,316.11273,501.88705,191.74567,0.7123777,0.03551891,2.56845,0.742942,0.0058211684,617.8205,8.946714,347.00375,338.05704,1.0241258,-8.041965,0.024125893,0.17261407,113.63997,0.99999994,-113.63997,1.0,0.5617796,311.07935,488.9254,197.20749,0.8455238,0.04606209,2.4972136,0.74907374,0.009939278,617.7937,2.4328167,341.96906,339.53622,0.005982503080368042,1248.871901512146,40000
1.0239203,-7.973417,0.02392025,0.15547714,112.27558,1.0,-112.27558,1.0,0.5757247,141.47307,-127.116905,1324.189,305.51312,511.75732,203.38782,0.3642308,0.04646162,2.7160935,0.7370364,0.013470614,619.61194,2.1924233,336.4937,334.3013,1.0239142,-7.9714084,0.023914225,0.15497509,113.216446,1.0,-113.216446,1.0,0.5427401,307.96973,497.89325,200.53923,0.73398787,0.04957319,2.2392473,0.75746846,0.007819064,619.5871,0.2644461,338.94907,338.68463,0.005986588287353515,1278.8048512935638,45000
1.0238419,-7.947302,0.023841906,0.14894848,108.19781,1.0,-108.19781,1.0,0.536848,162.8287,-194.40178,1269.6212,306.92645,513.5959,202.17282,0.8789134,0.05207407,2.5377407,0.7595821,0.010084278,619.0116,-1.2838736,337.87704,339.16092,1.0239663,-7.98876,0.02396628,0.159313,111.73802,1.0,-111.73802,1.0,0.5278635,315.12128,478.0092,193.05862,2.0338614,0.06093628,2.418635,0.77142924,0.009103875,619.03845,-6.769977,346.07318,352.84317,0.0059885250091552735,1308.7474834918976,50000
