training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
12.672167,-12.833626,296.30017,349.00494,1.8578655,-10.282047,0.21853252,1.0,152.40369,0.15022323,-7.813655,0.11553668,1.0,0.18446194,-14.934451,-26.903925,1.4129183,2.379645,354.23416,1.7803711,-10.247355,0.21159406,1.0,174.73431,0.17343518,-7.817505,0.11649904,1.0,0.18689613,-14.969138,-26.91136,1.4343753,2.1396492,0.20204986329078675,1010.2493305206299,5000
29.337687,-21.787853,409.33517,420.0169,2.4558046,-9.999341,0.16199115,1.0,167.08484,0.08097196,-7.714303,0.090698704,1.0,0.19555688,-22.139772,-43.974697,2.2695885,3.8293576,450.43848,2.414952,-9.993765,0.16087583,1.0,180.82573,0.14875677,-7.75396,0.10061302,1.0,0.2582694,-21.81636,-43.973564,2.3359995,4.4612513,0.013254440069198608,1076.521540403366,10000
14.102324,-13.325903,341.8421,500.3214,2.6305141,-9.920155,0.14615408,1.0,201.66716,0.11664927,-7.716174,0.09116656,1.0,0.22393848,-24.859869,-57.222263,3.0193117,3.333687,529.1892,2.6846159,-10.024302,0.16698334,1.0,179.82578,0.037736714,-7.734151,0.09566055,1.0,0.12732244,-25.27188,-57.20843,3.3028054,3.160077,0.014465326023101807,1148.8481817245483,15000
10.019936,-9.471221,270.45743,531.6467,3.2306917,-9.796615,0.12144592,1.0,165.323,0.087575704,-7.67338,0.080468066,1.0,0.07054584,-28.416853,-67.36799,3.7198446,3.7098548,542.6681,2.909123,-9.895361,0.14119507,1.0,172.01385,0.12132169,-7.7270374,0.093882225,1.0,0.11018916,-27.237396,-67.42837,3.6389523,3.5155149,0.014832940244674683,1223.0128943920135,20000
30.303955,-35.949833,596.32117,521.62805,2.8729243,-9.844364,0.13099591,1.0,175.94293,0.11340819,-7.676133,0.08115621,1.0,0.21706772,-29.017302,-75.13881,3.892005,6.2975845,562.244,3.174185,-9.87928,0.13797913,1.0,164.47607,0.2222256,-7.750082,0.099643454,1.0,0.20096016,-28.84381,-75.078606,3.9190416,6.957838,0.014826917362213135,1297.1474936008453,25000
34.3163,-35.540092,585.50616,551.2063,3.2380147,-9.872473,0.13661747,1.0,161.3249,0.24163254,-7.686073,0.0836412,1.0,0.1801326,-29.423994,-81.04162,4.0045686,5.2286825,546.5184,3.284035,-9.886862,0.13949545,1.0,155.8681,0.24772352,-7.718913,0.091851175,1.0,0.14441481,-27.823002,-80.77012,3.9294434,3.694127,0.014831975364685059,1371.3073801994324,30000
17.743233,-15.721615,371.055,541.8246,3.2620513,-9.883272,0.13877742,1.0,166.90639,0.22795665,-7.652893,0.07534626,1.0,0.063391834,-31.382849,-85.65157,4.19015,4.6323276,571.9016,3.2129834,-9.912527,0.14462839,1.0,177.77144,0.321576,-7.7213426,0.092458665,1.0,0.11272074,-30.755417,-85.76626,4.209068,4.70762,0.014823221254348755,1445.4234991073608,35000
33.53546,-20.887304,480.33997,566.29926,3.183152,-9.917963,0.14571574,1.0,166.58142,0.21487771,-7.657571,0.076515675,1.0,0.074909635,-32.63849,-89.35384,4.263192,4.654653,594.6047,3.6346369,-9.861065,0.13433586,1.0,189.52359,0.39391991,-7.6976776,0.08654244,1.0,0.37913597,-30.991652,-89.388565,4.323264,4.032943,0.014814861154556274,1519.497815132141,40000
19.737656,-13.118295,440.43616,571.62756,3.4588256,-9.909435,0.14400993,1.0,166.96545,0.16058868,-7.6317773,0.07006729,1.0,0.11644201,-34.03924,-91.945526,4.5084567,4.187292,603.61707,3.3041887,-9.930098,0.14814265,1.0,197.05133,0.35992387,-7.6714315,0.07998081,1.0,0.28867844,-32.487568,-92.14247,4.4005322,5.1727533,0.014826442909240723,1593.6300427913666,45000
33.46024,-56.658607,496.4733,569.72424,3.5628214,-9.828562,0.12783553,1.0,176.95576,0.32960802,-7.632352,0.070210874,1.0,0.12827078,-33.89853,-94.26597,4.280143,4.975025,599.25024,3.3522475,-9.928627,0.14784838,1.0,167.37828,0.2828097,-7.7155476,0.09100984,1.0,0.56313837,-31.286112,-94.21949,4.257251,7.341891,0.01481929783821106,1667.7265429496765,50000
