training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7733619,-7.8284483,0.7828448,0.119234964,6.1338964,0.99051714,-6.0757303,1.0,0.9990444,0.11328125,0.0056694373,-10.00729,-10.012427,-4.7516603,6.890372,0.1617692,4.796677e-06,0.007513969,-0.0076187556,0.22237422,1.7758371,-7.853102,0.78531027,0.12539852,6.2927275,0.9905268,-6.233116,1.0,0.9987278,0.055664062,0.006327006,-9.707261,-9.712114,-4.742195,18.16894,0.22654426,4.6155307e-07,0.1905119635105133,952.5598311424255,5000
1.7622945,-7.7688193,0.77688193,0.10432782,5.975649,0.98541254,-5.88848,1.0,0.9990473,0.1328125,0.0053922697,-9.862543,-9.867879,-4.4029455,13.449039,0.20498776,3.5265614e-06,0.005542755,-0.0074953926,0.16864973,1.7568275,-7.7942996,0.77943,0.110697865,5.9978685,0.9773975,-5.8623023,1.0,0.9985733,0.061523438,0.0062749595,-9.710386,-9.715684,-4.291444,58.12206,0.5265243,1.4328448e-06,0.0029225483894348143,967.1725804805756,10000
1.7576888,-7.7526145,0.7752615,0.100276604,5.823882,0.9824272,-5.721541,1.0,0.99904823,0.15234375,0.005238007,-10.056417,-10.062054,-4.2919273,15.942217,0.24287091,7.326919e-06,0.011605144,-0.009061444,0.21086702,1.7377675,-7.7955875,0.7795588,0.11101988,5.941539,0.9582086,-5.6932344,1.0,0.99848557,0.08203125,0.0066166883,-9.726398,-9.731764,-4.2371855,159.03323,1.1858037,4.188311e-06,0.002927669382095337,981.8109347820282,15000
1.7595351,-7.765054,0.7765055,0.10338651,6.094061,0.98302966,-5.9906435,1.0,0.9990654,0.16992188,0.0051260595,-10.039485,-10.045177,-4.2164917,22.885393,0.2385033,4.0508917e-06,0.013771958,-0.008845349,0.19714956,1.7548746,-7.8023176,0.7802317,0.11270232,6.105463,0.9746429,-5.950647,1.0,0.9986582,0.07519531,0.0062771183,-9.89348,-9.898859,-4.3903446,41.924908,0.5217376,3.5737232e-06,0.002937430429458618,996.4980940818787,20000
1.7510598,-7.738101,0.7738101,0.09664817,5.912669,0.97724974,-5.7781553,1.0,0.9990549,0.16601562,0.0050999355,-10.148897,-10.154793,-4.1179466,28.03859,0.3166304,1.9994e-06,0.007479419,-0.008450458,0.2087321,1.7431867,-7.77919,0.777919,0.10692046,6.297618,0.96526766,-6.078888,1.0,0.9983921,0.091796875,0.0069070407,-10.004305,-10.009889,-4.292226,138.30904,1.1168362,9.274468e-06,0.002947951698303223,1011.2378602027893,25000
1.7536374,-7.748763,0.77487636,0.09931374,5.861357,0.9787611,-5.7368693,1.0,0.9990492,0.1953125,0.00490731,-10.301963,-10.308208,-3.9134579,25.58039,0.3337938,1.03084585e-05,0.00758062,-0.009728397,0.1964661,1.7570279,-7.7813153,0.77813154,0.10745179,6.3657913,0.9788964,-6.231451,1.0,0.9988203,0.103515625,0.005956594,-9.899685,-9.905149,-4.310126,111.8753,0.60179424,3.3231504e-06,0.002954292917251587,1026.0093319416046,30000
1.7509211,-7.7350564,0.7735057,0.095887125,5.954089,0.97741544,-5.8196197,1.0,0.9990616,0.20214844,0.004982491,-10.3228035,-10.328969,-4.015297,20.24062,0.34220064,4.3149284e-06,0.011028673,-0.013220036,0.20837289,1.7454116,-7.7370996,0.77371,0.0963979,6.161676,0.9717017,-5.987312,1.0,0.99853325,0.08203125,0.006471753,-10.167488,-10.173287,-4.2342186,69.0134,0.7068607,4.025363e-06,0.00296084566116333,1040.8135676383972,35000
1.7509369,-7.725162,0.77251625,0.09341349,5.8502913,0.9784206,-5.724046,1.0,0.99907017,0.16894531,0.005060222,-10.159074,-10.165019,-4.0773253,18.075178,0.29309413,3.2512412e-06,0.008566626,-0.013757097,0.19835633,1.7613282,-7.8173203,0.781732,0.11645305,6.426641,0.97959626,-6.295514,1.0,0.9987402,0.09667969,0.0060295844,-10.009071,-10.01453,-4.4251285,77.045685,0.5420557,1.503913e-06,0.0029643887042999266,1055.6355185508728,40000
1.7517557,-7.7254415,0.77254415,0.09348336,5.8025684,0.97921157,-5.6819434,1.0,0.99906254,0.18359375,0.0050427234,-10.213984,-10.22,-4.0576906,40.534897,0.31101632,8.1058096e-07,0.015671294,-0.010961504,0.21140866,1.7523938,-7.766001,0.7766001,0.10362324,6.2762923,0.9757937,-6.1243677,1.0,0.9987011,0.08691406,0.0061145225,-10.143931,-10.149621,-4.324012,97.477844,0.6225507,1.01291945e-07,0.002967373561859131,1070.4723932743073,45000
1.7492967,-7.7172194,0.77172196,0.0914278,5.9646964,0.9775747,-5.8309374,1.0,0.99905396,0.1875,0.0048856037,-10.410321,-10.4166765,-3.909524,20.342009,0.34594142,1.4130812e-06,0.010326617,-0.008668916,0.18232697,1.751975,-7.780699,0.7780699,0.10729773,6.0907593,0.9739052,-5.9318233,1.0,0.9986019,0.12207031,0.0061646244,-10.261882,-10.267816,-4.1907773,102.881744,0.7924287,2.1994344e-06,0.002970667600631714,1085.3257393836975,50000
1.745652,-7.7089386,0.7708939,0.089357644,5.8204823,0.974758,-5.6735625,1.0,0.99906063,0.20996094,0.004871137,-10.419713,-10.426149,-3.8349843,40.269093,0.37883878,2.9350426e-06,0.00878213,-0.01109921,0.19732031,1.7584602,-7.7510643,0.77510643,0.09988905,6.418601,0.98335373,-6.311756,1.0,0.99878216,0.099609375,0.0058920034,-10.020601,-10.026154,-4.3411484,57.48284,0.43120998,4.440252e-06,0.0029713418006896974,1100.1824555397034,55000
1.7464204,-7.679126,0.76791257,0.08190438,5.690797,0.9785078,-5.56849,1.0,0.99908066,0.22070312,0.0048503103,-10.448704,-10.455139,-3.8653085,21.336618,0.37306666,9.134521e-06,0.0090082055,-0.02323493,0.21344075,1.7660764,-7.773122,0.7773122,0.1054034,6.11749,0.9887642,-6.0487556,1.0,0.99864006,0.09667969,0.0060073156,-10.262218,-10.268072,-4.2725854,43.963478,0.40675628,5.749752e-08,0.0029716190814971922,1115.0405583381653,60000
