training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.3275926,-7.7588425,2.327653,0.10183355,16.92528,0.9999396,-16.92426,1.0,1.4824951,0.0,-14.477255,-23.200544,3.3887951,-3.1325297,60.102337,1.3464195,-13.854285,-22.414808,0.09451017,3.3352742,-7.784247,2.3352742,0.108184695,16.827066,0.9999999,-16.827066,1.0,1.5176373,0.0,-14.546388,-23.200434,4.203329,-13.930195,-22.470823,0.08497865,0.2043270471096039,1021.6352484226227,5000
3.3060625,-7.686892,2.3060677,0.08384599,23.276386,0.9999947,-23.276264,1.0,1.6453955,0.0,-20.80968,-38.876854,2.8923464,-2.893508,55.237072,0.93238676,-20.29701,-38.257984,0.08377871,3.3214364,-7.738122,2.3214364,0.09665342,24.819864,0.99999994,-24.819864,1.0,1.8189468,0.0,-21.210571,-38.996616,0.84992856,-20.737324,-38.387444,0.10445687,0.002534260320663452,1034.3065571784973,10000
3.300222,-7.6674066,2.300222,0.07897458,27.648518,1.0,-27.648518,1.0,1.7589228,0.0,-24.63209,-51.14262,5.064687,-4.440605,72.88394,0.9041662,-24.155754,-50.70007,0.13258067,3.3179994,-7.7266636,2.3179994,0.093788914,28.260406,1.0,-28.260406,1.0,1.9007736,0.0,-25.154324,-51.119354,1.2031286,-24.692638,-50.615067,0.11207816,0.0025023377895355223,1046.8182525634766,15000
3.298147,-7.6605325,2.2981596,0.07725604,30.8428,0.9999873,-30.842411,1.0,2.1315155,0.0,-28.581789,-60.168694,6.311843,-6.6146336,81.96128,1.4137828,-28.170149,-59.778687,0.10700016,3.3118842,-7.70628,2.3118842,0.08869304,30.093178,1.0,-30.093178,1.0,2.2156568,0.0,-27.068226,-60.1981,0.7579283,-26.630302,-59.786274,0.15027624,0.0025091803550720214,1059.3641607761383,20000
3.2950969,-7.650323,2.2950969,0.07470377,31.507412,0.9999999,-31.507412,1.0,3.3569055,0.6168716,-28.233118,-67.06614,17.138216,-16.933483,205.16788,1.2274429,-27.818966,-66.73449,0.13699564,3.3121638,-7.7072124,2.3121638,0.08892614,30.167679,0.99999994,-30.167679,1.0,4.602348,0.0,-27.77384,-66.896126,1.5381038,-27.33177,-66.570206,0.18721451,0.002499229097366333,1071.8603129386902,25000
3.2949963,-7.6499877,2.2949963,0.07461986,31.99023,0.9999999,-31.99023,1.0,2.428565,0.5781543,-28.030495,-71.07104,3.8131325,-4.3607273,85.6067,1.565613,-27.553085,-70.77853,0.15724814,3.308692,-7.6956387,2.308692,0.08603268,32.88859,1.0,-32.88859,1.0,3.0563502,1.0992413,-29.045475,-71.19369,1.6670661,-28.702065,-70.90184,0.14867637,0.0025229086875915526,1084.474862575531,30000
3.2842002,-7.6140003,2.2842002,0.06562315,32.762848,1.0,-32.762848,1.0,2.164966,0.0,-29.493532,-75.04846,6.435417,-6.608385,95.13547,1.1836293,-29.11308,-74.79709,0.1480058,3.3042436,-7.6808257,2.3042479,0.08232944,31.540699,0.9999957,-31.540565,1.0,2.922101,0.0,-28.430561,-74.44731,1.080267,-27.943117,-74.18503,0.16272789,0.002481861162185669,1096.8841753005981,35000
3.2900562,-7.6335196,2.2900562,0.07050288,32.230286,1.0,-32.230286,1.0,2.4824314,0.0,-28.23331,-76.93581,9.002035,-11.632502,116.874565,0.8577229,-27.781225,-76.90044,0.12872487,3.3012996,-7.6709986,2.3012996,0.07987264,31.668585,0.99999994,-31.668585,1.0,2.2599878,0.0,-28.341408,-77.48611,0.90314054,-27.877474,-77.266136,0.15835685,0.00252646164894104,1109.516489982605,40000
3.2923155,-7.641055,2.2923167,0.07238678,33.05015,0.9999989,-33.050117,1.0,2.3187256,0.1315465,-29.095747,-78.936775,5.539725,-5.6198554,78.194695,0.8505702,-28.711645,-78.68043,0.15521622,3.3080564,-7.693521,2.3080564,0.08550322,32.664177,0.99999994,-32.664177,1.0,2.4947815,0.0,-28.661203,-78.48535,1.7345845,-28.174795,-78.36308,0.18504848,0.002507498598098755,1122.0539894104004,45000
3.2839198,-7.6130652,2.2839198,0.06538927,32.034355,1.0,-32.034355,1.0,4.3716335,0.0,-28.719868,-80.17583,7.8058915,-8.105709,123.71356,0.7905627,-28.312893,-79.98103,0.20565042,3.2987485,-7.6624956,2.2987485,0.077746764,32.373817,1.0,-32.373817,1.0,3.2301116,0.0,-29.031725,-80.48168,0.93772477,-28.641224,-80.28447,0.19636486,0.002481914758682251,1134.463570356369,50000
3.2831936,-7.6107035,2.2832112,0.06479892,34.091705,0.9999823,-34.091103,1.0,2.1089072,0.04270017,-29.517391,-81.16507,8.246073,-11.762783,112.70285,1.1736923,-29.12724,-81.00617,0.16145131,3.3042636,-7.6808786,2.3042636,0.08234261,31.651014,1.0,-31.651014,1.0,2.7951546,0.0,-27.228409,-79.97654,1.6397605,-26.788975,-79.78454,0.17334485,0.002466078281402588,1146.793967962265,55000
3.280365,-7.601216,2.280365,0.06242692,33.366184,1.0,-33.366184,1.0,1.9950883,0.0,-28.439611,-81.06849,7.0738206,-8.3266325,80.44575,0.6067872,-28.033041,-80.857475,0.13348135,3.3026385,-7.6754613,2.3026385,0.08098827,33.119812,1.0,-33.119812,1.0,1.9642466,0.0,-27.9841,-81.032135,0.7510122,-27.605015,-80.76603,0.17285466,0.0024442906856536866,1159.0154280662537,60000
3.2825775,-7.608591,2.2825775,0.06427072,31.842705,0.99999994,-31.842705,1.0,3.9992523,0.0,-28.312962,-81.95364,11.6643305,-17.87598,178.62209,1.2054563,-27.946548,-81.712776,0.15228043,3.3013341,-7.6711135,2.3013341,0.07990135,33.733162,1.0,-33.733162,1.0,5.7332125,0.0,-29.001673,-81.42558,0.9861495,-28.610912,-81.22984,0.18502441,0.0024452643394470217,1171.2417559623718,65000
3.2800524,-7.6001935,2.2800581,0.06217134,32.730824,0.9999943,-32.730637,1.0,2.256208,0.0,-30.284012,-84.27199,6.1755705,-10.107329,107.03715,1.1495079,-29.83466,-84.11093,0.15413259,3.307891,-7.6929693,2.307891,0.08536526,32.624916,1.0,-32.624916,1.0,4.8808713,0.0,-29.354673,-82.40284,0.6617956,-28.913103,-82.236,0.17392375,0.002448417615890503,1183.4838502407074,70000
3.2808404,-7.6028013,2.2808404,0.06282326,33.494946,1.0,-33.494946,1.0,5.8939695,0.17138135,-30.174004,-83.895706,7.2874546,-6.0896773,97.13189,0.8999365,-29.700817,-83.715,0.12838835,3.3009796,-7.6699314,2.3009796,0.07960589,32.829567,1.0,-32.829567,1.0,2.529309,0.0,-29.344368,-80.85492,0.77535164,-28.919846,-80.97379,0.15018128,0.002436778688430786,1195.6677503585815,75000
3.2802892,-7.600999,2.2802997,0.062372714,33.022964,0.9999894,-33.022614,1.0,2.1673098,0.0,-29.75971,-83.50719,7.562114,-7.446892,108.32662,0.8743464,-29.449299,-83.34121,0.14739706,3.297772,-7.659239,2.297772,0.07693271,32.404716,1.0,-32.404716,1.0,2.3732753,0.0,-28.317375,-81.20926,1.0958406,-27.950977,-81.0013,0.15696946,0.0024370517253875733,1207.8530158996582,80000
3.2805753,-7.6019354,2.2805805,0.06260676,32.45336,0.9999948,-32.453194,1.0,1.9307837,0.0,-28.872925,-83.611435,6.3658185,-6.1060257,80.130226,0.74666655,-28.466705,-83.45147,0.16521847,3.304386,-7.6813097,2.3043928,0.082450405,33.02948,0.9999931,-33.02925,1.0,2.1855779,0.0,-28.176046,-82.08905,0.57526207,-27.885313,-81.91349,0.18040812,0.0024769472122192385,1220.237758398056,85000
3.2757683,-7.5858946,2.2757683,0.058596548,33.090324,1.0,-33.090324,1.0,2.5490904,0.0,-31.046436,-83.8226,7.6560583,-8.148862,96.431,0.99725085,-30.71655,-83.576195,0.13987112,3.3009543,-7.6698475,2.3009543,0.07958482,34.18874,1.0,-34.18874,1.0,4.125176,0.0,-29.635899,-82.49264,1.0880393,-29.262604,-82.2989,0.1427627,0.002512567663192749,1232.8006041049957,90000
3.2864096,-7.6213646,2.2864096,0.06746411,34.111538,1.0,-34.111538,1.0,1.997152,0.0,-29.988455,-85.23529,4.3549294,-2.9359722,61.00261,1.0070219,-29.59458,-84.98293,0.13704534,3.3010688,-7.67023,2.3010688,0.07968036,32.811905,1.0,-32.811905,1.0,2.6567209,0.0,-28.386227,-84.06051,0.7969091,-27.999573,-83.90042,0.16048932,0.0025038767337799074,1245.3199944496155,95000
3.2781248,-7.593749,2.2781248,0.0605603,33.258198,1.0,-33.258198,1.0,2.684431,0.0,-29.022202,-83.99748,9.245337,-15.91869,128.40192,0.6131567,-28.654354,-83.83516,0.1584164,3.3026624,-7.6755404,2.3026624,0.081008136,32.03315,1.0,-32.03315,1.0,2.5376627,0.0,-28.882801,-82.99365,1.2698407,-28.421215,-82.82331,0.15864114,0.0024799868583679197,1257.7199354171753,100000
3.2785158,-7.595052,2.2785158,0.060885906,31.407333,0.9999999,-31.407333,1.0,3.153996,0.0,-29.04456,-84.943436,9.6196165,-11.567862,115.89745,0.8318,-28.688766,-84.7814,0.13149422,3.2958517,-7.6528463,2.295854,0.07533455,32.823116,0.99999756,-32.823036,1.0,2.8014512,0.0,-28.643436,-83.21811,1.0142047,-28.233854,-83.0194,0.15281874,0.1548031672477722,2031.735778093338,105000
3.2765093,-7.5883636,2.2765093,0.059213888,33.61757,1.0,-33.61757,1.0,1.9809695,0.0,-31.15505,-85.48367,10.163918,-6.5200987,87.15578,0.8601777,-30.818762,-85.33736,0.13856342,3.2993472,-7.6644907,2.2993472,0.07824558,33.057396,1.0,-33.057396,1.0,2.3615716,0.0,-29.872541,-83.47086,1.1716728,-29.488552,-83.30266,0.17551191,0.0026882150650024412,2045.1768596172333,110000
3.2732158,-7.577386,2.2732158,0.056469362,33.049026,1.0,-33.049026,1.0,2.6687398,0.0,-29.309456,-85.93928,6.1501703,-9.346088,73.759964,0.57474595,-28.963646,-85.81176,0.13888681,3.3004932,-7.668311,2.3004932,0.07920075,33.14257,1.0,-33.14257,1.0,1.7570975,0.0,-28.227371,-82.8204,0.78439885,-27.879093,-82.84045,0.17678815,0.002619226837158203,2058.273000240326,115000
3.279149,-7.597188,2.2791564,0.06141989,32.696175,0.9999927,-32.69594,1.0,2.2589383,0.0,-30.681404,-82.82683,6.6615386,-8.81842,105.86974,0.6264595,-30.293816,-82.53193,0.20218448,3.296494,-7.6549807,2.296494,0.07586804,33.34765,1.0,-33.34765,1.0,2.7036715,0.0,-28.531816,-84.97184,1.3447644,-28.163685,-84.755066,0.18067037,0.002645163917541504,2071.4988260269165,120000
3.278758,-7.5958605,2.278758,0.061088063,34.19922,0.99999994,-34.19922,1.0,1.7035732,0.0,-28.820175,-85.74435,4.9937553,-7.2465563,85.37171,0.8752982,-28.486034,-85.59603,0.17516164,3.297699,-7.6589966,2.297699,0.07687211,33.99479,1.0,-33.99479,1.0,2.0749836,0.0,-29.103529,-85.17866,1.0995859,-28.71318,-85.17015,0.1532996,0.0026547662734985353,2084.772664308548,125000
3.2768788,-7.589596,2.2768788,0.05952196,33.85745,1.0,-33.85745,1.0,2.1403599,0.0,-29.527931,-86.45142,4.393869,-4.858161,60.413635,0.75090426,-29.165916,-86.31826,0.13669485,3.2995377,-7.665234,2.2995703,0.0784315,34.09086,0.9999672,-34.08974,1.0,1.8397799,0.0,-30.755383,-84.014565,0.7585802,-30.369001,-83.96654,0.1398421,0.0027349396705627443,2098.4473688602448,130000
3.2764745,-7.5882483,2.2764745,0.05918496,33.36503,1.0,-33.36503,1.0,2.2883816,0.0,-31.328178,-85.34761,12.88126,-10.844623,124.81186,0.7948451,-30.948336,-85.20118,0.15229446,3.3032258,-7.6774197,2.303226,0.08147791,31.847748,0.9999997,-31.847742,1.0,2.4386322,0.0,-30.819965,-85.11532,0.5112154,-30.415333,-84.933754,0.15402433,0.0027305274963378904,2112.100013256073,135000
3.2770426,-7.590142,2.2770426,0.059658404,33.739716,1.0,-33.739716,1.0,1.931482,0.0,-30.218897,-86.81515,5.6363897,-5.9782224,78.17435,0.756452,-29.840727,-86.66372,0.13655573,3.29921,-7.664034,2.29921,0.07813136,34.24871,1.0,-34.24871,1.0,1.8313429,0.0,-28.428349,-84.890114,1.2144083,-28.026516,-84.71541,0.15269482,0.0027382945060729982,2125.791491985321,140000
3.2740364,-7.580122,2.2740364,0.05715348,32.931473,1.0,-32.931473,1.0,1.9290173,0.0,-31.587776,-87.72478,8.084372,-10.923217,94.63669,0.54008484,-31.20881,-87.60204,0.14725353,3.3017683,-7.6725597,2.3017683,0.080262996,33.99642,1.0,-33.99642,1.0,2.3648217,0.0,-29.301857,-85.05999,0.9979156,-28.924316,-84.88872,0.16599405,0.0027369100093841553,2139.476048707962,145000
3.2738285,-7.5794277,2.2738285,0.056979865,33.71875,1.0,-33.71875,1.0,2.3748744,0.17890108,-30.070454,-87.45899,7.9240785,-7.019485,97.49902,0.57575166,-29.741531,-87.36121,0.14861263,3.3002124,-7.6673746,2.3002124,0.07896665,34.783436,1.0,-34.783436,1.0,2.658946,0.26759744,-29.071934,-87.49462,0.97293556,-28.669338,-87.36773,0.19550787,0.0027771826267242433,2153.3619689941406,150000
3.2720156,-7.5733843,2.2720156,0.055469096,33.746956,1.0,-33.746956,1.0,1.8673813,0.0,-28.513569,-85.73506,8.439917,-5.8924026,85.82313,0.6281602,-28.13282,-85.62043,0.15134318,3.301519,-7.671729,2.301519,0.080055326,34.677567,1.0,-34.677567,1.0,2.20711,0.0,-30.987423,-82.24161,0.81689835,-30.626154,-82.06185,0.13887307,0.0028345093250274657,2167.5345220565796,155000
3.2721367,-7.573788,2.2721367,0.05557001,33.51625,1.0,-33.51625,1.0,2.157868,0.0,-29.361279,-88.10827,4.5726733,-3.801127,66.1676,0.5884874,-28.977856,-87.75569,0.14913297,3.2982998,-7.6609983,2.2982998,0.077372536,33.784172,1.0,-33.784172,1.0,2.2982783,0.0,-29.800621,-86.41862,0.8374307,-29.43835,-86.284325,0.2256565,0.002860972785949707,2181.8393919467926,160000
