training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
16.963154,-13.703406,320.59705,338.45303,2.0144331,-10.139402,0.19000347,1.0,135.77559,0.1796099,-7.8077364,0.11405715,1.0,0.06509825,-15.265586,-26.8239,0.5359801,1.7357671,365.01584,1.8576573,-10.187085,0.1995399,1.0,136.44434,0.13281684,-7.8220315,0.11763092,1.0,0.06824217,-15.295245,-26.87448,0.5368978,1.6728902,0.2051450280189514,1025.7251546382904,5000
9.6827755,-10.826059,273.92255,414.26193,2.5029964,-9.9537525,0.15287335,1.0,161.74997,0.07157868,-7.71811,0.0916505,1.0,0.11417878,-22.49032,-44.15305,0.3431279,3.7934651,438.10437,2.4211688,-9.941347,0.15039232,1.0,188.18764,0.19997095,-7.747212,0.09892605,1.0,0.0810975,-22.145643,-44.154587,0.3184834,3.2651677,0.01337618064880371,1092.6060688495636,10000
15.174422,-21.163929,332.2852,498.05658,2.727651,-9.954714,0.1530659,1.0,188.92926,0.20762846,-7.7073636,0.08896387,1.0,0.18770565,-24.80437,-57.343483,0.18463764,3.4884176,530.3226,2.64823,-10.010785,0.16427988,1.0,168.08112,0.13510102,-7.7341833,0.095668845,1.0,0.22937882,-25.226925,-57.3175,0.1936326,4.0488577,0.014375587511062621,1164.4840168952942,15000
15.2607,-16.333338,426.76382,531.0668,3.198062,-9.81258,0.124638915,1.0,178.62654,0.21202394,-7.682109,0.08265011,1.0,0.3347756,-28.041168,-67.12647,0.20954323,4.8044567,512.42285,2.876092,-9.941828,0.15048845,1.0,190.71252,0.14149797,-7.7220345,0.0926317,1.0,0.24482168,-26.859785,-66.881805,0.19987315,3.4711626,0.014719037771224975,1238.0792164802551,20000
41.404694,-36.132786,484.5721,530.6653,2.9745476,-9.856173,0.13335739,1.0,163.43959,0.123378046,-7.672058,0.08013749,1.0,0.09108269,-28.473267,-74.31578,0.23432724,4.1998987,570.7821,3.1710126,-9.894705,0.141064,1.0,159.6544,0.20500499,-7.7384768,0.096742176,1.0,0.20790498,-28.314676,-74.39864,0.23356614,4.224458,0.014665792417526245,1311.4081881046295,25000
27.063877,-28.27079,466.16656,553.53284,3.3650424,-9.87656,0.13743505,1.0,165.10909,0.25281993,-7.680661,0.08228843,1.0,0.30281353,-29.303242,-80.10553,0.26396233,5.702467,547.9449,3.2705367,-9.8990345,0.14192994,1.0,163.2933,0.19517908,-7.701792,0.08757098,1.0,0.22895274,-27.573282,-79.90462,0.25254637,4.049645,0.014706028461456298,1384.9383420944214,30000
12.096483,-10.59804,284.8849,549.053,3.185062,-9.904176,0.14295821,1.0,164.58643,0.20233393,-7.664166,0.0781644,1.0,0.079512045,-31.07306,-84.67131,0.3098552,3.5875611,571.5946,3.181383,-9.930641,0.14825122,1.0,158.4158,0.22454263,-7.7262316,0.09368084,1.0,0.097669736,-30.4623,-84.7367,0.30625695,4.7439375,0.01472283329963684,1458.5525183677673,35000
16.177685,-13.998073,337.0439,573.82153,3.3567781,-9.9427595,0.15067482,1.0,189.80844,0.21899788,-7.6598554,0.07708673,1.0,0.32994667,-32.88258,-87.801895,0.3434248,3.7365358,593.74304,3.7658002,-9.893702,0.14086325,1.0,202.70505,0.38796842,-7.6875944,0.08402158,1.0,0.4338756,-31.384735,-87.60774,0.3495661,4.3437862,0.01468562879562378,1531.9806745052338,40000
12.828519,-11.920773,370.2441,568.21265,3.3933606,-9.969048,0.15593253,1.0,169.91034,0.16114026,-7.6318254,0.07007922,1.0,-0.00077058375,-33.648693,-92.04641,0.37706566,3.804669,606.8461,3.3134708,-9.959135,0.15394981,1.0,179.97311,0.30542266,-7.67342,0.08047791,1.0,0.00954137,-32.083584,-91.54866,0.3750914,4.613047,0.014680833625793458,1605.3848540782928,45000
16.171757,-19.57867,357.79422,560.39355,3.5770874,-9.834851,0.12909317,1.0,167.99081,0.3545807,-7.636127,0.07115471,1.0,0.14141609,-34.15144,-94.27112,0.40320402,3.494166,592.7542,3.3544645,-9.932123,0.1485477,1.0,169.3735,0.31694868,-7.7241707,0.093165696,1.0,0.10769943,-31.416945,-93.80491,0.38562346,5.22585,0.014706915521621703,1678.9194412231445,50000
23.243755,-36.283913,435.9462,616.9047,3.861547,-9.835226,0.12916803,1.0,167.33508,0.32990003,-7.6464186,0.073727675,1.0,0.06808914,-31.704939,-95.3856,0.38913345,4.269232,603.1776,3.9291291,-9.946362,0.15139525,1.0,168.21451,0.27794862,-7.702096,0.08764699,1.0,0.12527263,-32.831104,-94.86552,0.39984006,3.7990713,0.014713056802749635,1752.4847350120544,55000
18.622774,-15.326205,414.9679,567.9512,3.073238,-9.962727,0.1546684,1.0,162.29657,0.23992234,-7.6239862,0.06811952,1.0,0.15546541,-33.402496,-97.35926,0.41699195,4.598418,589.7447,3.46589,-9.951902,0.15250342,1.0,178.69278,0.31967592,-7.6942797,0.08569288,1.0,0.09711073,-32.90046,-96.20674,0.42568734,5.3766108,0.01466966996192932,1825.8330953121185,60000
18.969763,-21.404232,360.8202,581.5579,3.6035714,-9.8694935,0.13602161,1.0,149.85579,0.2352586,-7.6130023,0.065373555,1.0,0.26456672,-34.491993,-98.06975,0.42975706,3.5298252,613.6454,4.029073,-9.894988,0.14112055,1.0,155.30745,0.20880665,-7.700198,0.08717251,1.0,0.17433667,-34.01725,-97.508385,0.44298032,3.1177711,0.014692274427413941,1899.2944762706757,65000
17.84037,-26.13344,400.46902,586.1885,3.5411887,-9.947676,0.15165806,1.0,174.04108,0.29445863,-7.62079,0.0673206,1.0,0.24858743,-33.529774,-99.599266,0.4001455,3.7755451,617.67834,3.7242239,-10.023007,0.16672447,1.0,180.94307,0.27188504,-7.6893167,0.08445225,1.0,0.45222238,-33.493885,-98.56278,0.41451943,5.3053794,0.01470878119468689,1972.838391304016,70000
16.581505,-17.33076,341.69965,592.2671,3.8524852,-9.840247,0.1301724,1.0,156.43025,0.2464835,-7.611802,0.0650734,1.0,0.28945443,-33.41652,-99.39483,0.42372844,4.7827034,604.44147,3.4329145,-9.909576,0.14403832,1.0,170.42517,0.3874551,-7.7170568,0.09138713,1.0,0.2565019,-33.927326,-99.986115,0.44520587,6.450392,0.01469104380607605,2046.2936193943024,75000
14.794859,-16.980463,404.90002,598.58264,3.907888,-9.872532,0.13662945,1.0,164.99142,0.34429935,-7.622452,0.06773589,1.0,0.26001123,-33.46989,-100.25261,0.4256199,3.8831491,589.65356,3.6373556,-9.9565525,0.15343356,1.0,149.72177,0.21003263,-7.6936617,0.08553837,1.0,0.19354123,-34.166832,-100.53907,0.40640807,3.2491207,0.01467029905319214,2119.645124912262,80000
27.331392,-18.101336,391.53592,592.0852,3.6480508,-9.8901825,0.14015964,1.0,157.83907,0.27827978,-7.6290646,0.06938911,1.0,0.2634726,-37.148872,-100.21685,0.42285192,3.0130053,583.9088,3.1602027,-9.951356,0.15239406,1.0,181.30807,0.3625833,-7.680162,0.08216345,1.0,0.14072314,-32.552277,-100.46203,0.4155237,5.881488,0.014691592597961425,2193.103097677231,85000
12.477295,-10.435236,342.54373,597.0326,3.5274112,-9.852905,0.132704,1.0,155.96442,0.28254074,-7.618728,0.06680505,1.0,0.24581742,-34.174404,-101.21905,0.43794307,12.844059,613.16785,3.7591934,-9.884476,0.13901806,1.0,163.33238,0.30401644,-7.70113,0.08740547,1.0,0.12668239,-35.477936,-101.06802,0.4321323,3.8732543,0.014707120895385742,2266.6387128829956,90000
26.653416,-22.758837,363.1227,580.9855,3.7721357,-9.872882,0.13669927,1.0,157.00464,0.2793862,-7.6210117,0.06737585,1.0,0.22537816,-35.338062,-101.02293,0.4221665,2.9897213,617.5062,3.5935688,-9.876127,0.1373485,1.0,165.72719,0.35623682,-7.693536,0.08550687,1.0,0.10814085,-34.96352,-101.73327,0.43004933,3.2295594,0.01468186731338501,2340.048061609268,95000
35.15237,-38.217422,502.53592,568.8053,3.125571,-9.909042,0.14393161,1.0,192.05255,0.25611022,-7.6058297,0.063580394,1.0,0.2859425,-34.23827,-102.315056,0.42822737,4.6649647,607.863,3.539581,-9.955764,0.15327577,1.0,187.56256,0.2002221,-7.690981,0.08486827,1.0,0.42502695,-33.79439,-101.76285,0.45978153,4.902397,0.014685283994674683,2413.474496603012,100000
18.765343,-12.135008,333.68082,580.6322,3.763196,-9.83896,0.12991486,1.0,155.75781,0.25689355,-7.61267,0.06529045,1.0,-0.012314253,-35.885887,-102.36042,0.43686122,3.676877,623.79175,4.0181036,-9.858248,0.13377242,1.0,163.54822,0.3815612,-7.7003326,0.08720623,1.0,0.024734668,-34.155087,-101.50539,0.4294256,4.3110256,0.16825493636131286,3254.7491979599,105000
33.681583,-32.265793,383.1136,591.83875,3.5276787,-9.800982,0.12231945,1.0,160.19244,0.23335202,-7.628477,0.069242194,1.0,0.15933532,-36.07978,-101.117935,0.4263144,3.4338915,589.4281,3.2353044,-9.937128,0.14954852,1.0,159.61295,0.29259375,-7.705744,0.0885589,1.0,0.11332057,-34.477627,-102.441284,0.41660416,4.503396,0.014717677116394042,3328.337607383728,110000
23.339642,-19.137896,345.82092,581.7328,3.2504063,-9.78048,0.11821904,1.0,169.77567,0.37359422,-7.617775,0.06656684,1.0,0.15993387,-35.578022,-101.3141,0.41854233,3.5524697,629.1631,3.9700813,-9.87527,0.13717695,1.0,180.15704,0.42085522,-7.661448,0.077484995,1.0,0.043018438,-34.832943,-102.108345,0.42921308,4.067045,0.01470118646621704,3401.8435468673706,115000
13.405058,-19.467867,319.14658,584.6958,3.3940341,-9.791901,0.12050307,1.0,143.27333,0.2788508,-7.606622,0.063778535,1.0,0.25120035,-34.67088,-101.45263,0.40867093,3.2217255,625.5775,3.5814047,-9.88815,0.13975298,1.0,173.73578,0.3041841,-7.6897106,0.08455072,1.0,0.12516487,-33.854847,-101.22453,0.4251243,4.537131,0.014694374656677247,3475.3154315948486,120000
13.935663,-12.526541,308.5901,604.90936,3.757176,-9.849568,0.13203673,1.0,166.38332,0.32611555,-7.6067314,0.063805796,1.0,0.26484692,-36.985058,-101.325806,0.4359433,3.4125047,614.8905,3.6792932,-9.876367,0.1373962,1.0,158.30939,0.28462762,-7.6921654,0.08516435,1.0,0.27788192,-35.548298,-102.05213,0.40134677,2.9448328,0.01471683464050293,3548.8996136188507,125000
27.470955,-32.54866,485.12192,572.86694,3.5702343,-9.802006,0.12252422,1.0,166.97495,0.4102172,-7.6071653,0.06391436,1.0,0.11634038,-34.854046,-102.07232,0.44037443,3.9224343,631.6861,3.9957564,-9.865242,0.13517138,1.0,183.27621,0.3620585,-7.7106214,0.08977832,1.0,0.15958048,-32.785095,-102.30066,0.4367666,4.2542925,0.014721449327468872,3622.5068695545197,130000
11.463482,-10.693507,306.71558,601.7528,3.9453235,-9.735531,0.10922916,1.0,163.04417,0.36056358,-7.6073937,0.06397134,1.0,0.09928323,-34.02652,-101.872215,0.40620703,4.953586,609.001,3.6194108,-9.92539,0.14720099,1.0,178.92886,0.3393246,-7.710655,0.0897868,1.0,0.093178235,-35.033485,-101.37776,0.42144126,3.645329,0.01467945966720581,3695.9041755199432,135000
