training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
40.18165,-29.838696,390.55545,334.62213,1.735045,-10.547489,0.271621,1.0,113.354126,0.2319644,-7.7431073,0.09789981,1.0,0.14117028,-15.005793,-26.292343,0.5796827,330.7716,1.6402789,-10.622963,0.28671536,1.0,116.41695,0.23149335,-7.7379675,0.09661491,1.0,0.3056485,-15.8603325,-26.534378,1.451302,0.26929452395439146,1346.4726765155792,5000
14.274454,-10.812722,248.20111,458.53967,2.185741,-10.189676,0.20005813,1.0,150.64291,0.23089285,-7.676185,0.081169285,1.0,0.07190342,-21.820324,-42.992363,0.9709574,513.6586,2.7080197,-10.162049,0.19453286,1.0,155.30771,0.30532667,-7.710877,0.0898422,1.0,-0.058341257,-21.572306,-42.951355,0.70451725,0.004329375171661377,1368.1195621490479,10000
27.937363,-21.39629,217.35449,588.01245,3.05286,-10.006372,0.16339752,1.0,161.50166,0.2753008,-7.656842,0.07633351,1.0,0.2892841,-25.19926,-55.37949,1.3396497,589.50903,3.0626423,-10.086412,0.17940548,1.0,177.42215,0.33082622,-7.6886234,0.08427887,1.0,0.3964967,-24.94455,-55.182636,1.0643837,0.0036990020275115966,1386.614580631256,15000
10.6432495,-7.7870655,165.33951,567.4684,3.197682,-9.839113,0.12994556,1.0,173.18939,0.23840542,-7.6410117,0.07237592,1.0,0.059487477,-27.439156,-65.38373,1.2433813,565.4064,3.3471966,-9.806612,0.123445325,1.0,190.18958,0.3117889,-7.655086,0.07589439,1.0,0.1777333,-29.694742,-65.58406,1.462858,0.0035262710571289063,1404.245943069458,20000
12.346397,-10.951046,203.21895,576.0842,3.5927038,-9.845314,0.13118565,1.0,162.95459,0.37692165,-7.624544,0.068258926,1.0,0.19074659,-30.782581,-73.62974,0.92608577,556.16345,3.2098475,-9.86673,0.13546875,1.0,165.4771,0.2938475,-7.633186,0.07041943,1.0,0.15179887,-29.87762,-73.57251,1.0112894,0.003542363214492798,1421.9577662944794,25000
17.978222,-19.72718,253.00679,601.15894,3.867167,-9.756019,0.11332669,1.0,163.43979,0.35061038,-7.612721,0.06530325,1.0,0.077889085,-32.93005,-79.51962,1.1105449,620.0052,4.0871763,-9.798461,0.12181514,1.0,156.521,0.3492828,-7.6439695,0.073115416,1.0,0.0885272,-32.221153,-79.46426,0.9067162,0.003470130920410156,1439.3084287643433,30000
14.806749,-10.350546,226.74867,583.8324,3.6947806,-9.7925825,0.12063952,1.0,165.05322,0.3676078,-7.596277,0.061192267,1.0,0.060070876,-32.668903,-84.179794,1.9191759,591.11664,3.7086139,-9.790518,0.12022646,1.0,171.01172,0.39328545,-7.6324725,0.070241205,1.0,0.028234825,-33.43693,-84.040016,1.7705972,0.0034310004234313963,1456.4634380340576,35000
5.148239,-6.4778547,168.61208,607.3502,4.084876,-9.7756,0.11724317,1.0,202.66766,0.41467142,-7.611103,0.06489865,1.0,0.055082846,-34.01633,-87.76605,1.2999653,611.3886,3.9938018,-9.83359,0.12884079,1.0,214.63702,0.4902828,-7.6445923,0.07327108,1.0,0.13390726,-34.03428,-87.71599,1.5347152,0.003427168655395508,1473.5992884635925,40000
5.941202,-3.9945145,193.66876,605.1852,3.8850694,-9.806257,0.123374484,1.0,160.0256,0.38442588,-7.596169,0.061165188,1.0,0.13871731,-36.130165,-90.89905,1.1878818,637.89526,4.401118,-9.778627,0.1178484,1.0,148.47238,0.39555854,-7.642202,0.07267346,1.0,0.29310519,-34.385357,-90.67532,1.0144389,0.0034365689277648928,1490.782140493393,45000
9.652022,-7.471274,247.3592,606.7827,4.1530924,-9.800691,0.12226105,1.0,165.0479,0.31347635,-7.5997047,0.062049266,1.0,0.10822675,-36.84929,-93.09505,1.3431752,636.9785,4.7290254,-9.798775,0.121877804,1.0,186.25156,0.4702343,-7.6567326,0.07630616,1.0,0.12956707,-35.25981,-93.17476,1.2707232,0.003435891246795654,1507.96160364151,50000
7.265607,-5.717374,214.62231,604.7386,3.811762,-9.758114,0.11374575,1.0,177.08582,0.41740987,-7.600069,0.062140126,1.0,0.059893027,-35.400333,-95.2147,1.3302664,625.79706,4.139183,-9.828523,0.12782745,1.0,180.85246,0.38924694,-7.640706,0.07229955,1.0,0.07218645,-36.320076,-95.29318,1.2120292,0.003422374200820923,1525.073485136032,55000
48.69243,-36.62078,419.7515,630.2717,4.3937287,-9.842461,0.13061507,1.0,174.55849,0.5108221,-7.6007166,0.06230209,1.0,-0.01654324,-35.983963,-96.67884,1.3690853,624.24036,4.2880306,-9.889904,0.14010362,1.0,177.29541,0.43528044,-7.63796,0.071612984,1.0,0.0109426305,-35.966232,-96.521484,1.4037669,0.003544611883163452,1542.7965519428253,60000
