training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.0474615,-20.475979,2.047598,0.11221614,7.185583,0.9998637,-7.1846046,1.0,0.99902534,0.044921875,0.0063653495,-8.687033,-8.690203,-5.4444995,1.4566574,0.019312289,3.6960655e-06,0.015355934,-0.01712504,0.42916235,3.0546477,-20.546478,2.054648,0.11893042,7.018195,0.9999998,-7.018195,1.0,0.9990244,0.029296875,0.0064922604,-8.721111,-8.724151,-5.6120844,1.6924357,0.0113114435,8.031662e-07,0.3638699114322662,1819.3495795726776,5000
3.0338378,-20.361609,2.0361607,0.10132372,6.705855,0.99767715,-6.690279,1.0,0.99902916,0.10449219,0.005846413,-9.119827,-9.123805,-5.0503807,5.739081,0.052134458,6.2244867e-06,0.010051591,-0.010394715,0.40614593,3.0391634,-20.391636,2.0391636,0.104183435,6.776361,0.9999998,-6.776361,1.0,0.9990225,0.07519531,0.006105439,-8.98542,-8.989196,-5.1240635,5.643445,0.028041536,5.504551e-07,0.0030446629524230957,1834.5729064941406,10000
3.0257657,-20.295494,2.0295496,0.095027156,6.5272846,0.9962161,-6.5025873,1.0,0.99902916,0.13769531,0.0056001022,-9.339861,-9.344384,-4.7134705,8.411101,0.072876856,7.366866e-07,0.007503043,-0.011341151,0.37300617,3.0349042,-20.35817,2.035817,0.10099618,6.883295,0.9990874,-6.877014,1.0,0.99899197,0.111328125,0.0058920127,-9.190697,-9.194934,-4.8562765,6.228834,0.05065955,6.7386177e-06,0.0030676019191741943,1849.910926103592,15000
3.0255961,-20.28397,2.028397,0.09392965,6.6737347,0.99719894,-6.655042,1.0,0.99903584,0.19238281,0.00527726,-9.262164,-9.26698,-4.334524,13.943662,0.10402946,2.0595141e-06,0.009348426,-0.010704728,0.34476215,3.0318675,-20.336094,2.0336094,0.09889386,6.8337035,0.9982582,-6.821801,1.0,0.99900055,0.12109375,0.005925032,-9.300339,-9.304647,-4.8925714,5.3490386,0.06155362,2.8049783e-06,0.003042051649093628,1865.1211938858032,20000
3.024367,-20.270502,2.0270503,0.09264699,6.5804014,0.99731684,-6.562746,1.0,0.9990387,0.19921875,0.0053264718,-9.604598,-9.609684,-4.400713,9.255896,0.13214919,1.7551998e-06,0.009465363,-0.0106106615,0.34918758,3.0257866,-20.27818,2.0278177,0.0933781,6.90488,0.997969,-6.890857,1.0,0.9989939,0.12402344,0.005933659,-9.591309,-9.595973,-4.8182783,10.198247,0.08056473,2.6431396e-06,0.003058818006515503,1880.4152927398682,25000
3.0213587,-20.248705,2.0248704,0.09057101,6.5875945,0.9964884,-6.5644627,1.0,0.99903584,0.20800781,0.005235281,-9.762861,-9.768163,-4.3399153,23.097507,0.18851733,1.3967461e-06,0.013518016,-0.009645081,0.3678632,3.02436,-20.275517,2.0275517,0.0931245,6.950925,0.99680823,-6.9287405,1.0,0.9989891,0.1484375,0.0057760905,-9.634068,-9.638876,-4.7148213,11.685648,0.11172488,1.0072405e-06,0.003048265886306763,1895.656629562378,30000
3.0194314,-20.24207,2.0242066,0.08993897,6.563156,0.99522465,-6.5318155,1.0,0.9990387,0.23339844,0.005147133,-9.787734,-9.793115,-4.283117,28.747595,0.1543071,1.1631585e-06,0.008764343,-0.010310686,0.35191542,3.0244343,-20.260336,2.0260336,0.09167875,6.907881,0.99840075,-6.8968344,1.0,0.9990263,0.13964844,0.005763783,-9.658833,-9.663507,-4.876046,121.30429,0.13913321,2.798891e-06,0.0030644654750823976,1910.9789645671844,35000
3.0134282,-20.188278,2.018828,0.08481626,6.406725,0.9946003,-6.3721313,1.0,0.9990301,0.23339844,0.004963568,-9.968635,-9.974446,-4.0234284,32.84994,0.20366094,2.620853e-06,0.020771664,-0.0122279655,0.38085675,3.021986,-20.267715,2.0267715,0.092381544,7.082906,0.9952146,-7.049012,1.0,0.99898434,0.15332031,0.005915787,-9.724816,-9.729609,-4.823044,41.640232,0.23294832,2.4827254e-06,0.0030915825366973878,1926.4368860721588,40000
3.0140576,-20.207264,2.0207262,0.08662425,6.3298635,0.99333155,-6.2876544,1.0,0.99905586,0.2705078,0.004908834,-9.897207,-9.903022,-3.9477115,15.65194,0.2465611,2.0648595e-06,0.008892795,-0.012945253,0.35876653,3.0236874,-20.254143,2.0254142,0.09108889,7.0868254,0.9982732,-7.074589,1.0,0.9990139,0.17089844,0.005756982,-9.708913,-9.71378,-4.72939,20.096123,0.120954156,4.3209715e-07,0.0030543685913085937,1941.7087364196777,45000
3.0125191,-20.20129,2.0201292,0.08605526,6.536066,0.9923899,-6.4863267,1.0,0.9990511,0.26953125,0.004865661,-10.087546,-10.093571,-3.9241605,33.16616,0.25726134,1.5134204e-06,0.014471272,-0.016319513,0.3589188,3.0219116,-20.232319,2.023232,0.089010485,7.2168036,0.9986796,-7.2072754,1.0,0.9990034,0.15527344,0.0058448706,-9.768861,-9.773749,-4.7678022,27.336803,0.17500359,1.5491152e-06,0.0030772991180419923,1957.0952401161194,50000
3.0110662,-20.17537,2.0175369,0.083586805,6.380886,0.99352926,-6.3395977,1.0,0.9990492,0.25683594,0.0048737563,-10.105943,-10.111989,-3.9203224,23.860367,0.26259178,1.6795532e-06,0.011001701,-0.01778138,0.3618682,3.020489,-20.229582,2.0229583,0.08874978,6.983391,0.9975307,-6.9661474,1.0,0.99901104,0.15625,0.0058761113,-9.768,-9.772874,-4.7798834,23.748755,0.14162779,3.9426803e-07,0.0030703861713409423,1972.4471809864044,55000
