training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
15.939814,0.10704498,-1.8059022,103.74795,-68.94301,1741.4934,425.78058,388.17056,76.30374,2.3310158,0.013412171,2.357432,0.7490819,0.035659958,300.4209,10.991749,440.80164,429.80988,18.470913,0.240799,-1.7173862,435.29578,307.06995,66.33093,0.70258665,0.029309534,3.1116939,0.84058714,0.042645726,300.4074,6.2155695,450.31616,444.1006,0.012406723260879517,2512.9939661026,110000
20.121674,0.06799482,-1.9113895,277.49753,-206.80797,2969.5686,429.3985,382.06073,72.434616,2.2783277,0.05410228,3.2425032,0.86396456,0.047522787,300.48004,-1.2326528,444.4225,445.65515,19.34346,0.12311539,-1.7555419,425.7515,411.1344,76.62403,2.9430027,0.03927254,2.5594542,0.867162,0.03639989,300.47678,3.223353,440.77533,437.55197,0.012410426855087281,2575.0461106300354,115000
17.590534,0.28162172,-1.6844707,157.59393,-256.18182,2442.0613,426.08185,426.31857,76.25967,0.77143043,0.01294748,1.9408576,0.8155501,0.030902676,302.99707,11.226805,441.2317,430.00488,19.786648,0.18981251,-1.8203244,437.7282,435.30695,64.20145,2.377555,0.009434836,1.6491969,0.80270565,0.037929274,302.99536,12.291057,452.87796,440.5869,0.012430058860778808,2637.196413755417,120000
22.983456,0.19940776,-1.763264,181.43185,-250.3452,4867.615,416.4972,423.40436,86.08387,1.2140982,0.07661958,4.451113,0.88460445,0.020035079,305.4762,-8.131648,431.771,439.90265,19.722904,0.18559307,-1.6456082,426.9317,396.75165,75.15747,3.4410615,0.023124047,2.6150374,0.85794044,0.052939825,305.46686,8.209713,442.20505,433.99533,0.012384614658355712,2699.1194961071014,125000
20.961643,0.26882237,-1.7296504,382.15936,-424.6391,4559.3657,416.0216,551.9438,87.844475,3.156683,0.0321946,2.706406,0.88164306,0.05205833,305.6254,5.441783,431.30286,425.86108,23.480629,0.22664535,-1.7829797,426.398,495.89926,76.48236,4.3084545,0.1657145,5.237803,0.9177877,0.022663968,305.61127,-35.363655,441.6786,477.04224,0.012386252927780152,2761.050775051117,130000
20.206661,0.17017028,-1.8289936,191.42813,-329.29742,4766.003,421.97235,411.49515,80.21171,2.3191574,0.08015881,4.1456466,0.87095666,0.053084362,304.2139,-9.174728,437.18304,446.3578,21.64383,0.22852951,-1.7937584,421.90408,452.17307,80.72563,3.1264894,0.055550575,3.3300054,0.88492024,0.085569695,304.20908,-1.6885351,437.11453,438.80307,0.012393576765060425,2823.0186700820923,135000
21.13362,0.17953314,-1.7529738,349.88565,-230.0816,3335.4832,430.872,378.3518,70.90816,3.8935215,0.02661853,2.1418712,0.88528943,0.06410586,304.5936,7.1218467,446.1017,438.97986,20.776287,0.14793265,-1.801181,426.7859,455.6208,75.27371,2.3483245,0.0355006,2.979656,0.85089564,0.056113515,304.583,4.4162707,442.015,437.59875,0.012738709831237793,2886.7122287750244,140000
19.29726,0.044009067,-1.7288293,300.21603,-197.62029,3497.8604,434.1088,445.4984,68.09801,1.9828205,0.01942867,2.3798957,0.8208568,0.061121542,306.2917,9.363745,449.42337,440.05963,18.042564,0.17942227,-1.6758654,428.25836,544.55664,74.38873,4.4709787,0.020596765,2.507665,0.8472171,0.036218762,306.28394,9.005739,443.57257,434.56683,0.01237314100265503,2948.577943086624,145000
19.697433,0.05381087,-1.7945877,277.55988,-326.4963,3839.3765,424.25186,420.61472,77.95451,0.32266876,0.040787507,2.7727196,0.82877326,0.017482348,306.13998,2.8203127,439.55887,436.73856,19.064993,0.08992643,-1.6636772,423.98276,475.5074,78.54329,4.1292577,0.038832016,2.733154,0.87460625,0.023917528,306.14346,3.4190054,439.28992,435.8709,0.012377497911453247,3010.4654438495636,150000
25.78595,0.23680648,-1.7239914,310.57413,-602.32043,5178.382,429.78052,390.69443,72.083435,0.8821055,0.05286621,3.2059653,0.88678145,0.04768287,307.3518,-0.88093436,445.14813,446.02905,22.644987,0.11156347,-1.686032,427.3434,351.1782,74.49695,3.0643916,0.06291555,3.869162,0.8813152,0.047355935,307.34784,-3.9695659,442.7108,446.68036,0.012411105060577392,3072.5209798812866,155000
20.429348,0.27290988,-1.687772,360.86905,-381.86066,5504.98,425.95807,382.62888,76.06123,2.3658917,0.0531689,3.5378122,0.87319183,0.056340426,309.16388,-0.97970927,441.41626,442.39597,18.454185,0.26819688,-1.6196828,429.52325,377.1341,72.309715,0.61164874,0.019369487,2.533303,0.8353615,0.016667569,309.168,9.4699745,444.98166,435.5117,0.01239462776184082,3134.4941370487213,160000
17.227304,0.038052335,-1.7834435,109.82455,-139.61711,2031.7145,439.6749,222.38268,61.730934,0.8999895,0.041295543,3.3730602,0.773946,0.07580376,310.34103,2.7013502,455.19196,452.4906,18.562038,0.21431825,-1.8127487,447.7072,220.54984,53.563705,2.2050977,0.00896795,1.5256047,0.79912853,0.036170147,310.32257,12.733171,463.22336,450.49017,0.012899544858932495,3198.99187374115,165000
18.219168,0.25258535,-1.6173155,250.74292,-314.39902,3457.9297,422.8757,435.06445,79.47409,2.8504097,0.02498269,2.231215,0.8288114,0.059295975,306.6187,7.6707754,438.20663,430.53586,19.149406,0.0602273,-1.8104229,421.00626,458.08218,81.48329,3.8022366,0.02857573,2.4716363,0.80274516,0.035641197,306.60074,6.5686975,436.3363,429.7676,0.012381664896011352,3260.9002134799957,170000
20.914991,0.21443397,-1.8022475,461.07892,-505.8575,6240.459,411.1955,525.9521,92.494095,1.5498812,0.060293324,3.1617346,0.88400173,0.048308235,310.37317,-3.1947715,426.71417,429.90894,22.794025,0.20030788,-1.7668636,420.90152,551.5095,82.23129,2.6519055,0.02964869,2.416655,0.843241,0.03542647,310.3662,6.3163595,436.41983,430.1035,0.01247994499206543,3323.2999517917633,175000
19.275238,0.23179735,-1.6614292,124.35599,-203.9063,2252.9255,415.30127,585.8179,88.50671,5.1594987,0.016742459,1.8040489,0.8428564,0.044218335,310.23422,10.317628,430.813,420.49536,20.787123,0.22496174,-1.6772515,412.1855,549.54333,91.77426,3.6656015,0.16529582,5.722272,0.8997174,0.063951835,310.23776,-35.76912,427.6974,463.4665,0.0124575834274292,3385.58788394928,180000
21.01174,0.3030619,-1.6768856,182.62636,-193.42682,2915.5806,411.84882,433.34515,90.83305,8.579368,0.024792247,2.5774398,0.8733364,0.05726773,314.6017,7.9304028,427.5789,419.6485,20.919765,0.31958002,-1.6262126,428.2206,393.3597,73.512856,2.2866497,0.040655855,2.3329766,0.88093495,0.04666869,314.6001,2.9396691,443.95062,441.01096,0.012434949731826782,3447.76264500618,185000
17.544006,0.23890257,-1.7007086,104.60817,-149.722,3099.4924,435.72134,323.09195,65.939705,3.2550504,0.063475795,4.3766985,0.8331102,0.02760487,314.8825,-4.243292,451.46548,455.70877,18.339756,0.22326995,-1.5988959,435.9342,353.79077,65.65854,1.465131,0.025105784,3.126274,0.81021535,0.037788507,314.8791,7.8386683,451.67813,443.83948,0.012449716329574584,3510.011236667633,190000
18.14888,0.11540289,-1.5336969,147.98692,-98.339294,2611.4746,413.30646,463.50174,89.68631,6.5245957,0.06772326,3.5336077,0.87086725,0.056577638,314.2016,-5.568676,429.01654,434.5852,20.424417,0.24453674,-1.7053245,420.15204,465.08286,82.08743,0.9532392,0.05519834,2.938385,0.85271466,0.05232022,314.1977,-1.6333067,435.86194,437.49524,0.012403200626373291,3572.0272500514984,195000
23.981165,0.22442046,-1.7768416,529.5159,-375.65646,6555.344,420.92227,471.77142,81.66803,6.6173964,0.02818742,2.3485715,0.8710543,0.0333119,310.0198,6.762332,436.42325,429.66092,21.137642,0.27252126,-1.6925596,429.0326,508.58963,73.039154,6.1331964,0.020521332,2.7005918,0.84104323,0.05635675,310.00354,9.138492,444.53278,435.3943,0.012379099130630494,3633.922762155533,200000
19.779448,0.19179824,-1.6524743,216.74898,-228.99312,4272.145,425.4458,478.17465,76.69145,5.388416,0.072832294,3.7810612,0.84154105,0.045961265,312.51047,-7.1353307,441.07132,448.20667,20.17928,0.25345296,-1.6845415,423.12112,494.29987,79.37877,3.5157769,0.038558215,2.371938,0.85555255,0.04375668,312.4999,3.575557,438.74612,435.17056,0.12386877303123474,4253.266639947891,205000
20.133099,0.19293265,-1.6997684,163.91844,-109.733185,2224.5698,425.72025,459.93118,76.221886,5.2358537,0.0440966,3.3895,0.839143,0.056095157,315.21936,1.8608661,441.48123,439.62036,18.187042,0.23997718,-1.6790738,425.8897,409.3375,76.24424,2.578215,0.021426402,1.9423943,0.8472853,0.034626056,315.2075,9.006613,441.6501,432.64346,0.012431743001937867,4315.425368785858,210000
12.7319,0.126193,-1.8118594,244.5686,-120.60015,2706.4736,435.5837,309.9616,65.96241,5.8771687,0.012408266,2.0230305,0.7293331,0.029336136,317.852,11.948607,451.47632,439.5277,14.155968,0.11059449,-1.6897135,440.362,286.97345,61.10488,5.0443344,0.0053875316,1.5172102,0.6969781,0.03556921,317.88635,14.181694,456.25632,442.07462,0.012439660215377808,4377.623682498932,215000
20.032667,0.25565386,-1.7498517,393.95267,-538.0348,4781.372,419.58307,537.5673,83.2955,3.2724826,0.023216348,2.4085398,0.8292695,0.02930401,312.60898,8.37281,435.2135,426.8407,21.205208,0.19351444,-1.7795502,416.7179,546.2095,86.926216,4.4770374,0.04261862,3.0326166,0.8714497,0.05609204,312.59512,2.3073833,432.34766,430.04028,0.012426889514923095,4439.758149147034,220000
19.268362,0.14589104,-1.7008363,381.95996,-179.38632,4200.73,403.64752,639.5584,102.365906,1.1034492,0.02119905,1.9339228,0.8294361,0.03197575,311.5582,8.973172,419.22543,410.25226,24.737614,0.36078402,-1.7922665,404.66437,619.1713,101.739655,1.5850319,0.060048115,2.9811993,0.8604876,0.03849153,311.5368,-3.1303573,420.24118,423.37155,0.012459271097183228,4502.054518461227,225000
20.669607,0.07302022,-1.778648,150.81268,-112.91323,2221.0664,422.58582,531.70825,80.10492,1.5403144,0.030270865,2.6824987,0.8396758,0.040527917,314.73108,6.209372,438.3224,432.113,19.286999,0.08878897,-1.6613472,424.85873,584.3346,78.240204,5.5643263,0.01068426,1.5175276,0.81868446,0.027211146,314.7294,12.373819,440.59518,428.22137,0.01240224232673645,4564.065743923187,230000
19.747879,0.3211962,-1.5814111,134.06693,-71.37283,1914.6467,420.2984,469.24835,82.260574,5.241763,0.027762862,2.7266703,0.88140804,0.052162368,316.7174,7.042889,436.13425,429.09137,20.00912,0.10335907,-1.8052212,419.74445,420.80212,82.51502,0.6165549,0.01778962,2.0947747,0.7894919,0.047826245,316.7404,10.202328,435.58148,425.37915,0.01240590181350708,4626.095263004303,235000
21.423426,0.31225944,-1.6688348,86.35365,-139.95198,2642.5947,427.6095,419.9783,74.27815,2.0762744,0.07137257,3.72765,0.8767429,0.039996523,314.7012,-6.7259727,443.34454,450.07053,24.214085,0.31601176,-1.7173741,415.51373,466.85553,87.26425,3.0605845,0.016126344,2.1503932,0.8796155,0.0358869,314.68787,10.659628,431.24814,420.5885,0.012417129802703857,4688.180925369263,240000
21.72571,0.16740811,-1.6614819,304.55667,-555.485,5915.8975,415.53302,487.3182,87.27339,7.9004097,0.02627759,2.2087052,0.8594332,0.051534962,316.02737,7.496931,431.33438,423.83746,23.112427,0.3367368,-1.6955947,417.4005,539.53186,85.794235,2.672412,0.03588726,2.5245047,0.8589381,0.04957509,316.01413,4.4598255,433.20123,428.7414,0.012423289012908935,4750.297383308411,245000
19.92372,0.17307724,-1.6374116,244.98708,-161.52866,3674.9448,409.00433,491.00723,93.88634,1.9888934,0.053409096,4.2068963,0.85249245,0.036495138,316.1606,-1.0778216,424.81238,425.8902,19.319513,0.1843119,-1.6571708,412.29834,537.0694,91.0689,5.581487,0.087816596,3.9497435,0.872566,0.04848306,316.15656,-11.955964,428.10617,440.06213,0.012393424606323242,4812.264520645142,250000
19.581326,-0.10309258,-1.7086767,153.33205,-133.57086,2092.3418,412.9104,636.8966,90.88627,1.3881565,0.018419255,2.0770946,0.7934072,0.037402906,317.7144,10.033657,428.7961,418.76245,22.677387,0.24565488,-1.7460301,415.6993,540.8248,88.0253,4.5121756,0.057886854,3.4510415,0.8558486,0.023791324,317.73315,-2.5059147,431.58597,434.0919,0.012671942281723022,4875.624245405197,255000
18.61137,0.25708234,-1.6470999,163.92082,-236.56883,2640.8857,414.62744,558.1674,89.097244,7.2920213,0.028792571,2.1771502,0.84442955,0.068210095,316.0325,6.702237,430.42908,423.72684,19.055603,0.17336926,-1.8252646,411.6378,584.19135,92.16931,1.2974681,0.08539751,4.001639,0.8833659,0.04424158,316.0108,-11.185996,427.43832,438.62433,0.012440091228485108,4937.824714183807,260000
22.96597,0.23974498,-1.6409863,163.20015,-430.31107,4595.337,413.4389,480.22748,89.345474,3.453633,0.02021348,1.820252,0.87895954,0.04369404,317.0775,9.444636,429.2928,419.84814,20.484928,0.068449154,-1.6251055,414.55585,478.17627,88.1814,3.7909527,0.08166798,5.1402106,0.81646454,0.034864206,317.068,-10.040903,430.40924,440.45013,0.012404368305206298,4999.846568822861,265000
20.689898,0.21859573,-1.6763694,278.00702,-575.9946,4873.85,428.4509,387.41745,73.550766,4.8917117,0.012292778,1.8839247,0.8450483,0.04651134,320.1673,12.07262,444.4593,432.38666,23.246489,0.25003964,-1.6881834,429.20645,443.57977,72.6937,1.0346777,0.061046302,3.1940753,0.9047233,0.03751709,320.14136,-3.536378,445.21353,448.7499,0.012404272079467774,5061.867941856384,270000
22.641214,0.2623365,-1.7385172,96.84339,-64.32287,1613.3187,407.37036,511.50488,96.48233,2.742512,0.025777794,2.5497923,0.8348176,0.05936545,319.87308,7.7480316,423.364,415.616,18.758762,0.16520141,-1.6259,421.26324,498.65274,81.28084,2.3086102,0.036443356,2.8267138,0.83703053,0.044062894,319.85892,4.3362136,437.2562,432.91998,0.012435580778121949,5124.045857429504,275000
23.100616,0.31865004,-1.5515152,658.03546,-1419.5752,12756.278,415.16284,494.77945,87.878365,3.294278,0.051274978,3.1878917,0.91930217,0.033052173,319.28973,-0.40708703,431.12735,431.53442,20.98101,0.16510938,-1.7204688,421.60513,490.96857,81.04025,3.7156656,0.11725646,3.8064291,0.90761817,0.040625762,319.28717,-21.474127,437.5695,459.0436,0.012399340438842773,5186.04257273674,280000
16.33728,0.17430717,-1.7512405,320.2564,-190.12044,3630.9502,423.61902,511.3172,79.33114,2.2583277,0.022868771,2.7615445,0.7875541,0.025247985,319.073,8.656843,439.57266,430.91583,17.38111,0.1860725,-1.5369799,418.63995,512.7865,84.57015,2.5329115,0.07462296,4.9466915,0.8366312,0.04021754,319.05933,-7.8561845,434.59293,442.4491,0.012401068162918092,5248.047927379608,285000
20.372265,0.31536108,-1.6242464,245.43018,-412.51254,5035.722,427.46204,459.6942,74.664406,6.9227667,0.0284411,2.30054,0.87686604,0.049701773,321.44415,6.9299827,443.53424,436.60425,17.85839,-0.042303257,-1.720632,418.13824,432.86523,84.33526,5.866751,0.048937954,3.2480319,0.8183933,0.043450065,321.50778,0.3414563,434.21365,433.8722,0.012399941825866699,5310.0476496219635,290000
17.96698,0.28959784,-1.6135867,127.424576,-347.41388,3453.9639,415.29553,514.7936,87.56149,2.6160214,0.040481366,2.4955077,0.84529066,0.03994903,320.7645,3.05324,431.33377,428.28052,15.235579,0.12098302,-1.6156409,416.67453,572.7564,86.64789,3.167285,0.04623186,3.0070202,0.8495764,0.0677863,320.76663,1.2086943,432.71286,431.50418,0.012383770418167114,5371.966514348984,295000
23.275536,0.24124335,-1.7353895,88.60885,-133.73311,1740.185,412.11658,560.68494,91.69629,0.84063995,0.027957918,2.2762828,0.84970593,0.03331959,319.10605,7.033762,428.07187,421.03812,19.226143,0.011792123,-1.6873233,412.76443,504.6289,91.25914,3.19995,0.061469603,3.0053065,0.8542504,0.032168515,319.1027,-3.659981,428.71957,432.37955,0.012430754041671753,5434.120297670364,300000
18.607365,0.12887171,-1.6986182,240.95613,-307.24905,4141.4307,416.41403,537.8177,86.895935,5.115478,0.029971706,2.6509116,0.8288867,0.041897893,320.15982,6.4122553,432.42203,426.00977,18.811243,0.22247234,-1.6940287,418.8491,466.26047,84.18659,8.43259,0.027842004,2.2655227,0.8628035,0.045626335,320.156,7.0940156,434.8569,427.76288,0.12351610689163207,6051.700850009918,305000
20.125053,0.107949,-1.7365451,160.41261,-184.54126,2735.4907,401.46448,596.8017,103.19112,4.1089516,0.047811087,2.745854,0.86350864,0.038551126,318.34872,0.69683784,417.38193,416.6851,22.962383,0.14523998,-1.7469578,399.78366,705.2826,106.94067,1.8012723,0.09399429,4.479185,0.92667055,0.042533323,318.3443,-14.005331,415.70087,429.7062,0.012516886186599732,6114.285292625427,310000
19.265842,0.19021499,-1.634553,181.6544,-147.57806,4841.498,415.33844,670.1072,89.10051,2.4993842,0.095407076,5.694299,0.81117594,0.024506925,317.48737,-14.416173,431.2128,445.62897,20.029669,0.22501886,-1.6497997,409.16034,616.61145,95.928185,1.857639,0.023480639,2.1576145,0.84284645,0.03352511,317.47632,8.41927,425.03418,416.6149,0.012574921083450317,6177.159911632538,315000
20.228394,0.30257598,-1.6536715,468.58435,-440.87787,4425.4966,424.74115,638.74347,78.177155,3.2443984,0.029004266,2.3240368,0.89828193,0.04523881,320.0568,6.719827,440.744,434.02417,19.074566,0.089218244,-1.5483177,408.3812,618.79535,96.83099,2.1474538,0.045275632,3.2458313,0.8376454,0.04393656,320.06012,1.512082,424.38422,422.87213,0.012410793018341065,6239.213890790939,320000
19.303354,0.13658255,-1.7571963,99.65272,-177.51056,1926.7753,418.64624,559.2593,84.79768,2.0501757,0.014559428,2.2598214,0.7957022,0.03313885,320.0687,11.343417,434.64966,423.30624,21.464748,0.32872462,-1.6738052,426.05634,529.9992,76.55608,3.4365396,0.06223139,3.1783898,0.8946662,0.044263843,320.0989,-3.9152548,442.06128,445.97653,0.012414236497879028,6301.285084724426,325000
