training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3946452,-4.648817,1.3946453,0.021650013,119.01164,1.0,-119.01164,1.0,2.0455155,27.191275,-90.92924,730.6714,65.93388,1275.4507,696.276,10.941903,18.553093,85.01295,2.0419612,0.021035751,4.9142723,-90.92924,66.17959,157.10883,2.3935957,-4.645319,1.3935957,0.020250427,124.84175,1.0,-124.84175,1.0,2.1343102,68.80291,1229.5308,678.8888,15.1861,11.6168785,69.37274,2.1248055,0.0276571,4.915002,-56.851227,69.04866,125.89989,0.16251802067756652,812.5901255607605,5000
2.392296,-4.640987,1.3922961,0.01851771,84.65416,1.0,-84.65416,1.0,1.5477291,19.906246,-38.618206,346.5759,99.78456,1323.6016,570.31775,16.570118,2.7553015,19.156843,1.5134938,0.03170972,14.27501,-38.618206,100.49831,139.11652,2.3939333,-4.6464443,1.3939333,0.020700585,91.276634,1.0,-91.276634,1.0,1.6691248,110.3743,1225.6111,547.55963,1.5870414,3.4033747,25.558805,1.6515262,0.012897064,14.278196,-47.880142,111.08821,158.96835,0.006050162696838379,842.8409476280212,10000
2.3919394,-4.6397986,1.3919394,0.018042296,65.89521,1.0,-65.89521,1.0,1.126605,16.69117,-30.831995,414.1689,149.92802,1065.5956,430.16638,7.8420167,0.6687721,7.380022,1.1030302,0.016027676,49.82771,-30.831995,152.4194,183.2514,2.392694,-4.6423135,1.392694,0.01904823,69.69986,1.0,-69.69986,1.0,1.2569227,153.39351,988.8858,427.19684,3.7842085,1.5208524,18.599321,1.2527956,0.019939167,49.838406,-73.30495,155.88542,229.19037,0.0060539141178131105,873.1105265617371,15000
2.3917282,-4.6390934,1.3917282,0.017760357,43.559906,1.0,-43.559906,1.0,0.81580365,30.388485,-33.0916,618.2285,230.04762,720.0955,294.50763,6.981846,0.2483256,8.313757,0.8150741,0.0072525847,166.8549,-33.0916,238.39037,271.48196,2.3940103,-4.646701,1.3940103,0.020803241,41.893333,1.0,-41.893333,1.0,0.91120905,241.08028,711.74725,280.2604,5.0591054,0.75940937,17.722763,0.90164876,0.009063603,166.88362,-118.3888,249.42447,367.81326,0.006049981880187988,903.3604428768158,20000
2.392229,-4.6407638,1.3922291,0.018428354,30.350399,0.99999994,-30.350399,1.0,0.6556634,45.858097,-107.63619,1481.1523,310.04398,547.64307,197.54826,9.113084,0.28365365,11.681085,0.6452776,0.010790507,460.66556,-107.63619,333.07724,440.71344,2.3911812,-4.637271,1.3911812,0.017031213,31.140533,0.99999994,-31.140533,1.0,0.6573138,317.21967,544.0973,189.9107,6.6441083,0.15025035,6.125658,0.6656289,0.013248652,460.75143,-46.19049,340.25723,386.44772,0.006069037342071533,933.705638885498,25000
2.393045,-4.643484,1.3930452,0.01951651,27.047203,0.9999999,-27.047203,1.0,0.5345898,18.956331,-15.729678,512.06085,330.7586,422.8318,174.642,10.644442,0.025652256,3.3361197,0.57240665,0.014798414,778.5662,18.956331,369.68692,350.7306,2.3920598,-4.6401997,1.3920599,0.018202702,28.616388,0.9999999,-28.616388,1.0,0.5694115,331.51422,468.24826,173.64378,0.19454546,0.14147815,7.269186,0.6100663,0.014803629,778.6189,-71.226616,370.44516,441.67178,0.006085552453994751,964.1334083080292,30000
2.392054,-4.64018,1.3920541,0.018195024,26.567131,0.99999994,-26.567131,1.0,0.55755967,45.969086,-54.52497,1125.9144,332.33405,455.48752,173.067,11.547185,0.050032005,4.437726,0.59476817,0.015006557,854.0685,-0.027333582,375.03748,375.06482,2.3917265,-4.6390886,1.3917265,0.01775831,29.090868,0.9999999,-29.090868,1.0,0.5797595,341.9081,451.1598,163.20178,5.628129,0.16111918,7.9031467,0.5994163,0.007966969,854.02655,-94.89873,384.60944,479.50818,0.006051247310638427,994.3896517753601,35000
2.390893,-4.6363096,1.390893,0.01664686,28.637005,0.99999994,-28.637005,1.0,0.5554738,31.4153,-42.45997,633.64355,314.7467,497.9609,192.37602,6.99862,0.019777795,2.6630416,0.58738893,0.0058695152,860.06506,25.993063,357.74997,331.7569,2.3930519,-4.643506,1.3930519,0.01952549,32.13274,1.0,-32.13274,1.0,0.6289001,319.16077,512.46344,187.35115,2.8043528,0.31030867,11.742244,0.6952536,0.015472204,860.1118,-223.89455,362.16638,586.0609,0.006050292301177979,1024.641120672226,40000
2.390852,-4.636173,1.390852,0.01659211,30.951727,0.99999994,-30.951727,1.0,0.5372362,63.89847,-61.026627,1065.482,306.66632,551.0641,201.47641,11.804286,0.027826978,3.0884953,0.5911263,0.006343371,872.58954,19.347948,350.2958,330.94785,2.3907413,-4.635805,1.3907415,0.016444866,31.119678,1.0,-31.119678,1.0,0.60794884,312.47974,525.74866,194.88124,6.0315723,0.23924962,14.00014,0.66442955,0.009891642,872.5072,-165.12166,356.1051,521.22675,0.0060506832122802735,1054.8945441246033,45000
2.3915408,-4.6384697,1.3915408,0.017510636,30.699562,0.99999994,-30.699562,1.0,0.5996535,110.364815,-119.95821,2300.1453,286.7858,600.0979,223.62231,4.8607445,0.070686534,6.0728655,0.64385223,0.007515739,878.9165,-18.181736,330.73163,348.91336,2.393543,-4.6451435,1.393543,0.020180231,34.50164,1.0,-34.50164,1.0,0.66206694,296.8185,527.93585,211.99806,10.297954,0.26775765,9.713951,0.74460924,0.030375918,878.85486,-191.37738,340.76123,532.1386,0.0060657182216644285,1085.2231426239014,50000
