training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.6533613,-4.653365,4.653365,0.023469044,16.329758,0.99999624,-16.329699,1.0,0.67261696,0.0,-12.502015,-20.350527,0.38437697,-1.1699617,28.606964,0.9118591,-11.837463,-19.467037,0.062462732,5.6447477,-4.6448517,4.6448517,0.020063639,16.200703,0.99989605,-16.19902,1.0,0.5961558,0.0,-12.654125,-20.049072,0.6939024,-12.0221405,-19.32634,0.049166013,0.1860347384929657,930.173707485199,5000
5.647689,-4.647689,4.647689,0.021198465,23.92716,0.99999994,-23.92716,1.0,1.4107903,0.0,-18.548944,-33.15024,0.5000601,-0.8979794,36.817062,0.7985252,-17.959969,-32.385082,0.1327351,5.649555,-4.649555,4.649555,0.021945141,24.416897,0.99999994,-24.416897,1.0,1.7001567,0.0,-18.684244,-33.172787,1.0837828,-18.090958,-32.52961,0.11853097,0.0027746016025543213,944.0467245578766,10000
5.6438346,-4.6438403,4.6438403,0.019659076,27.745323,0.9999941,-27.745163,1.0,1.8622991,0.0,-20.907032,-43.210697,0.36299065,-0.42140633,29.97364,0.9573629,-20.380047,-42.69729,0.14746939,5.6463976,-4.6463976,4.6463976,0.020682022,28.539455,0.99999994,-28.539455,1.0,1.509076,0.0,-21.389202,-43.42417,0.9207922,-20.881315,-42.31756,0.14821123,0.0028239977836608888,958.1667220592499,15000
5.648618,-4.648653,4.648653,0.021584328,28.43567,0.99996513,-28.43468,1.0,1.6871622,0.0,-22.060566,-46.694904,0.7302569,-0.52800363,33.322155,0.78827167,-21.532236,-45.822487,0.18960574,5.651291,-4.651291,4.651291,0.022639275,28.423616,0.99999994,-28.423616,1.0,1.7276642,0.0,-21.974102,-47.71056,0.9743415,-21.42228,-47.266125,0.20403889,0.002836513805389404,972.3493015766144,20000
5.656327,-4.656369,4.656369,0.024670752,28.588436,0.99995744,-28.587221,1.0,1.2383602,0.0,-22.343485,-46.97675,0.79649365,-0.42715964,34.046925,0.74154943,-21.883062,-46.797104,0.17805615,5.6498175,-4.649843,4.649843,0.022060301,28.814503,0.999974,-28.813755,1.0,1.3762982,0.0,-22.338799,-46.467903,0.61064166,-21.88114,-46.181564,0.1970768,0.0028627638339996336,986.6631298065186,25000
5.646242,-4.646242,4.646242,0.020619696,29.246424,0.99999994,-29.246424,1.0,1.4576614,0.0,-21.63594,-46.963493,0.4745415,-0.6254731,36.878597,1.1151637,-21.136553,-45.541454,0.2170048,5.6480856,-4.648095,4.648095,0.021360995,29.984081,0.99999034,-29.983795,1.0,1.1753337,0.0,-22.612976,-46.93831,0.89977884,-22.15408,-46.969345,0.18505508,0.0029633562088012696,1001.4799230098724,30000
5.646492,-4.6464963,4.6464963,0.020721497,29.634785,0.9999955,-29.634655,1.0,1.3913722,0.0,-23.343494,-49.30207,0.7430346,-0.56326973,28.662508,0.93903786,-22.843086,-49.343437,0.16570586,5.6464443,-4.6464443,4.6464443,0.020700583,29.988016,0.99999994,-29.988016,1.0,1.3496149,0.0,-23.043566,-50.65588,1.0543944,-22.538578,-50.47862,0.16519268,0.0030287869453430177,1016.6238677501678,35000
5.643012,-4.643012,4.643012,0.019327775,30.568275,0.99999994,-30.568275,1.0,1.4877064,0.0,-23.56078,-49.1414,1.1205106,-0.5845868,46.1252,1.1624738,-23.095127,-49.125477,0.17986116,5.6448717,-4.644875,4.644875,0.020072892,29.513622,0.9999964,-29.513517,1.0,1.4369569,0.0,-23.303268,-49.90911,0.7435045,-22.862564,-48.15925,0.1631125,0.0028686820983886718,1030.9672892093658,40000
5.641974,-4.6419773,4.6419773,0.01891388,31.762028,0.9999967,-31.761925,1.0,1.2280837,0.0,-24.101515,-49.51246,0.39519018,-0.43396613,21.943813,0.6932938,-23.60705,-49.044224,0.17221153,5.6423006,-4.642316,4.642316,0.01904915,31.956394,0.999985,-31.955917,1.0,1.5036151,0.0,-25.1978,-51.420433,0.78915954,-24.694118,-49.922657,0.17267536,0.0029950830936431886,1045.9427132606506,45000
5.6464205,-4.6464205,4.6464205,0.02069119,32.420982,1.0,-32.420982,1.0,1.1122396,0.0,-24.589447,-52.61889,0.7012353,-0.33200565,23.76696,0.800412,-24.110703,-51.67245,0.14946741,5.6409183,-4.6409183,4.6409183,0.018490164,32.314663,1.0,-32.314663,1.0,1.0164016,0.0,-24.450172,-50.6945,1.0900147,-24.037022,-50.01145,0.15257809,0.002885979890823364,1060.3726284503937,50000
