training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7834024,-7.856105,0.7856105,0.12614922,6.0678587,0.99779195,-6.0544615,1.0,0.9990349,0.10546875,0.005762387,-10.2983055,-10.303578,-4.904395,4.0325904,0.08095856,4.9237326e-07,0.009971712,-0.008925418,0.24203168,1.7844484,-7.8881516,0.7888152,0.13416094,5.967413,0.9956331,-5.941355,1.0,0.9989023,0.044921875,0.006155571,-9.960966,-9.965894,-4.9203606,11.498669,0.10434891,8.7974473e-07,0.1648512864112854,824.2564549446106,5000
1.7705636,-7.7919054,0.77919054,0.11009927,5.5829034,0.991373,-5.5347404,1.0,0.99904823,0.14746094,0.0052208593,-11.047337,-11.053838,-4.3970304,14.330256,0.17488763,1.8731713e-06,0.012558666,-0.011880014,0.21979041,1.7577077,-7.8331823,0.7833182,0.120418556,5.7695246,0.9743895,-5.621765,1.0,0.9985752,0.051757812,0.0064797252,-10.221393,-10.227011,-4.474545,262.72098,0.7280863,3.7109985e-10,0.0029004417896270752,838.7586717605591,10000
1.7605077,-7.766234,0.7766234,0.10368149,5.434174,0.9838843,-5.346599,1.0,0.99903774,0.15820312,0.005104659,-10.88987,-10.896435,-4.173543,10.555262,0.23420748,1.0584403e-05,0.012317756,-0.01757272,0.19048117,1.757026,-7.822342,0.7822342,0.117708474,5.686494,0.9747917,-5.543148,1.0,0.9987984,0.07421875,0.006080406,-10.454027,-10.459877,-4.469907,459.35736,1.365254,1.2683272e-07,0.0029038281917572024,853.2778205871582,15000
1.7604048,-7.767276,0.77672756,0.10394186,5.420579,0.9836772,-5.332101,1.0,0.999053,0.15429688,0.005196406,-10.627199,-10.633494,-4.187215,27.37148,0.26999015,9.724843e-06,0.010749025,-0.0096894,0.18645084,1.768846,-7.7994366,0.7799437,0.11198207,5.518649,0.9889023,-5.4574056,1.0,0.9987669,0.07324219,0.0058896933,-10.44956,-10.455567,-4.303713,52.095608,0.3329456,4.5602724e-06,0.0029037845134735106,867.7967495918274,20000
1.7532394,-7.742772,0.7742772,0.097816065,5.375988,0.9789622,-5.26289,1.0,0.9990587,0.17773438,0.005021505,-10.740005,-10.746617,-3.9755461,45.303276,0.31064937,1.16205465e-05,0.021430321,-0.019074867,0.23032585,1.7546622,-7.7831335,0.7783134,0.10790637,5.575319,0.97634876,-5.4434566,1.0,0.99856377,0.072265625,0.0062728357,-10.577435,-10.583591,-4.2797413,230.401,0.6574272,3.7579076e-07,0.0029074116706848145,882.3338139057159,25000
1.7524834,-7.749249,0.7749249,0.0994352,5.397983,0.97755843,-5.276845,1.0,0.9990511,0.16796875,0.004988393,-10.920515,-10.927326,-3.9540462,13.766823,0.30069196,1.3078414e-06,0.016651817,-0.01316342,0.22548674,1.7614448,-7.78969,0.778969,0.109545454,5.7921796,0.9824758,-5.690677,1.0,0.9987335,0.09277344,0.006263838,-10.320532,-10.326364,-4.3547964,36.894352,0.47476053,1.4133015e-07,0.0029031651496887207,896.8496458530426,30000
1.754053,-7.7116823,0.77116823,0.090043515,5.3991776,0.98288476,-5.3067703,1.0,0.9990177,0.18554688,0.0050499025,-10.743578,-10.750135,-4.0361705,11.190218,0.24955668,5.9694125e-06,0.015965447,-0.013633907,0.23064213,1.766145,-7.780013,0.7780013,0.107126266,5.6392975,0.9881437,-5.5724373,1.0,0.99858,0.08984375,0.0060319705,-10.604354,-10.610576,-4.2394032,37.152054,0.38857424,2.3589837e-07,0.0029038706302642824,911.3690056800842,35000
1.7465136,-7.741416,0.77414155,0.097476915,5.4713297,0.97237206,-5.320169,1.0,0.99903584,0.16699219,0.004978896,-10.866141,-10.872875,-3.9764473,38.17897,0.3469226,9.090357e-06,0.020115133,-0.029148813,0.27610534,1.7529712,-7.785782,0.7785783,0.10856852,5.639777,0.97439295,-5.49536,1.0,0.9985075,0.08300781,0.006364147,-10.563366,-10.569615,-4.16978,49.333904,0.66723394,6.219532e-06,0.0029027250289916993,925.8826372623444,40000
1.7609954,-7.73748,0.773748,0.09649293,5.589288,0.98724735,-5.518011,1.0,0.9990635,0.17578125,0.004971564,-10.864603,-10.871273,-4.0421257,16.032803,0.19624437,4.758096e-06,0.019403111,-0.030686134,0.2573639,1.7642796,-7.796117,0.7796117,0.11115228,5.7479954,0.98466784,-5.6598673,1.0,0.99853516,0.083984375,0.0062655373,-10.657811,-10.663992,-4.3349805,41.348747,0.49142772,2.871492e-07,0.0029266482353210448,940.5158877372742,45000
1.7494837,-7.7216635,0.7721663,0.09253875,5.451509,0.9773174,-5.327855,1.0,0.99906063,0.17675781,0.0049362173,-11.05554,-11.062458,-3.9790812,41.280544,0.35702518,1.23503705e-05,0.021773983,-0.012388417,0.23068774,1.7679303,-7.7681823,0.7768182,0.104168534,5.6062584,0.991112,-5.556431,1.0,0.9985361,0.09472656,0.0061300844,-10.753655,-10.759907,-4.359429,35.956375,0.3676409,1.7905582e-07,0.0029052082538604737,955.0419356822968,50000
