training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
0.9815731,-1.6844571,53.71071,256.03125,0.88695395,-9.910326,0.14418827,1.0,94.90428,0.7137883,-4.6556263,0.024373446,1.0,0.21404585,-15.906221,-25.317438,0.34475735,256.52783,0.9225613,-9.867952,0.13571353,1.0,89.92531,0.6609167,-4.663373,0.027472084,1.0,0.44554138,-16.375523,-25.438488,0.17390245,0.18584826650619507,929.2413494586945,5000
3.557379,-3.8407493,76.637436,437.44537,1.3332113,-9.741373,0.11039748,1.0,108.14733,0.7384384,-4.6466527,0.02078399,1.0,0.10449621,-25.61784,-42.25384,0.44935542,431.85547,1.1244447,-9.753158,0.112754546,1.0,101.16922,0.75576663,-4.637347,0.01706182,1.0,0.084608376,-24.695402,-42.337826,0.74991125,0.003335351657867432,945.9181153774261,10000
2.3698921,-4.3045073,115.00598,504.10858,1.7950912,-9.756614,0.11344564,1.0,133.93057,0.8436201,-4.6492615,0.021827728,1.0,0.28004032,-31.131638,-56.07614,0.89143056,481.10522,1.6024283,-9.778696,0.11786202,1.0,119.96186,0.7743727,-4.6523285,0.023054525,1.0,0.24159144,-31.661938,-55.7567,0.62284756,0.0033446682929992675,962.6414649486542,15000
5.1859255,-4.330947,154.67303,531.5651,1.8618885,-9.806751,0.123473406,1.0,140.85793,0.90544957,-4.6483803,0.021475106,1.0,0.2068362,-36.946438,-66.439316,0.98417836,524.5099,1.6193993,-9.875964,0.13731578,1.0,136.67432,0.9436641,-4.6471643,0.020988634,1.0,0.25384945,-34.53192,-66.47881,1.284764,0.0033666365146636963,979.4746553897858,20000
5.3828316,-3.9577534,134.77057,563.2534,1.9475458,-9.734985,0.10912011,1.0,107.49038,0.7786626,-4.6547847,0.024036877,1.0,0.24673828,-38.350945,-75.05315,0.89243495,555.0032,1.7161839,-9.751674,0.11245763,1.0,108.19726,0.7789395,-4.656232,0.024615718,1.0,0.35935152,-37.2932,-74.899796,0.96338063,0.0033616740226745604,996.2830338478088,25000
6.1102304,-4.4418693,176.42874,583.76697,1.7275388,-9.698831,0.10188904,1.0,101.464645,0.81856793,-4.6455474,0.020341922,1.0,0.32086927,-40.739258,-81.51933,1.8325717,583.059,1.7326343,-9.660456,0.09421422,1.0,97.40898,0.79956627,-4.6500072,0.022125779,1.0,0.48427215,-40.293858,-81.55684,0.9740629,0.003362370252609253,1013.0948934555054,30000
3.3997893,-2.4804626,136.92125,575.1618,1.7529366,-9.649657,0.09205439,1.0,114.64574,0.8510152,-4.6479616,0.021307597,1.0,0.11315714,-39.928383,-86.171875,1.0228567,583.4223,1.827064,-9.699954,0.10211376,1.0,118.53317,0.8570636,-4.6461763,0.020593388,1.0,0.12663642,-39.691486,-86.39641,1.0726626,0.0033639505863189696,1029.9146542549133,35000
6.818417,-5.879892,211.53496,596.7119,1.7156044,-9.747582,0.11163943,1.0,121.41429,0.83638716,-4.6449747,0.020112997,1.0,0.25326377,-42.2187,-90.10869,1.6062744,616.9988,1.9292568,-9.778225,0.11776811,1.0,114.78004,0.8386576,-4.644494,0.019920746,1.0,0.23233375,-40.647636,-90.13049,0.7644429,0.0033754502296447753,1046.7919130325317,40000
2.1772423,-2.998631,115.40262,616.715,2.2424653,-9.6454525,0.09121366,1.0,112.28577,0.78876793,-4.6372123,0.017007906,1.0,0.15939462,-40.42166,-92.81429,0.96213824,596.0885,1.6647617,-9.730713,0.10826557,1.0,118.09912,0.8814467,-4.6448493,0.020062698,1.0,0.22118226,-41.073612,-92.941216,1.0117142,0.0034977286338806154,1064.2805633544922,45000
3.6243181,-3.0487046,127.16828,635.7899,2.189084,-9.69207,0.10053694,1.0,111.6458,0.81847644,-4.6432476,0.019421944,1.0,0.6563339,-43.299603,-94.865585,1.1453248,632.74396,2.048645,-9.662691,0.09466131,1.0,114.57952,0.8523693,-4.6402984,0.01824213,1.0,0.48277253,-42.88795,-94.4718,0.94856405,0.003503502035140991,1081.7980816364288,50000
