training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
206.13982,0.22993612,-4.629728,0.014014107,1.0,0.76179063,-0.7462089,23.469326,0.4410962,-38.73712,-96.91535,0.3049606,202.95303,0.18427566,-4.6578283,0.025254292,1.0,0.37216383,-37.33713,-95.8315,0.21000883,0.0033357875347137453,8004.6842250823975,510000
190.53162,0.16838914,-4.6307983,0.014442322,1.0,0.47589788,-1.2981853,17.304771,0.36976448,-36.684387,-95.94082,0.27300447,199.4357,0.20808862,-4.653773,0.023632085,1.0,0.3912742,-40.32891,-96.892136,0.22016448,0.0031855083465576173,8020.611824512482,515000
200.84372,0.18050541,-4.630581,0.014355348,1.0,1.6063662,-1.0737162,18.64205,0.3870452,-37.515324,-96.563354,0.15857343,199.2105,0.18279742,-4.6641483,0.027782455,1.0,0.6113795,-39.225227,-95.93927,0.44779444,0.0031914753437042235,8036.569241762161,520000
199.85248,0.17613938,-4.62834,0.0134589495,1.0,1.5111785,-1.1340376,21.421856,0.35946196,-37.33991,-96.12544,0.17634486,183.69968,0.14231652,-4.652128,0.02297411,1.0,0.38560528,-39.826447,-96.03891,0.40380347,0.0032339016914367676,8052.738790512085,525000
190.78864,0.1208968,-4.630974,0.014512479,1.0,0.76618767,-1.2047173,16.426111,0.34757656,-39.02041,-94.947334,0.29898167,193.20906,0.1899445,-4.6735907,0.031559374,1.0,0.37844858,-38.06705,-96.04941,0.21956223,0.0032561376571655274,8069.0195298194885,530000
189.35829,0.17477483,-4.6299725,0.014111946,1.0,1.0634059,-0.90172714,19.502314,0.23375331,-39.519867,-96.00008,0.20899758,197.29501,0.19590299,-4.65098,0.02251482,1.0,0.2962839,-38.227665,-97.59457,0.574246,0.003233454418182373,8085.186846971512,535000
194.84666,0.12577125,-4.6288157,0.013649285,1.0,0.90690225,-0.8645474,19.87134,0.3137975,-39.180767,-95.88722,0.20284383,194.4992,0.06614849,-4.6602063,0.026205558,1.0,0.4174807,-39.528366,-95.572395,0.19866648,0.003109341859817505,8100.733595371246,540000
198.92233,0.17453504,-4.6283755,0.013473201,1.0,1.22258,-1.2996316,17.277945,0.38208717,-41.27224,-96.59928,0.22395813,199.65988,0.15614742,-4.659542,0.025939703,1.0,0.48635513,-39.199432,-96.424034,0.19343296,0.0030979322910308837,8116.2232937812805,545000
202.40157,0.19693707,-4.628074,0.013352533,1.0,0.6645445,-1.1303475,20.417168,0.31651556,-38.84759,-96.3284,0.19843303,191.31299,0.13524783,-4.654004,0.023724541,1.0,0.2151816,-39.33773,-96.52937,0.19603679,0.0029715500831604003,8131.081076383591,550000
199.57721,0.17723496,-4.628036,0.013337365,1.0,0.82279676,-1.2543943,20.409832,0.34309524,-41.04639,-97.085785,0.22453246,195.06348,0.17387462,-4.656206,0.024605481,1.0,0.5768639,-37.919712,-96.97276,0.32507825,0.002981613111495972,8145.989184141159,555000
