training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
8.271273,0.18545902,-1.9353015,1.4698343,-2.4662967,130.60666,0.015145622,-30.045647,-72.068344,0.18058273,8.228495,0.14517397,-1.9772263,0.011826519,-30.821098,-74.94812,0.24228984,0.010611658334732056,2113.927141904831,110000
10.114101,0.2168668,-1.865161,1.7610738,-2.4700537,130.39716,0.04295119,-29.102724,-75.9633,0.27603328,8.956034,0.10061247,-1.8261721,0.019549083,-29.709345,-72.02193,0.23524877,0.01025558671951294,2165.205088376999,115000
15.05479,0.25671113,-1.9079874,4.1633863,-3.7325687,227.22054,-0.026373554,-30.553556,-70.441635,0.16246077,10.661733,0.14367597,-2.0840492,-0.026474211,-30.466408,-72.98062,0.17100684,0.00895076060295105,2209.958908557892,120000
7.5291977,0.13728096,-1.9609265,2.9557652,-2.6077247,207.26656,0.01182019,-29.398344,-79.83995,0.27665204,9.055985,0.18945979,-2.0286245,0.022866026,-30.756672,-71.07064,0.2347619,0.008506600999832154,2252.4919295310974,125000
7.7315516,0.14255393,-1.9536469,1.6805348,-2.1685667,90.85245,-0.015326686,-30.217825,-70.66643,0.17024991,9.00715,0.12736803,-1.9020106,-0.020964604,-27.52184,-69.52295,0.24188523,0.00876269965171814,2296.3054435253143,130000
10.520226,0.18340988,-1.9852369,3.726416,-5.451407,243.08383,-0.014746711,-28.917297,-73.865005,0.28906626,8.095081,0.17139278,-1.881153,-0.016925484,-29.52289,-72.11691,0.24466825,0.008524277305603028,2338.9268457889557,135000
10.082156,0.20859912,-1.8483566,2.106477,-3.0298886,143.55038,0.005660102,-30.431946,-74.85516,0.20678607,8.848499,0.14098978,-1.9580579,-0.001373589,-31.371231,-72.13191,0.23056847,0.008437145090103149,2381.1125841140747,140000
8.217365,0.17272925,-1.9998567,2.6737664,-2.2509978,143.97743,0.024277795,-29.913414,-73.10542,0.24385901,7.760423,0.14021583,-1.856745,0.016969375,-30.068077,-72.04727,0.22559802,0.008421835422515869,2423.2217783927917,145000
7.5937023,0.08619046,-1.8521187,3.3608818,-4.6706095,237.13261,0.0071781576,-32.28398,-74.74054,0.42186219,8.405018,0.21800756,-1.8173652,0.020099148,-32.238277,-73.04867,0.2677012,0.008389672231674195,2465.170157432556,150000
11.255257,0.17228392,-1.9231617,2.6449625,-3.1193216,218.29395,0.043721355,-28.059628,-72.37187,0.21094352,8.782717,0.17930742,-1.9486525,0.02872999,-29.872211,-72.988335,0.25720444,0.008397220849990845,2507.1562728881836,155000
6.369522,0.13265525,-1.8905935,1.9806466,-1.8188536,106.43538,0.01657236,-30.18715,-79.352394,0.23996934,7.540179,0.1925393,-1.8592706,0.016896233,-31.482014,-75.16434,0.22115001,0.00838496766090393,2549.081127882004,160000
8.637454,0.20917839,-1.9222469,1.8769655,-2.9872837,126.017746,0.027163658,-29.25267,-72.07242,0.18626578,7.0779934,0.140257,-1.9485819,0.035821125,-29.378824,-76.05756,0.23236069,0.008388089418411255,2591.0215866565704,165000
7.000289,0.1610498,-2.0080762,1.4556978,-1.7609936,116.94486,-0.006953299,-33.04364,-73.61192,0.1881297,9.536499,0.17665923,-1.820432,0.00011121109,-30.935585,-71.99544,0.2624279,0.00839387092590332,2632.990952730179,170000
7.7997603,0.1613419,-1.9782059,2.2148042,-3.1720097,184.59851,-0.020874027,-29.320004,-73.04635,0.29656455,8.0959425,0.11887217,-1.9939256,0.009473018,-29.457376,-72.19474,0.1976666,0.008566991901397704,2675.8259267807007,175000
10.001841,0.21432133,-2.0397263,1.6871861,-2.9786706,143.996,-0.002982203,-30.11509,-72.73232,0.2186202,7.3049564,0.15812936,-1.7694222,-0.025373701,-29.901775,-74.256714,0.22851734,0.008623715972900391,2718.9445266723633,180000
8.3084345,0.14143406,-1.9925352,2.1236808,-1.8387067,118.2039,-0.007173907,-30.823637,-76.826225,0.2038615,7.637164,0.021101171,-2.0952978,-0.02551803,-28.359268,-68.10464,0.18972893,0.008366421175003053,2760.7766437530518,185000
6.560581,0.1129774,-1.9446282,1.5177121,-1.1957531,97.90676,0.0054828674,-30.916843,-73.1427,0.15558365,10.934526,0.18053836,-2.0252447,-0.0016381554,-30.929838,-74.9669,0.2005231,0.008230371236801147,2801.9285140037537,190000
7.5867505,0.08829821,-1.9913158,1.4080807,-2.5310922,144.70169,0.007433288,-29.23251,-72.050186,0.27071506,8.314461,0.18415213,-1.9918818,0.014529601,-28.330685,-72.77286,0.23084372,0.008233179187774659,2843.094423055649,195000
9.691167,0.19871408,-1.9033216,3.1480274,-4.391144,178.51926,-0.011034284,-33.839977,-80.85751,0.23372915,9.177942,0.22197817,-1.9464102,0.0025430135,-29.504044,-74.16681,0.2571267,0.008223919486999512,2884.2140316963196,200000
7.743,0.18370268,-1.7523739,1.8051288,-2.4980216,176.03433,0.0018975213,-31.439335,-73.33951,0.31468153,7.8743944,0.14708154,-1.8711077,0.014026035,-30.427732,-71.634315,0.16215533,0.12115531816482544,3489.990631341934,205000
10.581155,0.17878903,-1.9653082,3.3856127,-4.433503,151.16272,0.01838325,-29.50602,-74.53255,0.34380767,6.935936,0.19824249,-1.8647734,0.04799679,-28.878265,-67.50497,0.16713154,0.008221985244750976,3531.100569009781,210000
9.175655,0.17074122,-1.9320517,2.3798513,-3.2634597,139.71298,0.032158945,-29.89519,-71.45148,0.16641884,8.613442,0.17922507,-1.9221339,0.031021167,-27.678104,-77.49275,0.22943364,0.008284669065475463,3572.5239272117615,215000
5.9714108,0.14214876,-1.9434954,1.9868834,-3.2966113,100.81409,-0.021613155,-31.279276,-72.54104,0.15856816,7.3745437,0.13560666,-1.9206378,-0.033493057,-29.814701,-73.793106,0.19822884,0.008249867296218872,3613.7732751369476,220000
9.29818,0.18202826,-1.9902953,2.9412808,-2.2652278,158.0968,0.00489277,-33.146965,-72.612686,0.19240408,10.176287,0.22390911,-1.9805218,-0.0066814087,-30.633732,-73.81204,0.195828,0.008240182781219482,3654.9742000102997,225000
6.7380667,0.14864175,-1.9919024,2.106679,-2.5553842,140.5742,-0.0013167001,-31.408451,-77.26227,0.30297238,7.934414,0.13252765,-1.9481336,0.0017338991,-31.958332,-76.64134,0.12182175,0.008237619638442993,3696.1623125076294,230000
8.220737,0.1248962,-2.0434265,6.384343,-4.3728786,109.04909,0.047282353,-30.164345,-73.06641,0.15447973,6.8347416,0.1375509,-1.901547,0.036957327,-31.892214,-71.49066,0.21114781,0.008227702331542968,3737.3008394241333,235000
6.398371,0.13258858,-1.9289519,1.9213836,-1.4845259,125.23645,0.0062376224,-31.037697,-78.857216,0.20274994,5.998266,0.07323472,-1.8307793,0.015563786,-31.794144,-77.75222,0.23632036,0.008232238483428954,3778.4620418548584,240000
5.9404664,0.14927179,-1.9279847,5.9280615,-2.7709608,96.65554,0.0041382834,-31.364405,-71.833435,0.11678791,8.269749,0.12442418,-1.9335855,0.009348262,-28.867828,-73.719505,0.20196962,0.00822656569480896,3819.5948824882507,245000
5.961631,0.08268626,-1.9038782,2.4131875,-3.2296727,135.96194,0.012987133,-31.648222,-74.67918,0.20504609,10.541503,0.24385616,-1.8539399,0.008783583,-28.764568,-74.11237,0.21466954,0.008670101022720337,3862.9453966617584,250000
7.1103306,0.1394772,-1.9179292,1.9699471,-2.3292317,136.59926,-0.00086797774,-29.155468,-70.82865,0.19478488,6.2992573,0.10530755,-1.8187155,-0.010197133,-31.541399,-74.497375,0.1717188,0.00825813283920288,3904.2360734939575,255000
7.2613816,0.15617281,-1.8942816,1.8005165,-3.3991165,133.16364,0.0068366453,-31.073418,-72.43771,0.21497747,6.3258605,0.16735008,-1.85289,0.0075618103,-31.514717,-69.3624,0.1778014,0.008244270133972168,3945.4574377536774,260000
7.7718515,0.14486599,-1.8901684,7.774396,-7.4733057,194.64813,-0.057074185,-32.22161,-72.73694,0.39008301,7.430823,0.1878922,-1.7903638,-0.07550228,-31.461533,-71.018906,0.22717264,0.008225774526596069,3986.5863234996796,265000
5.453348,0.10431784,-1.9763821,1.3138229,-1.762797,106.7843,0.01703228,-31.426311,-79.819,0.21622813,7.2096033,0.113710225,-1.8921261,0.011701427,-30.134882,-72.71309,0.17185614,0.008233922576904296,4027.7559547424316,270000
7.8040996,0.1570788,-1.7768912,5.105592,-5.2434964,128.6546,0.024923585,-29.690905,-70.3446,0.1587773,7.6307645,0.19303258,-1.8162138,0.03074772,-29.948448,-75.36812,0.22280428,0.008237305307388306,4068.942495584488,275000
6.26529,0.18587509,-1.8795788,1.6700262,-1.2296321,87.90479,0.0064285137,-30.158749,-72.38303,0.13250029,8.281087,0.13754769,-1.8696506,0.005201027,-26.239727,-69.74017,0.21729356,0.008290795516967774,4110.3964858055115,280000
6.563224,0.13934663,-1.9092841,1.8282553,-2.2281063,85.24088,0.005120527,-30.862488,-74.3441,0.15702802,8.820447,0.16478378,-1.8680167,0.001128912,-31.969501,-72.953354,0.14477104,0.008291543912887573,4151.854221343994,285000
8.968592,0.21640776,-1.8012594,4.6061115,-3.5243378,145.77512,-0.015250966,-29.905712,-70.17638,0.17202602,7.536391,0.10626113,-1.9856259,-0.0018484741,-33.960503,-76.367874,0.15089366,0.00825637264251709,4193.136095285416,290000
8.264269,0.2169961,-1.8027709,3.610818,-5.445548,231.21748,0.034592405,-30.22715,-73.18076,0.29896194,7.464825,0.1989938,-1.8926256,0.020014614,-31.251524,-73.755424,0.25285906,0.008236876678466797,4234.320491552353,295000
5.588386,0.14143524,-1.880677,2.0101209,-3.0975075,95.1528,-0.021919608,-30.070908,-67.98399,0.14878488,5.760199,0.20999485,-1.7053266,-0.012182996,-30.835333,-76.30716,0.16753966,0.008233722925186157,4275.489125490189,300000
6.17428,0.19618359,-1.7536453,2.0785856,-3.2838185,87.80307,0.0065158904,-32.41328,-73.17909,0.18726468,7.815303,0.12904517,-1.844974,-0.0035983324,-30.510237,-71.16106,0.23057248,0.12099234504699707,4880.450865983963,305000
8.195475,0.14490369,-1.873944,2.4783773,-3.908919,175.02621,0.00091356784,-28.130978,-76.37511,0.1766004,6.011873,0.18786336,-1.8916658,-0.0052527487,-30.813213,-75.130875,0.18915674,0.00834990725517273,4922.200417518616,310000
7.878832,0.14475128,-1.9870607,6.4443913,-4.785749,200.74176,-0.017502867,-31.119259,-77.64691,0.2021339,5.8785105,0.12772794,-1.8491974,-0.031086989,-30.899632,-77.59741,0.22586171,0.008289445877075195,4963.6476583480835,315000
6.950702,0.13169765,-1.8999627,1.9786711,-2.020194,116.295296,0.04065585,-30.187077,-75.12248,0.24064681,7.4137955,0.13391532,-1.950055,0.021736182,-30.379578,-75.74994,0.2584194,0.00831182255744934,5005.206783533096,320000
7.290171,0.15457335,-1.8346913,2.1351993,-3.4105399,130.3555,-0.0064142942,-29.28193,-74.890274,0.22972617,7.6887684,0.095315754,-2.0111773,-0.019719243,-33.12188,-71.91923,0.20824337,0.008440406274795533,5047.408826589584,325000
7.8134174,0.2195328,-1.8757961,5.2331266,-4.2298093,146.27567,0.016696982,-30.874557,-71.70834,0.1792519,8.949627,0.14729989,-1.8170842,0.026183046,-29.33184,-68.829956,0.28387326,0.008595575284957887,5090.386715888977,330000
6.2888803,0.17741665,-1.922909,6.806443,-7.9051113,156.49017,-0.06286506,-33.08244,-72.2907,0.17963362,6.7755647,0.13178058,-1.8921771,-0.059413716,-33.91297,-71.54514,0.14184168,0.008361676788330078,5132.195110082626,335000
6.5127854,0.16930586,-1.7682946,2.5999317,-3.738068,165.32599,0.037784465,-28.574036,-72.838394,0.21368931,5.6798735,0.19698267,-1.8301251,0.05139099,-29.965942,-74.98429,0.23230138,0.008361729097366334,5174.003765106201,340000
7.359806,0.18349102,-1.9047048,2.2175267,-1.79117,148.27159,0.025769815,-31.648489,-77.65526,0.21759614,6.838483,0.12015155,-2.0532694,0.0053895563,-27.614832,-73.101166,0.16740033,0.008404962396621704,5216.028588056564,345000
6.462087,0.09171388,-1.9885222,1.6045064,-2.3261056,108.44447,-0.0060649514,-29.790707,-74.31677,0.22335212,8.333404,0.14397842,-1.9276643,-0.01452978,-29.547451,-71.48979,0.16753724,0.008462317323684692,5258.340192317963,350000
8.252086,0.28090498,-1.8424349,10.126882,-8.947608,179.20268,-0.0133109465,-30.822792,-75.57321,0.18605381,7.0659146,0.09713038,-1.9157163,-0.0026509613,-29.138046,-70.60169,0.3269464,0.008543106985092162,5301.055743217468,355000
7.5792127,0.13801953,-1.9167167,3.1426735,-3.9654076,161.0668,-0.009207591,-30.024214,-77.723816,0.14935498,7.7894735,0.15833695,-1.9360528,0.0010152236,-32.910645,-70.85507,0.15735272,0.008609472990036011,5344.10312628746,360000
7.965177,0.12042816,-1.8053466,8.972694,-10.637808,237.52441,0.026338384,-32.695213,-73.0681,0.27626535,6.420201,0.1381152,-1.7964557,0.026362047,-31.868473,-74.29829,0.1919814,0.008467372083663941,5386.440000772476,365000
7.522011,0.18443605,-1.8489403,2.4819112,-4.4000015,126.91872,-0.009167433,-31.760597,-72.48123,0.15816393,6.2824306,0.1787666,-1.6955049,-0.004587032,-28.88191,-70.84007,0.21321937,0.008416141557693482,5428.520722389221,370000
9.0124855,0.20419165,-1.9734545,5.6494308,-7.4598475,195.23413,0.000111967325,-29.155514,-72.29881,0.12827666,5.6617074,0.13368788,-1.7712649,0.015238494,-29.595654,-69.84055,0.22583944,0.00840824851989746,5470.561980009079,375000
7.048068,0.16422984,-1.8801076,2.2390382,-1.8953954,112.31347,-0.0010394752,-31.873552,-72.04794,0.19812974,6.114477,0.18055758,-1.8367847,0.0013943911,-31.11296,-73.848495,0.14375487,0.008397409009933472,5512.549033164978,380000
8.136267,0.18988875,-1.8471189,3.2097065,-5.3049626,135.09715,0.05093962,-29.087038,-74.00662,0.15184958,6.5068345,0.16725287,-1.8060925,0.044291347,-31.594212,-69.45142,0.1266976,0.008403579950332642,5554.566948413849,385000
7.780346,0.1586447,-1.9244604,10.834794,-11.298867,194.94214,-0.004498318,-28.522743,-73.50762,0.16604492,7.7318044,0.19474307,-1.9300848,-0.018560104,-31.168726,-75.36414,0.14661735,0.008392082786560059,5596.527374267578,390000
7.762042,0.20970045,-1.8004565,15.855753,-14.730826,169.69711,0.039348125,-30.890532,-71.12793,0.19089898,6.8708735,0.16780825,-1.8714812,0.027493,-30.882393,-71.542984,0.14423814,0.008395320987701417,5638.50398850441,395000
4.852036,0.12311739,-2.0178795,2.7871466,-2.6681733,100.87645,0.040562518,-30.402855,-72.81387,0.15046354,7.214039,0.16536044,-1.9115374,0.029407091,-29.787062,-71.313324,0.17229486,0.008451407814025879,5680.761043071747,400000
6.4142547,0.11369335,-1.9094943,2.227322,-2.4833694,98.827614,-0.013645008,-29.36006,-71.35359,0.15270267,6.595729,0.17566466,-1.8975024,-0.010443762,-31.277542,-72.37758,0.12595206,0.12368105621337891,6299.166335582733,405000
7.1872854,0.13564059,-1.8588965,6.4602075,-6.729994,188.62306,0.036517777,-31.981066,-72.456375,0.20708394,6.608075,0.13471854,-1.9154046,0.0038746297,-31.188156,-71.56998,0.17137901,0.008228858995437622,6340.310641527176,410000
6.3289495,0.17454785,-1.7350886,4.642916,-5.3500147,222.21902,0.0011398196,-31.98315,-74.35912,0.21658239,10.086788,0.21935529,-1.8209448,0.0038479716,-30.359074,-72.728195,0.19430038,0.00823094687461853,6381.465386390686,415000
5.9467783,0.086998135,-1.9021502,4.4251585,-8.275365,152.32858,0.010782115,-29.264496,-70.68588,0.18393639,7.8848796,0.20435607,-1.7741693,0.009350918,-29.507442,-73.06047,0.23187476,0.00822712163925171,6422.601005554199,420000
6.563116,0.091042936,-2.0047295,1.6835701,-5.0454936,126.22675,-0.022350952,-31.35014,-73.15378,0.12778956,8.467535,0.21441835,-1.808973,-0.003555812,-29.922205,-74.041626,0.21982229,0.008228656721115113,6463.744297742844,425000
6.4273176,0.17319259,-1.8486364,4.322908,-7.8896794,162.8365,-0.0018369555,-30.114439,-72.11629,0.26457673,5.872092,0.16621706,-1.8033383,0.0075394213,-31.63692,-70.61662,0.16837056,0.008242102766036987,6504.9548263549805,430000
9.398998,0.18762359,-1.7953904,3.2506847,-5.2764187,155.11023,0.037545137,-30.309711,-74.15449,0.15718538,8.654512,0.19512801,-1.8513178,0.023746595,-31.158382,-68.81803,0.17186335,0.008272976922988892,6546.319726467133,435000
6.2532167,0.13153115,-1.8237455,4.344312,-4.520925,133.22855,0.0075176135,-30.790604,-74.80889,0.14469312,7.80196,0.1905658,-1.7331659,-0.011828661,-31.663143,-73.86716,0.21675523,0.008241168212890625,6587.525579690933,440000
6.6694665,0.15407863,-1.8971946,4.1736603,-5.4829016,145.05916,-0.003007181,-32.975548,-71.20158,0.2032665,6.6033726,0.16873969,-1.7681073,-0.008989215,-30.138855,-69.42157,0.25177336,0.008248202180862427,6628.766606807709,445000
7.323264,0.21551776,-1.7432005,3.673173,-5.2407923,156.01137,0.06874954,-31.006882,-70.81785,0.18875709,7.8227487,0.16231914,-1.9052261,0.053675376,-29.038027,-72.44632,0.1876342,0.008232133960723876,6669.927291870117,450000
7.1451197,0.20572716,-1.8372476,6.670701,-8.132654,125.15387,0.0052540526,-29.85516,-70.30988,0.23564962,6.9625306,0.13528416,-1.8052773,0.0043981,-30.225641,-77.31107,0.15303457,0.008359031438827515,6711.722464561462,455000
7.077885,0.15469734,-1.9070688,3.7846107,-4.6312156,105.55168,0.0037854835,-31.469488,-70.5239,0.12089302,6.200963,0.10732512,-1.8706459,-0.0064479634,-30.695225,-73.208496,0.17375022,0.008425772476196289,6753.851340055466,460000
6.060093,0.18972369,-1.7367876,5.28205,-5.2890167,120.61908,0.0010113493,-28.85614,-72.43063,0.12936893,5.3046627,0.13611844,-1.7674303,0.0026939139,-31.579092,-71.58531,0.19588378,0.008334607410430909,6795.524395465851,465000
6.50908,0.12872462,-1.8536305,3.8373008,-4.8302026,138.42294,0.0053598583,-29.52495,-71.83836,0.13508967,5.459635,0.09160377,-1.827138,0.00041414797,-31.132767,-71.55467,0.15819582,0.00839910798072815,6837.519952774048,470000
6.0988693,0.20840204,-1.8088217,2.1765974,-6.040724,125.96488,-0.050359525,-29.762323,-74.06329,0.16703027,7.532361,0.19528423,-1.8806288,-0.052939504,-28.714848,-74.297745,0.1532868,0.008431628036499023,6879.678112030029,475000
6.3290067,0.20562035,-1.8606564,6.6260457,-9.139597,126.09587,-0.0027006865,-29.05014,-72.37833,0.17165408,6.5444603,0.12555102,-1.9135883,0.0014745519,-30.99296,-71.9954,0.21322605,0.00840501298904419,6921.703188657761,480000
6.3173766,0.1512257,-1.7974632,3.012968,-2.922974,140.35696,0.0015839413,-31.849861,-75.56931,0.26002684,6.087425,0.19506079,-1.7161258,0.010352075,-29.154612,-72.10929,0.16941398,0.008344621086120605,6963.426309585571,485000
6.433687,0.14621879,-1.8155627,5.7862763,-6.2138596,84.44664,0.022778496,-29.32864,-77.16614,0.12399317,8.855017,0.1885558,-1.8951858,0.018316068,-31.148203,-75.679596,0.19216487,0.008384983777999878,7005.351246595383,490000
6.1890516,0.13325702,-1.9584271,4.3210473,-4.577173,140.71715,-0.0022150204,-32.109657,-71.93412,0.22591609,6.183838,0.13967918,-1.7852628,0.015519224,-34.364994,-71.385086,0.2208546,0.008380232906341554,7047.252425670624,495000
4.635555,0.09507765,-1.8182843,9.084223,-9.329323,125.834816,0.003365837,-30.842394,-72.80306,0.18322465,6.9033957,0.15282431,-1.9702086,0.017614156,-31.918522,-73.161835,0.13976842,0.008344833946228028,7088.976607561111,500000
