training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
45.50869,-26.344524,1890.279,620.5849,1.6005037,-12.89171,0.7404649,1.0,11.307238,0.48350003,-0.6564855,0.07945064,-29.862747,-81.244125,0.82651645,716.6913,1.8718292,-13.2199135,0.8061056,1.0,17.056896,0.562385,-0.8678719,0.1057788,-31.936087,-80.734955,0.9293152,0.01855145101547241,1657.6486768722534,55000
19.383741,-29.853178,1771.4349,649.2867,1.8804834,-13.05187,0.772497,1.0,15.705609,0.61206996,-0.6274158,0.10033045,-34.472893,-85.081825,1.0339264,599.91736,1.6110607,-12.922928,0.7467086,1.0,13.550476,0.5352562,-0.8087329,0.09242763,-35.99685,-83.5875,1.0865222,0.019913071870803833,1757.2140502929688,60000
21.942747,-15.833784,1776.0051,614.85754,1.401798,-13.017603,0.7656437,1.0,23.429316,0.5900125,-0.7518349,0.04713013,-30.40485,-71.595215,0.9549933,638.9269,1.5251989,-12.634399,0.6890027,1.0,18.960583,0.6389131,-0.70514274,0.054070916,-30.806423,-71.36864,1.2555335,0.01877339849472046,1851.0810568332672,65000
21.083227,-27.52835,1604.8765,623.42426,1.7000741,-12.580533,0.6782295,1.0,14.554726,0.7583838,-0.50225,-0.009296969,-33.922768,-80.6449,1.0450678,628.5564,1.4187285,-12.995932,0.7613093,1.0,15.298783,0.72235495,-0.54111296,-0.009682182,-37.95915,-81.24765,1.2576122,0.018484115505218505,1943.5016491413116,70000
18.087404,-23.325857,1830.7922,675.32886,1.8137308,-12.836419,0.72940683,1.0,14.425169,0.71321064,-0.5382212,0.0509654,-34.556885,-85.94693,1.2040262,684.04724,1.7624822,-13.037514,0.76962584,1.0,18.605461,0.64834046,-0.7041379,0.043674152,-35.129116,-86.48918,0.934399,0.018519700241088868,2036.1001646518707,75000
25.968971,-30.318495,1900.3629,680.83984,1.7536253,-13.002079,0.76253885,1.0,14.208483,0.7761016,-0.5725498,0.0058672875,-35.068222,-88.40554,1.1011109,640.2395,1.639881,-13.069953,0.7761135,1.0,12.229127,0.56429505,-0.5710335,0.0062770657,-38.06981,-89.311424,0.7599463,0.018482272577285765,2128.511542081833,80000
24.140087,-34.80988,1774.0759,690.1555,1.7284977,-13.199821,0.80208725,1.0,9.162802,0.45754772,-0.49836287,0.10343659,-34.191868,-86.06952,1.0082884,668.0227,1.8960836,-13.017095,0.765542,1.0,7.783965,0.4930002,-0.5862763,0.060542077,-34.20628,-82.500374,1.174021,0.01848159499168396,2220.9195308685303,85000
23.912928,-20.883434,1927.6927,714.32153,1.7951022,-12.849339,0.73199075,1.0,11.5484705,0.63121605,-0.51998365,0.14644611,-34.656063,-90.278564,0.5980163,704.2916,1.8688986,-12.826015,0.7273261,1.0,9.769217,0.75942373,-0.548581,0.09528531,-35.11128,-90.517624,0.93983483,0.018504377174377442,2313.4414286613464,90000
17.249725,-26.862936,1763.8176,709.4617,2.1022093,-13.004375,0.7629979,1.0,13.942455,0.6869409,-0.5641222,-0.016029287,-35.440277,-90.24754,0.9404758,679.48645,2.146204,-12.739948,0.7101126,1.0,10.443781,0.6212112,-0.4843133,0.0044730604,-36.415146,-89.62855,0.85724556,0.018438413715362548,2405.633510351181,95000
29.168278,-33.565384,1894.2448,711.6444,1.8865921,-12.915207,0.7451642,1.0,6.834878,0.646103,-0.4137708,0.15750381,-37.52034,-88.54193,1.0008688,704.8155,1.935183,-12.6261425,0.6873516,1.0,9.555724,0.6460079,-0.53133917,0.043553006,-35.36507,-87.62657,0.8714386,0.018463040256500245,2497.9487245082855,100000
20.989046,-25.536865,1748.0498,696.61273,1.9532329,-12.812527,0.7246284,1.0,10.171673,0.56065756,-0.5720051,0.035480034,-35.98349,-84.2542,0.7626645,564.80615,1.5018375,-12.760621,0.71424717,1.0,9.447066,0.57884216,-0.534403,0.012078263,-34.453644,-85.23741,0.6676947,0.1358115487098694,3177.0064787864685,105000
55.970444,-31.363407,2224.9487,692.70154,1.8555077,-12.70409,0.70294094,1.0,9.259182,0.55179346,-0.5325998,-0.038902875,-32.147335,-83.17702,0.9490754,702.3401,1.9224855,-12.782368,0.7185966,1.0,7.4229336,0.5839829,-0.5245433,-0.057141706,-33.99777,-85.37077,0.93585014,0.018400808095932007,3269.010531425476,110000
15.282939,-19.400368,1403.8167,652.79816,1.6607245,-12.774212,0.71696514,1.0,7.9245076,0.53596604,-0.6149702,0.055933647,-33.852264,-89.77101,0.92025816,654.2927,1.9137942,-12.7682905,0.7157811,1.0,5.6980844,0.6248607,-0.5367968,0.101270065,-34.646156,-85.99605,0.66661835,0.018479278373718263,3361.4069364070892,115000
31.958933,-34.254013,1994.823,745.5001,2.0549989,-12.653351,0.6927931,1.0,11.665423,0.7453735,-0.60258216,0.08616206,-33.585354,-83.63608,0.8064374,715.3696,1.7826984,-12.662306,0.69458413,1.0,12.666974,0.6705683,-0.57361245,0.0961063,-34.421734,-84.72212,0.6642348,0.018447015762329103,3453.642025709152,120000
25.282715,-25.719864,1685.2292,659.17725,1.8125257,-12.941292,0.7503813,1.0,13.24164,0.71719086,-0.5976874,0.03017947,-35.13717,-77.27394,0.78087234,681.1443,2.1596136,-12.6896305,0.7000491,1.0,9.808977,0.5795498,-0.6192456,0.017233793,-34.640755,-76.30531,0.8090986,0.018596039533615112,3546.62224149704,125000
37.399353,-22.546375,1832.944,697.9071,2.0700634,-12.934042,0.7489315,1.0,6.5669317,0.59817773,-0.43766862,0.096749656,-38.021065,-90.26869,0.69186836,704.9181,1.7487195,-13.011702,0.76446337,1.0,11.002336,0.6949813,-0.46403855,0.112553924,-37.43959,-88.568634,0.64426154,0.020503072786331178,3649.1376202106476,130000
16.52348,-13.263903,1572.0793,667.58606,1.8155451,-12.842488,0.7306206,1.0,10.511216,0.45964164,-0.61301756,0.09727003,-36.517223,-88.68895,0.88552606,654.6408,1.5933425,-13.002098,0.7625425,1.0,6.201925,0.42285466,-0.452292,0.10621153,-32.521534,-89.17157,0.7410158,0.01851933512687683,3741.7343094348907,135000
16.2923,-24.65374,1513.0444,614.2715,1.645119,-12.863673,0.73485756,1.0,5.154685,0.5144346,-0.4032463,-0.028127648,-35.636265,-93.14701,0.92621064,719.4801,1.9582074,-12.906496,0.7434224,1.0,15.318064,0.46415663,-0.5218679,-0.053701393,-38.33055,-87.15104,0.7854596,0.018452825450897218,3833.9984481334686,140000
18.698294,-21.553736,1576.0864,646.11,1.5151961,-12.960746,0.75427216,1.0,7.7525997,0.5962553,-0.47686827,0.07372886,-31.179916,-84.92464,1.1723285,673.0762,1.7305257,-12.893628,0.7408486,1.0,10.699806,0.6966325,-0.39187133,0.057114314,-31.47049,-85.878914,1.1450179,0.018509297704696656,3926.5449500083923,145000
16.143671,-20.524652,1806.7019,695.06714,1.7183684,-12.691438,0.7004105,1.0,9.095218,0.52205604,-0.63762504,-0.003001254,-33.46946,-88.382744,0.8418641,758.3258,2.1915917,-12.839774,0.73007774,1.0,12.108282,0.62397265,-0.5028146,-0.0053465404,-35.78431,-81.63161,0.77499163,0.01847370457649231,4018.9134883880615,150000
14.676825,-25.482624,1448.3826,620.49426,1.7030177,-12.590652,0.6802535,1.0,9.027479,0.60881704,-0.5486018,0.037458863,-35.697395,-78.586784,0.7080033,631.9287,1.9263425,-12.685831,0.69928926,1.0,11.362297,0.7773852,-0.4776609,0.0012591779,-35.642235,-79.0369,0.81176674,0.01844277586936951,4111.127382278442,155000
29.809603,-25.842278,1800.6075,706.7267,2.1459153,-12.750458,0.7122146,1.0,6.483211,0.6478214,-0.5032165,0.044751134,-37.614708,-89.28457,0.7687963,697.75916,2.2255092,-12.809319,0.7239866,1.0,11.173798,0.6354585,-0.5381726,0.042052384,-36.678444,-86.963165,0.76105595,0.018425418853759767,4203.254490613937,160000
33.172047,-20.202538,1519.8403,706.0191,1.8276645,-12.615759,0.6852748,1.0,4.499507,0.52528757,-0.40936303,0.033325206,-36.334976,-85.68338,0.6873301,691.1672,1.9020035,-12.448575,0.65183794,1.0,6.506234,0.5735854,-0.5849797,0.013268169,-35.531685,-85.51407,0.94815826,0.018377313709259033,4295.141073942184,165000
21.613312,-18.397753,1519.9581,647.25903,1.6902409,-12.807064,0.7235359,1.0,5.709358,0.47488233,-0.43299207,0.029546496,-36.336124,-90.24942,0.79944444,657.6051,1.6285923,-12.601929,0.68250877,1.0,9.788654,0.67742366,-0.46858895,0.025547288,-39.36341,-91.35521,0.80511355,0.018687271213531493,4388.577443361282,170000
37.23435,-15.109405,1661.1328,652.48285,1.8073773,-12.487732,0.65966934,1.0,9.086262,0.5977975,-0.5491773,-0.00045086816,-32.81492,-92.70131,0.821684,753.60925,1.9693214,-12.547525,0.6716281,1.0,13.9439125,0.5765394,-0.63089764,0.004999511,-34.774853,-92.70603,0.7611222,0.01873870759010315,4482.27099776268,175000
34.173233,-12.709089,1610.8599,649.947,2.0568638,-12.626625,0.6874481,1.0,6.7524486,0.6301411,-0.43132213,0.18125293,-38.884247,-89.22943,0.76100326,593.1436,2.0543892,-12.668541,0.6958313,1.0,6.387934,0.7039624,-0.46844894,0.153217,-39.249924,-88.10318,0.81441724,0.01909042525291443,4577.723140239716,180000
20.784786,-18.545923,1586.2041,666.6854,1.8416395,-12.465237,0.6551702,1.0,7.41875,0.5717846,-0.43045437,-0.066076204,-33.314026,-87.47142,0.7084328,705.9204,1.7326386,-12.542023,0.67052746,1.0,8.320663,0.5245842,-0.54943097,-0.06818785,-34.89213,-87.44087,0.7532269,0.019010235929489135,4672.774332046509,185000
44.50348,-27.072931,1768.7283,694.7268,1.7635064,-12.676785,0.6974801,1.0,8.223564,0.55314803,-0.6194671,0.045340475,-33.720608,-89.10953,0.94088006,644.3055,1.8545121,-12.429018,0.6479267,1.0,7.2706776,0.42374176,-0.5338894,0.043273088,-32.47332,-85.94386,1.0033528,0.01846004858016968,4765.074590682983,190000
43.069355,-41.638435,2217.5461,649.9435,1.8189044,-12.681393,0.6984016,1.0,12.292221,0.67037696,-0.48112124,0.0041906834,-33.34001,-83.41817,0.62403893,606.9772,1.6034153,-12.7519,0.71250296,1.0,9.692839,0.81312823,-0.5813858,0.007826276,-36.30345,-81.372406,0.84087837,0.018440381145477296,4857.276511192322,195000
19.689726,-50.0574,1633.8118,659.93646,1.8293587,-12.526696,0.66746235,1.0,8.687272,0.69117427,-0.59437,0.008399479,-38.810753,-90.074326,0.7987039,658.97266,1.8385649,-12.432195,0.6485619,1.0,6.9990506,0.56251585,-0.57556546,-0.013607334,-36.373894,-87.62552,1.036754,0.018438293170928956,4949.467990875244,200000
18.207584,-21.077557,1661.2229,629.1371,1.7849965,-12.447565,0.6516359,1.0,9.737495,0.7798443,-0.4570477,-0.002526667,-34.402245,-84.45352,0.7420716,670.63464,1.8785796,-12.398181,0.6417592,1.0,10.844973,0.63738984,-0.52037704,0.008690111,-34.337418,-84.585175,0.73880917,0.13681207714080812,5633.528390884399,205000
19.061382,-17.15208,1545.9548,684.41504,2.195065,-12.594314,0.6809857,1.0,9.751148,0.5584669,-0.43372685,-0.041646652,-38.792725,-90.21405,0.78038317,536.6443,1.4337261,-12.575399,0.6772028,1.0,9.804226,0.5743253,-0.45579907,-0.041207843,-32.783997,-88.510956,0.85971963,0.018490698575973512,5725.981897830963,210000
30.294903,-21.57439,1532.5762,625.43427,1.7436551,-12.488089,0.65974087,1.0,5.536748,0.62420785,-0.5303867,-0.057771616,-37.353317,-82.944214,1.0695188,648.6634,1.7406085,-12.60174,0.682471,1.0,4.5034285,0.59555656,-0.34789622,-0.06751405,-38.688877,-83.55246,0.6582399,0.018526629734039308,5818.61506152153,215000
22.411776,-24.656631,1491.9211,677.0836,1.9648802,-12.388812,0.6398854,1.0,4.2046614,0.5972276,-0.5273043,0.008813959,-37.329033,-85.141655,0.8720666,645.50806,1.8534167,-12.362085,0.63454014,1.0,4.2610846,0.5195927,-0.63148713,0.024404638,-35.662796,-88.36345,0.75034773,0.018491383695602416,5911.071994304657,220000
24.999868,-19.270962,1756.9209,694.2827,1.645065,-12.4556055,0.6532441,1.0,17.226877,0.5746391,-0.5011201,0.04276319,-34.106285,-92.479034,0.83100206,620.93616,1.4153694,-12.429075,0.647938,1.0,11.581453,0.5731552,-0.47241768,0.057086892,-37.30449,-91.25934,0.7284109,0.01847769889831543,6003.46050286293,225000
38.02397,-34.65535,1785.8927,665.5176,1.9402397,-12.443044,0.6507317,1.0,7.169904,0.73716426,-0.38023946,0.01427611,-34.903152,-88.32796,0.7247986,653.6985,1.7759035,-12.527092,0.66754144,1.0,12.186762,0.73296344,-0.5022776,0.0011304878,-33.714123,-88.955185,0.5478853,0.018520058488845824,6096.060810089111,230000
16.463575,-17.919209,1302.2598,687.9225,1.9631176,-12.274448,0.6170126,1.0,3.078483,0.42951435,-0.5618582,0.01092504,-36.904427,-84.981705,0.60410476,652.0603,1.8236688,-12.496168,0.66135657,1.0,11.25219,0.5320997,-0.5744451,0.022233233,-34.515728,-88.950516,0.7574822,0.01850118169784546,6188.566733837128,235000
29.849987,-25.02916,1544.5214,628.9148,1.804865,-12.33329,0.6287809,1.0,8.289496,0.562198,-0.55422616,0.085198596,-38.77007,-87.09319,0.91983473,693.37494,2.004233,-12.381716,0.63846624,1.0,5.284916,0.4500327,-0.4931245,0.10265759,-35.800064,-86.787636,1.0376922,0.018460086822509766,6280.867182254791,240000
36.20788,-16.765524,1398.8369,654.2363,2.0929859,-12.380761,0.6382753,1.0,5.6969376,0.65864897,-0.50422007,0.039331026,-33.009266,-81.97895,0.55506396,690.09375,2.1228971,-12.519932,0.6661094,1.0,7.7555876,0.62132174,-0.4679796,0.056598216,-34.405003,-86.033585,0.7289971,0.0184699161529541,6373.216775178909,245000
21.934639,-36.953876,2187.6587,676.1225,1.6988544,-12.619548,0.68603253,1.0,9.907608,0.58474946,-0.4410305,0.022312239,-35.769024,-88.32686,0.787783,598.49536,1.6639224,-12.664919,0.6951068,1.0,7.329211,0.5795915,-0.5679529,0.0063239187,-38.553226,-88.29803,0.7412783,0.01843309597969055,6465.3822684288025,250000
22.724268,-33.426155,1633.5952,742.18335,2.1314719,-12.601845,0.6824919,1.0,3.915319,0.5964594,-0.44520202,0.063499145,-40.012405,-92.31259,0.87404543,677.5311,1.9251964,-12.229485,0.60801995,1.0,9.554068,0.68188363,-0.5833512,0.056235515,-39.44774,-89.06549,0.6187224,0.01915026454925537,6561.133608579636,255000
41.77036,-27.632889,1912.3955,633.078,1.6089497,-12.21263,0.6046491,1.0,8.671299,0.54691947,-0.66406506,0.08855332,-37.254288,-89.569855,1.0923283,577.2812,1.5805092,-12.2393875,0.61000055,1.0,8.740778,0.5625233,-0.63124037,0.08095211,-37.274483,-90.08862,0.90752333,0.019501045989990234,6658.6388511657715,260000
25.423912,-21.446968,1886.3906,642.4646,1.9468219,-12.238123,0.6097476,1.0,8.758856,0.844752,-0.390688,0.0010825992,-37.812977,-90.35318,0.84932494,646.0599,1.6751816,-12.721023,0.7063274,1.0,12.148397,0.7373569,-0.51453114,0.023344286,-33.79103,-82.77868,0.8079262,0.018390710258483888,6750.59241604805,265000
50.93421,-25.326145,2285.3823,674.45966,1.9335296,-12.150591,0.5922411,1.0,10.091442,0.705007,-0.522089,-0.050476946,-39.63102,-91.7092,0.7932621,699.0121,2.1836329,-12.178921,0.597907,1.0,10.863473,0.5029111,-0.5423825,-0.044730835,-38.259796,-89.480896,0.96428657,0.018396861696243286,6842.576738834381,270000
18.32407,-22.512274,1719.428,670.12,1.9234018,-12.342506,0.6306243,1.0,8.78972,0.645449,-0.4751795,0.014907412,-36.17928,-90.92867,0.7132427,651.0513,1.8072624,-12.353991,0.632921,1.0,5.1572237,0.6975571,-0.3960729,0.02054464,-36.846355,-86.20162,0.9767851,0.019830419063568114,6941.728850364685,275000
22.432629,-33.829243,1602.093,649.71234,1.8975809,-12.271987,0.61652035,1.0,6.414994,0.6043886,-0.562297,0.07286981,-39.894524,-87.58983,0.7899365,650.2532,1.91243,-12.222029,0.6065287,1.0,8.058437,0.74681026,-0.5714866,0.06659332,-36.725403,-85.8795,0.62285525,0.019587324380874634,7039.665487766266,280000
26.016716,-26.247768,1805.382,687.82745,2.052531,-12.244816,0.6110861,1.0,7.531436,0.7612724,-0.47553086,-0.00937368,-38.91154,-91.24091,0.706382,626.51807,2.02491,-12.204649,0.6030527,1.0,4.8754053,0.57977796,-0.5005062,-0.0016989261,-36.38302,-88.983185,0.9182224,0.01850412621498108,7132.186133623123,285000
55.810074,-41.35127,1950.8586,600.1581,1.6953009,-12.025412,0.56720537,1.0,6.560392,0.6678237,-0.44223005,0.047863975,-33.886898,-87.25968,0.944844,707.7637,1.8508632,-12.338402,0.62980336,1.0,4.7595162,0.56570804,-0.5171203,0.044447504,-35.209038,-90.09996,0.9137428,0.018538851165771485,7224.880403280258,290000
25.891443,-20.20057,1533.4844,641.39087,1.8828754,-12.174856,0.59709406,1.0,5.5400133,0.54886067,-0.4204872,-0.060826607,-33.999557,-88.93904,0.7656599,633.00836,1.7576258,-12.114347,0.5849924,1.0,12.855958,0.4879506,-0.671047,-0.046542674,-36.632214,-90.44732,0.95875263,0.019420471000671388,7321.982773303986,295000
26.479713,-22.76141,1472.0923,662.28467,2.39369,-12.444256,0.650974,1.0,7.7403135,0.6937361,-0.49217176,0.039943114,-39.769054,-86.75441,0.74536854,615.6143,2.036456,-12.392819,0.6406869,1.0,6.6979094,0.765417,-0.37780166,0.013675272,-36.708374,-89.36874,0.5723481,0.019278807497024535,7418.376826763153,300000
17.655647,-13.033861,1311.8923,625.8188,1.6372538,-12.290944,0.62031186,1.0,6.3037953,0.5949987,-0.55461395,-0.014349356,-33.06984,-86.99927,0.7238927,666.1533,1.792796,-12.339179,0.6299587,1.0,5.7286034,0.524528,-0.5733021,-0.008049086,-34.420723,-88.07353,1.2581954,0.13886589341163635,8112.706306934357,305000
34.315464,-21.62226,1617.5148,630.82324,1.9529599,-12.288932,0.6199092,1.0,7.259038,0.5770062,-0.3521022,0.031040743,-36.194218,-87.33989,0.76287794,650.47955,2.1152844,-12.459715,0.6540658,1.0,7.7912836,0.65482926,-0.57455504,0.014724389,-40.341415,-87.83714,0.82710993,0.01846686463356018,8205.04064154625,310000
24.464554,-16.339018,1364.2104,578.36115,1.3056104,-12.43565,0.64925283,1.0,3.887405,0.5475702,-0.4700182,0.07198296,-35.692703,-86.53045,0.6697674,585.0479,1.6141219,-12.323219,0.6267668,1.0,6.1443133,0.7257816,-0.39184588,0.05271236,-37.32399,-86.69296,0.9423454,0.018613182735443115,8298.106568336487,315000
14.565362,-24.500174,1473.992,598.84656,1.5972285,-12.723177,0.7067583,1.0,7.103851,0.63319397,-0.41948128,-0.021697149,-34.94284,-88.295135,0.7692088,658.9059,1.9946043,-12.263438,0.61481065,1.0,10.181056,0.6364733,-0.43605912,-0.0056563765,-35.33918,-87.13472,0.6083371,0.01842876205444336,8390.250391721725,320000
36.154774,-24.195574,1776.0911,613.8539,1.749493,-12.378396,0.63780224,1.0,10.369888,0.7285398,-0.5472706,0.029074572,-36.929466,-89.82886,0.8603219,710.40424,2.1605961,-12.013569,0.5648369,1.0,5.019102,0.57939994,-0.5161766,0.014286287,-40.469933,-92.65398,0.55963755,0.018375193738937378,8482.126373052597,325000
22.059013,-20.692953,1460.4669,639.045,1.9438336,-12.320026,0.62612814,1.0,3.7244384,0.62736195,-0.53912824,0.033375688,-37.927017,-75.0799,0.7775458,621.5092,1.9827238,-12.4115715,0.64443743,1.0,11.884008,0.7636713,-0.6784229,0.0379595,-34.782997,-76.60706,0.6650429,0.018405089616775512,8574.151832818985,330000
27.379698,-28.79625,1644.5911,620.57007,1.7604028,-12.296301,0.62138325,1.0,9.108646,0.76636356,-0.5287709,-0.010680936,-37.673477,-88.07231,1.0500637,745.9396,2.3382392,-12.379099,0.63794273,1.0,7.0049653,0.6877136,-0.43094134,-0.024312325,-38.848763,-87.43757,0.77617264,0.018366315507888795,8665.983422279358,335000
32.28325,-30.653221,1810.0471,598.9277,1.7844119,-12.147674,0.5916576,1.0,5.089035,0.6686487,-0.5405648,-0.035507016,-37.559242,-91.069046,0.5864389,667.22815,1.8587765,-12.353006,0.6327241,1.0,7.2951345,0.56117105,-0.4829045,-0.030454293,-32.360687,-85.983444,0.6947173,0.01836252636909485,8757.796066045761,340000
19.098064,-29.525145,1764.1138,668.1688,1.9587138,-12.156647,0.5934524,1.0,6.7159214,0.6127033,-0.45599806,-0.011431374,-38.645485,-87.60153,0.7594062,655.0078,1.898035,-12.381902,0.6385034,1.0,10.257288,0.6018089,-0.4763892,0.025870726,-38.19502,-92.24174,0.714778,0.018417123174667357,8849.881699323654,345000
41.977848,-21.312454,1713.5852,625.4312,1.8373086,-12.136843,0.5894914,1.0,8.73456,0.7086444,-0.39438182,0.0054123253,-36.23384,-93.00885,0.951718,696.9942,2.3313065,-11.900721,0.5422671,1.0,5.2572203,0.5667495,-0.584489,0.01209268,-39.432816,-94.373245,0.60054135,0.018410450410842896,8941.933963298798,350000
26.16947,-20.87259,1459.7656,617.83154,1.5806534,-12.284846,0.6190923,1.0,5.8555017,0.69257903,-0.35785672,0.016306624,-34.37931,-88.749825,0.9195758,623.9529,1.7687055,-12.343842,0.6308913,1.0,7.315622,0.6141546,-0.306969,-0.008368932,-36.907814,-89.81042,0.83157116,0.018461623287200926,9034.24209189415,355000
23.1702,-25.280157,1523.3544,590.2111,1.6432972,-12.359237,0.63397026,1.0,5.1979823,0.63096976,-0.4324547,0.006828621,-36.392387,-87.546036,0.6419872,653.5303,1.9263405,-12.285931,0.61930907,1.0,5.988598,0.65290725,-0.5457303,0.013644554,-37.968563,-91.00901,0.8784797,0.018493226242065428,9126.708234786987,360000
28.89264,-26.086771,1494.6421,654.71326,1.8899328,-12.066212,0.5753655,1.0,7.0004516,0.62872887,-0.46897092,0.0635815,-39.321365,-93.41673,0.7265438,637.04034,1.9504954,-12.321716,0.62646633,1.0,8.97841,0.72357404,-0.33640265,0.054675557,-36.39736,-89.29271,1.0135667,0.018468661069869996,9219.051552295685,365000
30.538883,-14.795561,1518.0953,672.9376,2.0842757,-12.268588,0.61584055,1.0,7.626042,0.70314085,-0.4855544,0.024865687,-36.977673,-94.35455,0.9188428,660.8534,2.0396187,-12.215319,0.60518646,1.0,8.366398,0.58736646,-0.5768503,0.030864835,-33.723488,-87.16894,0.68849874,0.018461181068420412,9311.357470035553,370000
25.742874,-19.358187,1492.0458,627.4741,2.4650476,-11.7999525,0.5221135,1.0,7.010631,0.69110465,-0.55996656,0.03501059,-36.340794,-87.763916,0.7897353,606.5346,2.2136133,-11.764615,0.515046,1.0,7.2006645,0.66164577,-0.5091203,0.030879863,-38.050774,-91.54187,0.9036216,0.018501927280426024,9403.86711859703,375000
45.02558,-30.400644,1699.0071,630.6239,1.8451437,-12.204277,0.6029784,1.0,5.1140285,0.64576566,-0.4364972,0.06293412,-39.454117,-87.83003,0.68792653,652.1653,2.168981,-12.06496,0.5751149,1.0,7.0062904,0.74052775,-0.34753507,0.07639809,-36.021393,-86.703766,0.5995061,0.018465509557724,9496.194679021835,380000
