training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
14.848415,-4.6501045,13.9503145,0.022164851,3.8276577,0.898101,-3.437624,1.0,0.9993553,0.6816406,0.0022213536,-21.937767,-21.958565,-0.66462433,77.71319,2.1304326,2.7248802e-07,0.052963052,-0.13173349,1.0525955,14.838272,-4.6461253,13.938376,0.020573167,4.3643026,0.89989567,-3.927418,1.0,0.99824333,0.33691406,0.0046721385,-21.444254,-21.464104,-1.1381235,87.02953,2.3330314,1.8097642e-08,0.14849096055030822,742.4548199176788,5000
14.755509,-4.64628,13.938839,0.020634828,3.4760096,0.81667084,-2.8387566,1.0,0.9994297,0.7949219,0.0016339066,-21.225712,-21.246447,-0.012868226,116.00115,3.6545367,3.907824e-06,0.10169729,-0.043932512,0.73156166,14.860229,-4.647364,13.942093,0.021068586,5.2249966,0.9181352,-4.797254,1.0,0.9981899,0.32128906,0.0052324827,-20.321194,-20.339708,-1.3815734,525.6994,4.3363595,5.0822524e-09,0.0029449589252471924,757.1796214580536,10000
14.644378,-4.6393766,13.918129,0.017873606,3.1371949,0.72624874,-2.2783844,1.0,0.99953747,0.84472656,0.0012278911,-21.214382,-21.235647,0.54004693,322.86954,5.6371765,9.807306e-06,0.062970445,-0.07187409,0.6427167,14.879534,-4.645603,13.936809,0.020364095,6.8749247,0.9427251,-6.481165,1.0,0.99838066,0.33398438,0.0051611187,-20.507843,-20.52605,-1.880146,1244.3807,4.9813213,4.3194053e-11,0.002945567512512207,771.9074654579163,15000
14.555893,-4.641645,13.924936,0.018781057,3.0142293,0.63095665,-1.9018487,1.0,0.9995527,0.8623047,0.0011141121,-20.562328,-20.583513,1.1103706,342.56668,7.6984243,9.067231e-06,0.07507337,-0.092874534,0.8547034,14.8695965,-4.643978,13.931934,0.019714238,6.9434366,0.9376617,-6.5105953,1.0,0.99827003,0.33691406,0.0057008015,-20.104374,-20.121874,-2.2006161,1768.604,7.6078253,4.0615733e-09,0.0029448498725891115,786.6317222118378,20000
14.538512,-4.6370316,13.911095,0.016935637,2.8231916,0.6274174,-1.7713201,1.0,0.99951935,0.85546875,0.0011577609,-20.385204,-20.40609,0.98006725,321.76974,6.6935377,1.9745927e-05,0.039794307,-0.07168234,0.55483794,14.890439,-4.644615,13.933846,0.01996909,7.264765,0.9565927,-6.949422,1.0,0.99849796,0.3203125,0.0052859886,-20.06672,-20.083738,-2.6583614,829.49225,5.167585,1.3973435e-09,0.0029562674045562746,801.413067817688,25000
14.44907,-4.6352196,13.905659,0.016210759,2.5859406,0.543411,-1.4052291,1.0,0.99956703,0.86621094,0.0010683046,-19.979063,-19.999702,1.1334994,591.87366,8.046163,8.801626e-07,0.03897206,-0.11790727,0.86320424,14.88088,-4.642256,13.926766,0.01902518,7.506612,0.95411354,-7.162161,1.0,0.9984865,0.34472656,0.005221038,-19.594875,-19.61171,-2.3746812,385.4388,4.728101,4.365908e-10,0.002953203010559082,816.1790897846222,30000
14.510782,-4.636531,13.909593,0.01673525,2.866047,0.60118943,-1.7230377,1.0,0.9996052,0.86328125,0.0009974199,-20.011473,-20.032196,1.1877828,155.55457,7.170313,2.691884e-05,0.049983636,-0.097652555,0.724631,14.87788,-4.640121,13.920363,0.0181714,7.3525476,0.9575168,-7.040189,1.0,0.99855137,0.34570312,0.005164815,-19.578213,-19.59493,-2.4751902,1514.708,5.6558332,5.1589566e-10,0.0029523993492126463,830.9410936832428,35000
14.450067,-4.635315,13.905945,0.016248863,2.5993948,0.54412156,-1.4143872,1.0,0.9996233,0.8798828,0.0009307613,-19.854393,-19.874878,1.1018229,170.74521,6.6676745,0.00024547605,0.055208426,-0.06044385,0.6238158,14.895698,-4.644003,13.93201,0.019724267,7.6091557,0.9636877,-7.3328505,1.0,0.9984827,0.33398438,0.0051218364,-19.499767,-19.516388,-2.4962635,705.7061,4.0979424,3.031928e-09,0.002953973150253296,845.7109665870667,40000
14.449697,-4.636224,13.908672,0.016612574,2.5691879,0.5410242,-1.3899934,1.0,0.99963284,0.88183594,0.00092737575,-19.71925,-19.739557,1.0572474,169.59436,6.3247337,1.0724381e-08,0.07760401,-0.07282136,0.70125663,14.899495,-4.647464,13.94239,0.021108449,7.2893567,0.95710456,-6.9766774,1.0,0.9985943,0.3408203,0.005076127,-19.30217,-19.318336,-2.7620802,1769.7345,4.727379,4.965836e-10,0.00295916748046875,860.5068113803864,45000
14.442893,-4.635925,13.907776,0.01649299,2.5096502,0.5351174,-1.342958,1.0,0.9996424,0.8808594,0.0009076061,-19.47941,-19.499626,1.2034569,143.25787,6.941141,5.2483236e-05,0.09260519,-0.06246132,0.7939547,14.898296,-4.645275,13.935824,0.02023283,7.2036743,0.962472,-6.9333363,1.0,0.9986248,0.34570312,0.004792757,-19.200304,-19.216612,-2.51895,228.24268,3.2692797,4.287298e-10,0.002959497547149658,875.304306268692,50000
