training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.7944584,-0.19466095,10.842431,9.189385,4.656613e-09,-9.189385,1.1086194e-07,1.0,1.5072618,1.21071935e-08,-1.5072616,-1.6521606,-1.6521606,-1.6521609,1.1446909,9.189385,4.656613e-10,-9.189385,1.4498332e-07,1.0,1.5730853,-4.656613e-10,-1.5730853,-1.6528746,-1.652875,-1.6528751,1.3080161,0.018550875568389892,3418.525055170059,120000
0.68953717,-0.18478593,9.701307,9.189385,7.916242e-09,-9.189385,9.84694e-08,1.0,1.5567522,3.7252903e-09,-1.5567521,-1.6665866,-1.6665869,-1.6665869,1.2032053,9.189392,-4.656613e-09,-9.189392,1.4459191e-06,1.0,1.5460862,-6.0535967e-09,-1.5460862,-1.6650989,-1.6650991,-1.6650993,1.1775696,0.01855230016708374,3511.286565542221,125000
0.14422219,-1.844317,10.952578,9.189385,-7.916242e-09,-9.189385,2.0002722e-07,1.0,1.3958502,-9.313226e-10,-1.3958502,-1.668418,-1.6684182,-1.6684184,1.3942487,9.189388,9.313226e-10,-9.189388,5.017503e-07,1.0,1.6009548,-1.3969839e-09,-1.6009548,-1.6606238,-1.6606238,-1.6606243,1.278017,0.018650284147262573,3604.5379967689514,130000
0.7602436,-0.28684318,12.745888,9.189386,6.9849193e-09,-9.189385,1.756848e-07,1.0,1.5437441,3.7252903e-09,-1.5437441,-1.6834401,-1.6834402,-1.6834404,1.1987064,9.189384,4.656613e-10,-9.189385,9.565263e-08,1.0,1.6412959,0.0,-1.6412959,-1.6827414,-1.6827414,-1.6827419,1.370804,0.01889121012687683,3698.994057416916,135000
0.34036744,-0.28847826,9.406265,9.189392,-3.7252903e-09,-9.189392,1.2732906e-06,1.0,1.4465581,-8.381903e-09,-1.4465581,-1.672458,-1.6724584,-1.6724584,1.2379757,9.189386,2.3283064e-09,-9.189385,9.304292e-08,1.0,1.5548892,3.7252903e-09,-1.5548892,-1.6717231,-1.6717234,-1.6717236,1.2249908,0.01870251054763794,3792.5066208839417,140000
0.24668422,-1.2431892,10.905596,9.189384,-2.7939677e-09,-9.189384,4.5411475e-08,1.0,1.4898782,-7.450581e-09,-1.4898782,-1.6643579,-1.664358,-1.6643581,1.3535104,9.189392,-5.5879354e-09,-9.189391,1.1042372e-06,1.0,1.5444334,-3.7252903e-09,-1.5444334,-1.6601727,-1.6601727,-1.6601729,1.1874592,0.018551762104034423,3885.26544213295,145000
0.3562844,-1.5892004,12.629251,9.189386,-7.450581e-09,-9.189385,2.7291512e-07,1.0,1.3856608,-9.313226e-09,-1.3856608,-1.6901302,-1.6901302,-1.6901305,1.3544564,9.189388,-4.1909516e-09,-9.189388,6.767057e-07,1.0,1.6625383,-6.0535967e-09,-1.6625383,-1.6882238,-1.6882238,-1.6882241,1.3675325,0.018489979362487793,3977.715349674225,150000
0.18026428,-1.8544381,12.1336975,9.189385,-5.122274e-09,-9.189385,2.093592e-07,1.0,1.5308928,0.0,-1.5308927,-1.6873385,-1.6873386,-1.6873387,1.3939704,9.189386,-2.7939677e-09,-9.189385,2.7430974e-07,1.0,1.468017,-4.656613e-10,-1.468017,-1.6868254,-1.6868255,-1.6868255,1.4336829,0.018487130117416383,4070.1510124206543,155000
1.5686718,-0.26282436,13.066437,9.189388,1.4901161e-08,-9.189388,4.7723967e-07,1.0,1.4306837,-9.313226e-10,-1.4306837,-1.666074,-1.6660743,-1.6660743,1.1641108,9.189386,6.9849193e-09,-9.189385,1.4340162e-07,1.0,1.6253511,8.8475645e-09,-1.625351,-1.6691523,-1.6691523,-1.6691525,1.2667348,0.018539446783065797,4162.848256587982,160000
1.2066301,-0.49577132,12.69367,9.189388,2.3283064e-09,-9.189388,6.392861e-07,1.0,1.4703152,-4.1909516e-09,-1.4703155,-1.6422846,-1.6422846,-1.6422849,1.1944294,9.189398,1.3969839e-09,-9.189397,2.3288899e-06,1.0,1.4993951,2.7939677e-09,-1.4993951,-1.6448063,-1.6448061,-1.6448065,1.1815159,0.018629438638687133,4255.995459794998,165000
