training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.33997,-7.7999015,2.3399704,0.11209824,18.066792,0.9999999,-18.066792,1.0,1.5228086,0.0,-14.141103,-23.330544,6.5959034,-9.046113,92.281494,1.0372353,-13.507383,-22.562504,0.09978311,3.3395836,-7.7987013,2.3396106,0.111798316,17.816097,0.999973,-17.815619,1.0,1.4531298,0.5850035,-13.966032,-23.478464,1.0672202,-13.397091,-22.694458,0.102472395,0.23330316314697266,1166.5158319473267,5000
3.3353734,-7.7845774,2.3353734,0.108267404,27.130424,0.99999994,-27.130424,1.0,1.7806445,0.0,-20.053326,-38.896923,11.422795,-14.806946,153.77216,0.7451567,-19.545864,-38.26637,0.09321886,3.3228097,-7.742698,2.3228097,0.0977975,27.577053,1.0,-27.577053,1.0,1.4724019,0.0,-19.893568,-38.859905,0.6780959,-19.451962,-38.251873,0.07897327,0.0031759174823760986,1182.3954265117645,10000
3.3090317,-7.6969004,2.30907,0.08634807,32.851128,0.9999617,-32.84987,1.0,1.926964,0.0,-23.827782,-51.29977,8.577079,-9.002209,137.29428,0.8709136,-23.379185,-50.8006,0.15646446,3.3200653,-7.7337055,2.3201118,0.09554936,33.413628,0.99995345,-33.41207,1.0,1.7455047,0.0267061,-23.45318,-51.411224,0.78483206,-23.001322,-50.890057,0.109250665,0.002927455949783325,1197.032716035843,15000
3.3095803,-7.6986046,2.3095813,0.08677399,36.262268,0.9999991,-36.262234,1.0,1.732672,0.0,-26.725368,-60.979942,5.1160784,-5.805701,91.94479,0.6677139,-26.30325,-60.601353,0.107651345,3.3206587,-7.7355294,2.3206587,0.09600532,36.26075,1.0,-36.26075,1.0,1.6445746,0.0,-25.884453,-61.077915,0.87973326,-25.463541,-60.622227,0.11188036,0.0029075308799743653,1211.5703780651093,20000
3.3029714,-7.676811,2.3030434,0.08132582,37.596306,0.99992794,-37.593597,1.0,2.6238449,0.0,-27.262386,-68.28695,11.522971,-8.679001,157.50644,0.64650154,-26.908424,-67.90707,0.11306837,3.3068595,-7.6896195,2.306886,0.08452791,38.859856,0.9999735,-38.858826,1.0,1.8458807,0.0,-26.882082,-67.95173,1.0581858,-26.485569,-67.58171,0.13209236,0.00288952431678772,1226.0180072784424,25000
3.311822,-7.706098,2.3118296,0.08864749,38.55622,0.99999243,-38.555927,1.0,1.7393559,0.0,-27.599882,-73.98948,6.733019,-8.677161,114.66627,1.2324089,-27.165161,-73.72092,0.121979214,3.307912,-7.693041,2.3079123,0.08538319,40.126144,0.9999998,-40.126137,1.0,1.9337088,0.0,-27.348701,-73.728096,0.8769586,-26.957481,-73.521774,0.13194996,0.0028904563426971437,1240.470295906067,30000
3.3068848,-7.6896334,2.3068902,0.08453137,39.836662,0.99999446,-39.83644,1.0,1.9772152,0.0,-29.04955,-77.75357,4.274996,-4.9988937,96.25517,0.56384593,-28.69049,-77.5145,0.11972685,3.3132513,-7.7108603,2.3132582,0.089837976,40.458797,0.9999931,-40.45852,1.0,2.4249449,0.0,-27.471928,-77.57768,0.8318675,-27.1086,-77.03882,0.14694974,0.0028248301029205323,1254.5944533348083,35000
3.2920043,-7.6400194,2.292006,0.072127834,41.705025,0.9999983,-41.704952,1.0,1.7531321,0.0,-28.145578,-80.45898,11.5678,-11.027046,123.80009,0.9255604,-27.773125,-80.1793,0.12632014,3.3053553,-7.6845417,2.3053627,0.08325842,40.635468,0.99999267,-40.63517,1.0,2.926728,0.0,-28.342478,-80.218506,0.5636993,-27.907825,-80.05895,0.14201519,0.0028364877223968506,1268.7768988609314,40000
3.2915516,-7.638504,2.2915516,0.07174909,42.149582,1.0,-42.149582,1.0,1.5187215,0.0,-29.1498,-81.94477,6.847357,-10.645593,96.96865,0.67196715,-28.775017,-81.7627,0.10764302,3.2995586,-7.6651993,2.2995596,0.07842278,41.65568,0.999999,-41.65564,1.0,2.0028646,0.0,-28.713024,-82.24872,0.8459611,-28.303627,-82.10319,0.123336084,0.002790057563781738,1282.7271931171417,45000
3.2955942,-7.6519804,2.2955942,0.07511808,40.72826,1.0,-40.72826,1.0,2.2798262,0.0,-28.992296,-83.437996,12.29716,-12.531335,166.59532,0.6360175,-28.591469,-83.34386,0.14119177,3.3077252,-7.6924443,2.3077333,0.08523408,41.56037,0.99999195,-41.560036,1.0,1.952839,0.0,-29.4519,-83.62042,0.6210091,-29.050001,-83.45879,0.15510838,0.002797292947769165,1296.7136647701263,50000
