training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.308485,-7.6951647,2.3085496,0.08591414,17.639336,0.9999353,-17.638197,1.0,0.80293053,0.0,-14.932924,-23.897612,3.7967463,-3.327813,46.874985,0.8439425,-14.298777,-23.139704,0.032948673,3.312303,-7.707677,2.312303,0.08904225,17.853151,0.9999999,-17.853151,1.0,0.8089551,0.37565613,-15.144432,-23.878286,0.8846294,-14.5306,-23.113943,0.040980272,0.23067761726379393,1153.3881032466888,5000
3.3004985,-7.6683273,2.3004985,0.07920486,27.282146,1.0,-27.282146,1.0,1.4117141,0.0,-22.318851,-39.74799,5.7596188,-4.618545,75.99231,0.86666435,-21.839169,-39.143536,0.0660454,3.2980642,-7.6602135,2.2980642,0.07717636,28.044615,1.0,-28.044615,1.0,1.0250299,0.0,-22.392857,-39.74338,0.71616405,-21.954817,-39.126385,0.070219114,0.002849412250518799,1167.6351714134216,10000
3.2996159,-7.6654434,2.299633,0.07848389,33.30255,0.99998283,-33.30198,1.0,1.8617637,0.0,-26.896969,-52.434673,8.764266,-6.68696,114.51326,1.6082596,-26.485159,-51.954956,0.07141893,3.306571,-7.6885705,2.306571,0.084265605,33.414875,1.0,-33.414875,1.0,1.6009071,0.0,-27.40269,-52.38323,0.7820427,-26.967543,-51.867386,0.06684628,0.0028818321228027345,1182.044338941574,15000
3.2824056,-7.6080556,2.2824168,0.0641368,36.65324,0.99998873,-36.65283,1.0,1.7196136,0.0,-29.378181,-61.94455,2.9308662,-2.4092882,54.991806,0.54129153,-28.954876,-61.54725,0.10073591,3.299357,-7.664523,2.299357,0.07825377,35.955505,1.0,-35.955505,1.0,1.4555956,0.0,-29.545994,-62.006702,0.36566046,-29.241108,-61.63183,0.0879241,0.002862764835357666,1196.3581702709198,20000
3.2792845,-7.5976152,2.2792845,0.06152675,37.142887,1.0,-37.142887,1.0,1.6593444,0.0,-30.86818,-68.9887,2.1687086,-2.6970174,54.99447,0.5687063,-30.46416,-68.63707,0.102240145,3.2934327,-7.644897,2.2934692,0.073347166,37.830395,0.9999635,-37.829014,1.0,1.5013816,0.0,-30.165949,-69.24275,0.77665335,-29.853695,-68.93183,0.09841779,0.00283714017868042,1210.5438776016235,25000
3.2828317,-7.6094384,2.2828317,0.06448262,38.49396,1.0,-38.49396,1.0,1.4709504,0.0,-31.279186,-74.38993,3.328197,-3.592831,71.14126,0.84773284,-30.928995,-74.12691,0.09052141,3.3043933,-7.6813107,2.3043933,0.0824506,39.947662,1.0,-39.947662,1.0,1.9956765,0.0,-31.827812,-74.09844,0.76435643,-31.507483,-73.84235,0.102082394,0.0028279917240142823,1224.683843612671,30000
3.2820535,-7.606845,2.2820535,0.063834175,38.774544,1.0,-38.774544,1.0,1.4492732,0.0,-31.54528,-77.62294,6.9088,-8.822535,92.28034,0.99580836,-31.186504,-77.40818,0.10204859,3.2882752,-7.627603,2.288281,0.06902374,40.01496,0.99999434,-40.014732,1.0,1.513162,0.0,-32.398304,-78.08836,0.94845206,-32.033165,-77.86172,0.1080826,0.002808859729766846,1238.7281489372253,35000
3.2786024,-7.595341,2.2786024,0.060958274,38.8562,1.0,-38.8562,1.0,1.5388726,0.0,-31.59855,-80.36032,3.932415,-4.9934297,97.135925,0.8171995,-31.238308,-80.16509,0.108525425,3.2955317,-7.6517725,2.2955317,0.07506614,40.294815,1.0,-40.294815,1.0,1.8577406,0.0,-32.019997,-79.50723,0.4822312,-31.653744,-79.35196,0.09913173,0.0028441476821899413,1252.9488937854767,40000
3.275904,-7.586346,2.275904,0.058709502,39.13018,1.0,-39.13018,1.0,1.4774722,0.0,-31.991808,-80.683685,4.335725,-4.174905,89.27338,0.94397104,-31.663364,-80.44223,0.09734814,3.299059,-7.6635294,2.299059,0.0780054,39.352634,1.0,-39.352634,1.0,1.357909,0.0,-31.664806,-81.79571,0.8603977,-31.372639,-81.625496,0.100123085,0.0028217743396759033,1267.057772397995,45000
3.2721248,-7.573771,2.2721314,0.0555657,38.933052,0.99999344,-38.932796,1.0,1.5187895,0.0,-32.10585,-82.01807,5.274457,-4.392228,85.21639,1.4434446,-31.712786,-81.831764,0.08888514,3.2909255,-7.6364408,2.2909324,0.07123317,39.13736,0.99999297,-39.137085,1.0,1.4642088,0.0,-33.77052,-82.58813,1.0749055,-33.42877,-82.40996,0.10553685,0.002834459543228149,1281.2300770282745,50000
3.2732172,-7.5773916,2.2732174,0.05647075,39.83391,0.9999998,-39.833904,1.0,1.3177743,0.0,-32.247047,-83.32371,5.678728,-5.170971,78.48845,0.99899876,-31.911194,-83.15295,0.09070368,3.2900019,-7.6333394,2.2900019,0.07045785,38.477196,0.99999994,-38.477196,1.0,1.5932089,0.0,-32.027237,-82.63914,1.3011507,-31.688032,-82.40494,0.08570862,0.002846178388595581,1295.4609768390656,55000
3.2798886,-7.5996284,2.2798886,0.062029965,38.857803,1.0,-38.857803,1.0,1.2444024,0.0,-30.442991,-82.83364,8.792526,-5.981311,90.45339,0.5998328,-30.052975,-82.75822,0.10184391,3.2899842,-7.6333094,2.2899928,0.07045027,39.486584,0.9999914,-39.486244,1.0,1.3906476,0.0,-31.828945,-84.05853,0.90557945,-31.527817,-83.900154,0.09329344,0.002871274662017822,1309.8173568248749,60000
