training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
30.020494,-1.3214564,-1.5964239,0.99964905,0.96875,0.0016965314,-17.69595,-17.780806,3.9426904,383256.44,1542.8855,5.1733365e-05,3.180202,-3.753266,186.85677,0.9994812,0.953125,0.0019529903,-17.12595,-17.208998,4.0515685,28993.723,854.90515,2.2643631e-05,34.579536,-2.1698341,-1.6162302,0.99720764,0.66796875,0.017359953,-17.848816,-17.906506,-3.1372547,4952.7676,60.520416,8.653971e-11,0.99728394,0.59765625,0.016733833,-17.120697,-17.176641,-2.854631,39073.78,223.12886,6.3508345e-09,0.12482849707603455,2672.964405298233,105000
32.612785,-1.1659544,-1.6714482,0.9996033,0.9765625,0.0018055692,-17.615044,-17.70056,4.192255,29720.094,905.4087,0.010906541,3.11408,-3.4835958,206.12524,0.999527,0.96484375,0.0014615135,-17.295624,-17.379585,4.1145678,452572.47,2498.1182,0.008297738,45.031578,-1.4648097,-1.6784985,0.9973755,0.6796875,0.016948724,-17.424604,-17.481918,-2.8093114,21367.502,126.628204,4.6807506e-12,0.9972687,0.609375,0.016646774,-16.977757,-17.032547,-3.0057979,31046.213,174.61783,1.2090721e-12,0.01474925446510315,2746.710689306259,110000
32.19535,-0.8560374,-1.5946872,0.99964905,0.97265625,0.0015762707,-17.55486,-17.640259,4.2223415,213363.78,1492.7068,0.00041753278,4.3402333,-5.3910284,227.93341,0.9994354,0.97265625,0.0015535313,-17.541178,-17.625145,3.8710425,20052.13,586.5389,0.0015496569,42.070946,-1.3022501,-1.6586746,0.9970703,0.640625,0.018891785,-17.315208,-17.369818,-3.389607,22990.648,120.33362,2.7122554e-10,0.99705505,0.57421875,0.018088989,-16.90295,-16.955786,-3.4294562,14622.306,100.13245,1.03552e-09,0.014725453853607177,2820.3379697799683,115000
26.561457,-1.0505058,-1.6120805,0.99957275,0.9765625,0.0021225696,-17.762388,-17.847874,4.036435,31569.605,647.15424,0.000111019006,6.60116,-2.739669,244.90396,0.9995117,0.95703125,0.0021891799,-17.397785,-17.481533,3.958044,13961.566,512.55444,2.594855e-05,35.599785,-1.6941984,-1.579649,0.9972229,0.6640625,0.018063461,-17.561972,-17.618423,-3.1663153,26509.586,123.70422,1.7609664e-11,0.9970398,0.57421875,0.018312918,-17.26322,-17.317415,-3.4428847,2411.1648,39.06435,5.2857666e-12,0.014746116876602173,2894.0685653686523,120000
36.96494,-1.0964513,-1.6193451,0.99964905,0.97265625,0.001594954,-17.312576,-17.39702,4.220456,97887.984,821.17126,0.00025000938,5.6646285,-4.7737765,203.45747,0.9995575,0.96484375,0.0017477482,-17.066965,-17.150404,4.2105074,40354.926,727.48535,0.0005766886,34.977554,-1.5478693,-1.5202106,0.9970856,0.6640625,0.017339546,-17.328522,-17.383917,-3.2030072,17635.023,139.14075,2.7508544e-11,0.9970856,0.59765625,0.017083157,-17.17434,-17.22944,-3.1231232,3174.6057,45.895317,1.980634e-10,0.014698698425292969,2967.5620687007904,125000
26.061836,-0.93642795,-1.5270208,0.9997711,0.984375,0.0014168615,-17.408878,-17.492914,4.020227,26726.932,607.98645,8.492386e-05,4.000636,-4.0674796,214.95633,0.999527,0.97265625,0.0015499208,-17.298176,-17.38192,4.056281,21396.191,629.5423,0.00010865492,44.10179,-1.3495449,-1.5236495,0.9973297,0.60546875,0.019488774,-17.103302,-17.155615,-3.7627225,7304.738,56.158585,3.3884524e-11,0.9972534,0.60546875,0.018332127,-16.851063,-16.904129,-3.318911,9367.598,89.57617,2.6730862e-09,0.014750307893753051,3041.313620567322,130000
28.947166,-1.2276152,-1.5425842,0.9997101,0.984375,0.0015425158,-17.745522,-17.831472,4.1720347,54872.7,1028.615,0.0019882177,8.122089,-4.250215,240.90575,0.99949646,0.984375,0.0016177617,-17.604721,-17.691093,4.4209394,35055.652,840.24725,0.011757264,36.06714,-1.7004731,-1.6127443,0.997345,0.65234375,0.018071512,-17.47001,-17.525719,-3.2637143,1684.0677,27.290081,2.751244e-10,0.99705505,0.6015625,0.017367363,-16.927803,-16.981394,-3.2619028,4795.3813,34.323833,2.7744544e-08,0.014743909168243408,3115.0331752300262,135000
27.012304,-1.3541774,-1.6253903,0.9996948,0.98046875,0.0014303646,-17.91204,-17.996864,3.7185159,82461.0,630.6969,9.220108e-06,4.8814673,-4.0985346,178.07184,0.99964905,0.97265625,0.0015913134,-17.554085,-17.637964,3.8357954,68557.46,801.90137,1.5021348e-05,38.88723,-1.5579258,-1.5189353,0.99713135,0.62890625,0.019883173,-18.081306,-18.13699,-3.881422,32710.848,87.37402,8.179572e-13,0.9973297,0.65625,0.018034674,-17.445282,-17.500168,-3.4494321,1253.6987,24.939404,1.1132368e-10,0.014746797609329223,3188.767174243927,140000
35.171234,-1.1500685,-1.5934411,0.9996948,0.984375,0.0012931746,-17.636953,-17.721722,3.9788215,46750.875,592.5858,2.4752724e-05,5.5066996,-4.7397943,236.61395,0.9996033,0.98046875,0.0013968069,-17.345251,-17.429092,4.0352964,9461.357,486.3261,0.0004971305,27.73687,-1.8444097,-1.5439985,0.9971466,0.65625,0.017637387,-17.430965,-17.486507,-3.267149,4783.173,41.524693,3.4839829e-12,0.99705505,0.58203125,0.016866317,-17.033419,-17.088667,-2.9448366,7416.021,66.65386,4.834753e-12,0.014694642496109009,3262.2403967380524,145000
36.89892,-1.015327,-1.5618196,0.9997711,0.98046875,0.0012106241,-17.849396,-17.935905,4.2108784,109244.12,1170.3184,0.0013104435,5.1144924,-4.1483154,244.94621,0.99972534,0.9765625,0.001128057,-17.799973,-17.886768,4.3326273,28744.068,827.24725,0.00038843657,45.446144,-1.1025136,-1.5991548,0.9971466,0.640625,0.017808061,-17.788599,-17.846373,-3.0559258,7188.135,56.852707,4.3642236e-11,0.99694824,0.6171875,0.018619489,-17.591396,-17.647734,-3.2256718,10945.064,78.95158,5.859729e-10,0.014815028285980225,3336.315548181534,150000
