training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
169.8169,-169.47131,2679.7659,208.9599,1.0446527,-12.685405,0.699204,1.0,20.116621,0.23028521,-2.2108848,0.37300774,1.0,0.4575751,-12.943799,-29.271307,1.0281026,1.9425882,237.05244,1.3592393,-12.733875,0.7088982,1.0,24.224445,0.33425814,-2.1507974,0.31292015,1.0,0.60447943,-14.357117,-29.286499,1.0450187,0.81585675,0.3282868411540985,1641.4342293739319,5000
5.468491,-7.9488473,213.62283,273.01532,2.17769,-11.861965,0.53451604,1.0,18.98385,0.3557102,-2.2184346,0.38055754,1.0,0.5610091,-20.796946,-47.28394,1.182594,3.3715162,305.66107,2.6602619,-11.993434,0.5608098,1.0,21.161652,0.4271707,-2.2030768,0.3651996,1.0,0.36095378,-21.071924,-47.311237,1.2273202,3.2150486,0.0051292876720428465,1667.0806748867035,10000
218.67993,-110.936005,1190.3408,388.99158,2.2602742,-12.41323,0.64476895,1.0,38.51174,0.39252713,-2.1643553,0.32647836,1.0,0.29165432,-25.16669,-62.4156,1.4423572,2.1037397,413.2261,3.021362,-12.028725,0.5678679,1.0,37.924995,0.5028978,-2.174644,0.33676714,1.0,0.5427132,-26.830969,-62.561134,1.4562182,2.3239865,0.005143493127822876,1692.7981488704681,15000
18.36248,-41.359608,455.6123,443.30457,2.7872305,-12.70196,0.70251495,1.0,41.18841,0.46180108,-2.151346,0.31346893,1.0,0.6195697,-27.306547,-74.20164,1.7375641,1.6581454,455.13278,2.7808385,-12.4299755,0.6481181,1.0,38.97143,0.4948104,-2.1776872,0.33981034,1.0,0.6253111,-29.873829,-74.16119,1.7287374,1.6294097,0.005154763793945313,1718.571974992752,20000
29.783283,-40.018612,511.8023,395.29092,2.9039605,-11.733662,0.5088553,1.0,29.583954,0.41791737,-2.171175,0.33329794,1.0,0.7322967,-30.193317,-83.698074,2.1638837,1.5891225,423.61566,2.7018223,-11.807336,0.5235902,1.0,29.690823,0.45778883,-2.1521118,0.31423473,1.0,0.4933766,-30.439365,-83.71949,2.0487995,1.4403901,0.005165156888961792,1744.3977687358856,25000
32.69294,-42.696568,442.8232,478.50482,3.3802056,-12.406485,0.64342,1.0,35.79281,0.40204892,-2.1626728,0.32479563,1.0,0.31001985,-30.623383,-91.60261,2.2485554,2.0147772,496.87415,3.464293,-12.397606,0.6416443,1.0,35.29988,0.45305502,-2.1451201,0.3072431,1.0,0.3671538,-30.938618,-91.506584,2.2715006,1.9570006,0.005167650890350341,1770.2360303401947,30000
26.005959,-58.625343,627.90533,467.98633,3.706204,-12.168863,0.59589565,1.0,35.427116,0.4421183,-2.1446044,0.30672735,1.0,0.6299027,-28.103165,-96.82187,2.0244532,1.7184184,480.33194,3.122982,-12.472194,0.6565618,1.0,40.077858,0.5535295,-2.127896,0.29001904,1.0,0.6884552,-31.864517,-96.572876,2.328679,1.910322,0.005169985389709472,1796.0859653949738,35000
36.369026,-33.965504,522.2206,444.41705,2.7497382,-12.518271,0.6657773,1.0,35.63295,0.4057595,-2.19291,0.355033,1.0,0.28743932,-31.099852,-100.48242,2.615222,2.4532695,509.419,3.5449042,-12.273947,0.61691236,1.0,34.671993,0.47415948,-2.1822405,0.34436333,1.0,0.33019066,-32.626026,-100.30467,2.5357955,1.7300162,0.005177008008956909,1821.97101354599,40000
15.417229,-41.626865,386.1538,432.3452,3.0203044,-11.743999,0.5109226,1.0,34.515953,0.44655186,-2.1859841,0.34810698,1.0,0.8963052,-33.06366,-103.626625,2.446318,3.1664476,463.4351,3.3159504,-11.9326,0.548643,1.0,36.893227,0.50543565,-2.1885104,0.35063344,1.0,0.9213984,-33.38186,-103.66309,2.3790562,2.5999312,0.005173316764831543,1847.8376059532166,45000
20.243378,-26.243874,393.16885,487.8376,3.5433688,-12.271456,0.616414,1.0,35.47019,0.43976727,-2.15299,0.315113,1.0,0.5020274,-34.749176,-105.148926,2.7328444,1.3823425,507.1512,3.5775952,-12.131033,0.58832973,1.0,36.121017,0.49878642,-2.1400127,0.30213565,1.0,0.48422217,-33.151314,-105.51577,2.4166062,3.4678235,0.005175053453445435,1873.7128813266754,50000
