training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
20.069258,0.21388671,-1.769366,552.4877,-811.071,8971.847,416.70288,345.4822,85.4005,4.0458164,0.07996362,4.112075,0.89615804,0.028725158,308.4847,-9.243318,432.1271,441.37042,22.648785,0.3902412,-1.6635361,420.56372,402.9113,81.55322,0.5179163,0.10780431,3.339021,0.9401872,0.019779108,308.4647,-17.83059,435.98694,453.81754,0.012021601343154907,1318.8725459575653,75000
20.977627,0.22059883,-1.6976174,846.69824,-822.4725,17478.285,412.14053,459.2692,90.4253,1.3704191,0.36921957,9.916812,0.94081545,0.03857307,309.0156,-98.64382,427.59128,526.2351,19.17826,0.29450074,-1.5408487,418.9569,410.82013,83.543594,3.9802437,0.07488775,3.2489386,0.91551155,0.020675998,309.0594,-7.6917934,434.40988,442.10168,0.012026205587387085,1379.0035836696625,80000
16.603931,0.33961582,-1.6119843,126.32428,-97.537674,1678.781,426.5987,259.28934,75.04576,4.00523,0.021420721,2.0257733,0.8565098,0.029253757,311.5374,8.903515,442.17557,433.27206,20.188562,0.25385842,-1.7432208,430.51944,272.73752,71.028915,1.7098918,0.027087625,2.1393263,0.84969634,0.030634483,311.51974,7.1376576,446.09543,438.95776,0.012024688911437988,1439.1270368099213,85000
18.84225,0.20286623,-1.6048803,146.99683,-290.08817,3368.1226,416.20743,389.40765,86.11049,0.15544856,0.046501815,2.7464454,0.8762247,0.06486902,312.10376,1.0917969,431.81262,430.72083,17.135838,0.16809033,-1.7089808,419.4554,416.3191,82.97514,0.522056,0.26342177,8.448601,0.8937267,0.05995307,312.09723,-66.608345,435.06027,501.6686,0.01201010866165161,1499.177589893341,90000
19.488491,0.18456218,-1.6061631,407.58118,-597.4268,7170.9375,426.50873,483.1625,75.70425,1.9407,0.058442306,3.1397276,0.9030459,0.019555695,314.31683,-2.6535585,442.22455,444.8781,18.73655,-0.035811678,-1.84694,415.52673,368.80826,86.80887,1.7032245,0.08851037,4.1418386,0.86524403,0.027568348,314.31683,-12.104458,431.24258,443.34705,0.012025106716156007,1559.303132534027,95000
18.173918,0.27836198,-1.5720425,313.7121,-360.1423,6078.651,418.37787,397.30084,83.58114,1.5975087,0.107731685,5.6807923,0.91018236,0.020910062,311.16672,-17.964178,433.93622,451.9004,18.03384,0.2177601,-1.7383732,418.8803,409.29187,83.293686,2.966402,0.0316234,2.6691642,0.8651372,0.021887751,311.15543,5.717979,434.43808,428.7201,0.012029597568511963,1619.45112991333,100000
17.20682,0.113476805,-1.6968038,301.7279,-472.38257,5533.264,422.2541,362.06635,79.64637,1.7392039,0.033522636,2.2211907,0.8593901,0.044944942,313.31113,5.162542,437.91965,432.7571,20.58855,0.32507235,-1.6426673,419.25732,369.50848,82.816345,0.21569379,0.03294409,2.6495736,0.9120576,0.026957357,313.30215,5.343653,434.92242,429.57877,0.0876257140159607,2057.5797097682953,105000
18.032166,0.11150257,-1.6414917,405.1666,-482.6061,6075.3037,408.5072,456.6848,94.68915,2.5224438,0.095673844,4.2425017,0.86798066,0.027895756,314.79065,-14.377699,424.24673,438.62442,20.376518,0.24190359,-1.6059866,418.11115,460.43704,84.416756,1.4310707,0.14479497,5.4174376,0.9326838,0.018112268,314.80206,-29.841654,433.85126,463.6929,0.012041687154769897,2117.7881548404694,110000
16.172405,0.1145173,-1.518478,253.50008,-458.23245,4160.8926,419.4845,449.34286,82.926895,1.052036,0.044988334,3.7275546,0.83548236,0.038539648,317.10715,1.5892353,435.33984,433.7506,18.92391,0.097266436,-1.6801285,418.02637,468.73163,84.96106,2.0126503,0.0558901,3.9603884,0.8358452,0.046536207,317.10577,-1.8677839,433.88165,435.74945,0.01203289566040039,2177.952642440796,115000
19.998299,0.28233117,-1.6911058,71.90235,-265.15085,2436.5996,426.9391,407.60657,75.16294,3.1974194,0.030515483,2.0934958,0.87795895,0.047567442,318.3915,6.2037053,442.85867,436.65497,17.692684,0.2998697,-1.5510918,434.7296,384.05072,67.036705,1.4791973,0.028145798,2.4672558,0.83200204,0.033290047,318.3938,6.958243,450.64932,443.69107,0.012028600883483887,2238.0956556797028,120000
