training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.393285,-4.6442833,1.393285,0.019836312,98.72398,1.0,-98.72398,1.0,1.743928,7.358143,-38.785423,358.6466,388.60657,354.59427,113.87601,0.94322205,6.605508,12.258519,3.057083,0.25543475,5.916464,-38.785423,388.90237,427.6878,2.3923879,-4.6412926,1.3923879,0.01864003,97.544586,1.0,-97.544586,1.0,1.733305,389.18304,366.10065,113.2242,0.8016056,7.312726,9.911101,3.2223058,0.32699078,5.917928,-42.98029,389.47894,432.45923,0.1689522789955139,844.7614393234253,5000
2.3934772,-4.644924,1.3934772,0.020092485,51.923615,1.0,-51.923615,1.0,1.0170053,16.321768,-22.46776,438.46414,438.362,562.29706,63.25197,0.5127588,1.2042712,20.8537,1.6357524,0.18215036,19.464888,-22.46776,439.33524,461.803,2.3925073,-4.6416903,1.3925073,0.018799212,50.326454,1.0,-50.326454,1.0,0.9500244,439.6621,596.1724,62.24495,0.7716689,0.7884639,6.409165,1.6165493,0.30981547,19.469755,-14.377711,440.6356,455.0133,0.006071787452697754,875.1203856468201,10000
2.39526,-4.6508665,1.3952601,0.022469608,35.074795,1.0,-35.074795,1.0,0.7411722,8.604218,-13.023837,319.00775,455.9537,626.8926,45.933304,0.46919718,0.2808771,13.176975,1.1867168,0.15766917,56.410255,-13.023837,458.77423,471.79807,2.3944898,-4.648299,1.3944898,0.021442672,34.797745,1.0,-34.797745,1.0,0.650357,458.5214,595.48425,42.84014,0.5651582,0.14074735,3.647013,1.1834011,0.25182396,56.421898,-5.120138,461.34247,466.46262,0.006094438076019287,905.5925850868225,15000
2.3958356,-4.6527853,1.3958356,0.023237107,29.892925,1.0,-29.892925,1.0,0.58880126,7.360467,-7.217177,238.74336,463.5202,595.8057,37.721954,1.0223701,0.047783308,2.766449,1.0169208,0.20890753,102.77991,0.2278315,468.6592,468.43137,2.3955126,-4.651708,1.3955126,0.022806197,29.721745,0.99999994,-29.721745,1.0,0.5871716,462.9209,721.7456,38.839302,0.15336387,0.052362695,3.6680968,1.0223308,0.17834958,102.7826,-0.2428439,468.06003,468.3029,0.0060707606315612795,935.946396112442,20000
2.3958225,-4.6527424,1.3958226,0.023219781,30.631073,0.99999994,-30.631073,1.0,0.5900514,6.8232574,-6.6247816,201.85936,459.6282,796.39386,43.09968,0.5609913,0.043463975,2.3534737,1.0357404,0.21370591,108.105576,0.7065808,465.03348,464.3269,2.3947191,-4.649063,1.3947191,0.021748226,30.044046,0.99999994,-30.044046,1.0,0.58692515,461.34726,798.65515,41.116158,2.4301524,2.029589,39.08958,1.0940899,0.25497445,108.10336,-214.00023,466.75244,680.7527,0.006072520971298218,966.3090093135834,25000
2.3956945,-4.652315,1.3956945,0.023048854,30.464079,1.0,-30.464079,1.0,0.5489939,5.98987,-6.237052,188.3971,460.5542,813.9086,41.947815,1.0817213,0.040934317,2.9653213,1.0158559,0.20530418,109.668755,0.9942223,466.03766,465.04343,2.3961406,-4.653802,1.3961406,0.023643756,30.878586,0.9999999,-30.878586,1.0,0.63193357,462.66412,823.9235,39.353867,1.298369,0.046207123,2.6763005,1.0297323,0.17339529,109.66473,0.41594496,468.14737,467.7314,0.006072498369216919,996.6715087890625,30000
2.3947341,-4.6491137,1.3947341,0.021768337,30.309967,0.99999994,-30.309967,1.0,0.49310613,3.0126023,-3.0158868,126.44569,462.84442,861.08057,39.613945,0.5504236,0.037727036,2.510973,1.020603,0.24551934,109.1471,1.3395586,468.3018,466.96222,2.3952177,-4.6507254,1.3952177,0.02241314,31.106133,0.99999994,-31.106133,1.0,0.5718646,462.30823,863.94244,39.960148,1.2494149,0.056771893,4.9444246,1.0268705,0.14759588,109.143364,-0.73910713,467.7654,468.50452,0.006074574899673462,1027.04439163208,35000
2.3941739,-4.6472464,1.394174,0.02102154,30.92173,0.99999994,-30.92173,1.0,0.577031,12.36348,-9.670481,280.9715,458.57434,724.8374,44.399437,1.0929773,0.058318708,2.6835272,1.0508101,0.21226951,109.088264,-0.9074733,464.02875,464.93622,2.393811,-4.646036,1.393811,0.020537494,31.811363,1.0,-31.811363,1.0,0.56546885,462.27847,686.8652,38.987495,1.7294049,0.05130072,2.9370043,1.050386,0.19581904,109.08572,-0.14188983,467.73276,467.87463,0.006073775148391723,1057.4132764339447,40000
2.3927395,-4.6424646,1.3927395,0.01910893,31.18993,0.99999994,-31.18993,1.0,0.5477238,5.026966,-4.5149097,137.00468,459.2967,904.39966,44.637856,0.61606175,0.03981866,2.625875,1.0428406,0.28048745,110.16651,1.1216428,464.80502,463.68338,2.3945966,-4.6486554,1.3945966,0.021585034,31.631052,0.99999994,-31.631052,1.0,0.58928525,459.79333,912.39124,43.345085,0.35001856,0.046709776,2.7171283,1.036557,0.17523624,110.16463,0.3624664,465.30154,464.9391,0.0060710047245025635,1087.768307209015,45000
2.3937712,-4.6459036,1.3937712,0.020484515,30.322912,0.9999999,-30.322912,1.0,0.5008154,5.5194426,-5.280074,186.0567,460.8529,940.7384,42.421177,0.75701284,0.034250386,2.7555282,1.0009398,0.13290961,109.76319,1.7287279,466.34106,464.61234,2.3947215,-4.649071,1.3947215,0.021751454,30.710777,0.99999994,-30.710777,1.0,0.54512405,461.4663,949.9973,41.8042,0.6578484,0.08858295,7.227597,1.0243094,0.1248747,109.7634,-4.2349954,466.9545,471.18948,0.006081623601913452,1118.1764352321625,50000
