training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
36.203995,-1.1949708,-1.6831604,0.9996033,0.96484375,0.0020453932,-17.021172,-17.101685,3.5097632,38943.984,556.5159,0.00012168332,4.730701,-5.258762,180.79933,0.9994354,0.953125,0.0019940087,-16.966839,-17.047295,3.5494657,14947.822,522.50757,0.0024879328,42.906708,-1.4330162,-1.6107869,0.997345,0.66796875,0.014880266,-16.656895,-16.713034,-2.3407068,8594.739,60.897606,1.1419304e-09,0.99731445,0.62890625,0.014692203,-16.93124,-16.989552,-2.0614562,9273.979,89.57254,1.4372137e-09,0.014711948823928832,1399.2472755908966,55000
33.079826,-1.160471,-1.7671131,0.9996033,0.96875,0.0019536852,-17.33591,-17.417343,3.4298668,15560.095,386.2953,8.8979665e-05,7.4849677,-5.5822926,239.98457,0.99938965,0.94140625,0.002384337,-16.676964,-16.75595,3.4645982,30798.414,793.8965,8.404044e-05,30.872375,-2.094163,-1.6280377,0.99731445,0.6640625,0.017119447,-17.298677,-17.354328,-3.1071546,9985.497,46.955532,1.9264766e-12,0.9971771,0.56640625,0.016360693,-16.511286,-16.56507,-2.7964375,5993.764,45.040344,7.029136e-11,0.014659425830841065,1472.5444161891937,60000
34.49521,-0.91946334,-1.6581726,0.9996033,0.94921875,0.0024872513,-17.507977,-17.591654,3.830278,20660.203,743.7989,4.4000667e-06,3.8100133,-4.2242484,174.96605,0.99931335,0.9296875,0.0026604235,-17.440308,-17.521755,3.3287072,94051.63,1114.4005,9.0070864e-07,38.551727,-1.2786727,-1.7223182,0.99754333,0.6796875,0.015063628,-17.209812,-17.268955,-2.12821,10759.173,102.10523,4.095006e-13,0.9972229,0.6484375,0.0154870795,-17.081505,-17.13943,-2.3110826,14312.666,110.1213,7.231532e-11,0.01466460542678833,1545.86745095253,65000
36.869797,-1.0686796,-1.664017,0.9996643,0.984375,0.0015719291,-17.344788,-17.42859,4.02604,19096.635,653.0024,0.00057267025,8.076908,-5.7048664,289.29605,0.99954224,0.984375,0.0016013879,-17.265045,-17.34986,4.362954,141085.11,1372.7146,0.001308438,44.545273,-1.0279917,-1.6492978,0.9972992,0.66015625,0.01675485,-17.472591,-17.530107,-2.8059306,9693.323,65.85166,1.3626666e-13,0.9970703,0.609375,0.016976615,-17.188751,-17.244476,-2.9781709,2984.5537,51.47596,9.241313e-12,0.014707715272903443,1619.4060354232788,70000
25.901295,-1.385436,-1.622691,0.9996033,0.96875,0.0019741245,-17.763733,-17.847198,3.5199838,90087.34,539.11285,9.02655e-08,3.457642,-5.514765,190.38821,0.9995575,0.9609375,0.0017508399,-17.041237,-17.12225,3.6178904,3983.7883,300.02753,0.00016725458,42.36592,-1.1379379,-1.5795281,0.997345,0.68359375,0.016093578,-17.432404,-17.490698,-2.566917,23311.156,154.77444,2.3282441e-10,0.9971771,0.59375,0.016413957,-16.856514,-16.91191,-2.7304597,8282.098,107.78451,9.3264285e-09,0.01467866940498352,1692.7993910312653,75000
38.166153,-1.0298637,-1.6164646,0.99957275,0.97265625,0.0017591564,-17.319569,-17.402834,3.9142263,39813.71,779.7628,0.00027450253,2.91478,-3.4463758,154.16797,0.9994354,0.9765625,0.0018691793,-17.109934,-17.192709,3.998176,38395.9,836.0922,0.0007341054,38.254005,-1.3881927,-1.5263484,0.9972687,0.69140625,0.015677936,-17.168575,-17.226534,-2.38869,16594.514,100.66874,2.6863518e-11,0.9972534,0.6484375,0.014967026,-16.866117,-16.922962,-2.3707685,8697.702,93.53539,2.1812597e-13,0.014727267694473266,1766.4357371330261,80000
34.845318,-1.0956373,-1.6114478,0.999527,0.96875,0.001986189,-18.041187,-18.126146,3.62355,85129.64,691.0758,0.000538258,6.2845473,-5.39068,267.65497,0.9993744,0.96875,0.002219793,-17.75365,-17.837368,3.5944848,44404.35,546.32117,0.00010970351,47.528114,-1.3341107,-1.6652739,0.99716187,0.65625,0.016179359,-17.367249,-17.424679,-2.722363,3497.7625,46.59995,7.037216e-10,0.9970093,0.61328125,0.017709708,-17.314907,-17.370255,-3.2014008,1079.6057,29.917889,3.287706e-10,0.014699473047256469,1839.9331107139587,85000
33.434883,-1.1312797,-1.5173883,0.999588,0.9765625,0.0017000614,-17.46958,-17.55263,3.7086287,28798.945,435.15723,0.00015911218,8.126742,-11.536411,393.41827,0.99957275,0.96875,0.0017666166,-17.509827,-17.59311,3.7268,54894.895,565.6737,0.0003856292,48.97901,-0.9097861,-1.5420783,0.9972687,0.69140625,0.015305452,-17.63464,-17.693394,-2.6523705,5475.088,40.71523,5.7587703e-09,0.9973297,0.640625,0.015262859,-17.67522,-17.735025,-2.4244816,4571.166,61.508957,1.951529e-08,0.014696875,1913.4174938201904,90000
38.36602,-0.7694019,-1.4951656,0.99954224,0.96484375,0.001985462,-17.472708,-17.556698,3.94522,51339.082,519.5768,1.3408315e-06,5.113679,-6.877409,282.49988,0.9994507,0.9609375,0.0018140872,-17.504713,-17.588207,3.7864254,51534.22,749.653,2.622123e-06,37.825455,-1.1830434,-1.6501005,0.99723816,0.6640625,0.01607732,-17.757181,-17.81763,-2.342594,9151.085,90.177505,1.1217186e-12,0.9971771,0.578125,0.017625548,-17.375046,-17.431885,-2.8806202,8150.5933,84.30228,3.879671e-09,0.014677308988571168,1986.8040463924408,95000
24.535448,-1.248776,-1.4908104,0.9995575,0.97265625,0.001676551,-17.530525,-17.615347,4.099018,40279.18,614.0148,0.0005729669,4.3506904,-4.270816,170.90747,0.9995117,0.97265625,0.0017655524,-17.57186,-17.65602,3.889503,18917.04,527.159,0.0033653402,44.803696,-1.1816533,-1.5646499,0.9971466,0.64453125,0.01805567,-16.891468,-16.945427,-3.1308951,26158.271,125.63435,1.114146e-10,0.9971466,0.55859375,0.018517759,-16.83803,-16.891354,-3.2401776,14943.134,117.24709,1.3496554e-10,0.014647388219833374,2060.0409955978394,100000
