training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
200.72853,0.13116503,-4.6523848,0.023076743,1.0,1.3037912,-1.1151439,22.654966,1.7458497,-37.72018,-94.25125,0.23090848,210.49512,0.2072076,-4.6539984,0.023722274,1.0,0.4892648,-35.698994,-91.562904,0.4220457,0.0024386505603790284,857.276957988739,55000
198.99165,0.17055933,-4.6552334,0.024216266,1.0,1.2131552,-1.1000603,17.683048,0.49224406,-35.46711,-92.142654,0.3283319,191.62062,0.16106218,-4.6563435,0.024660299,1.0,0.6282965,-36.9667,-93.66446,0.28887177,0.002428194999694824,869.4179620742798,60000
191.6527,0.13922913,-4.647775,0.02123308,1.0,1.7207127,-0.79177225,21.288826,0.6929147,-36.44121,-93.10892,0.3117989,196.99869,0.14262795,-4.6557217,0.024411565,1.0,0.51894325,-37.21834,-93.35726,0.4129321,0.00241039719581604,881.4699742794037,65000
199.64526,0.18211387,-4.6527996,0.02324287,1.0,1.3499763,-2.265956,22.733648,0.78041637,-38.146828,-95.83894,0.27774352,209.91599,0.18107492,-4.653225,0.02341297,1.0,0.72496355,-37.783543,-93.95659,0.24376726,0.0023955074787139893,893.4475381374359,70000
193.13301,0.114323296,-4.6462097,0.020606745,1.0,1.4579285,-0.5948604,17.660091,0.55408645,-38.61129,-94.8551,0.21197852,196.89389,0.16410494,-4.6494765,0.021913623,1.0,0.33862227,-37.531273,-94.80295,0.34356385,0.002368777656555176,905.2914524078369,75000
197.53856,0.13518587,-4.650875,0.022472829,1.0,1.4062686,-1.904044,19.21304,0.4183653,-37.469173,-95.73296,0.2896339,194.92818,0.14976633,-4.657557,0.02514574,1.0,0.5012526,-36.250893,-95.43591,0.23772037,0.0023990440845489502,917.2867004871368,80000
202.36377,0.17031568,-4.642397,0.019081606,1.0,1.1160619,-1.1428062,17.720442,0.45231706,-36.724503,-95.19365,0.22342032,197.64417,0.13496934,-4.64959,0.021959102,1.0,0.5110391,-36.532803,-95.21869,0.21372199,0.0023579140663146972,929.0763027667999,85000
212.40244,0.16694325,-4.6506157,0.022369241,1.0,1.1722004,-1.3017904,20.357746,0.5918174,-39.489357,-96.84903,0.2593828,205.1514,0.16929574,-4.6512737,0.022632383,1.0,0.3360748,-38.19432,-95.60295,0.2343652,0.0023914838790893554,941.0337522029877,90000
195.20045,0.11345784,-4.6463947,0.020680768,1.0,1.2303786,-2.079275,20.559303,0.5645447,-37.61793,-95.81516,0.26063138,207.35571,0.20885679,-4.64627,0.02063085,1.0,0.5087574,-37.257755,-96.19774,0.32765692,0.0023618528366088866,952.8430511951447,95000
197.0455,0.18184014,-4.650494,0.022320623,1.0,2.851793,-1.5804968,20.787958,0.34447837,-37.888752,-96.31598,0.3101713,200.3149,0.13187853,-4.6565266,0.02473371,1.0,0.49668974,-37.60263,-95.425934,0.25433254,0.002451085615158081,965.0985131263733,100000
208.83224,0.1825248,-4.6432915,0.01943948,1.0,1.6550913,-1.7401514,20.233387,0.45642376,-36.207085,-96.51836,0.18990931,208.07095,0.18913718,-4.645555,0.020344956,1.0,0.5724417,-37.312172,-96.65056,0.19272605,0.14598028268814087,1694.9999904632568,105000
199.02858,0.17145221,-4.6400046,0.018124847,1.0,0.9581854,-2.2918189,17.7694,0.52520245,-37.113934,-97.52774,0.22646655,191.45964,0.12602511,-4.6585116,0.025527744,1.0,0.7541696,-37.03946,-96.708916,0.3565117,0.002383210229873657,1706.916071653366,110000
195.1334,0.13230732,-4.640892,0.018479837,1.0,1.0908648,-1.2393408,16.422379,1.3904781,-36.87933,-96.2088,0.19668753,190.8886,0.16300708,-4.650945,0.022501117,1.0,0.39133596,-38.36678,-96.35185,0.29578397,0.0024091323375701906,1718.9617636203766,115000
202.60056,0.16728881,-4.639484,0.017916447,1.0,0.7856362,-1.4328227,23.544933,0.64346886,-37.96816,-97.05975,0.3775921,208.69415,0.20179865,-4.6508236,0.022452379,1.0,0.6189383,-37.494892,-96.10019,0.27722806,0.0024141712665557862,1731.0326476097107,120000
198.71443,0.1826494,-4.6419706,0.018911298,1.0,0.80415374,-1.1488752,20.108944,0.4399652,-38.2287,-95.30116,0.27752852,200.21217,0.16190936,-4.655082,0.02415591,1.0,0.41979694,-36.87122,-95.18049,0.4011761,0.002399177646636963,1743.0285739898682,125000
218.60602,0.242797,-4.6394696,0.01791081,1.0,0.9684958,-0.6767491,20.709057,0.32568443,-36.834846,-95.89464,0.2967554,199.68964,0.19319686,-4.6502857,0.022237293,1.0,0.7537319,-37.1475,-96.60946,0.52051497,0.0024454766750335692,1755.2559866905212,130000
207.57062,0.17690083,-4.6447725,0.020032007,1.0,0.70571744,-1.547923,19.65215,0.78446484,-36.179455,-97.24691,0.30118784,192.19656,0.14580038,-4.653655,0.023584947,1.0,0.5829071,-36.846497,-95.14355,0.31663024,0.0024528820514678955,1767.520426750183,135000
196.35263,0.18765831,-4.6389117,0.017687643,1.0,0.49603376,-1.2416,17.748299,0.6283714,-38.238518,-95.190636,0.36005348,195.60962,0.1867833,-4.6490617,0.021747602,1.0,0.57839614,-36.913002,-95.398994,0.2944039,0.002391088438034058,1779.4758970737457,140000
201.7596,0.13533261,-4.6444893,0.019918691,1.0,0.73637795,-1.1085161,16.945011,0.500188,-36.674885,-96.05416,0.3496836,199.54814,0.1644156,-4.662051,0.026943633,1.0,0.3444495,-37.528072,-95.15709,0.2882408,0.0023816052436828614,1791.3839542865753,145000
210.43552,0.24012303,-4.6461296,0.020574829,1.0,1.7931055,-0.7990625,16.798372,0.4709831,-37.526363,-95.47127,0.26213634,196.62183,0.16045994,-4.6497583,0.022026313,1.0,0.766893,-39.093845,-95.45178,0.20822473,0.0024453754901885985,1803.6108644008636,150000
208.50673,0.21321598,-4.642999,0.019322751,1.0,1.4886196,-1.5337579,24.593369,0.36297512,-38.603546,-95.61384,0.2480709,204.72084,0.21322623,-4.6496873,0.021997862,1.0,0.5093523,-36.73767,-96.8817,0.17312786,0.0023852087497711182,1815.5369353294373,155000
200.22995,0.18596652,-4.63795,0.017303156,1.0,1.0576166,-1.1508998,27.871647,0.6101163,-38.099472,-96.25569,0.3775176,204.96579,0.19733636,-4.658842,0.025659675,1.0,0.33180076,-36.816013,-94.543755,0.18575314,0.0023831478595733643,1827.4527032375336,160000
184.44685,0.14132434,-4.642115,0.018969104,1.0,0.65440416,-0.84346616,16.789356,0.48147583,-37.263718,-96.853745,0.3023517,197.9588,0.17536183,-4.656372,0.024671884,1.0,0.381325,-37.45222,-96.65664,0.20992325,0.002436494016647339,1839.635202407837,165000
199.91226,0.1868572,-4.6348505,0.016063163,1.0,1.3647778,-0.6413949,15.07386,0.35679203,-38.593224,-96.89097,0.18916065,200.00949,0.13405019,-4.6516266,0.022773694,1.0,0.42349222,-37.315193,-95.360466,0.27160865,0.002409154462814331,1851.6810076236725,170000
201.77515,0.1641795,-4.6417737,0.01883257,1.0,1.3674368,-0.6138913,16.698423,0.36407426,-35.45817,-95.77739,0.2716449,197.48442,0.1777798,-4.648694,0.021600423,1.0,0.4381421,-37.051804,-96.8018,0.26243037,0.0023884757041931154,1863.6234185695648,175000
