training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0205474,-20.547367,0.020547368,0.11901504,343.5741,1.0,-343.5741,1.0,2.786662,834.2759,-713.4477,3339.6033,141.56522,1034.6844,521.3625,2.178046,8.5325985,16.076622,2.785903,0.008548048,6.4423184,-54.6476,141.88733,196.53493,1.0205739,-20.573835,0.020573836,0.121535845,321.8742,1.0,-321.8742,1.0,2.73141,158.11888,1034.862,489.0251,0.3146561,7.845419,15.805115,2.7126231,0.017764367,6.444289,-50.23593,158.4411,208.67703,0.38937116689682005,1946.8558745384216,5000
1.0203668,-20.366802,0.020366803,0.10181838,310.0054,1.0,-310.0054,1.0,1.8666618,4380.5503,-7939.803,23498.713,139.87097,1170.7257,468.638,9.51675,2.1146195,8.145821,1.8551075,0.011272607,29.130915,-60.144257,141.32751,201.47177,1.0203493,-20.34931,0.020349309,0.10015234,318.97,1.0,-318.97,1.0,1.7848282,130.21509,1197.3091,488.60638,9.7676735,1.6985302,6.842412,1.7808616,0.033316903,29.139938,-48.03807,131.67207,179.71014,0.006193087720870971,1977.8213226795197,10000
1.0202633,-20.263323,0.020263324,0.091963194,212.91205,1.0,-212.91205,1.0,1.237045,4634.4653,-7429.7617,24553.318,202.02713,879.44,339.98056,0.8517131,0.49158034,3.8973815,1.2316415,0.024354508,127.39426,-56.2548,208.39685,264.65164,1.020273,-20.272854,0.020272855,0.092870854,227.93584,1.0000001,-227.93584,1.0,1.21244,190.73268,815.69586,357.7848,9.745916,0.41580927,3.7317128,1.2044473,0.02063679,127.43114,-46.61549,197.10423,243.71973,0.006214633512496948,2008.894497871399,15000
1.0204792,-20.479187,0.020479187,0.11252175,158.07164,1.0,-158.07164,1.0,0.7348846,2552.4878,-4040.0247,15019.735,260.44562,647.93524,256.01892,8.335258,0.09684031,2.8460236,0.86378646,0.0096781,449.5042,-21.054914,282.92084,303.97574,1.0204984,-20.49834,0.020498343,0.11434598,157.51678,1.0,-157.51678,1.0,0.7608472,259.88647,660.19745,257.44995,4.745905,0.0917801,3.1443613,0.855024,0.0039875493,449.60153,-18.784395,282.36655,301.15094,0.0062008148193359374,2039.8985803127289,20000
1.0205177,-20.517744,0.020517746,0.11619392,150.71147,0.99999994,-150.71147,1.0,0.57548434,5106.341,-2586.5974,13382.641,282.54507,571.93,230.34445,3.1359563,0.04267393,2.5660825,0.7649294,0.014472242,683.3096,5.005974,316.71057,311.7046,1.020569,-20.56894,0.02056894,0.12106957,152.42387,1.0,-152.42387,1.0,0.6176716,274.87216,565.9339,239.25928,4.0732903,0.059371185,2.9993813,0.7992728,0.012183056,683.2818,-6.403159,309.03625,315.43942,0.006202095079421997,2070.909063577652,25000
1.0204563,-20.456345,0.020456346,0.11034627,148.0156,1.0,-148.0156,1.0,0.5657979,3334.4985,-3353.3123,13247.346,273.01962,605.89777,241.15851,3.047856,0.060062833,2.612241,0.79713345,0.007162716,687.9638,-6.9228644,307.41782,314.34067,1.0204911,-20.491169,0.02049117,0.11366295,159.82648,1.0,-159.82648,1.0,0.5635077,271.2044,616.0394,244.14558,1.0757023,0.06572691,3.8664725,0.79815745,0.007554744,687.975,-10.819722,305.60315,316.42288,0.006211668920516967,2101.9674162864685,30000
1.0204169,-20.416843,0.020416845,0.10658422,146.19905,1.0,-146.19905,1.0,0.55892235,5555.3936,-6614.1265,22914.896,274.07452,589.39935,238.97696,4.212793,0.061740603,2.5630908,0.80050385,0.012519902,690.9256,-8.111883,308.62082,316.7327,1.0204769,-20.476925,0.020476926,0.11230639,149.94092,1.0,-149.94092,1.0,0.52671224,282.7987,596.56934,229.87451,0.27004382,0.04197292,2.3031712,0.78405535,0.01569638,691.1173,5.547654,317.35458,311.80692,0.006208365297317505,2133.0092504024506,35000
1.0203873,-20.387299,0.0203873,0.10377044,151.87624,1.0,-151.87624,1.0,0.47871026,1201.5118,-3052.1716,9322.157,270.7616,636.3536,244.25638,3.2818484,0.042965118,2.3998015,0.7932971,0.011746748,690.18335,4.855359,305.27075,300.4154,1.0203843,-20.384327,0.020384327,0.10348736,149.09436,1.0,-149.09436,1.0,0.4871573,264.56635,641.55005,251.56656,1.6572521,0.037197806,2.4260254,0.76468456,0.010038677,690.1528,8.83547,299.074,290.23853,0.006205633354187012,2164.0374252796173,40000
1.0203333,-20.33323,0.02033323,0.098621,147.84761,1.0,-147.84761,1.0,0.4362141,3896.56,-1786.6925,9133.189,278.1847,616.78107,235.55637,3.782448,0.040789895,2.3066459,0.7768678,0.020224756,692.6564,6.3794384,312.8175,306.43808,1.0203999,-20.399925,0.020399924,0.10497294,146.61458,1.0,-146.61458,1.0,0.49858266,273.37305,623.8022,240.68732,1.8816428,0.039797403,2.3333504,0.77723813,0.010341462,692.61676,7.06649,308.0039,300.9374,0.006211780786514283,2195.096336364746,45000
1.020331,-20.331133,0.020331135,0.09842137,149.7253,0.99999994,-149.7253,1.0,0.44381416,3330.182,-2298.5864,10366.598,272.05902,618.453,241.86574,6.5371494,0.04375208,2.4974527,0.80213046,0.014691866,681.17676,4.255937,306.11786,301.8619,1.020338,-20.338028,0.020338029,0.09907791,151.36296,1.0,-151.36296,1.0,0.44279432,268.669,596.09753,246.13518,3.1294532,0.044750907,2.1996167,0.7841085,0.0057909633,681.12805,3.5753052,302.72543,299.15012,0.00621108922958374,2226.151790857315,50000
