training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
0.2434923,-0.35996446,9.84873,9.189386,-9.313226e-10,-9.189385,3.3409393e-07,1.0,1.4438058,9.778887e-09,-1.4438058,-1.6519392,-1.6519394,-1.6519394,1.2917744,9.189386,-2.7939677e-09,-9.189385,1.3042778e-07,1.0,1.773165,-4.656613e-10,-1.773165,-1.6523664,-1.6523666,-1.6523669,1.2287657,0.018526959896087648,7079.108694553375,275000
0.21800911,-0.49777895,10.212648,9.189384,6.519258e-09,-9.189385,5.356558e-08,1.0,1.6350663,4.656613e-09,-1.6350663,-1.7025898,-1.70259,-1.7025901,1.2797945,9.189384,-6.0535967e-09,-9.189384,3.563316e-08,1.0,1.6088357,-1.8626451e-09,-1.6088357,-1.6982095,-1.6982098,-1.6982099,1.4562073,0.019494600677490235,7176.58171415329,280000
1.0058745,-0.20257051,11.523853,9.189386,-4.656613e-09,-9.189385,1.2602378e-07,1.0,1.5350115,4.1909516e-09,-1.5350115,-1.6924258,-1.692426,-1.6924262,1.154324,9.189386,1.3504177e-08,-9.189385,1.7456912e-07,1.0,1.7897828,6.0535967e-09,-1.7897828,-1.6968671,-1.6968672,-1.6968675,1.1944785,0.01857899022102356,7269.476679325104,285000
0.8331706,-0.31551588,10.750471,9.189386,2.7939677e-09,-9.189385,1.06448844e-07,1.0,1.4902844,5.122274e-09,-1.4902843,-1.7095932,-1.7095934,-1.7095935,1.1508982,9.189386,-1.1175871e-08,-9.189385,1.0480782e-07,1.0,1.5967537,-4.1909516e-09,-1.5967537,-1.7140455,-1.7140455,-1.7140458,1.2343826,0.018497108364105223,7361.962232589722,290000
0.25023416,-0.56321913,11.466105,9.189388,5.122274e-09,-9.189387,4.508976e-07,1.0,1.5438263,3.7252903e-09,-1.5438263,-1.681915,-1.6819153,-1.6819154,1.3118652,9.189386,-6.9849193e-09,-9.189385,2.867238e-07,1.0,1.7123065,-5.122274e-09,-1.7123066,-1.6800647,-1.6800649,-1.6800649,1.3248353,0.018466963291168214,7454.297057390213,295000
0.29116628,-0.7871964,10.503682,9.189384,-6.519258e-09,-9.189384,3.3041573e-08,1.0,1.4764056,-1.3969839e-09,-1.4764056,-1.7048602,-1.7048604,-1.7048606,1.3103979,9.189384,1.6763806e-08,-9.189384,4.2185373e-08,1.0,1.6927136,-4.656613e-10,-1.6927137,-1.705474,-1.7054741,-1.7054744,1.3517807,0.01862944040298462,7547.444270610809,300000
0.4382249,-0.2079496,11.262581,9.189386,-1.21071935e-08,-9.189385,2.394944e-07,1.0,1.4616024,-1.2572855e-08,-1.4616024,-1.670784,-1.670784,-1.6707842,1.2383987,9.189386,-9.313226e-10,-9.189385,3.0763485e-07,1.0,1.6433773,8.381903e-09,-1.6433772,-1.6697427,-1.6697428,-1.6697431,1.3936396,0.13954360008239747,8245.162282943726,305000
0.31166434,-0.59988564,12.341036,9.189384,-7.916242e-09,-9.189385,9.312763e-08,1.0,1.5416397,-1.21071935e-08,-1.5416397,-1.6995996,-1.6996,-1.6996,1.2942795,9.189386,-1.3969839e-09,-9.189385,1.2970754e-07,1.0,1.7558144,0.0,-1.7558143,-1.6988261,-1.6988261,-1.6988264,1.1991285,0.018470181322097778,8337.51319861412,310000
0.23532048,-0.37671697,11.9406805,9.189386,-7.916242e-09,-9.189385,1.7698447e-07,1.0,1.5572612,-1.3038516e-08,-1.5572615,-1.6801038,-1.680104,-1.6801041,1.2519317,9.189386,1.3969839e-09,-9.189385,2.587483e-07,1.0,1.67262,-4.656613e-10,-1.67262,-1.6803694,-1.6803696,-1.6803699,1.3711697,0.018472361373901368,8429.87501502037,315000
0.6586256,-0.5623379,15.7963085,9.189386,7.450581e-09,-9.189385,7.7030826e-08,1.0,1.536006,-6.9849193e-09,-1.536006,-1.7005832,-1.7005835,-1.7005835,1.2784146,9.189385,6.519258e-09,-9.189385,7.9924874e-08,1.0,1.6792396,2.3283064e-09,-1.6792395,-1.6983374,-1.6983376,-1.6983378,1.4812953,0.018504982519149782,8522.39993929863,320000
0.19938311,-2.2237093,13.382624,9.189384,-5.122274e-09,-9.189384,6.785952e-08,1.0,1.4588919,-9.313226e-10,-1.4588919,-1.6895611,-1.6895614,-1.6895614,1.4330907,9.189384,9.313226e-10,-9.189384,8.38144e-08,1.0,1.7302494,-3.7252903e-09,-1.7302494,-1.6897974,-1.6897976,-1.6897978,1.4332407,0.018973597049713135,8617.26794052124,325000
0.3779649,-0.50569457,14.261972,9.189386,-4.656613e-10,-9.189385,3.4771176e-08,1.0,1.5386305,0.0,-1.5386305,-1.7000012,-1.7000015,-1.7000015,1.2263995,9.189384,9.778887e-09,-9.189384,1.664278e-08,1.0,1.7185037,1.1641532e-08,-1.7185036,-1.699307,-1.6993072,-1.6993072,1.3632473,0.018809563112258912,8711.315771341324,330000
0.27397338,-0.7547826,11.510074,9.189384,9.313226e-10,-9.189384,3.8055514e-09,1.0,1.5022045,4.656613e-10,-1.5022047,-1.6835133,-1.6835135,-1.6835136,1.311386,9.189384,-1.3969839e-09,-9.189384,2.3241833e-08,1.0,1.6061474,3.7252903e-09,-1.6061475,-1.6862419,-1.6862421,-1.6862422,1.2583857,0.01860578989982605,8804.344734668732,335000
0.5334078,-0.32468596,12.230019,9.189384,-2.3283064e-09,-9.189384,4.180681e-08,1.0,1.4883337,-9.313226e-10,-1.4883337,-1.6483471,-1.6483471,-1.6483474,1.245145,9.189384,-1.3969839e-09,-9.189384,4.5819267e-08,1.0,1.6967642,-5.122274e-09,-1.6967643,-1.6477039,-1.6477041,-1.6477041,1.2698336,0.018476490354537963,8896.727197408676,340000
0.56473374,-0.6605431,15.959808,9.189384,2.7939677e-09,-9.189385,6.2048365e-08,1.0,1.5125217,-4.1909516e-09,-1.5125219,-1.7115449,-1.711545,-1.7115452,1.1916022,9.189385,2.7939677e-09,-9.189385,9.4058116e-08,1.0,1.6945276,1.071021e-08,-1.6945276,-1.7116854,-1.7116854,-1.7116857,1.2613587,0.01852594895362854,8989.35695195198,345000
1.8372055,-0.24736421,14.321068,9.189387,2.7939677e-09,-9.189387,4.8866667e-07,1.0,1.4543133,4.656613e-10,-1.4543133,-1.6853973,-1.6853974,-1.6853976,1.0915222,9.189386,3.7252903e-09,-9.189385,3.380504e-07,1.0,1.7501694,1.3969839e-09,-1.7501694,-1.6849782,-1.6849785,-1.6849787,1.2643901,0.018493400716781617,9081.823974609375,350000
0.4838808,-0.32797295,12.689114,9.189384,-1.3969839e-09,-9.189384,4.9629167e-09,1.0,1.5770075,-9.778887e-09,-1.5770075,-1.6809592,-1.6809595,-1.6809596,1.2116113,9.189384,6.0535967e-09,-9.189384,2.597341e-09,1.0,1.66117,-6.519258e-09,-1.6611701,-1.6832138,-1.6832142,-1.6832142,1.2648358,0.018540345430374146,9174.525718450546,355000
0.9129713,-0.26072618,13.33459,9.189386,1.3038516e-08,-9.189385,5.804742e-08,1.0,1.6134013,9.313226e-09,-1.6134012,-1.6731896,-1.6731899,-1.6731899,1.1902795,9.189385,-3.259629e-09,-9.189385,6.785616e-08,1.0,1.5875009,-1.3969839e-09,-1.5875009,-1.6707222,-1.6707227,-1.6707227,1.1517503,0.018628889989852904,9267.670179605484,360000
0.51168424,-0.39849764,12.357918,9.189386,6.0535967e-09,-9.189385,2.3561279e-07,1.0,1.4591581,9.313226e-09,-1.459158,-1.6742644,-1.6742647,-1.6742649,1.2845815,9.189386,8.381903e-09,-9.189385,1.7044405e-07,1.0,1.6067464,4.656613e-10,-1.6067463,-1.672215,-1.6722152,-1.6722152,1.4016631,0.018501025152206422,9360.175326108932,365000
0.57078457,-0.9770223,13.1091,9.189384,0.0,-9.189384,2.2909276e-08,1.0,1.5462599,-9.313226e-09,-1.5462599,-1.6675229,-1.6675231,-1.6675233,1.365364,9.189384,-5.122274e-09,-9.189384,2.4242215e-08,1.0,1.7514223,-8.381903e-09,-1.7514223,-1.6701133,-1.6701136,-1.6701138,1.2754073,0.018497530364990234,9452.662989854813,370000
0.44810775,-0.39475465,13.70533,9.189384,3.259629e-09,-9.189384,3.9578783e-08,1.0,1.5416417,0.0,-1.5416417,-1.7093015,-1.7093017,-1.7093018,1.1981429,9.189384,0.0,-9.189384,3.7548315e-08,1.0,1.5827341,3.259629e-09,-1.5827341,-1.7094276,-1.7094278,-1.7094281,1.2259462,0.01847355055809021,9545.03075671196,375000
0.9187087,-0.51353973,15.038799,9.189384,4.656613e-10,-9.189384,1.7390324e-08,1.0,1.5705726,-2.7939677e-09,-1.5705725,-1.6682446,-1.6682446,-1.6682448,1.1835921,9.189384,-8.8475645e-09,-9.189384,1.4499906e-08,1.0,1.827094,-5.5879354e-09,-1.827094,-1.665232,-1.665232,-1.6652324,1.1325686,0.018485988521575927,9637.460709571838,380000
0.44398475,-0.6854327,13.683533,9.189386,8.8475645e-09,-9.189385,6.510153e-08,1.0,1.5208127,6.519258e-09,-1.5208127,-1.6828947,-1.6828947,-1.6828951,1.2940795,9.189384,3.7252903e-09,-9.189384,3.6873956e-08,1.0,1.5881371,-9.313226e-10,-1.5881371,-1.6817431,-1.6817434,-1.6817435,1.1884375,0.018852543067932128,9731.723436832428,385000
0.7125187,-0.261366,13.526379,9.189384,-1.8626451e-08,-9.189384,2.9217398e-08,1.0,1.6221831,-6.9849193e-09,-1.6221831,-1.675162,-1.6751623,-1.6751623,1.241044,9.189384,4.656613e-10,-9.189384,2.7520002e-08,1.0,1.7874849,1.3969839e-09,-1.7874849,-1.6751143,-1.6751145,-1.6751146,1.1099854,0.019771773624420164,9830.582324266434,390000
1.0474677,-0.27928954,14.567553,9.189384,-2.7939677e-09,-9.189384,6.2888795e-08,1.0,1.4824889,-3.259629e-09,-1.4824889,-1.6783869,-1.6783869,-1.6783873,1.1444987,9.189384,1.1175871e-08,-9.189384,4.7344603e-08,1.0,1.7405097,1.8626451e-09,-1.7405099,-1.6810002,-1.6810002,-1.6810005,1.2104846,0.018556196641922,9923.363317251205,395000
0.41381103,-0.24168302,11.515532,9.189384,-4.656613e-09,-9.189384,4.522604e-08,1.0,1.4807315,-8.381903e-09,-1.4807316,-1.6700788,-1.670079,-1.6700791,1.2585238,9.189384,4.656613e-09,-9.189384,3.495479e-08,1.0,1.7618636,1.1641532e-08,-1.7618636,-1.6715448,-1.671545,-1.6715453,1.3365545,0.018532034397125245,10016.023505449295,400000
0.50933206,-0.6018605,14.935709,9.189384,-1.8626451e-09,-9.189385,6.1421765e-08,1.0,1.6248127,-6.9849193e-09,-1.6248127,-1.7020359,-1.7020359,-1.7020363,1.2970121,9.189385,-2.7939677e-09,-9.189385,5.061565e-08,1.0,1.7353779,-1.5832484e-08,-1.7353779,-1.7023075,-1.7023077,-1.7023077,1.1878135,0.14217216358184814,10726.884337186813,405000
0.81864166,-0.4709496,12.295193,9.189386,-4.656613e-10,-9.189385,2.6380255e-07,1.0,1.5255175,2.3283064e-09,-1.5255175,-1.6838775,-1.6838777,-1.683878,1.1857104,9.189386,3.259629e-09,-9.189385,2.3461101e-07,1.0,1.7902944,4.656613e-09,-1.7902944,-1.686235,-1.6862352,-1.6862354,1.2919424,0.018585249185562133,10819.810602664948,410000
0.40197957,-0.25605848,11.8665085,9.189384,3.259629e-09,-9.189384,1.1316672e-08,1.0,1.5171971,-8.8475645e-09,-1.5171971,-1.6806664,-1.6806667,-1.680667,1.275823,9.189384,-1.1175871e-08,-9.189384,8.706015e-09,1.0,1.7518106,-9.778887e-09,-1.7518106,-1.6791939,-1.6791942,-1.6791943,1.275765,0.018567567014694215,10912.648449897766,415000
0.4959095,-0.29729083,11.766239,9.189384,2.142042e-08,-9.189384,1.7202458e-08,1.0,1.5738184,6.9849193e-09,-1.5738184,-1.6475881,-1.6475885,-1.6475886,1.2846844,9.189384,7.450581e-09,-9.189384,2.3262961e-08,1.0,1.6799774,1.0244548e-08,-1.6799774,-1.6453174,-1.6453176,-1.6453178,1.1604972,0.018612837314605713,11005.712656259537,420000
0.8816211,-0.17809843,12.252257,9.189384,1.1175871e-08,-9.189384,5.2640793e-08,1.0,1.4770032,2.7939677e-09,-1.4770033,-1.6697837,-1.6697841,-1.6697842,1.1730621,9.189384,6.0535967e-09,-9.189384,4.699999e-08,1.0,1.6439493,2.3283064e-09,-1.6439493,-1.6703547,-1.6703548,-1.6703551,1.2380707,0.0185505811214447,11098.46557688713,425000
0.2407144,-2.2327147,15.183066,9.189384,3.259629e-09,-9.189384,2.3007894e-08,1.0,1.5977108,5.122274e-09,-1.5977108,-1.6583142,-1.6583145,-1.6583146,1.4258583,9.189384,-1.8626451e-09,-9.189385,4.4436494e-08,1.0,1.7279305,8.381903e-09,-1.7279305,-1.6539531,-1.6539533,-1.6539534,1.1965991,0.018595284175872803,11191.442008972168,430000
0.6997904,-0.21111584,12.224623,9.189384,-3.7252903e-09,-9.189384,4.1697803e-08,1.0,1.5391833,-3.259629e-09,-1.5391833,-1.6833341,-1.6833344,-1.6833346,1.1672121,9.189384,0.0,-9.189384,4.1896637e-08,1.0,1.6149228,9.313226e-10,-1.6149226,-1.6844478,-1.684448,-1.6844481,1.0603459,0.018529473400115966,11284.089387178421,435000
1.8177841,-0.37158525,14.287004,9.189384,6.519258e-09,-9.189384,2.2494337e-08,1.0,1.5376403,-1.8626451e-09,-1.5376405,-1.6650057,-1.6650057,-1.665006,1.1251419,9.189384,6.0535967e-09,-9.189384,1.2915874e-08,1.0,1.7124163,4.1909516e-09,-1.7124163,-1.6664693,-1.6664696,-1.6664697,1.2274994,0.018573215007781984,11376.955473899841,440000
0.27812895,-0.95767653,12.226286,9.189384,9.313226e-10,-9.189384,2.6258396e-08,1.0,1.5494962,-4.656613e-09,-1.5494962,-1.6856475,-1.6856477,-1.6856478,1.3332465,9.189384,6.519258e-09,-9.189384,3.600982e-08,1.0,1.7346416,-3.259629e-09,-1.7346416,-1.6854081,-1.6854084,-1.6854085,1.1339629,0.018642329502105714,11470.167139291763,445000
0.38874432,-1.1248238,14.661811,9.189384,1.3969839e-09,-9.189384,1.0622595e-08,1.0,1.5866767,-1.3969839e-09,-1.5866767,-1.6532986,-1.6532989,-1.653299,1.361573,9.189384,-4.656613e-09,-9.189384,3.978442e-08,1.0,1.6385038,2.3283064e-09,-1.6385038,-1.6530895,-1.6530895,-1.6530898,1.3111432,0.01861944727897644,11563.264396190643,450000
0.2686685,-1.3414824,15.888841,9.189384,-3.7252903e-09,-9.189384,5.32902e-08,1.0,1.518358,-9.778887e-09,-1.518358,-1.6498492,-1.6498492,-1.6498494,1.3633065,9.189384,0.0,-9.189384,3.0454437e-08,1.0,1.7145286,0.0,-1.7145287,-1.6491661,-1.6491663,-1.6491666,1.3129674,0.018558947515487673,11656.059143304825,455000
0.36701778,-0.26180115,11.635433,9.189384,5.122274e-09,-9.189384,2.09458e-08,1.0,1.3948598,8.8475645e-09,-1.3948598,-1.6617812,-1.6617813,-1.6617815,1.2935363,9.189384,-6.9849193e-09,-9.189384,3.0695826e-08,1.0,1.7546953,-2.3283064e-09,-1.7546954,-1.6625268,-1.6625271,-1.6625272,1.2679524,0.018577190589904785,11748.945108413696,460000
1.0732961,-0.4669093,14.02989,9.189386,-2.3283064e-09,-9.189385,1.06415875e-07,1.0,1.4520566,-1.21071935e-08,-1.4520566,-1.6961012,-1.6961012,-1.6961014,1.1620705,9.189386,9.313226e-09,-9.189385,1.5095614e-07,1.0,1.683819,-4.656613e-09,-1.6838192,-1.6982448,-1.698245,-1.6982452,1.2296293,0.01856622724533081,11841.776263952255,465000
0.46424866,-0.30981588,13.736765,9.189384,-4.656613e-10,-9.189385,6.399765e-08,1.0,1.5744324,6.0535967e-09,-1.5744324,-1.6428735,-1.6428736,-1.6428738,1.2584865,9.189384,-4.1909516e-09,-9.189385,8.7569404e-08,1.0,1.6894693,3.259629e-09,-1.6894692,-1.6424651,-1.6424656,-1.6424656,1.3443134,0.018579963874816894,11934.676103591919,470000
0.7274458,-2.0442023,18.047382,9.189384,1.44355e-08,-9.189384,7.660332e-09,1.0,1.4921324,6.519258e-09,-1.4921324,-1.6764586,-1.6764586,-1.6764591,1.4237525,9.189384,5.5879354e-09,-9.189384,7.5700335e-09,1.0,1.7818943,1.8626451e-09,-1.7818944,-1.6730684,-1.6730688,-1.6730688,1.2927732,0.018592228746414186,12027.637257575989,475000
0.49428254,-0.20964882,13.76815,9.189384,-3.7252903e-09,-9.189384,1.1715927e-08,1.0,1.536007,-8.381903e-09,-1.536007,-1.6827497,-1.68275,-1.6827502,1.2047367,9.189384,-2.7939677e-09,-9.189384,3.0917942e-08,1.0,1.7265174,-9.313226e-10,-1.7265174,-1.6835434,-1.6835437,-1.6835438,1.2313044,0.019827616596221925,12126.775353908539,480000
0.30208576,-0.3601054,11.846811,9.189384,-9.313226e-10,-9.189385,8.908394e-08,1.0,1.6213809,1.3969839e-09,-1.6213808,-1.6790786,-1.6790788,-1.6790788,1.2128718,9.189385,4.656613e-10,-9.189385,7.756675e-08,1.0,1.6947913,3.7252903e-09,-1.6947911,-1.6772335,-1.6772337,-1.6772337,1.2920032,0.019520676851272584,12224.37875008583,485000
1.9688733,-0.39059603,16.062885,9.189384,1.0244548e-08,-9.189384,1.7239215e-08,1.0,1.5245359,7.916242e-09,-1.5245359,-1.6689304,-1.6689303,-1.6689308,1.106327,9.189384,0.0,-9.189384,1.8125428e-08,1.0,1.559666,-6.0535967e-09,-1.559666,-1.6683813,-1.6683817,-1.6683817,1.3389778,0.018638890504837035,12317.573223352432,490000
0.7577486,-1.2415221,16.282406,9.189384,3.259629e-09,-9.189384,1.6215953e-08,1.0,1.5214348,-1.8626451e-09,-1.5214348,-1.6791501,-1.6791503,-1.6791505,1.359883,9.189384,4.1909516e-09,-9.189384,1.8210104e-08,1.0,1.7975857,-6.0535967e-09,-1.7975857,-1.6776288,-1.6776292,-1.6776294,1.4644012,0.018594091367721558,12410.543694734573,495000
0.5774838,-2.1936018,17.758041,9.189384,0.0,-9.189384,5.1512763e-09,1.0,1.497824,9.313226e-10,-1.497824,-1.6590807,-1.6590807,-1.6590812,1.4476447,9.189384,1.4901161e-08,-9.189384,7.164991e-09,1.0,1.6724844,1.0244548e-08,-1.6724844,-1.6573031,-1.6573031,-1.6573033,1.2576463,0.018834836769104003,12504.71788907051,500000
