training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.0439076,-2.227639,63.46266,266.98526,0.8681117,-10.068288,0.1757807,1.0,93.95546,0.6561409,-4.665527,0.02833373,1.0,0.09486465,-16.037128,-25.724354,0.29191843,278.81604,0.9054674,-10.105148,0.18315256,1.0,90.47173,0.6338786,-4.6658545,0.028464777,1.0,0.15646109,-16.352915,-25.482922,0.3525967,0.2851066842556,1425.5334448814392,5000
4.010703,-8.453955,103.88466,385.221,1.2761788,-9.923158,0.14675446,1.0,119.81583,0.7962104,-4.6537495,0.023622895,1.0,0.19674751,-26.260742,-42.777378,0.27063695,386.34164,1.3585899,-9.893738,0.14087039,1.0,128.70096,0.80977345,-4.6522636,0.023028513,1.0,0.17873585,-25.085197,-42.719177,0.42550737,0.0034782162666320803,1442.9245357513428,10000
5.151328,-3.9196472,112.37572,482.07843,1.6785159,-9.740955,0.11031418,1.0,89.0813,0.6582189,-4.64909,0.021758875,1.0,0.35249498,-30.491436,-56.409725,0.7749312,449.03745,1.4211152,-9.77274,0.11667108,1.0,81.564545,0.65084773,-4.652711,0.02320741,1.0,0.3615864,-31.093647,-56.509106,0.71681535,0.0033955095767974853,1459.902096271515,15000
16.30637,-9.541689,153.80151,543.55493,1.8741199,-9.811756,0.12447413,1.0,92.960045,0.7185278,-4.650937,0.022497842,1.0,0.25765598,-35.293045,-67.03781,0.9641822,510.04666,1.5579484,-9.83596,0.12931503,1.0,101.07097,0.72088516,-4.650008,0.022126412,1.0,-0.00071926415,-32.819267,-67.00383,1.4371824,0.0033592586994171145,1476.6983983516693,20000
6.1493335,-6.5685,129.60455,547.24854,1.8151675,-9.664849,0.09509287,1.0,112.791176,0.7722882,-4.651554,0.022744566,1.0,0.27386123,-37.754276,-75.24374,0.8065437,526.4635,1.6513836,-9.754421,0.11300709,1.0,111.86614,0.8074832,-4.640293,0.018240083,1.0,0.2129074,-37.095993,-75.36102,1.180105,0.003353312301635742,1493.4649684429169,25000
4.9612885,-3.748873,115.977066,591.34595,2.009664,-9.694177,0.100958206,1.0,132.64711,0.8692342,-4.641159,0.018586649,1.0,0.22403227,-40.167076,-81.60919,1.1325355,574.70123,1.875648,-9.726566,0.10743628,1.0,128.0882,0.85564184,-4.643154,0.0193846,1.0,0.20623724,-39.332325,-81.61465,1.0297287,0.0033528092384338378,1510.2290217876434,30000
2.5415637,-3.7556067,109.37376,587.7392,1.8885549,-9.6418705,0.09049693,1.0,109.090515,0.72145855,-4.642387,0.019077713,1.0,0.34552485,-39.636513,-86.46448,1.2067902,560.39136,1.7934005,-9.675662,0.09725543,1.0,110.48001,0.7269669,-4.6448407,0.0200591,1.0,0.27683735,-40.030643,-86.4682,1.0901096,0.0033609095096588134,1527.0335779190063,35000
2.311066,-4.673208,105.18255,581.6423,2.0117867,-9.634846,0.08909211,1.0,101.720146,0.75044787,-4.6384597,0.017506892,1.0,0.23005317,-42.041893,-90.172226,1.1281259,600.23737,1.9923935,-9.655533,0.09322949,1.0,103.65939,0.7582935,-4.6487846,0.021636847,1.0,0.23250937,-40.680798,-90.54603,0.95540756,0.003364694833755493,1543.857061624527,40000
1.4750268,-1.5499662,88.99704,586.56177,1.7458271,-9.628265,0.08777604,1.0,104.515976,0.7545573,-4.6377325,0.017216079,1.0,0.083050475,-41.326546,-92.41353,1.0426788,595.30725,1.9885514,-9.633207,0.088764615,1.0,110.6057,0.7979715,-4.6403217,0.018251734,1.0,0.11082496,-41.713646,-92.72751,1.0514446,0.0033666164875030516,1560.690153837204,45000
4.60332,-7.1783476,121.39722,605.8224,2.19551,-9.727846,0.10769214,1.0,116.365005,0.80786383,-4.638213,0.017408092,1.0,0.2780707,-43.204464,-94.697,0.8946128,585.09424,1.7072002,-9.790436,0.12021029,1.0,107.964035,0.81288946,-4.6446037,0.019964382,1.0,0.25075257,-42.41906,-94.616776,1.1360552,0.0033488375186920168,1577.434350013733,50000
1.7102267,-6.6410203,98.19885,585.7298,2.0265665,-9.649027,0.09192824,1.0,123.47519,0.8841478,-4.633268,0.0154301105,1.0,0.269643,-44.54576,-95.90267,0.67176735,593.3777,1.8796597,-9.661482,0.09441941,1.0,111.195694,0.806193,-4.6452484,0.020222435,1.0,0.19918321,-43.46285,-95.500305,0.6629698,0.003360732650756836,1594.2380220890045,55000
3.7604663,-2.4146981,131.05554,603.14264,2.087017,-9.711013,0.10432549,1.0,124.85695,0.88654333,-4.6402273,0.018213965,1.0,0.06906255,-40.95755,-96.73634,1.1563773,601.0552,1.9871383,-9.722238,0.10657046,1.0,117.18637,0.87407535,-4.6364403,0.016698992,1.0,0.09995052,-42.69272,-96.18364,1.1706283,0.00334833664894104,1610.97971534729,60000
5.491784,-4.769961,121.01132,577.921,1.9086721,-9.617848,0.08569276,1.0,105.2894,0.7856087,-4.634107,0.015765904,1.0,0.14411902,-44.19449,-97.34622,1.2062459,624.85486,2.2347097,-9.633684,0.0888597,1.0,103.612976,0.79830384,-4.637739,0.017218541,1.0,0.10825269,-44.27674,-97.44517,1.6127007,0.003363163089752197,1627.7955391407013,65000
