training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
182.05579,0.06446658,-7.8592024,0.12692352,1.0,6.299776,-4.6255503,91.161415,1.1034961,-12.523806,-25.359852,0.22176212,191.23059,0.06644427,-7.8894596,0.13448784,1.0,0.74021035,-13.01829,-25.533203,0.2310789,0.19410971417427064,970.5485992431641,5000
242.96997,0.068352304,-7.7700562,0.104637,1.0,13.02316,-4.624231,91.78709,0.67347,-19.696943,-43.64973,0.28219688,281.1969,0.09650624,-7.7812786,0.10744269,1.0,0.8428575,-19.17268,-43.65409,0.34552395,0.002600795364379883,983.5526065826416,10000
281.42328,0.09093812,-7.71342,0.090477884,1.0,4.9275517,-4.466439,107.1102,0.6401138,-20.699339,-58.915638,0.37575042,273.9577,0.0590305,-7.7578917,0.10159589,1.0,0.9687302,-22.025776,-59.52591,0.37623298,0.002608686685562134,996.5960767269135,15000
297.9204,0.13986875,-7.715224,0.09092894,1.0,4.6185174,-6.1039133,87.831535,0.6221224,-22.93857,-71.111786,0.3066147,314.3252,0.1658918,-7.736932,0.09635599,1.0,0.5057649,-22.835836,-71.219444,0.4056654,0.002630765676498413,1009.7499377727509,20000
304.02747,0.11091995,-7.6876125,0.08402613,1.0,7.824294,-5.386759,100.02608,0.928648,-22.89529,-78.75818,0.347876,298.05292,0.08111587,-7.752062,0.100138456,1.0,0.67155874,-23.708878,-79.43669,0.30735952,0.002561401319503784,1022.5569758415222,25000
293.89957,0.07564412,-7.6884775,0.08424245,1.0,5.0856338,-14.577583,101.42479,0.6503166,-22.391449,-84.08734,0.3548032,303.55563,0.12844387,-7.7283936,0.094221324,1.0,1.312055,-22.820976,-76.96917,0.35486886,0.002633949851989746,1035.7267587184906,30000
289.51608,0.13283333,-7.690529,0.08475521,1.0,3.990281,-12.273967,95.06148,0.42144167,-23.825008,-86.36063,0.3186367,312.13416,0.15648535,-7.710149,0.08966012,1.0,0.7299343,-23.04961,-85.396416,0.3897924,0.0025523783206939698,1048.4886832237244,35000
296.9573,0.16002363,-7.666976,0.07886706,1.0,5.276609,-5.53003,103.573,0.45538646,-25.147131,-81.6296,0.3621067,301.5285,0.09120454,-7.7165337,0.09125641,1.0,0.5415658,-24.041601,-81.63279,0.41585073,0.002592469596862793,1061.4510626792908,40000
281.1257,0.07050647,-7.684772,0.083316,1.0,5.732742,-6.9436445,104.258965,0.5242624,-24.44666,-87.9751,0.58137596,289.3283,0.08491455,-7.7402105,0.09717562,1.0,0.7058484,-26.384132,-86.86249,0.44824386,0.0025913065910339356,1074.4076294898987,45000
306.89514,0.10166848,-7.6705904,0.07977056,1.0,8.012651,-12.669586,113.373825,0.8733046,-25.143202,-88.67128,0.35169032,314.86603,0.1386723,-7.706008,0.088625014,1.0,1.1295407,-23.925472,-84.08038,0.43739927,0.00257092080116272,1087.2622666358948,50000
289.43674,0.0925374,-7.6539993,0.07562284,1.0,9.589678,-4.9006925,100.19262,0.5431291,-25.608334,-88.83682,1.3393996,298.81784,0.15132889,-7.703848,0.08808491,1.0,0.9139999,-25.02353,-89.38309,0.40101966,0.0025753536224365236,1100.13906955719,55000
