training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0231729,-7.7242928,0.023172878,0.0931961,322.06714,1.0,-322.06714,1.0,2.872816,166.69388,-114.09735,1324.1971,113.50233,1091.2042,538.299,1.4271978,7.193242,8.964572,2.8585224,0.00941017,7.381331,-52.72663,113.87139,166.59802,1.0231893,-7.729765,0.023189295,0.094564155,311.92896,1.0,-311.92896,1.0,2.9851723,109.84566,1087.8191,554.6228,1.3141593,7.4241586,9.148205,2.9746866,0.004266384,7.3837447,-54.448902,110.21486,164.66376,0.20675904307365417,1033.7952692508698,5000
1.0230147,-7.6715546,0.023014665,0.080011696,217.05896,1.0,-217.05896,1.0,1.7562518,370.87268,-258.77704,2483.1887,191.70418,898.9781,365.15277,3.039336,1.8459677,5.5935364,1.7621518,0.0052179666,34.92614,-62.72622,193.45047,256.1767,1.0231111,-7.703721,0.023111163,0.08805318,221.2379,1.0,-221.2379,1.0,1.8215766,182.05673,914.52,384.72647,2.4828963,1.8151498,5.6099095,1.8071396,0.003073399,34.9366,-61.668335,183.80356,245.4719,0.0059808847904205325,1063.699701309204,10000
1.0236843,-7.8947554,0.023684267,0.13581178,127.64747,0.99999994,-127.64747,1.0,0.92120683,115.557686,-96.07022,972.6049,276.59894,654.58813,238.9213,2.301096,0.3010711,3.2568104,1.1103315,0.0034443026,140.9414,-35.386314,283.646,319.03232,1.0238061,-7.9353704,0.02380611,0.14596546,135.15314,1.0,-135.15314,1.0,0.9801951,279.1089,637.8423,236.31445,1.2451322,0.33685887,3.2366786,1.1569922,0.002582744,140.9785,-40.440933,286.15784,326.59875,0.005985678005218506,1093.6280987262726,15000
1.0238144,-7.938135,0.023814404,0.14665674,94.54082,1.0,-94.54082,1.0,0.63252807,130.54352,-100.82229,864.7245,333.0373,501.65567,173.14938,2.374099,0.059038296,2.1195343,0.8337071,0.0027046907,403.58063,-3.647681,353.21634,356.864,1.0238718,-7.9572625,0.023871787,0.15143861,96.21817,0.99999994,-96.21817,1.0,0.6811156,327.8919,481.3143,178.84567,0.3986252,0.07621321,2.5900416,0.8789567,0.002008767,403.62466,-10.580298,348.07315,358.65344,0.005984743070602417,1123.5518214702606,20000
1.0237333,-7.911083,0.023733249,0.13989379,90.919876,1.0,-90.919876,1.0,0.60730195,130.08624,-152.83057,1202.8622,334.90356,464.6625,171.06984,0.8679168,0.050520245,2.8234878,0.8011828,0.003775648,477.6645,-0.2485022,358.78677,359.03528,1.0237951,-7.931722,0.023795167,0.14505348,94.575424,1.0,-94.575424,1.0,0.5962689,334.74988,473.8547,171.11449,0.3526496,0.059344783,3.255249,0.82220006,0.0028286148,477.66995,-4.4637218,358.6334,363.0971,0.005984254407882691,1153.4731006622314,25000
1.0238366,-7.94557,0.023836711,0.14851554,96.30817,0.99999994,-96.30817,1.0,0.5472777,129.25696,-136.60106,1005.99335,324.4765,516.1248,182.58087,0.5534067,0.04613386,2.1262245,0.82153535,0.003711943,498.3118,1.9265431,349.3921,347.46555,1.0239427,-7.9809155,0.023942746,0.15735176,91.61046,1.0,-91.61046,1.0,0.5875606,322.4124,466.56607,184.91563,0.7567971,0.052569807,4.1360564,0.81979764,0.002372161,498.29324,-1.2805169,347.3271,348.6076,0.005984337329864502,1183.3947956562042,30000
1.0237396,-7.9131765,0.02373953,0.14041713,84.56911,1.0,-84.56911,1.0,0.61839163,122.186226,-227.29047,1236.8566,321.862,752.95294,191.51309,0.8333349,0.05165553,3.2231529,0.8096728,0.004188688,490.3278,-0.81175244,346.3784,347.19016,1.0238433,-7.947756,0.02384327,0.14906195,90.47531,1.0,-90.47531,1.0,0.6400498,311.97845,746.65704,201.95734,0.5021322,0.05529513,2.8645759,0.843168,0.0032593142,490.45285,-2.5970104,336.5011,339.0981,0.005984166431427002,1213.3156344890594,35000
1.0238451,-7.948345,0.023845036,0.14920932,89.39385,1.0,-89.39385,1.0,0.49369532,68.40842,-118.23184,910.6488,312.9922,856.40796,212.49792,0.31630805,0.042458106,2.421562,0.82187474,0.00014194827,481.07333,3.6282046,337.04587,333.41766,1.023765,-7.921664,0.023764992,0.14253907,87.69858,1.0,-87.69858,1.0,0.48732588,304.02783,818.9015,220.06866,0.0071349894,0.07725045,7.1946692,0.8161503,0.0016033434,481.06094,-13.109127,328.08087,341.19,0.005983529043197632,1243.2332866191864,40000
1.023687,-7.895671,0.023687012,0.13604069,95.4268,1.0,-95.4268,1.0,0.6163353,109.79526,-167.86885,1052.5293,312.75162,896.94415,211.3655,1.1820967,0.042273853,2.8444138,0.8221596,0.0025532718,463.1167,3.578108,335.90744,332.32935,1.023792,-7.9306784,0.023792036,0.1447926,95.48386,1.0,-95.48386,1.0,0.5269838,308.9898,898.49664,216.49062,0.9441894,0.067533426,4.9268694,0.82355344,0.002445415,463.152,-8.120641,332.1474,340.26804,0.0059849049091339115,1273.1578178405762,45000
1.0235697,-7.8565674,0.023569703,0.12626494,93.27218,1.0,-93.27218,1.0,0.55739164,116.66074,-102.91006,943.9835,298.09418,969.8354,243.55457,0.43692315,0.04724263,2.2408195,0.8225628,0.0043344167,437.90088,1.2074549,319.98923,318.78177,1.0236887,-7.896208,0.023688622,0.13617486,95.79432,1.0,-95.79432,1.0,0.518025,308.5144,936.59186,222.67096,1.8318763,0.05537788,2.7963564,0.86128795,0.001632194,437.89108,-2.3549247,330.40897,332.7639,0.005983490037918091,1303.0752756595612,50000
