training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
22.43391,-18.87947,354.1536,356.55884,2.0348997,-10.227362,0.20759521,1.0,130.97452,0.19862235,-7.7916946,0.110046625,1.0,0.10610116,-14.998466,-28.238497,1.4655464,2.7484436,351.98175,1.8996685,-10.303147,0.22275233,1.0,136.64946,0.20752604,-7.816676,0.11629196,1.0,0.1170269,-15.462097,-28.259745,1.4818516,1.9899582,0.2033584557056427,1016.7922897338867,5000
15.976944,-18.005793,370.75793,479.37656,2.7018423,-10.026651,0.16745321,1.0,167.50055,0.17569686,-7.7168145,0.09132655,1.0,0.23552704,-22.157759,-45.220104,2.4110422,2.6781676,466.79755,2.5822082,-10.042692,0.17066124,1.0,158.14249,0.033924922,-7.7254086,0.09347519,1.0,0.11544182,-21.476748,-45.293995,2.5268402,3.2844753,0.014470045042037964,1089.1425230503082,10000
17.408428,-14.432888,378.26733,518.3228,3.0936985,-9.924643,0.14705144,1.0,159.10309,-0.008978449,-7.6826954,0.0827968,1.0,0.41043478,-26.366947,-58.47141,3.269934,3.1651192,565.57874,3.2061152,-10.039415,0.17000598,1.0,180.29868,0.18506005,-7.7283034,0.09419885,1.0,0.36393183,-25.79347,-58.64037,3.1923141,3.8731904,0.014951682090759278,1163.900943517685,15000
20.806225,-21.242825,429.17834,518.8467,2.937079,-9.9186,0.14584307,1.0,178.54297,0.22937116,-7.683266,0.082939506,1.0,0.15389028,-26.770124,-68.71683,3.555478,3.0700164,530.98157,2.7966065,-10.036317,0.16938622,1.0,153.39432,0.11812078,-7.7246485,0.09328513,1.0,0.14698237,-27.54715,-68.454544,3.6573257,3.689856,0.014943127822875976,1238.6165928840637,20000
10.564634,-9.368855,285.07007,533.94666,3.3294246,-9.887508,0.1396248,1.0,172.45186,0.2773941,-7.682314,0.082701504,1.0,0.23438875,-29.364767,-75.99475,4.017263,4.033581,543.96497,3.0353787,-9.951735,0.15247004,1.0,160.93663,0.17039521,-7.6939545,0.0856116,1.0,0.22439124,-26.938837,-75.56713,3.9281738,4.631029,0.014938923025131225,1313.3112199306488,25000
7.4319797,-8.30734,268.01263,545.70905,3.4934473,-9.930317,0.14818646,1.0,164.64612,0.20116621,-7.667554,0.07901135,1.0,0.28656852,-31.017902,-81.55699,4.007859,3.1933022,573.0539,3.5014439,-9.959258,0.15397455,1.0,166.91406,0.19636732,-7.736455,0.09623669,1.0,0.3094803,-29.305927,-81.57708,4.0072737,4.660179,0.014924583721160888,1387.934148311615,30000
23.848276,-16.270977,392.18826,555.51917,3.17668,-9.958624,0.15384792,1.0,169.7161,0.17581859,-7.659343,0.07695873,1.0,0.18653116,-29.764975,-85.40753,4.0042386,4.5362973,581.65173,3.3577876,-10.01623,0.16536893,1.0,182.36813,0.26956108,-7.7043533,0.08821127,1.0,0.19568953,-30.306293,-85.97728,3.998229,3.9051056,0.014933469867706299,1462.6015076637268,35000
31.24782,-21.377499,497.97403,566.0039,3.2619596,-9.918103,0.1457436,1.0,162.70598,0.2119561,-7.6429596,0.07286284,1.0,0.23573002,-31.051243,-88.58508,4.039135,4.488452,561.78516,3.1793396,-9.998609,0.16184479,1.0,150.40802,0.14118777,-7.690089,0.08464526,1.0,0.19312431,-30.920202,-88.6368,4.1425166,4.2760506,0.014920452404022217,1537.2037794589996,40000
11.673379,-10.049538,304.01016,592.3353,3.300036,-9.920945,0.14631204,1.0,165.47662,0.24099264,-7.650877,0.07484217,1.0,0.12783885,-33.40208,-91.26454,4.2046585,3.607057,605.17346,3.806727,-9.980268,0.1581764,1.0,180.65158,0.297081,-7.6783013,0.081698336,1.0,0.16689312,-31.35028,-91.72341,4.1632285,4.191074,0.014930603218078613,1611.856805562973,45000
17.006931,-20.058718,356.82428,559.8479,3.5388455,-9.836172,0.12935732,1.0,166.58049,0.31120616,-7.6334767,0.07049218,1.0,0.29264912,-34.866066,-94.95023,4.288805,3.1733022,598.97626,3.5179138,-9.979799,0.158083,1.0,171.6383,0.17530814,-7.6929317,0.08535585,1.0,0.2715579,-32.815773,-93.990265,4.261366,6.3970137,0.01492709927558899,1686.4923124313354,50000
