training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
9.687004,-10.488611,356.64392,579.0859,3.3607893,-9.862715,0.13466601,1.0,175.62177,0.31672552,-7.629775,0.06956667,1.0,0.1708611,-35.465828,-100.35576,4.3999834,4.9651594,616.0869,3.6495914,-9.890948,0.14031272,1.0,174.8259,0.20917025,-7.6915145,0.08500154,1.0,0.14349347,-34.215893,-99.48104,4.2695994,4.5430536,0.0061286781311035154,1282.1849756240845,70000
15.856049,-17.423395,417.51813,564.1406,3.509784,-9.800009,0.12212471,1.0,181.39185,0.33109778,-7.6283283,0.06920515,1.0,0.34143364,-34.887466,-100.9263,4.323024,3.7775857,588.17084,3.6657076,-9.914776,0.14507805,1.0,182.40393,0.29923564,-7.6955905,0.086020485,1.0,0.32009524,-33.68655,-100.716415,4.127199,3.9909463,0.006125420665740967,1312.8120861053467,75000
13.917998,-10.970666,289.6017,573.8475,3.6353378,-9.836527,0.12942824,1.0,167.0311,0.24349768,-7.625148,0.068409905,1.0,0.23424606,-35.947994,-101.050644,4.3690453,3.9664977,602.4098,3.6155818,-9.952717,0.15266636,1.0,160.62863,0.30298156,-7.6821713,0.08266573,1.0,0.336317,-32.901062,-100.27051,4.3177886,5.132245,0.006120505046844482,1343.414619922638,80000
50.93116,-63.092533,861.8676,594.326,3.73588,-9.904846,0.14309222,1.0,182.35738,0.29586753,-7.627522,0.06900354,1.0,0.122608356,-35.01603,-101.33844,4.2123055,6.1273804,601.3135,3.491882,-10.065136,0.1751502,1.0,176.46808,0.31185353,-7.687409,0.08397511,1.0,0.4003861,-35.351715,-100.433136,4.4113455,4.91388,0.005957087421417236,1373.2000641822815,85000
9.456646,-21.780838,339.44968,583.6832,3.6872182,-9.780908,0.11830451,1.0,155.21219,0.35637447,-7.629148,0.06940994,1.0,0.2690994,-35.25202,-102.47385,4.2363214,4.5559597,598.3672,3.6366177,-9.920907,0.14630435,1.0,175.70284,0.34038192,-7.709244,0.089433864,1.0,0.049625292,-35.2478,-102.10932,4.366858,5.3414497,0.006121273756027222,1403.8064403533936,90000
39.174744,-36.563835,707.9629,588.29816,3.509575,-9.790725,0.12026795,1.0,171.71701,0.32714263,-7.630252,0.069685996,1.0,0.36848596,-36.593876,-101.63638,4.3279066,4.4346476,605.1737,3.91146,-9.927929,0.14770864,1.0,161.23163,0.23401813,-7.6851664,0.08341454,1.0,0.25092793,-34.920227,-101.084854,4.171899,4.647863,0.0061222942352294925,1434.4179201126099,95000
20.914204,-26.796425,429.96976,587.7086,3.7761593,-9.816523,0.12542751,1.0,166.61438,0.34447378,-7.6128826,0.065343544,1.0,0.3625232,-35.27048,-101.894905,4.24229,4.522416,626.71924,4.216874,-9.853498,0.13282268,1.0,196.7089,0.3521847,-7.690939,0.08485773,1.0,0.21019927,-35.33932,-101.3184,4.3122363,4.8593426,0.00514781928062439,1460.1570239067078,100000
12.7354145,-15.401554,367.9907,599.93164,3.5319831,-9.838848,0.12989272,1.0,174.3909,0.28963074,-7.631621,0.0700282,1.0,0.1452949,-36.605434,-101.25603,4.160782,3.931137,594.30566,3.232026,-9.911413,0.1444057,1.0,173.12534,0.27476543,-7.710251,0.08968568,1.0,0.17097397,-35.45214,-101.30362,4.1559896,4.2174954,0.11634098892211914,2041.8619792461395,105000
44.83293,-32.15015,548.91406,578.1321,3.3897448,-9.8354435,0.12921177,1.0,164.01425,0.36883396,-7.6136503,0.065535605,1.0,0.22210965,-36.843678,-100.90998,4.2684884,5.5760813,605.0875,3.5303814,-9.884034,0.13892983,1.0,176.75713,0.28773662,-7.6957884,0.08607009,1.0,0.21379784,-34.42571,-101.61602,4.2659855,6.8979945,0.00391671495437622,2061.445561170578,110000
25.334398,-25.919155,591.50336,579.96716,3.2563078,-9.844336,0.13099001,1.0,153.93585,0.2938049,-7.613491,0.065495744,1.0,0.22611001,-34.414207,-102.9722,3.9135234,4.4400563,605.68164,3.7294755,-9.921904,0.1465035,1.0,171.18265,0.29019094,-7.6883707,0.08421563,1.0,0.22269021,-34.648014,-101.41373,4.034663,6.7627687,0.005806903505325318,2090.4800860881805,115000
