training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
30.503208,-1.3564742,-1.9311535,0.99923706,0.93359375,0.003188019,-15.955158,-16.028948,2.8615115,202200.94,796.60095,1.353998e-07,3.0498676,-2.201312,114.94707,0.9991913,0.91796875,0.003173558,-16.065102,-16.140312,3.1138039,19360.326,498.36768,8.467373e-05,36.713287,-1.4217286,-1.9611194,0.9975891,0.65234375,0.014010134,-15.827413,-15.882606,-1.7531564,14842.5625,107.97563,1.6278499e-09,0.9974518,0.62890625,0.013767131,-15.952389,-16.0093,-1.4398835,3874.662,126.658066,2.2241553e-08,0.014630075931549072,1396.3739371299744,55000
34.122166,-1.2230269,-1.9497445,0.99920654,0.93359375,0.0030542607,-16.747364,-16.825275,3.1204977,190204.89,1217.398,9.528216e-07,3.2495205,-4.3856936,125.068634,0.9991455,0.93359375,0.0029400964,-16.178335,-16.254744,3.3060832,21801.889,657.5432,1.8098017e-05,42.548477,-1.5267596,-1.9311012,0.99783325,0.74609375,0.01206259,-16.309895,-16.370007,-0.9809147,22277.096,152.03737,1.3727703e-09,0.9977722,0.68359375,0.01270813,-15.892203,-15.950612,-0.9980054,2354.2378,81.943985,6.216172e-11,0.014618098258972168,1469.4644379615784,60000
47.09104,-0.992065,-1.9523845,0.99942017,0.94140625,0.0029581878,-16.842731,-16.921694,3.2931595,262004.3,1596.3677,3.653383e-07,2.0902877,-1.9259051,72.511,0.99928284,0.93359375,0.003133066,-16.316982,-16.39318,3.113697,10089.241,326.0397,1.2685981e-05,63.474808,-0.6336774,-1.9428767,0.997879,0.73828125,0.012157263,-16.631912,-16.693806,-0.84862745,19355.047,261.17557,2.2033116e-10,0.99772644,0.6953125,0.011198057,-16.34273,-16.403511,-0.84278417,71590.98,519.2913,1.2480825e-07,0.014623814153671264,1542.5835168361664,65000
41.813797,-0.91609776,-1.9427011,0.99957275,0.96484375,0.0022345418,-17.246735,-17.328081,3.4971256,75778.58,831.636,1.7659625e-06,6.50085,-5.4273844,210.14738,0.99942017,0.94140625,0.0025343199,-17.531334,-17.61331,3.372647,26171.947,521.96643,6.389467e-05,53.657707,-0.82659554,-1.887971,0.99775696,0.7109375,0.012119123,-16.474638,-16.535154,-1.0430454,38612.92,256.97763,1.840713e-08,0.99765015,0.6796875,0.012536968,-16.695873,-16.757019,-1.1034893,8925.369,199.33228,1.0259052e-08,0.014644597768783569,1615.8065145015717,70000
45.179653,-0.87934935,-1.9724363,0.999527,0.96484375,0.0021817123,-17.012913,-17.093048,3.421761,97283.99,731.22,5.7908954e-05,7.851527,-5.1067085,193.66367,0.9994354,0.9609375,0.0017775624,-17.756145,-17.839632,3.5330899,11528.871,501.8671,0.00021374895,59.202225,-0.5963265,-1.9539089,0.9975128,0.703125,0.012875166,-16.879932,-16.941154,-1.2685014,15060.075,167.79947,8.085445e-14,0.9975586,0.6484375,0.014189992,-17.616943,-17.679667,-1.6227963,102073.67,650.4894,2.8008864e-11,0.014606008386611939,1688.8365650177002,75000
38.751743,-0.902318,-1.8891771,0.99942017,0.953125,0.0028082174,-17.175806,-17.256683,3.4482164,83304.78,1015.6888,2.749824e-07,2.4466448,-2.9714503,112.92929,0.9994049,0.96484375,0.002512307,-17.057566,-17.137331,3.2828412,43049.953,587.56354,3.8016898e-07,45.15874,-1.0012789,-1.9288037,0.9979248,0.7421875,0.01240743,-16.886719,-16.948559,-1.1175557,15052.953,208.18124,2.125823e-13,0.9975586,0.671875,0.0134262815,-16.670908,-16.73027,-1.5332681,7329.0977,98.842545,1.5807913e-08,0.01465864806175232,1762.129813671112,80000
53.574978,-0.65437734,-1.933897,0.99954224,0.96875,0.0021154822,-17.367378,-17.450144,3.7383761,198500.2,1485.1342,4.187544e-06,4.2002273,-5.168021,179.51207,0.9992981,0.97265625,0.002018889,-17.538439,-17.621006,3.5169516,55666.49,771.4255,6.069449e-05,51.60771,-1.1339316,-1.932657,0.99772644,0.73828125,0.012535935,-17.326569,-17.389208,-1.3535662,16928.396,149.22847,6.4619536e-09,0.9977112,0.6953125,0.01249273,-17.575035,-17.638641,-1.3553758,16828.566,188.98328,2.9883875e-08,0.014658880043029785,1835.4242227077484,85000
34.45788,-1.3302124,-1.9376708,0.9994354,0.9296875,0.0027745978,-17.252005,-17.333252,3.466029,71406.19,1011.2122,2.0260468e-05,4.022394,-6.022874,210.11026,0.999176,0.9296875,0.003104527,-18.128265,-18.213123,3.5114553,22437.434,732.83997,1.0535359e-05,58.45297,-0.82579863,-1.9080111,0.9977417,0.7578125,0.0120044,-16.993088,-17.055885,-0.9797363,10564.706,185.7233,1.3726492e-10,0.99772644,0.67578125,0.013384656,-18.138441,-18.203636,-1.513114,174413.69,838.7104,8.382059e-10,0.014694590139389039,1908.8971824645996,90000
38.583008,-0.995003,-1.8856567,0.9993744,0.94921875,0.002476501,-17.91554,-17.999504,3.494976,185613.89,1325.0636,1.2311299e-06,3.4956331,-10.715282,185.90799,0.9992523,0.93359375,0.0022680084,-18.02391,-18.108973,3.666977,142107.2,1338.148,0.00051649933,45.393612,-1.3126593,-1.8248137,0.99775696,0.73046875,0.012854984,-17.417767,-17.480577,-1.400878,49747.824,221.80988,1.8935578e-09,0.99783325,0.6875,0.013050133,-17.900526,-17.965464,-1.3408176,14916.28,205.54587,2.6810529e-08,0.014632668447494506,1982.0605330467224,95000
38.769127,-1.1739571,-1.9328806,0.99928284,0.953125,0.0031842957,-17.68922,-17.772572,3.5652692,57629.953,1075.1923,1.0255038e-05,5.4026012,-4.292656,202.04825,0.999176,0.90625,0.0031616546,-17.612434,-17.69648,3.819858,71372.15,1601.8018,5.517665e-05,36.29811,-1.353425,-1.8705201,0.99783325,0.79296875,0.01152003,-17.853333,-17.919998,-0.8533809,87640.42,517.5506,1.2758198e-12,0.99768066,0.69921875,0.011493441,-17.702347,-17.768929,-0.72412205,36696.516,281.753,6.309209e-08,0.014633863067626953,2055.229858160019,100000
32.060707,-1.2288373,-1.8326126,0.9996948,0.97265625,0.0016639899,-17.725811,-17.81169,4.173946,72369.55,1350.2235,6.7677895e-05,3.6707256,-4.469674,178.57056,0.99961853,0.96484375,0.0015229132,-17.64245,-17.727514,4.049294,98651.586,1457.8752,0.00014026089,42.386005,-1.8407544,-1.8811085,0.9979553,0.734375,0.0127254445,-17.642418,-17.706512,-1.2979746,10071.611,132.49203,2.759829e-12,0.9978943,0.70703125,0.013204478,-17.401161,-17.465078,-1.102103,6854.951,209.52545,6.1644335e-11,0.12893579459190369,2699.9088451862335,105000
37.703568,-1.2384055,-1.8889009,0.99957275,0.96875,0.0019013815,-18.85623,-18.945446,3.894302,250077.78,1813.1583,1.2808252e-05,4.4734373,-5.166217,206.12833,0.999527,0.94921875,0.0018442221,-18.996634,-19.08774,4.2357616,401374.75,3247.2126,0.00014909961,56.272167,-1.1363825,-1.8133894,0.99760437,0.69921875,0.014259232,-18.311466,-18.376669,-1.6854843,55580.61,364.27286,3.1136044e-10,0.99746704,0.66796875,0.014620209,-18.849009,-18.91488,-2.0513852,3908.9004,93.897964,3.4327655e-11,0.014670343351364136,2773.2605726718903,110000
48.244514,-1.0967343,-1.9309878,0.999588,0.96484375,0.0020931014,-18.04438,-18.131077,4.062741,736759.94,3027.8157,4.433919e-05,6.4694133,-7.680813,252.43987,0.9994507,0.9609375,0.0021098116,-18.20736,-18.294828,4.0972567,1760535.0,9577.24,3.081897e-06,54.324642,-0.9454762,-1.9207082,0.99780273,0.75,0.012350317,-18.070261,-18.137108,-1.0237732,18522.088,233.47047,3.3568452e-09,0.9974823,0.6796875,0.013179677,-18.29837,-18.365145,-1.2704813,28881.732,284.39658,2.573018e-08,0.014616864442825317,2846.3449046611786,115000
38.373108,-1.2555842,-1.8696768,0.999527,0.9609375,0.002272821,-18.358248,-18.444174,3.553678,75824.92,1022.6072,3.2622564e-05,8.565874,-5.300225,203.19688,0.99928284,0.93359375,0.0026864,-18.141415,-18.2268,3.6325417,64472.105,1306.2118,9.852599e-05,30.72128,-1.6826966,-1.7314957,0.9977417,0.71875,0.013570426,-18.02977,-18.094885,-1.4256935,82036.49,338.02814,7.206819e-10,0.99760437,0.6875,0.013937453,-18.191317,-18.25623,-1.6378771,110839.03,549.0791,2.9142868e-09,0.014626349449157715,2919.476661682129,120000
42.233368,-1.0052313,-1.8254962,0.999527,0.9609375,0.002308785,-18.238743,-18.325785,3.956935,99156.305,1021.1184,0.0011022068,4.4787283,-5.306709,232.94908,0.9994354,0.96484375,0.0022042124,-18.359184,-18.448133,4.322685,259843.92,2558.3245,0.001195663,52.85877,-1.0945437,-1.9195113,0.9977417,0.734375,0.013601401,-18.096497,-18.161404,-1.5447632,218792.56,885.12805,3.6811058e-11,0.99760437,0.703125,0.013332633,-18.033928,-18.098513,-1.5648632,478460.12,2048.5242,6.322887e-10,0.014666827249526978,2992.8108084201813,125000
35.331734,-1.5058994,-1.8145317,0.9995575,0.953125,0.0020489336,-18.660841,-18.75035,4.164538,644497.6,3211.7043,4.428675e-05,3.4805064,-4.1393704,184.2569,0.9994354,0.9609375,0.0019381742,-18.55385,-18.643993,4.4333396,124157.03,2610.4243,0.001933544,52.137436,-1.2056262,-1.8331666,0.99749756,0.66796875,0.01701466,-18.227863,-18.28909,-2.6148167,146384.42,426.27994,1.17797135e-11,0.99716187,0.59375,0.016934164,-17.977415,-18.03692,-2.8035774,3603.2808,81.97508,3.5074198e-08,0.014618057298660279,3065.90110707283,130000
52.447227,-0.5373879,-1.7837846,0.99967957,0.96875,0.0017748364,-18.925337,-19.015898,4.1675773,265754.12,1647.8872,6.614622e-05,5.339199,-5.1881704,227.77313,0.99931335,0.953125,0.002140457,-18.804935,-18.893118,3.68205,20787.482,784.312,0.00046649098,46.56331,-1.6533504,-1.8570001,0.9977722,0.73046875,0.013065059,-18.873642,-18.942415,-1.335906,127038.92,649.91833,1.7975267e-09,0.9976349,0.65625,0.014064214,-18.462688,-18.52822,-1.7516384,150536.64,739.1432,1.6555184e-11,0.01465729169845581,3139.1875760555267,135000
30.400763,-1.4421167,-1.7325288,0.999588,0.97265625,0.0020422079,-18.937574,-19.028614,4.277494,1244107.4,5716.2715,5.8619233e-05,5.727555,-5.4777718,179.35892,0.9994354,0.96875,0.0021813568,-18.523249,-18.613514,4.4952497,494857.12,4819.953,2.7685448e-06,44.146523,-1.6727659,-1.8715684,0.99765015,0.7265625,0.014052616,-18.03325,-18.09719,-1.7279108,35689.527,331.1952,2.6789376e-11,0.99765015,0.68359375,0.013442261,-18.142256,-18.207386,-1.5340436,69203.58,476.48578,1.4708587e-09,0.01467357931137085,3212.5554823875427,140000
42.769726,-0.8647434,-1.7876071,0.99954224,0.953125,0.0022659292,-18.50363,-18.591726,3.9614377,24636.78,907.0157,4.3098842e-07,5.814656,-8.086895,286.03403,0.9994812,0.953125,0.0020529719,-18.544523,-18.632217,3.8177385,26705.047,1030.2902,2.5727324e-05,35.56606,-1.6322567,-1.7040863,0.99768066,0.71484375,0.013590664,-18.218025,-18.282948,-1.6625243,65917.234,270.952,2.6233946e-09,0.99765015,0.66796875,0.014944128,-18.645554,-18.710125,-2.179637,1553.7673,60.695724,3.1526836e-12,0.014595318126678468,3285.5320839881897,145000
39.68199,-1.1978716,-1.7930315,0.9996948,0.96484375,0.0019025388,-18.757408,-18.847143,4.1258397,45651.17,975.65076,9.749777e-06,5.970136,-5.2604175,218.97516,0.9995117,0.96875,0.0018103722,-19.215328,-19.307928,4.3979383,162708.86,3417.8484,2.6680871e-05,48.55391,-1.2458372,-1.7919888,0.9976654,0.6875,0.014993862,-18.165462,-18.229439,-1.8515549,63359.953,390.6724,1.20735835e-11,0.9974518,0.62109375,0.01627789,-18.45636,-18.519354,-2.392242,18676.012,295.68967,5.3873933e-10,0.014663442277908325,3358.8493077754974,150000
35.643394,-1.0668001,-1.7267087,0.999588,0.9765625,0.0017868385,-18.620613,-18.708975,3.9117107,103504.16,1213.4613,0.0005916072,8.558663,-6.905537,232.47006,0.9994354,0.9453125,0.0020877107,-18.925766,-19.01438,3.670992,21940.55,840.2417,0.00028763284,50.766045,-1.2904644,-1.8168554,0.99772644,0.72265625,0.014934111,-18.2935,-18.357523,-1.9678655,79247.99,389.1682,2.752329e-11,0.9975891,0.66796875,0.015593502,-18.486948,-18.551388,-2.0549073,24454.662,260.51392,4.3832293e-10,0.014686464071273804,3432.2816400527954,155000
39.01667,-1.447448,-1.7635887,0.9996338,0.97265625,0.0016356533,-18.764603,-18.85569,4.462839,113819.734,1856.729,2.8703258e-05,4.230381,-5.102852,209.33624,0.99961853,0.96484375,0.0014360329,-18.7184,-18.809093,4.4092484,154826.86,1812.6562,0.010474404,47.212795,-1.6048164,-1.7937907,0.9976654,0.71875,0.015700012,-18.189964,-18.253094,-2.091228,48355.58,321.96652,1.1874536e-13,0.99757385,0.64453125,0.015827652,-18.076471,-18.138147,-2.348722,13247.017,230.66019,3.443367e-12,0.01461167688369751,3505.3400373458862,160000
24.593988,-1.5462525,-1.8083744,0.99967957,0.9609375,0.002187494,-18.123623,-18.210987,4.154239,263481.66,2007.1775,2.6194298e-09,2.5088496,-4.061463,152.9414,0.9995117,0.9453125,0.0022593136,-18.541573,-18.631134,4.297035,73618.37,1769.8547,5.5029865e-09,49.21158,-1.2050248,-1.7623403,0.9977112,0.69140625,0.014453312,-18.011372,-18.076786,-1.3305888,10122.473,200.02652,5.665541e-10,0.99749756,0.62109375,0.015456507,-17.945875,-18.00873,-1.91792,16033.965,169.97385,1.4052843e-09,0.01468850131034851,3578.7825570106506,165000
36.31211,-1.4107819,-1.7560382,0.99954224,0.96484375,0.0022874365,-19.369701,-19.461378,4.0082383,183378.31,1640.3849,1.8320744e-09,2.901819,-8.491475,167.54729,0.9992676,0.9453125,0.0025390864,-18.823208,-18.913109,4.1020117,76335.34,1529.5625,7.0696316e-08,50.35285,-1.4864163,-1.714923,0.99757385,0.71484375,0.014694354,-18.44193,-18.506443,-1.9910225,23762.496,154.89522,6.9266004e-12,0.9975586,0.67578125,0.015370414,-17.846743,-17.908394,-2.1259227,11967.476,163.02672,5.9002153e-10,0.014687049579620361,3652.2178180217743,170000
43.052483,-0.9946685,-1.7470804,0.9997101,0.98828125,0.0013412106,-19.477036,-19.570684,4.4040833,1741973.5,6426.1543,0.00021302467,4.80976,-7.0646563,196.89154,0.9995117,0.984375,0.0018179844,-18.994072,-19.084581,4.086035,58842.31,1154.9783,3.1863854e-07,54.058853,-1.0652126,-1.7806547,0.9976959,0.7109375,0.015350157,-18.792206,-18.85887,-1.7920809,10484146.0,23392.514,6.6677897e-13,0.9976959,0.65234375,0.015332656,-18.431376,-18.495354,-2.1167428,15050.111,187.85094,1.8628678e-13,0.014660698413848877,3725.521320104599,175000
33.844116,-1.1816858,-1.7303889,0.99961853,0.96484375,0.0018480523,-19.144745,-19.237036,4.390019,554917.06,2669.1309,4.0262883e-08,4.4288216,-6.991041,187.15982,0.99942017,0.96484375,0.0019380995,-18.952576,-19.04383,4.317894,912700.5,5083.301,6.123963e-05,48.640217,-1.3352101,-1.7997847,0.99775696,0.72265625,0.014656221,-19.42552,-19.494312,-1.8835027,20458.312,178.82492,1.5358711e-12,0.9974518,0.6796875,0.014727922,-19.160568,-19.227713,-2.0379636,9916.76,178.43823,5.3939814e-11,0.014624431467056274,3798.6434869766235,180000
41.545677,-1.09419,-1.7574347,0.9995575,0.96484375,0.0019915313,-18.546734,-18.63674,4.405362,204429.36,2048.8315,7.417437e-06,5.2897797,-5.550585,201.67589,0.9994812,0.95703125,0.0020785984,-18.627422,-18.717314,4.295187,97216.94,1961.877,6.0390274e-05,49.34997,-1.1153141,-1.6341338,0.9977417,0.69140625,0.015377966,-18.578327,-18.642921,-2.1061835,15705.932,166.94334,1.3776194e-10,0.9975128,0.6328125,0.016417783,-18.405746,-18.469841,-2.0612612,44136.215,585.32117,1.0738785e-09,0.014627976274490357,3871.7833795547485,185000
29.256687,-1.4837292,-1.7528529,0.999588,0.96875,0.00180713,-19.089413,-19.180847,4.2271547,2251556.8,7878.2646,5.999979e-05,2.8852153,-5.6645403,170.20961,0.99949646,0.93359375,0.002164986,-18.469482,-18.558407,4.2062273,237940.08,2011.1282,3.0087269e-05,42.153404,-1.6385133,-1.756299,0.9976196,0.69921875,0.015976898,-18.373186,-18.435616,-2.4533675,33749.72,259.96542,1.2841561e-10,0.9976349,0.6328125,0.015826501,-17.851772,-17.912497,-2.3659458,5994.5757,102.73043,8.69732e-12,0.014598402118682862,3944.7753999233246,190000
41.383102,-1.0157932,-1.7818445,0.999588,0.98046875,0.001912801,-18.840027,-18.931385,4.4566846,335053.97,2586.7715,2.1794708e-06,4.247401,-9.707327,203.96194,0.99954224,0.96875,0.0021983418,-19.07624,-19.167294,4.143053,16025.955,812.54034,1.332081e-07,46.81402,-1.1768396,-1.7150444,0.9976196,0.69140625,0.015122486,-18.45972,-18.524225,-2.0108762,63142.855,371.1149,3.4245404e-10,0.9973755,0.62890625,0.015619063,-18.397766,-18.460594,-2.37609,66664.1,586.855,1.0334797e-09,0.014707969331741334,4018.3152554035187,195000
46.110962,-0.9699514,-1.8130217,0.9997101,0.984375,0.0014412084,-18.885975,-18.97724,4.386492,49743.605,1224.4463,0.0014963815,6.1482167,-5.575592,223.52295,0.9995575,0.9765625,0.0015421067,-19.300766,-19.393122,4.250349,152859.86,2273.1094,0.0005098244,52.063416,-0.998719,-1.8499637,0.99749756,0.7265625,0.014451757,-18.547514,-18.613104,-1.8210268,163887.75,487.59622,3.722841e-12,0.99739075,0.66015625,0.015424171,-19.016228,-19.082624,-2.0846994,162782.42,1051.5991,1.1960517e-11,0.014711018085479737,4091.8703548908234,200000
40.762074,-0.70046103,-1.7919909,0.9998169,0.9921875,0.0012182669,-18.934547,-19.026714,4.5685935,123593.05,2495.0813,0.0005038523,6.553338,-10.3275,198.8964,0.999588,0.98828125,0.0013023379,-19.196571,-19.288027,4.1254234,76016.35,1225.9338,0.005655558,49.822933,-1.2869205,-1.8044851,0.99765015,0.73046875,0.015108256,-18.676285,-18.741293,-2.0992591,21727.496,271.47852,3.3535535e-14,0.99746704,0.66015625,0.015843611,-18.563728,-18.626287,-2.61006,22516.338,177.52934,8.66583e-11,0.12906570839881898,4737.198906183243,205000
32.281532,-1.3985746,-1.720959,0.9997101,0.97265625,0.0015258763,-19.219242,-19.31162,4.337656,918473.9,5574.116,0.00017136337,4.708437,-6.8424644,230.7105,0.99964905,0.97265625,0.0014267252,-19.528152,-19.623203,4.7097325,96250.234,2739.1665,3.0184942e-06,50.442596,-1.7218691,-1.7725209,0.9975128,0.69140625,0.015371458,-19.072306,-19.137686,-2.4004161,27119.459,166.75958,1.2322032e-10,0.9975128,0.640625,0.015890332,-18.894829,-18.959415,-2.4252563,4337.376,90.36128,4.1007275e-13,0.014676111555099488,4810.579475164413,210000
34.998688,-1.3126819,-1.7439507,0.99961853,0.98046875,0.0015487298,-19.093454,-19.184906,4.2273273,156005.33,1668.1445,0.00056362816,5.245641,-5.1398077,184.83008,0.999588,0.96875,0.0015482493,-19.11733,-19.209623,4.417923,64664.164,1543.2644,0.00069520844,49.21985,-1.1587383,-1.8224285,0.9977722,0.75,0.013697497,-18.54171,-18.60792,-1.6578425,8788.176,160.91098,2.6932574e-11,0.9976654,0.70703125,0.014543192,-18.9394,-19.006367,-1.8623118,160798.83,832.19556,8.006981e-13,0.014630065298080445,4883.729811191559,215000
37.195217,-1.164563,-1.7466567,0.999588,0.9765625,0.0018622971,-19.452019,-19.545383,4.3569736,106697.71,1721.7476,5.7110907e-07,4.3086586,-8.360463,188.10304,0.999588,0.96484375,0.0018183524,-19.32647,-19.419235,4.329007,147828.44,2473.5708,5.8559976e-06,43.458374,-1.6335293,-1.7158282,0.9975891,0.71484375,0.016212381,-19.072292,-19.1376,-2.4187312,13521.396,194.46346,5.904101e-13,0.9976349,0.65234375,0.016752426,-18.933743,-18.997957,-2.5587716,52969.42,383.0051,8.284985e-11,0.014629921150207519,4956.879427194595,220000
